time,bci_ew
2011-10-31 00:00:00+00:00,0.005675044123164774
2011-11-30 00:00:00+00:00,0.005573546971948229
2011-12-31 00:00:00+00:00,0.003107448610784269
2012-01-31 00:00:00+00:00,0.0003067409858108494
2012-02-29 00:00:00+00:00,-0.004409110676441341
2012-03-31 00:00:00+00:00,0.002295847096723813
2012-04-30 00:00:00+00:00,0.006431974538092522
2012-05-31 00:00:00+00:00,0.005188348554211464
2012-06-30 00:00:00+00:00,-0.002131015178213236
2012-07-31 00:00:00+00:00,0.009269848724419383
2012-08-31 00:00:00+00:00,0.0005663715204395903
2012-09-30 00:00:00+00:00,-0.0018850019955520825
2012-10-31 00:00:00+00:00,-0.0024899681359815684
2012-11-30 00:00:00+00:00,0.004105332503358872
2012-12-31 00:00:00+00:00,0.002164096333910459
2013-01-31 00:00:00+00:00,-0.01834107601046997
2013-02-28 00:00:00+00:00,0.0007822960079173491
2013-03-31 00:00:00+00:00,0.007861194718402853
2013-04-30 00:00:00+00:00,-0.0023506988924656413
2013-05-31 00:00:00+00:00,-0.002149815947570022
2013-06-30 00:00:00+00:00,0.002982647774629976
2013-07-31 00:00:00+00:00,0.0063779402191486145
2013-08-31 00:00:00+00:00,0.0045011988678198556
2013-09-30 00:00:00+00:00,-0.005586768617873439
2013-10-31 00:00:00+00:00,0.008179379812129017
2013-11-30 00:00:00+00:00,0.001536077209820963
2013-12-31 00:00:00+00:00,-0.003757297040300256
2014-01-31 00:00:00+00:00,6.576968422544738e-06
2014-02-28 00:00:00+00:00,-0.0023093746308660013
2014-03-31 00:00:00+00:00,-0.0026726704608499574
2014-04-30 00:00:00+00:00,0.003512565858831529
2014-05-31 00:00:00+00:00,0.003740647292569621
2014-06-30 00:00:00+00:00,-0.001984647867053879
2014-07-31 00:00:00+00:00,0.0026647547884457445
2014-08-31 00:00:00+00:00,-0.00356834545525031
2014-09-30 00:00:00+00:00,0.005130260576456935
2014-10-31 00:00:00+00:00,-0.004173958065670669
2014-11-30 00:00:00+00:00,0.0022237357094609944
2014-12-31 00:00:00+00:00,-0.006559792811762777
2015-01-31 00:00:00+00:00,-0.012477036558042887
2015-02-28 00:00:00+00:00,-0.010043229091326933
2015-03-31 00:00:00+00:00,-0.004095303156757213
2015-04-30 00:00:00+00:00,0.0009799443790610152
2015-05-31 00:00:00+00:00,0.0008077857953476819
2015-06-30 00:00:00+00:00,0.004940030375347737
2015-07-31 00:00:00+00:00,0.0031722716783257887
2015-08-31 00:00:00+00:00,0.011003405607880712
2015-09-30 00:00:00+00:00,0.0020592657798226277
2015-10-31 00:00:00+00:00,-0.005447434820277763
2015-11-30 00:00:00+00:00,-0.009485575343092134
2015-12-31 00:00:00+00:00,0.008591646549833909
2016-01-31 00:00:00+00:00,0.006052483524347618
2016-02-29 00:00:00+00:00,0.012769893464021909
2016-03-31 00:00:00+00:00,0.008278962620273722
2016-04-30 00:00:00+00:00,-0.0062071193771047195
2016-05-31 00:00:00+00:00,-0.005716188216308482
2016-06-30 00:00:00+00:00,0.03211450066945476
2016-07-31 00:00:00+00:00,0.003300510300002113
2016-08-31 00:00:00+00:00,-0.004424042335587686
2016-09-30 00:00:00+00:00,-0.008323565343899886
2016-10-31 00:00:00+00:00,0.006451302513634349
2016-11-30 00:00:00+00:00,0.01615224189199349
2016-12-31 00:00:00+00:00,0.0025301229562499916
2017-01-31 00:00:00+00:00,0.003191354172115357
2017-02-28 00:00:00+00:00,0.0015837709663255595
2017-03-31 00:00:00+00:00,-0.0022191028994984485
2017-04-30 00:00:00+00:00,0.005119814465183614
2017-05-31 00:00:00+00:00,-0.011182588023336715
2017-06-30 00:00:00+00:00,-0.002232977321169005
2017-07-31 00:00:00+00:00,0.008175805933614777
2017-08-31 00:00:00+00:00,-0.00903884681791245
2017-09-30 00:00:00+00:00,0.008678536588356822
2017-10-31 00:00:00+00:00,0.0036580701564521423
2017-11-30 00:00:00+00:00,0.0009913055274359817
2017-12-31 00:00:00+00:00,0.0019400474085957686
2018-01-31 00:00:00+00:00,-0.0032924137784637875
2018-02-28 00:00:00+00:00,0.003462046341157876
2018-03-31 00:00:00+00:00,-0.008939393754442526
2018-04-30 00:00:00+00:00,-0.005776039986132631
2018-05-31 00:00:00+00:00,0.013848431964516683
2018-06-30 00:00:00+00:00,0.0009536505184151167
2018-07-31 00:00:00+00:00,0.0011112880300134798
2018-08-31 00:00:00+00:00,0.010122034072076902
2018-09-30 00:00:00+00:00,-0.00522967462389079
2018-10-31 00:00:00+00:00,0.00040484360049064527
2018-11-30 00:00:00+00:00,0.0007678371663104588
2018-12-31 00:00:00+00:00,0.006370285545341137
2019-01-31 00:00:00+00:00,-0.014447088682472797
2019-02-28 00:00:00+00:00,2.9538236693493758e-05
2019-03-31 00:00:00+00:00,-0.0017691633273738683
2019-04-30 00:00:00+00:00,-0.0033970311058177938
2019-05-31 00:00:00+00:00,-0.012562718692946007
2019-06-30 00:00:00+00:00,-0.0023132013585638322
2019-07-31 00:00:00+00:00,-0.005773489576012647
2019-08-31 00:00:00+00:00,-0.002176322375459727
2019-09-30 00:00:00+00:00,-0.0012956631117613249
2019-10-31 00:00:00+00:00,-0.002243703629511762
2019-11-30 00:00:00+00:00,-0.0037828217917672546
2019-12-31 00:00:00+00:00,0.004676233779394634
2020-01-31 00:00:00+00:00,-0.00904924764891235
2020-02-29 00:00:00+00:00,0.002185412276853649
2020-03-31 00:00:00+00:00,0.00907758258139002
2020-04-30 00:00:00+00:00,-0.007536959198783277
2020-05-31 00:00:00+00:00,0.011431420494263378
2020-06-30 00:00:00+00:00,0.002266074887848246
2020-07-31 00:00:00+00:00,0.0006966773490928446
2020-08-31 00:00:00+00:00,-0.0029324612946659556
2020-09-30 00:00:00+00:00,0.0049570009615524935
2020-10-31 00:00:00+00:00,0.0011985613759954994
2020-11-30 00:00:00+00:00,0.0021999644496353277
2020-12-31 00:00:00+00:00,-0.0029563573590623005
2021-01-31 00:00:00+00:00,0.005112975807899156
2021-02-28 00:00:00+00:00,0.003455985127778005
2021-03-31 00:00:00+00:00,0.008117437266585315
2021-04-30 00:00:00+00:00,0.00827765793508406
2021-05-31 00:00:00+00:00,-0.0031644682305634886
2021-06-30 00:00:00+00:00,0.0038497667086454523
2021-07-31 00:00:00+00:00,-0.0037315226319252215
2021-08-31 00:00:00+00:00,-0.0014598391029497781
2021-09-30 00:00:00+00:00,-0.0006389646045824593
2021-10-31 00:00:00+00:00,0.0005808494552410615
2021-11-30 00:00:00+00:00,-0.005161088330308705
2021-12-31 00:00:00+00:00,0.0035076982415913616
2022-01-31 00:00:00+00:00,-0.0011954983876103498
2022-02-28 00:00:00+00:00,-0.0009051099269934415
2022-03-31 00:00:00+00:00,-0.002546156577645786
2022-04-30 00:00:00+00:00,-0.0002188077453222359
2022-05-31 00:00:00+00:00,-0.003328383971066051
2022-06-30 00:00:00+00:00,-0.001013823626120347
2022-07-31 00:00:00+00:00,0.003978933702229792
2022-08-31 00:00:00+00:00,-0.0018221625243488582
2022-09-30 00:00:00+00:00,0.008518854490673133
2022-10-31 00:00:00+00:00,-0.020033586147919502
2022-11-30 00:00:00+00:00,0.0030634662522743827
2022-12-31 00:00:00+00:00,0.009427829026862344
2023-01-31 00:00:00+00:00,-0.006085022561051812
2023-02-28 00:00:00+00:00,-0.000983688426009821
2023-03-31 00:00:00+00:00,0.0016578475777875301
2023-04-30 00:00:00+00:00,-0.0008853514134671281
2023-05-31 00:00:00+00:00,-0.009464776895825033
2023-06-30 00:00:00+00:00,0.0020404715925530503
2023-07-31 00:00:00+00:00,-0.0010438975253226346
2023-08-31 00:00:00+00:00,-0.0004763127253143429
2023-09-30 00:00:00+00:00,0.004275217466397585
2023-10-31 00:00:00+00:00,-0.005292557318743563
2023-11-30 00:00:00+00:00,0.003628271255035065
2023-12-31 00:00:00+00:00,-0.010436061316773992
2024-01-31 00:00:00+00:00,0.006321582342000864
2024-02-29 00:00:00+00:00,0.006414283215113725
2024-03-31 00:00:00+00:00,0.008104760595489813
2024-04-30 00:00:00+00:00,0.0009877689725668048
2024-05-31 00:00:00+00:00,0.0013602726077674987
2024-06-30 00:00:00+00:00,0.0009188134621649358
2024-07-31 00:00:00+00:00,0.0026169135972033963
2024-08-31 00:00:00+00:00,-0.0005289660686810249
2024-09-30 00:00:00+00:00,-0.0010099394967820752
2024-10-31 00:00:00+00:00,0.0017837443587862545
2024-11-30 00:00:00+00:00,0.000498887970529216
2024-12-31 00:00:00+00:00,-0.004039487730283509
2025-01-31 00:00:00+00:00,0.0009114391183324688
2025-02-28 00:00:00+00:00,0.0033359103846919425
2025-03-31 00:00:00+00:00,-0.0025843027052132594
2025-04-30 00:00:00+00:00,0.011498413911002592
2025-05-31 00:00:00+00:00,-0.0003045545286984863
2025-06-30 00:00:00+00:00,0.005982943884517589
2025-07-31 00:00:00+00:00,0.0032126763281543624
2025-08-31 00:00:00+00:00,0.0019819514544141548
2025-09-30 00:00:00+00:00,0.003544212118083312
2025-10-31 00:00:00+00:00,-0.0007799108940720334
2025-11-30 00:00:00+00:00,0.0016696589312625854
2025-12-31 00:00:00+00:00,0.00031076764187587536
2026-01-31 00:00:00+00:00,-0.005343227581598997
2026-02-28 00:00:00+00:00,0.003923222305393104
2026-03-31 00:00:00+00:00,0.008743656141463108
2026-04-30 00:00:00+00:00,0.002247982510318991
2026-05-31 00:00:00+00:00,0.0019580551069902086
2026-06-30 00:00:00+00:00,0.002066649186935221
2026-07-31 00:00:00+00:00,0.004172474634180912
2026-08-31 00:00:00+00:00,0.0033030943648413302
2026-09-30 00:00:00+00:00,-0.0009286480210844994
