time,low_gdp_xs
2024-06-30 00:00:00+00:00,-0.008962896220930383
2024-07-31 00:00:00+00:00,0.03108751175623481
2024-08-31 00:00:00+00:00,-0.008401827920136107
2024-09-30 00:00:00+00:00,0.003830256208139149
2024-10-31 00:00:00+00:00,-0.009270461714400824
2024-11-30 00:00:00+00:00,0.002834773393057155
2024-12-31 00:00:00+00:00,-0.0011336557696352
2025-01-31 00:00:00+00:00,0.004021187626199074
2025-02-28 00:00:00+00:00,-0.003573820356762236
2025-03-31 00:00:00+00:00,0.005607608833947841
2025-04-30 00:00:00+00:00,0.005160964770855481
2025-05-31 00:00:00+00:00,8.068038356623397e-05
2025-06-30 00:00:00+00:00,0.001449692449319473
2025-07-31 00:00:00+00:00,-0.004976661699295226
2025-08-31 00:00:00+00:00,6.8211714174371e-05
2025-09-30 00:00:00+00:00,-0.0022215595812126177
2025-10-31 00:00:00+00:00,-0.0027064801348107848
2025-11-30 00:00:00+00:00,0.0017227884675168337
2025-12-31 00:00:00+00:00,-0.007161783772231978
2026-01-31 00:00:00+00:00,-0.014974114313434983
2026-02-28 00:00:00+00:00,-0.006113533431632345
2026-03-31 00:00:00+00:00,0.00644949230571612
2026-04-30 00:00:00+00:00,-0.010815125152354277
2026-05-31 00:00:00+00:00,-0.008052368386291975
2026-06-30 00:00:00+00:00,0.010512595864094587
2026-07-31 00:00:00+00:00,-0.00046946816045689843
2026-08-31 00:00:00+00:00,-0.0034464054886444995
2026-09-30 00:00:00+00:00,0.008738081247120943
