time,high_hpi_xs
2011-10-31 00:00:00+00:00,-0.007913484483
2011-11-30 00:00:00+00:00,-0.0029577533833884395
2011-12-31 00:00:00+00:00,-0.002821544805484688
2012-01-31 00:00:00+00:00,-0.006381381105107664
2012-02-29 00:00:00+00:00,0.0008426186849515016
2012-03-31 00:00:00+00:00,0.00528610868518764
2012-04-30 00:00:00+00:00,-0.004040275823885886
2012-05-31 00:00:00+00:00,0.002017430834398315
2012-06-30 00:00:00+00:00,-0.008639411002017927
2012-07-31 00:00:00+00:00,-0.00942978397098626
2012-08-31 00:00:00+00:00,0.009908323527280771
2012-09-30 00:00:00+00:00,-0.0008178630502648776
2012-10-31 00:00:00+00:00,-0.0005472924809460933
2012-11-30 00:00:00+00:00,0.001719282219316609
2012-12-31 00:00:00+00:00,0.0035523492452780303
2013-01-31 00:00:00+00:00,0.008022576581418805
2013-02-28 00:00:00+00:00,0.006875203560180454
2013-03-31 00:00:00+00:00,-0.007294549039695952
2013-04-30 00:00:00+00:00,0.004793553334686562
2013-05-31 00:00:00+00:00,-0.015786607352123116
2013-06-30 00:00:00+00:00,-0.008444041813099323
2013-07-31 00:00:00+00:00,0.007334403415098167
2013-08-31 00:00:00+00:00,-0.00696497129593765
2013-09-30 00:00:00+00:00,0.007878826572585096
2013-10-31 00:00:00+00:00,0.0062878486593809235
2013-11-30 00:00:00+00:00,-0.008067525825973476
2013-12-31 00:00:00+00:00,0.0074455345925155125
2014-01-31 00:00:00+00:00,0.005536421983617368
2014-02-28 00:00:00+00:00,0.0068946002910978965
2014-03-31 00:00:00+00:00,0.016587737616102993
2014-04-30 00:00:00+00:00,-0.0030095682210486974
2014-05-31 00:00:00+00:00,0.002240576243905279
2014-06-30 00:00:00+00:00,0.009359027765697636
2014-07-31 00:00:00+00:00,-0.0051713171962008975
2014-08-31 00:00:00+00:00,0.0012469866186164413
2014-09-30 00:00:00+00:00,-0.023263948023558134
2014-10-31 00:00:00+00:00,-0.0009930167739452544
2014-11-30 00:00:00+00:00,-0.00987910468895703
2014-12-31 00:00:00+00:00,-0.006529366225112132
2015-01-31 00:00:00+00:00,-0.0030105329329773722
2015-02-28 00:00:00+00:00,0.009219961199177229
2015-03-31 00:00:00+00:00,-0.0052533642574681405
2015-04-30 00:00:00+00:00,0.0030480325577408873
2015-05-31 00:00:00+00:00,-0.012351969305319677
2015-06-30 00:00:00+00:00,-0.008919336834608327
2015-07-31 00:00:00+00:00,-0.0034932050518948765
2015-08-31 00:00:00+00:00,-0.020026689288052957
2015-09-30 00:00:00+00:00,-0.0012352357366960387
2015-10-31 00:00:00+00:00,0.017235599605937457
2015-11-30 00:00:00+00:00,0.007023214313331971
2015-12-31 00:00:00+00:00,0.005179222264354966
2016-01-31 00:00:00+00:00,-0.013785372442221111
2016-02-29 00:00:00+00:00,0.0018898498828665566
2016-03-31 00:00:00+00:00,0.021985318706906787
2016-04-30 00:00:00+00:00,0.012254428014000451
2016-05-31 00:00:00+00:00,-0.00979278051441368
2016-06-30 00:00:00+00:00,0.010830046854915842
2016-07-31 00:00:00+00:00,-0.0016946740555934259
2016-08-31 00:00:00+00:00,0.004688310107074711
2016-09-30 00:00:00+00:00,-0.007216898110601333
2016-10-31 00:00:00+00:00,0.00029567775295102905
2016-11-30 00:00:00+00:00,0.008255810884919113
2016-12-31 00:00:00+00:00,0.003205608799280224
2017-01-31 00:00:00+00:00,0.0015756444285941473
2017-02-28 00:00:00+00:00,-0.005256083931831523
2017-03-31 00:00:00+00:00,-0.010688755653819548
2017-04-30 00:00:00+00:00,-0.01099460471770819
2017-05-31 00:00:00+00:00,0.0026423876268999447
2017-06-30 00:00:00+00:00,0.016892542238620134
2017-07-31 00:00:00+00:00,0.016519274414285245
2017-08-31 00:00:00+00:00,-0.007622871331558589
2017-09-30 00:00:00+00:00,-0.00422153467613795
2017-10-31 00:00:00+00:00,-0.005026954513387638
2017-11-30 00:00:00+00:00,-0.009725738767490832
2017-12-31 00:00:00+00:00,0.013819657949570185
2018-01-31 00:00:00+00:00,-0.004264058192768316
2018-02-28 00:00:00+00:00,-0.01766296650358501
2018-03-31 00:00:00+00:00,-0.007755014217243894
2018-04-30 00:00:00+00:00,0.007160634838029756
2018-05-31 00:00:00+00:00,-0.002784104300747159
2018-06-30 00:00:00+00:00,-0.0007070561181528046
2018-07-31 00:00:00+00:00,0.006873235770710195
2018-08-31 00:00:00+00:00,0.0035667203017999416
2018-09-30 00:00:00+00:00,0.009022040703399181
2018-10-31 00:00:00+00:00,-0.00022642216862833742
2018-11-30 00:00:00+00:00,-0.0014435737190799935
2018-12-31 00:00:00+00:00,0.02031781179176151
2019-01-31 00:00:00+00:00,-0.008780430384660698
2019-02-28 00:00:00+00:00,-0.00022609593125721972
2019-03-31 00:00:00+00:00,0.0005775772234655197
2019-04-30 00:00:00+00:00,-0.0034609561844757275
2019-05-31 00:00:00+00:00,0.008826764331469672
2019-06-30 00:00:00+00:00,-0.00028949538010369924
2019-07-31 00:00:00+00:00,-0.0019217496874819329
2019-08-31 00:00:00+00:00,0.007384502172321561
2019-09-30 00:00:00+00:00,-0.008053535238827125
2019-10-31 00:00:00+00:00,0.0011029087890928047
2019-11-30 00:00:00+00:00,0.0013044506963395541
2019-12-31 00:00:00+00:00,-0.0008106507642662297
2020-01-31 00:00:00+00:00,0.009448908899047481
2020-02-29 00:00:00+00:00,0.007502176702797625
2020-03-31 00:00:00+00:00,0.03241409984426058
2020-04-30 00:00:00+00:00,-0.007594422567553494
2020-05-31 00:00:00+00:00,0.006931551971937067
2020-06-30 00:00:00+00:00,0.001592070429307757
2020-07-31 00:00:00+00:00,0.003960989764869582
2020-08-31 00:00:00+00:00,0.0061020355163976525
2020-09-30 00:00:00+00:00,-0.004655002473260228
2020-10-31 00:00:00+00:00,-0.007917516688670467
2020-11-30 00:00:00+00:00,0.010150925973665625
2020-12-31 00:00:00+00:00,0.008515298584716335
2021-01-31 00:00:00+00:00,-0.0023733156413647816
2021-02-28 00:00:00+00:00,0.007366207049250617
2021-03-31 00:00:00+00:00,-0.008110674283842378
2021-04-30 00:00:00+00:00,0.007396557869630227
2021-05-31 00:00:00+00:00,0.005758166004710796
2021-06-30 00:00:00+00:00,-0.00579289540477268
2021-07-31 00:00:00+00:00,-0.0069643827044650886
2021-08-31 00:00:00+00:00,0.0039894502120465525
2021-09-30 00:00:00+00:00,-0.002635890957985998
2021-10-31 00:00:00+00:00,0.019267514666465146
2021-11-30 00:00:00+00:00,-0.02221248149068944
2021-12-31 00:00:00+00:00,0.003968456019548983
2022-01-31 00:00:00+00:00,-0.011976573418085112
2022-02-28 00:00:00+00:00,0.011494970547891059
2022-03-31 00:00:00+00:00,0.023012092207080004
2022-04-30 00:00:00+00:00,-0.0032850965909236862
2022-05-31 00:00:00+00:00,-0.0021881506498921954
2022-06-30 00:00:00+00:00,-0.012836643783807111
2022-07-31 00:00:00+00:00,0.002042924935315993
2022-08-31 00:00:00+00:00,0.007374186627832069
2022-09-30 00:00:00+00:00,-0.013600845684357932
2022-10-31 00:00:00+00:00,-0.026436885175550318
2022-11-30 00:00:00+00:00,0.0020980326303328134
2022-12-31 00:00:00+00:00,0.005024066057687682
2023-01-31 00:00:00+00:00,-0.0030253128471132706
2023-02-28 00:00:00+00:00,0.0015045566398872445
2023-03-31 00:00:00+00:00,0.006133575113388856
2023-04-30 00:00:00+00:00,0.0035048368750882908
2023-05-31 00:00:00+00:00,-0.0034091531542549403
2023-06-30 00:00:00+00:00,-0.0147192388048627
2023-07-31 00:00:00+00:00,0.004942438378633174
2023-08-31 00:00:00+00:00,0.006388477526145353
2023-09-30 00:00:00+00:00,-0.015128484519442265
2023-10-31 00:00:00+00:00,0.009213002312997709
2023-11-30 00:00:00+00:00,-0.01023552280607587
2023-12-31 00:00:00+00:00,0.008801701853933697
2024-01-31 00:00:00+00:00,-0.0026373409461499797
2024-02-29 00:00:00+00:00,-0.009035351693128635
2024-03-31 00:00:00+00:00,-0.0023541770891361002
2024-04-30 00:00:00+00:00,-0.00020363834377901124
2024-05-31 00:00:00+00:00,0.0015236965445615258
2024-06-30 00:00:00+00:00,0.006395855935527495
2024-07-31 00:00:00+00:00,-0.004719738900818116
2024-08-31 00:00:00+00:00,0.0063559026516095685
2024-09-30 00:00:00+00:00,-0.0004168829106711014
2024-10-31 00:00:00+00:00,-0.013382529426323564
2024-11-30 00:00:00+00:00,0.009500690281530222
2024-12-31 00:00:00+00:00,-0.010934252137764222
2025-01-31 00:00:00+00:00,0.00013867845677628665
2025-02-28 00:00:00+00:00,0.002888505912337802
2025-03-31 00:00:00+00:00,0.0020257218935810783
2025-04-30 00:00:00+00:00,0.001233053848495036
2025-05-31 00:00:00+00:00,0.0009881477465671917
2025-06-30 00:00:00+00:00,0.005703475396518831
2025-07-31 00:00:00+00:00,0.0007316677984501307
2025-08-31 00:00:00+00:00,0.005976451337340594
2025-09-30 00:00:00+00:00,0.011582101864455963
2025-10-31 00:00:00+00:00,-0.00043954307841165274
2025-11-30 00:00:00+00:00,-0.000472178760843045
2025-12-31 00:00:00+00:00,0.0015517662116923958
2026-01-31 00:00:00+00:00,0.005676186397389316
2026-02-28 00:00:00+00:00,0.006417259399418951
2026-03-31 00:00:00+00:00,-0.00060187977982884
2026-04-30 00:00:00+00:00,0.0026725435071457415
2026-05-31 00:00:00+00:00,-9.159681660941832e-05
2026-06-30 00:00:00+00:00,0.0024658919642861488
2026-07-31 00:00:00+00:00,-0.007217669586878195
2026-08-31 00:00:00+00:00,-0.0004750641424055013
2026-09-30 00:00:00+00:00,0.0038817574309004677
