time,carry_gpr_cool
2011-10-31 00:00:00+00:00,0.02937759173732113
2011-11-30 00:00:00+00:00,-0.016227040835797624
2011-12-31 00:00:00+00:00,0.010715763963840663
2012-01-31 00:00:00+00:00,0.012804189109495656
2012-02-29 00:00:00+00:00,0.0008070928292456259
2012-03-31 00:00:00+00:00,-0.012862445881541285
2012-04-30 00:00:00+00:00,-0.002418477204445657
2012-05-31 00:00:00+00:00,-0.02151060821154005
2012-06-30 00:00:00+00:00,0.018330805099304515
2012-07-31 00:00:00+00:00,0.016642273120480278
2012-08-31 00:00:00+00:00,-0.012033252975139241
2012-09-30 00:00:00+00:00,0.007224858878902118
2012-10-31 00:00:00+00:00,-0.005160633302226381
2012-11-30 00:00:00+00:00,0.0015323877346746784
2012-12-31 00:00:00+00:00,-0.004693035601675333
2013-01-31 00:00:00+00:00,0.005381549929764695
2013-02-28 00:00:00+00:00,0.00046221540228286173
2013-03-31 00:00:00+00:00,0.014098812217705037
2013-04-30 00:00:00+00:00,-0.00515505977846209
2013-05-31 00:00:00+00:00,-0.017989988887994413
2013-06-30 00:00:00+00:00,-0.020795654175879363
2013-07-31 00:00:00+00:00,-0.0014071558748581792
2013-08-31 00:00:00+00:00,-8.647712929310547e-05
2013-09-30 00:00:00+00:00,0.014859908949403478
2013-10-31 00:00:00+00:00,-2.6658798695122776e-05
2013-11-30 00:00:00+00:00,-0.009742173420468125
2013-12-31 00:00:00+00:00,-0.009768162642725065
2014-01-31 00:00:00+00:00,0.0010398888183078547
2014-02-28 00:00:00+00:00,0.0030238085277982663
2014-03-31 00:00:00+00:00,0.006860787369017407
2014-04-30 00:00:00+00:00,-0.004573961576655905
2014-05-31 00:00:00+00:00,0.001869946307258008
2014-06-30 00:00:00+00:00,0.0075062191171346715
2014-07-31 00:00:00+00:00,-0.0020748251521294225
2014-08-31 00:00:00+00:00,-0.0008485111647453802
2014-09-30 00:00:00+00:00,-0.013422295634037296
2014-10-31 00:00:00+00:00,0.0013588207885373293
2014-11-30 00:00:00+00:00,-0.00010427178574312634
2014-12-31 00:00:00+00:00,-0.0019954253514877784
2015-01-31 00:00:00+00:00,-0.005021394276797375
2015-02-28 00:00:00+00:00,0.017241052221188102
2015-03-31 00:00:00+00:00,0.00609621558614859
2015-04-30 00:00:00+00:00,-0.005649696760619216
2015-05-31 00:00:00+00:00,-0.016809527851149197
2015-06-30 00:00:00+00:00,-0.014202998419306279
2015-07-31 00:00:00+00:00,-0.0018531156721555142
2015-08-31 00:00:00+00:00,-0.01901869670930667
2015-09-30 00:00:00+00:00,-0.004817608734894896
2015-10-31 00:00:00+00:00,0.02384049036992386
2015-11-30 00:00:00+00:00,0.008809607272759035
2015-12-31 00:00:00+00:00,0.0011231492219778705
2016-01-31 00:00:00+00:00,-0.010021952367040177
2016-02-29 00:00:00+00:00,-0.004355967078450096
2016-03-31 00:00:00+00:00,0.008465358326694705
2016-04-30 00:00:00+00:00,0.0064437671912449535
2016-05-31 00:00:00+00:00,-0.008646228776037157
2016-06-30 00:00:00+00:00,0.014770013245964941
2016-07-31 00:00:00+00:00,0.002862856395665858
2016-08-31 00:00:00+00:00,0.0022098332740254634
2016-09-30 00:00:00+00:00,0.0002092569659510879
2016-10-31 00:00:00+00:00,0.007607299731070327
2016-11-30 00:00:00+00:00,0.009903003356924067
2016-12-31 00:00:00+00:00,-0.005851144517788565
2017-01-31 00:00:00+00:00,0.01075820320579024
2017-02-28 00:00:00+00:00,0.0031446176030052175
2017-03-31 00:00:00+00:00,-0.005447395455714932
2017-04-30 00:00:00+00:00,-0.014632414919659387
2017-05-31 00:00:00+00:00,-0.00937132660768758
2017-06-30 00:00:00+00:00,0.0019112333546342786
2017-07-31 00:00:00+00:00,0.014628067824456803
2017-08-31 00:00:00+00:00,-0.011733781402779142
2017-09-30 00:00:00+00:00,0.007725220118815823
2017-10-31 00:00:00+00:00,-0.006959126981315733
2017-11-30 00:00:00+00:00,-0.010233343077097112
2017-12-31 00:00:00+00:00,0.010977233884465365
2018-01-31 00:00:00+00:00,-0.003995079242719579
2018-02-28 00:00:00+00:00,-0.008497640803453943
2018-03-31 00:00:00+00:00,-0.0009814691689159494
2018-04-30 00:00:00+00:00,0.005983141666964675
2018-05-31 00:00:00+00:00,0.0031113072098412076
2018-06-30 00:00:00+00:00,-0.008804647091226525
2018-07-31 00:00:00+00:00,0.00013779983295525433
2018-08-31 00:00:00+00:00,-0.01648394112113183
2018-09-30 00:00:00+00:00,0.0017919992275197139
2018-10-31 00:00:00+00:00,0.004439927122636522
2018-11-30 00:00:00+00:00,0.012660358458229659
2018-12-31 00:00:00+00:00,-0.014479412185186558
2019-01-31 00:00:00+00:00,0.013825949279622662
2019-02-28 00:00:00+00:00,0.003951458071892677
2019-03-31 00:00:00+00:00,-0.0010549140487121633
2019-04-30 00:00:00+00:00,-0.0028392720755398004
2019-05-31 00:00:00+00:00,-0.009316406262725563
2019-06-30 00:00:00+00:00,0.0031305335967888315
2019-07-31 00:00:00+00:00,0.002223574344164536
2019-08-31 00:00:00+00:00,-0.010349329643095984
2019-09-30 00:00:00+00:00,0.0035116992778663203
2019-10-31 00:00:00+00:00,-0.003968235516003227
2019-11-30 00:00:00+00:00,-0.0021721460846908514
2019-12-31 00:00:00+00:00,0.002719170833874296
2020-01-31 00:00:00+00:00,-0.005897401778185318
2020-02-29 00:00:00+00:00,-0.00924493976915064
2020-03-31 00:00:00+00:00,-0.022792009187533102
2020-04-30 00:00:00+00:00,0.009767260822653112
2020-05-31 00:00:00+00:00,0.0024243912561272563
2020-06-30 00:00:00+00:00,0.0061792263028002115
2020-07-31 00:00:00+00:00,-0.0035332367445894963
2020-08-31 00:00:00+00:00,0.008116330634522662
2020-09-30 00:00:00+00:00,-0.0032047519694220483
2020-10-31 00:00:00+00:00,-0.006109750976091455
2020-11-30 00:00:00+00:00,0.014473774031388498
2020-12-31 00:00:00+00:00,0.0008945423363848626
2021-01-31 00:00:00+00:00,0.001764809239311882
2021-02-28 00:00:00+00:00,0.012484838215350624
2021-03-31 00:00:00+00:00,0.005898190900286204
2021-04-30 00:00:00+00:00,0.0007514486128967768
2021-05-31 00:00:00+00:00,-0.0008323695988176061
2021-06-30 00:00:00+00:00,-0.0036458552068838745
2021-07-31 00:00:00+00:00,-0.007309735285127683
2021-08-31 00:00:00+00:00,0.0024459203538849117
2021-09-30 00:00:00+00:00,0.0009755124595900444
2021-10-31 00:00:00+00:00,0.009917541419526055
2021-11-30 00:00:00+00:00,-0.009938741731157608
2021-12-31 00:00:00+00:00,-0.0014655957027313038
2022-01-31 00:00:00+00:00,0.0015567803622633658
2022-02-28 00:00:00+00:00,0.0029194692972278613
2022-03-31 00:00:00+00:00,0.004311464568344414
2022-04-30 00:00:00+00:00,-0.0007284452228223381
2022-05-31 00:00:00+00:00,-0.006650902897350375
2022-06-30 00:00:00+00:00,-0.011355863478971662
2022-07-31 00:00:00+00:00,0.008450483792881824
2022-08-31 00:00:00+00:00,-0.004294629360838242
2022-09-30 00:00:00+00:00,-0.019881946465632905
2022-10-31 00:00:00+00:00,0.004401932144532994
2022-11-30 00:00:00+00:00,-0.008556039951880257
2022-12-31 00:00:00+00:00,-0.012381592714335032
2023-01-31 00:00:00+00:00,0.004016796916038068
2023-02-28 00:00:00+00:00,-0.0025327803033931007
2023-03-31 00:00:00+00:00,-0.003649927933429331
2023-04-30 00:00:00+00:00,-0.011578530047946178
2023-05-31 00:00:00+00:00,7.184892466316484e-05
2023-06-30 00:00:00+00:00,0.013765921415800353
2023-07-31 00:00:00+00:00,-0.005713706136627694
2023-08-31 00:00:00+00:00,-0.004995945107307831
2023-09-30 00:00:00+00:00,0.001105060306133776
2023-10-31 00:00:00+00:00,-0.004949949676952836
2023-11-30 00:00:00+00:00,0.00721092949566815
2023-12-31 00:00:00+00:00,-0.00823098277903711
2024-01-31 00:00:00+00:00,0.00655316247304194
2024-02-29 00:00:00+00:00,0.008782145993312396
2024-03-31 00:00:00+00:00,4.110136855306479e-06
2024-04-30 00:00:00+00:00,0.005920314591012499
2024-05-31 00:00:00+00:00,0.007947252916487901
2024-06-30 00:00:00+00:00,0.005544742338068787
2024-07-31 00:00:00+00:00,-0.021690164887059327
2024-08-31 00:00:00+00:00,-0.00042328187296925
2024-09-30 00:00:00+00:00,0.0019841618549818474
2024-10-31 00:00:00+00:00,0.00032165891187596607
2024-11-30 00:00:00+00:00,-0.0006852011947355852
2024-12-31 00:00:00+00:00,0.001061307860134475
2025-01-31 00:00:00+00:00,-0.006685432005333891
2025-02-28 00:00:00+00:00,0.0007813715418174549
2025-03-31 00:00:00+00:00,-0.0024987457093533783
2025-04-30 00:00:00+00:00,-0.009659159448726196
2025-05-31 00:00:00+00:00,0.0029712013737215326
2025-06-30 00:00:00+00:00,-0.0016202867760426454
2025-07-31 00:00:00+00:00,0.00525591380369006
2025-08-31 00:00:00+00:00,-0.0033043788739139934
2025-09-30 00:00:00+00:00,0.001058543194195849
2025-10-31 00:00:00+00:00,0.0043312794409828825
2025-11-30 00:00:00+00:00,0.0010881159808537877
2025-12-31 00:00:00+00:00,0.007161461183473161
2026-01-31 00:00:00+00:00,0.004354936479960214
2026-02-28 00:00:00+00:00,0.0007152350844250588
2026-03-31 00:00:00+00:00,0.00023423163744840103
2026-04-30 00:00:00+00:00,0.001752222058360564
2026-05-31 00:00:00+00:00,0.002254241826732173
2026-06-30 00:00:00+00:00,-0.001986275174801544
2026-07-31 00:00:00+00:00,0.002298401451619414
2026-08-31 00:00:00+00:00,0.0025595599238634748
2026-09-30 00:00:00+00:00,-0.008260852595713297
