time,high_cli_xs
2015-11-30 00:00:00+00:00,-2.353055255177594e-05
2015-12-31 00:00:00+00:00,0.02143043191461036
2016-01-31 00:00:00+00:00,0.01089724828189853
2016-02-29 00:00:00+00:00,-0.00019966423172401715
2016-03-31 00:00:00+00:00,-0.0091261516256963
2016-04-30 00:00:00+00:00,-0.013219938309405488
2016-05-31 00:00:00+00:00,0.007575299616360498
2016-06-30 00:00:00+00:00,0.017028011391646558
2016-07-31 00:00:00+00:00,0.009392200337553058
2016-08-31 00:00:00+00:00,0.0005057636684560052
2016-09-30 00:00:00+00:00,0.003916832754243593
2016-10-31 00:00:00+00:00,0.017373714799098883
2016-11-30 00:00:00+00:00,0.008384404877609164
2016-12-31 00:00:00+00:00,0.0031447655945731068
2017-01-31 00:00:00+00:00,0.008214293376931137
2017-02-28 00:00:00+00:00,0.0033153741366205303
2017-03-31 00:00:00+00:00,-0.006488759842300351
2017-04-30 00:00:00+00:00,0.007410586342089243
2017-05-31 00:00:00+00:00,0.002459402924429588
2017-06-30 00:00:00+00:00,0.006192471034246694
2017-07-31 00:00:00+00:00,0.004425231745006419
2017-08-31 00:00:00+00:00,0.003846802642243352
2017-09-30 00:00:00+00:00,0.00621122469327462
2017-10-31 00:00:00+00:00,-0.00449093518081356
2017-11-30 00:00:00+00:00,0.005597724449694752
2017-12-31 00:00:00+00:00,0.0029990028421842396
2018-01-31 00:00:00+00:00,-0.008477389103534683
2018-02-28 00:00:00+00:00,0.001626168503119363
2018-03-31 00:00:00+00:00,0.0003150371205902225
2018-04-30 00:00:00+00:00,0.006069238160739676
2018-05-31 00:00:00+00:00,0.0018740705218946996
2018-06-30 00:00:00+00:00,0.004445070737214563
2018-07-31 00:00:00+00:00,-0.0037994590787742144
2018-08-31 00:00:00+00:00,0.00864243991583269
2018-09-30 00:00:00+00:00,-0.006873916959467041
2018-10-31 00:00:00+00:00,0.007943900879494592
2018-11-30 00:00:00+00:00,0.0016890662837694137
2018-12-31 00:00:00+00:00,0.0025069218637161494
2019-01-31 00:00:00+00:00,-0.0067166125306741264
2019-02-28 00:00:00+00:00,-0.011604013755070697
2019-03-31 00:00:00+00:00,0.007789535928088176
2019-04-30 00:00:00+00:00,-0.0026537963877523163
2019-05-31 00:00:00+00:00,0.010356806352515235
2019-06-30 00:00:00+00:00,-0.0033918871583483723
2019-07-31 00:00:00+00:00,0.005427263154989426
2019-08-31 00:00:00+00:00,0.001322646427638352
2019-09-30 00:00:00+00:00,-0.0017483573196421798
2019-10-31 00:00:00+00:00,-0.003209919913256809
2019-11-30 00:00:00+00:00,-0.001000579819921743
2019-12-31 00:00:00+00:00,0.0014605307675079615
2020-01-31 00:00:00+00:00,-0.006760840699721715
2020-02-29 00:00:00+00:00,-0.00441818395080007
2020-03-31 00:00:00+00:00,-0.030991060608322463
2020-04-30 00:00:00+00:00,0.019415454569593704
2020-05-31 00:00:00+00:00,-0.0012344152501310157
2020-06-30 00:00:00+00:00,0.009953689131795063
2020-07-31 00:00:00+00:00,-0.011426544083361856
2020-08-31 00:00:00+00:00,-0.004653284468775221
2020-09-30 00:00:00+00:00,-0.001544939084296315
2020-10-31 00:00:00+00:00,0.004514557524573748
2020-11-30 00:00:00+00:00,0.0002178894743691817
2020-12-31 00:00:00+00:00,3.341068595696939e-05
2021-01-31 00:00:00+00:00,-0.0021563598704871234
2021-02-28 00:00:00+00:00,0.006058951279257929
2021-03-31 00:00:00+00:00,0.005926948098003981
2021-04-30 00:00:00+00:00,0.006904238898458814
2021-05-31 00:00:00+00:00,0.003060345670393483
2021-06-30 00:00:00+00:00,-0.0013503642748096123
2021-07-31 00:00:00+00:00,0.0029706571505594415
2021-08-31 00:00:00+00:00,-0.0014433074666224677
2021-09-30 00:00:00+00:00,0.00022956243708360802
2021-10-31 00:00:00+00:00,0.009223486930267866
2021-11-30 00:00:00+00:00,-0.001118945512541214
2021-12-31 00:00:00+00:00,0.0034413009199798505
2022-01-31 00:00:00+00:00,0.007146608269771315
2022-02-28 00:00:00+00:00,-0.006450200914396964
2022-03-31 00:00:00+00:00,0.005267067476400378
2022-04-30 00:00:00+00:00,0.01193290229195143
2022-05-31 00:00:00+00:00,0.004812360875818156
2022-06-30 00:00:00+00:00,0.0013392091470376677
2022-07-31 00:00:00+00:00,0.013473372110168524
2022-08-31 00:00:00+00:00,-0.002543584247460484
2022-09-30 00:00:00+00:00,0.00012772983668885018
2022-10-31 00:00:00+00:00,-0.0205953177492344
2022-11-30 00:00:00+00:00,0.018685492555257976
2022-12-31 00:00:00+00:00,0.010666512564698083
2023-01-31 00:00:00+00:00,0.005935133182788821
2023-02-28 00:00:00+00:00,-0.012884618488125388
2023-03-31 00:00:00+00:00,-0.002938259047766123
2023-04-30 00:00:00+00:00,-0.012527562945087056
2023-05-31 00:00:00+00:00,-0.006703738571254392
2023-06-30 00:00:00+00:00,-0.01548366083122621
2023-07-31 00:00:00+00:00,0.004114442593746714
2023-08-31 00:00:00+00:00,0.005859312096631708
2023-09-30 00:00:00+00:00,-0.013933767795127783
2023-10-31 00:00:00+00:00,0.00796226619695406
2023-11-30 00:00:00+00:00,0.0001354234816099975
2023-12-31 00:00:00+00:00,-0.00416723577222855
2024-01-31 00:00:00+00:00,0.0007213142644972859
2024-02-29 00:00:00+00:00,0.0008540559508789514
2024-03-31 00:00:00+00:00,-0.004306969212612977
2024-04-30 00:00:00+00:00,-0.006495911265665066
2024-05-31 00:00:00+00:00,-0.001669098464711194
2024-06-30 00:00:00+00:00,-0.009699102885286415
2024-07-31 00:00:00+00:00,0.02941585241139233
2024-08-31 00:00:00+00:00,0.007232072669221656
2024-09-30 00:00:00+00:00,0.004356859806863511
2024-10-31 00:00:00+00:00,0.0018304982907697553
2024-11-30 00:00:00+00:00,-0.0038281330802492075
2024-12-31 00:00:00+00:00,0.0040924866571707685
2025-01-31 00:00:00+00:00,-0.009372586089295809
2025-02-28 00:00:00+00:00,-0.005009674169472955
2025-03-31 00:00:00+00:00,-0.008852434382717989
2025-04-30 00:00:00+00:00,-0.0055610171414662846
2025-05-31 00:00:00+00:00,-0.0008925812299909186
2025-06-30 00:00:00+00:00,0.004538856158877058
2025-07-31 00:00:00+00:00,0.011302669580480096
2025-08-31 00:00:00+00:00,-0.0050257440086523
2025-09-30 00:00:00+00:00,0.0001735958540363125
2025-10-31 00:00:00+00:00,0.01070505804268329
2025-11-30 00:00:00+00:00,0.002068093585172459
2025-12-31 00:00:00+00:00,0.005120274593348517
2026-01-31 00:00:00+00:00,-0.003080469517182327
2026-02-28 00:00:00+00:00,0.0033610609419014725
2026-03-31 00:00:00+00:00,-1.968804534024926e-05
2026-04-30 00:00:00+00:00,-1.4530662303280373e-05
2026-05-31 00:00:00+00:00,0.0008473140445499627
2026-06-30 00:00:00+00:00,0.0005552750640780424
2026-07-31 00:00:00+00:00,-0.0022195462382886832
2026-08-31 00:00:00+00:00,-0.00711343999654257
2026-09-30 00:00:00+00:00,0.0087380812471205
