time,value_vix_gpr_stack
2018-03-31 00:00:00+00:00,0.0003654473960748028
2018-04-30 00:00:00+00:00,0.0041325702339496395
2018-05-31 00:00:00+00:00,-0.0004326949289955584
2018-06-30 00:00:00+00:00,-0.004557156358097836
2018-07-31 00:00:00+00:00,-0.000452623085065218
2018-08-31 00:00:00+00:00,-0.010785949770473868
2018-09-30 00:00:00+00:00,0.004477075272291131
2018-10-31 00:00:00+00:00,0.000626476443079671
2018-11-30 00:00:00+00:00,0.00458654543956416
2018-12-31 00:00:00+00:00,-0.004699492584624987
2019-01-31 00:00:00+00:00,0.008256682087668832
2019-02-28 00:00:00+00:00,0.005819499090212954
2019-03-31 00:00:00+00:00,-0.0032022004405040105
2019-04-30 00:00:00+00:00,0.0025777659601979863
2019-05-31 00:00:00+00:00,-0.010750144092470104
2019-06-30 00:00:00+00:00,-0.001655333257273628
2019-07-31 00:00:00+00:00,-0.00021212483163823848
2019-08-31 00:00:00+00:00,-0.005371623167461093
2019-09-30 00:00:00+00:00,0.005745148367406916
2019-10-31 00:00:00+00:00,0.005203354370799218
2019-11-30 00:00:00+00:00,-0.0026533446759611223
2019-12-31 00:00:00+00:00,0.011155450614635631
2020-01-31 00:00:00+00:00,-0.013232984208682241
2020-02-29 00:00:00+00:00,-0.003679099831925936
2020-03-31 00:00:00+00:00,-0.011286165425461236
2020-04-30 00:00:00+00:00,0.007133114917473815
2020-05-31 00:00:00+00:00,0.005003706928892626
2020-06-30 00:00:00+00:00,0.00927639388651258
2020-07-31 00:00:00+00:00,3.9539052880899206e-05
2020-08-31 00:00:00+00:00,0.0053788953597107
2020-09-30 00:00:00+00:00,-0.003900551171367672
2020-10-31 00:00:00+00:00,-0.003108172044343549
2020-11-30 00:00:00+00:00,0.013858939003477344
2020-12-31 00:00:00+00:00,0.009961011287158206
2021-01-31 00:00:00+00:00,0.0034514964830218986
2021-02-28 00:00:00+00:00,0.012242652925287478
2021-03-31 00:00:00+00:00,0.0007500787110468199
2021-04-30 00:00:00+00:00,-2.593807238160384e-05
2021-05-31 00:00:00+00:00,-0.0053450347528057884
2021-06-30 00:00:00+00:00,0.002316576749717969
2021-07-31 00:00:00+00:00,-0.005275103201654918
2021-08-31 00:00:00+00:00,-0.0001654331587910285
2021-09-30 00:00:00+00:00,-0.00099395600908736
2021-10-31 00:00:00+00:00,0.010257299742013393
2021-11-30 00:00:00+00:00,-0.014810062406445001
2021-12-31 00:00:00+00:00,-0.001106585951596073
2022-01-31 00:00:00+00:00,-0.006484907863398948
2022-02-28 00:00:00+00:00,0.0016495098752233872
2022-03-31 00:00:00+00:00,0.0014653536260840205
2022-04-30 00:00:00+00:00,-0.00361536840071075
2022-05-31 00:00:00+00:00,-0.0013114349675015236
2022-06-30 00:00:00+00:00,-0.004785351447497699
2022-07-31 00:00:00+00:00,-0.004545345944784285
2022-08-31 00:00:00+00:00,0.002533032826514736
2022-09-30 00:00:00+00:00,-0.007313761629384019
2022-10-31 00:00:00+00:00,0.004943255676193692
2022-11-30 00:00:00+00:00,0.005756667918411118
2022-12-31 00:00:00+00:00,0.006779348635989502
2023-01-31 00:00:00+00:00,0.007982733797795571
2023-02-28 00:00:00+00:00,-0.005398381517267681
2023-03-31 00:00:00+00:00,0.00809016920852157
2023-04-30 00:00:00+00:00,-0.010577081837138902
2023-05-31 00:00:00+00:00,-0.012208788225459344
2023-06-30 00:00:00+00:00,-0.0036994899748018506
2023-07-31 00:00:00+00:00,0.0020185467593401007
2023-08-31 00:00:00+00:00,-0.008649458191639536
2023-09-30 00:00:00+00:00,0.002055731381415127
2023-10-31 00:00:00+00:00,-0.006297530692571884
2023-11-30 00:00:00+00:00,0.004916685398778542
2023-12-31 00:00:00+00:00,0.00024401870678225634
2024-01-31 00:00:00+00:00,-0.00547948760087047
2024-02-29 00:00:00+00:00,0.005942480615924062
2024-03-31 00:00:00+00:00,-0.000623826645545722
2024-04-30 00:00:00+00:00,0.0013411615466676352
2024-05-31 00:00:00+00:00,0.006854841765614017
2024-06-30 00:00:00+00:00,0.0017074784726862635
2024-07-31 00:00:00+00:00,-0.01800764636004648
2024-08-31 00:00:00+00:00,-0.0012797802175396056
2024-09-30 00:00:00+00:00,-0.0013067097472660993
2024-10-31 00:00:00+00:00,-0.0018961741046504832
2024-11-30 00:00:00+00:00,0.0030792997559594415
2024-12-31 00:00:00+00:00,-0.006785764976415476
2025-01-31 00:00:00+00:00,0.000827194249993779
2025-02-28 00:00:00+00:00,-0.0019063226939965983
2025-03-31 00:00:00+00:00,-0.0036008866249885862
2025-04-30 00:00:00+00:00,-0.00034545257194473766
2025-05-31 00:00:00+00:00,-0.0011262551470206938
2025-06-30 00:00:00+00:00,-0.004163441115791144
2025-07-31 00:00:00+00:00,0.0004721674945149523
2025-08-31 00:00:00+00:00,-0.004580418585570567
2025-09-30 00:00:00+00:00,-0.006863996879681977
2025-10-31 00:00:00+00:00,-0.0021784169138984177
2025-11-30 00:00:00+00:00,-0.0007262464871892194
2025-12-31 00:00:00+00:00,0.003175998528770485
2026-01-31 00:00:00+00:00,-0.004250951292790628
2026-02-28 00:00:00+00:00,-0.003754556705647283
2026-03-31 00:00:00+00:00,0.00199023283502453
2026-04-30 00:00:00+00:00,0.003760685048121326
2026-05-31 00:00:00+00:00,-0.004154372860859623
2026-06-30 00:00:00+00:00,0.0013209650896393033
2026-07-31 00:00:00+00:00,0.003300765257258087
2026-08-31 00:00:00+00:00,0.002688914600642578
2026-09-30 00:00:00+00:00,0.0010881411738008495
