time,ca_debtor_xs
2011-10-31 00:00:00+00:00,0.02937759173732135
2011-11-30 00:00:00+00:00,-0.01622704083579729
2011-12-31 00:00:00+00:00,0.01288247880574489
2012-01-31 00:00:00+00:00,0.01038454590448823
2012-02-29 00:00:00+00:00,-1.00774811397919e-05
2012-03-31 00:00:00+00:00,-0.0014788066073275763
2012-04-30 00:00:00+00:00,0.005263796034033819
2012-05-31 00:00:00+00:00,-0.016319265984234277
2012-06-30 00:00:00+00:00,0.009253882172809424
2012-07-31 00:00:00+00:00,0.021857593237735395
2012-08-31 00:00:00+00:00,-0.006581157664877879
2012-09-30 00:00:00+00:00,0.007823145481754556
2012-10-31 00:00:00+00:00,-0.004303665180323879
2012-11-30 00:00:00+00:00,0.0005802756465700387
2012-12-31 00:00:00+00:00,-0.004414078125184906
2013-01-31 00:00:00+00:00,-0.008346917818928157
2013-02-28 00:00:00+00:00,-0.00048438536096317986
2013-03-31 00:00:00+00:00,0.019803430075524986
2013-04-30 00:00:00+00:00,-0.010890752689262762
2013-05-31 00:00:00+00:00,-0.014214515895782376
2013-06-30 00:00:00+00:00,-0.01709271970305215
2013-07-31 00:00:00+00:00,-0.015539934770108843
2013-08-31 00:00:00+00:00,0.007538283646445931
2013-09-30 00:00:00+00:00,0.015317528369461098
2013-10-31 00:00:00+00:00,-0.008684735443428071
2013-11-30 00:00:00+00:00,0.004515277367771908
2013-12-31 00:00:00+00:00,-0.003405795241071985
2014-01-31 00:00:00+00:00,0.007761868806064998
2014-02-28 00:00:00+00:00,0.0020437151124628183
2014-03-31 00:00:00+00:00,0.007253120316155881
2014-04-30 00:00:00+00:00,0.000674518884554498
2014-05-31 00:00:00+00:00,0.00840863209520748
2014-06-30 00:00:00+00:00,0.004564855480453378
2014-07-31 00:00:00+00:00,0.002999801470787933
2014-08-31 00:00:00+00:00,0.003974605630004513
2014-09-30 00:00:00+00:00,-0.0027685222928716113
2014-10-31 00:00:00+00:00,-5.529295751505181e-05
2014-11-30 00:00:00+00:00,-0.007626395407005604
2014-12-31 00:00:00+00:00,0.008669137102203184
2015-01-31 00:00:00+00:00,-0.02235242044030228
2015-02-28 00:00:00+00:00,0.02545126185619284
2015-03-31 00:00:00+00:00,0.0031829204787605647
2015-04-30 00:00:00+00:00,-0.0069155993316738495
2015-05-31 00:00:00+00:00,-0.010135081250681188
2015-06-30 00:00:00+00:00,-0.010582818294918694
2015-07-31 00:00:00+00:00,0.005421304509528824
2015-08-31 00:00:00+00:00,-0.02076509293771922
2015-09-30 00:00:00+00:00,-0.00309601368792356
2015-10-31 00:00:00+00:00,0.013937417435790245
2015-11-30 00:00:00+00:00,0.01121815632709744
2015-12-31 00:00:00+00:00,0.0013578682217505467
2016-01-31 00:00:00+00:00,-0.013785372442221
2016-02-29 00:00:00+00:00,0.0018898498828667787
2016-03-31 00:00:00+00:00,0.01778861733472481
2016-04-30 00:00:00+00:00,0.00461706920770788
2016-05-31 00:00:00+00:00,-0.008469542567154487
2016-06-30 00:00:00+00:00,-0.016746908025057516
2016-07-31 00:00:00+00:00,0.001052445390382406
2016-08-31 00:00:00+00:00,3.526745371962292e-05
2016-09-30 00:00:00+00:00,-0.005896364884642291
2016-10-31 00:00:00+00:00,-0.0019091829968779228
2016-11-30 00:00:00+00:00,0.02680664350921913
2016-12-31 00:00:00+00:00,-0.002635652943082434
2017-01-31 00:00:00+00:00,0.004608614147354695
2017-02-28 00:00:00+00:00,0.004358905917126732
2017-03-31 00:00:00+00:00,-0.004054238909120378
2017-04-30 00:00:00+00:00,0.0008285486984307422
2017-05-31 00:00:00+00:00,-0.010547922180432434
2017-06-30 00:00:00+00:00,0.009252714515676885
2017-07-31 00:00:00+00:00,0.009883733221902391
2017-08-31 00:00:00+00:00,-0.018207228177784418
2017-09-30 00:00:00+00:00,0.01933191366089826
2017-10-31 00:00:00+00:00,-0.008569536712551562
2017-11-30 00:00:00+00:00,-0.0007463299689530745
2017-12-31 00:00:00+00:00,0.005350941472182402
2018-01-31 00:00:00+00:00,-0.003161922790955618
2018-02-28 00:00:00+00:00,-0.014675199656257187
2018-03-31 00:00:00+00:00,0.0021994554102415798
2018-04-30 00:00:00+00:00,0.012014530224219166
2018-05-31 00:00:00+00:00,-0.013803276221083127
2018-06-30 00:00:00+00:00,-0.007461870125966219
2018-07-31 00:00:00+00:00,0.005724206157721401
2018-08-31 00:00:00+00:00,-0.018130511532782112
2018-09-30 00:00:00+00:00,0.00852135284750255
2018-10-31 00:00:00+00:00,-0.004311091920448429
2018-11-30 00:00:00+00:00,0.011748940014302933
2018-12-31 00:00:00+00:00,-0.017271776776765613
2019-01-31 00:00:00+00:00,0.01503899608315562
2019-02-28 00:00:00+00:00,0.00832813388949627
2019-03-31 00:00:00+00:00,-0.007524814170087768
2019-04-30 00:00:00+00:00,0.0010522119743696656
2019-05-31 00:00:00+00:00,-0.0213504829662301
2019-06-30 00:00:00+00:00,0.001543051990792188
2019-07-31 00:00:00+00:00,-0.009595429472354478
2019-08-31 00:00:00+00:00,-0.01357639037717251
2019-09-30 00:00:00+00:00,0.007539686852628513
2019-10-31 00:00:00+00:00,0.014051833427105365
2019-11-30 00:00:00+00:00,0.005580952283949392
2019-12-31 00:00:00+00:00,0.006264038756970569
2020-01-31 00:00:00+00:00,-0.009528097057081575
2020-02-29 00:00:00+00:00,-0.00882528081937528
2020-03-31 00:00:00+00:00,-0.0290710434027609
2020-04-30 00:00:00+00:00,0.01158966899861924
2020-05-31 00:00:00+00:00,-0.0017958377089698496
2020-06-30 00:00:00+00:00,0.009988776509693986
2020-07-31 00:00:00+00:00,-0.005692240859492825
2020-08-31 00:00:00+00:00,0.010576377645563628
2020-09-30 00:00:00+00:00,-0.009651737069654609
2020-10-31 00:00:00+00:00,-0.0034418671432416836
2020-11-30 00:00:00+00:00,0.009910335418699567
2020-12-31 00:00:00+00:00,-0.006878138199333916
2021-01-31 00:00:00+00:00,0.002380118451839497
2021-02-28 00:00:00+00:00,0.007680782495172345
2021-03-31 00:00:00+00:00,0.02100629936774201
2021-04-30 00:00:00+00:00,-0.004785656103963198
2021-05-31 00:00:00+00:00,0.007812902424439105
2021-06-30 00:00:00+00:00,-0.004311108556209198
2021-07-31 00:00:00+00:00,0.0030398876213408865
2021-08-31 00:00:00+00:00,-0.003233720312119437
2021-09-30 00:00:00+00:00,-0.004191972746250827
2021-10-31 00:00:00+00:00,0.015991136230567804
2021-11-30 00:00:00+00:00,-0.018081002590667583
2021-12-31 00:00:00+00:00,0.0003967734293339742
2022-01-31 00:00:00+00:00,-0.005438883468702582
2022-02-28 00:00:00+00:00,0.004979788534827501
2022-03-31 00:00:00+00:00,-0.004491036686748218
2022-04-30 00:00:00+00:00,-0.0037542537630597117
2022-05-31 00:00:00+00:00,-0.0016873306369021845
