time,high_cu_xs
2018-07-31 00:00:00+00:00,0.006645337644586524
2018-08-31 00:00:00+00:00,-0.008780956639359183
2018-09-30 00:00:00+00:00,-0.011571611885799804
2018-10-31 00:00:00+00:00,0.004649224743611624
2018-11-30 00:00:00+00:00,-0.012899769818108475
2018-12-31 00:00:00+00:00,-0.022808184936355613
2019-01-31 00:00:00+00:00,0.015038996083155398
2019-02-28 00:00:00+00:00,0.008328133889496048
2019-03-31 00:00:00+00:00,-0.003794948689152422
2019-04-30 00:00:00+00:00,-0.004748715178808038
2019-05-31 00:00:00+00:00,-0.016575039511373513
2019-06-30 00:00:00+00:00,0.0008337655495123109
2019-07-31 00:00:00+00:00,-0.009633437331430295
2019-08-31 00:00:00+00:00,-0.016760532521581162
2019-09-30 00:00:00+00:00,-0.002955396417763767
2019-10-31 00:00:00+00:00,0.011311942489526494
2019-11-30 00:00:00+00:00,0.0038876701497532196
2019-12-31 00:00:00+00:00,0.003068577744472112
2020-01-31 00:00:00+00:00,-0.0063250204562315115
2020-02-29 00:00:00+00:00,0.0016041841151854808
2020-03-31 00:00:00+00:00,-0.01786239676316792
2020-04-30 00:00:00+00:00,0.00747558247704494
2020-05-31 00:00:00+00:00,0.007046895591267921
2020-06-30 00:00:00+00:00,0.007902188943201383
2020-07-31 00:00:00+00:00,-0.005692240859492825
2020-08-31 00:00:00+00:00,0.01057637764556385
2020-09-30 00:00:00+00:00,0.003171782180866556
2020-10-31 00:00:00+00:00,-0.004094087367337296
2020-11-30 00:00:00+00:00,0.004996472161957088
2020-12-31 00:00:00+00:00,-0.0027208757363861302
2021-01-31 00:00:00+00:00,-0.0011844605439884637
2021-02-28 00:00:00+00:00,-0.0089379879306275
2021-03-31 00:00:00+00:00,-0.004342012928265637
2021-04-30 00:00:00+00:00,-0.0027664398956188663
2021-05-31 00:00:00+00:00,-0.0012503972029235255
2021-06-30 00:00:00+00:00,0.0022901494981939496
2021-07-31 00:00:00+00:00,-0.003361430944374022
2021-08-31 00:00:00+00:00,-0.0005075325939279951
2021-09-30 00:00:00+00:00,-0.0039605597655930636
2021-10-31 00:00:00+00:00,0.010942878597635985
2021-11-30 00:00:00+00:00,-0.0025060732637975924
2021-12-31 00:00:00+00:00,-0.002529432334981152
2022-01-31 00:00:00+00:00,0.003485142149280973
2022-02-28 00:00:00+00:00,-0.0030101979068313245
2022-03-31 00:00:00+00:00,0.0293188833468625
2022-04-30 00:00:00+00:00,0.0014785113425503926
2022-05-31 00:00:00+00:00,-0.003152869185688578
2022-06-30 00:00:00+00:00,0.001879443859035268
2022-07-31 00:00:00+00:00,0.006311387641992017
2022-08-31 00:00:00+00:00,-0.0038685775285982604
2022-09-30 00:00:00+00:00,-0.005627849872457236
2022-10-31 00:00:00+00:00,0.008092793766642403
2022-11-30 00:00:00+00:00,-0.005956462081158409
2022-12-31 00:00:00+00:00,-0.011265640696456192
2023-01-31 00:00:00+00:00,0.011910061173358022
2023-02-28 00:00:00+00:00,-0.009194463418097376
2023-03-31 00:00:00+00:00,0.0034494327707692563
2023-04-30 00:00:00+00:00,-0.0056621029742423
2023-05-31 00:00:00+00:00,-0.00865402245867064
2023-06-30 00:00:00+00:00,0.01284229596116071
2023-07-31 00:00:00+00:00,-0.005055604445524664
2023-08-31 00:00:00+00:00,-0.0031866270351685877
2023-09-30 00:00:00+00:00,0.004794162680810121
2023-10-31 00:00:00+00:00,-0.01060975406239928
2023-11-30 00:00:00+00:00,0.007683916038478955
2023-12-31 00:00:00+00:00,-0.002841183512796941
2024-01-31 00:00:00+00:00,0.0017342940357347736
2024-02-29 00:00:00+00:00,0.003020139635971697
2024-03-31 00:00:00+00:00,0.0026295152439983482
2024-04-30 00:00:00+00:00,0.00045598785100842143
2024-05-31 00:00:00+00:00,0.006390937566844945
2024-06-30 00:00:00+00:00,-0.000795765508566304
2024-07-31 00:00:00+00:00,-0.010220343503384743
2024-08-31 00:00:00+00:00,0.004047486797794653
2024-09-30 00:00:00+00:00,0.0056446291398921655
2024-10-31 00:00:00+00:00,-0.010517877029895262
2024-11-30 00:00:00+00:00,0.003372685279698473
2024-12-31 00:00:00+00:00,-0.004303941358056451
2025-01-31 00:00:00+00:00,-0.0006320338896648181
2025-02-28 00:00:00+00:00,0.000674795665722705
2025-03-31 00:00:00+00:00,-0.006185581676456331
2025-04-30 00:00:00+00:00,-0.008570814092067391
2025-05-31 00:00:00+00:00,0.0027407160597847646
2025-06-30 00:00:00+00:00,-0.008764350786987007
2025-07-31 00:00:00+00:00,-0.003673508602187625
2025-08-31 00:00:00+00:00,-0.003995105162054924
2025-09-30 00:00:00+00:00,-0.007596877781311462
2025-10-31 00:00:00+00:00,-0.0022865597189345443
2025-11-30 00:00:00+00:00,0.0013743787184226086
2025-12-31 00:00:00+00:00,-0.00027066490964877676
2026-01-31 00:00:00+00:00,0.005012356487829939
2026-02-28 00:00:00+00:00,-0.0032856776599280435
2026-03-31 00:00:00+00:00,-0.0013340742066662026
2026-04-30 00:00:00+00:00,0.00491699856317851
2026-05-31 00:00:00+00:00,0.0023361281690088553
2026-06-30 00:00:00+00:00,-0.0032333444403825906
2026-07-31 00:00:00+00:00,0.009465619210255127
2026-08-31 00:00:00+00:00,0.002456643929397151
2026-09-30 00:00:00+00:00,-0.003847993277139583
