time,curve_slope_xs
2017-06-30 00:00:00+00:00,0.011921193735789704
2017-07-31 00:00:00+00:00,0.014662514562267637
2017-08-31 00:00:00+00:00,-0.011604191774520212
2017-09-30 00:00:00+00:00,-0.00894928281605245
2017-10-31 00:00:00+00:00,-0.005319916787093315
2017-11-30 00:00:00+00:00,0.0003996724572048471
2017-12-31 00:00:00+00:00,0.00797872303992464
2018-01-31 00:00:00+00:00,-0.0024778823745359446
2018-02-28 00:00:00+00:00,-0.005904560024684646
2018-03-31 00:00:00+00:00,-0.0030221943073023283
2018-04-30 00:00:00+00:00,0.0019084383735084032
2018-05-31 00:00:00+00:00,-0.008434357241810853
2018-06-30 00:00:00+00:00,0.0007697138354809674
2018-07-31 00:00:00+00:00,0.003892183412026684
2018-08-31 00:00:00+00:00,-0.0138021985125647
2018-09-30 00:00:00+00:00,0.006470632152581812
2018-10-31 00:00:00+00:00,-0.0032530386079658857
2018-11-30 00:00:00+00:00,0.009242081854099471
2018-12-31 00:00:00+00:00,-0.013566452495523351
2019-01-31 00:00:00+00:00,-0.0027963617429795917
2019-02-28 00:00:00+00:00,-0.0011766803757636835
2019-03-31 00:00:00+00:00,-0.0004323771573808699
2019-04-30 00:00:00+00:00,-0.000626003789258256
2019-05-31 00:00:00+00:00,-0.0027304283137630225
2019-06-30 00:00:00+00:00,0.0017542160198980028
2019-07-31 00:00:00+00:00,-0.007168666068281371
2019-08-31 00:00:00+00:00,-0.0019762451948182047
2019-09-30 00:00:00+00:00,-0.0035693319390689426
2019-10-31 00:00:00+00:00,0.01428543044112196
2019-11-30 00:00:00+00:00,-0.00264077241089844
2019-12-31 00:00:00+00:00,0.006256448039081652
2020-01-31 00:00:00+00:00,-0.0011918303039782918
2020-02-29 00:00:00+00:00,0.0016920200672096986
2020-03-31 00:00:00+00:00,-0.004223610012125567
2020-04-30 00:00:00+00:00,0.002771308554284202
2020-05-31 00:00:00+00:00,0.005320722887000695
2020-06-30 00:00:00+00:00,0.006731840942773015
2020-07-31 00:00:00+00:00,0.0019939554202734744
2020-08-31 00:00:00+00:00,0.005763799828141236
2020-09-30 00:00:00+00:00,-0.004655002473260006
2020-10-31 00:00:00+00:00,-0.003721127788409606
2020-11-30 00:00:00+00:00,0.009940335822979929
2020-12-31 00:00:00+00:00,0.008515298584716113
2021-01-31 00:00:00+00:00,-0.003121367557052279
2021-02-28 00:00:00+00:00,0.023178066335028946
2021-03-31 00:00:00+00:00,-0.008161000491598958
2021-04-30 00:00:00+00:00,0.008158762741550696
2021-05-31 00:00:00+00:00,-0.0034452520677438203
2021-06-30 00:00:00+00:00,-0.005163359499758102
2021-07-31 00:00:00+00:00,-0.01183189143684138
2021-08-31 00:00:00+00:00,0.003116251390436142
2021-09-30 00:00:00+00:00,-0.0005514426673809414
2021-10-31 00:00:00+00:00,0.020173672034757617
2021-11-30 00:00:00+00:00,-0.022212481490690106
2021-12-31 00:00:00+00:00,0.0039684560195485385
2022-01-31 00:00:00+00:00,-0.013785192348683584
2022-02-28 00:00:00+00:00,0.011672292763777348
2022-03-31 00:00:00+00:00,0.03573524864013655
2022-04-30 00:00:00+00:00,0.0014920865301191188
2022-05-31 00:00:00+00:00,-0.0003299807214071082
2022-06-30 00:00:00+00:00,0.001599701351934435
2022-07-31 00:00:00+00:00,-0.00019002791126931928
2022-08-31 00:00:00+00:00,0.01461458272744287
2022-09-30 00:00:00+00:00,0.001417145512047524
2022-10-31 00:00:00+00:00,0.008494332906758162
2022-11-30 00:00:00+00:00,0.005629547401047708
2022-12-31 00:00:00+00:00,0.001032712228107524
2023-01-31 00:00:00+00:00,0.0031474567345843862
2023-02-28 00:00:00+00:00,0.002847909373299373
2023-03-31 00:00:00+00:00,0.00834761651397975
2023-04-30 00:00:00+00:00,0.012095899021604906
2023-05-31 00:00:00+00:00,-0.010322639481936013
2023-06-30 00:00:00+00:00,-0.002319838911405525
2023-07-31 00:00:00+00:00,0.0017640559464784378
2023-08-31 00:00:00+00:00,0.00623122502106499
2023-09-30 00:00:00+00:00,-0.012895127455317845
2023-10-31 00:00:00+00:00,0.00926417360841647
2023-11-30 00:00:00+00:00,-0.0009618921011185222
2023-12-31 00:00:00+00:00,0.00986898377956047
2024-01-31 00:00:00+00:00,-0.014870477626841905
2024-02-29 00:00:00+00:00,-0.005431516432992334
2024-03-31 00:00:00+00:00,-0.000295837955741729
2024-04-30 00:00:00+00:00,-0.004737661328719445
2024-05-31 00:00:00+00:00,0.00048712467087663747
2024-06-30 00:00:00+00:00,-0.003155972782066141
2024-07-31 00:00:00+00:00,0.011488817377363736
2024-08-31 00:00:00+00:00,0.005504821775711655
2024-09-30 00:00:00+00:00,0.003056000105401191
2024-10-31 00:00:00+00:00,-0.013893797471941416
2024-11-30 00:00:00+00:00,0.006824058421666557
2024-12-31 00:00:00+00:00,-0.01213792725374474
2025-01-31 00:00:00+00:00,0.007983899018219054
2025-02-28 00:00:00+00:00,0.004082508272389429
2025-03-31 00:00:00+00:00,-0.002829041735815996
2025-04-30 00:00:00+00:00,-0.0026218097740653423
2025-05-31 00:00:00+00:00,-0.004150347935190202
2025-06-30 00:00:00+00:00,-0.0016601867912018342
2025-07-31 00:00:00+00:00,-0.002499743753699435
2025-08-31 00:00:00+00:00,0.006959362852478224
2025-09-30 00:00:00+00:00,0.002306265168092292
2025-10-31 00:00:00+00:00,-0.0094490489124468
2025-11-30 00:00:00+00:00,-0.0017828094514760195
2025-12-31 00:00:00+00:00,-0.0037657128641149784
2026-01-31 00:00:00+00:00,-0.010868721199007503
2026-02-28 00:00:00+00:00,-0.001100280679379173
2026-03-31 00:00:00+00:00,0.00803488510216166
2026-04-30 00:00:00+00:00,-0.005830702565192691
2026-05-31 00:00:00+00:00,-0.010731503079420612
2026-06-30 00:00:00+00:00,0.009151976266753126
2026-07-31 00:00:00+00:00,-0.0024612396415794047
2026-08-31 00:00:00+00:00,0.0022411230248289282
2026-09-30 00:00:00+00:00,0.015848278238999258
