time,high_retail_z_xs
2015-08-31 00:00:00+00:00,0.021051501009991203
2015-09-30 00:00:00+00:00,-0.0033721095014652702
2015-10-31 00:00:00+00:00,-0.0015543343765803685
2015-11-30 00:00:00+00:00,0.009110849849401692
2015-12-31 00:00:00+00:00,-0.006448640983646947
2016-01-31 00:00:00+00:00,-0.010503266998445171
2016-02-29 00:00:00+00:00,0.009016102266679926
2016-03-31 00:00:00+00:00,0.014621280929369762
2016-04-30 00:00:00+00:00,-0.0030086001051735645
2016-05-31 00:00:00+00:00,0.0004833599337656924
2016-06-30 00:00:00+00:00,-0.016635098954427385
2016-07-31 00:00:00+00:00,-0.006985427081525608
2016-08-31 00:00:00+00:00,0.0028464746614078607
2016-09-30 00:00:00+00:00,-0.00805244624151047
2016-10-31 00:00:00+00:00,-0.014011753071459854
2016-11-30 00:00:00+00:00,0.0021702511074033204
2016-12-31 00:00:00+00:00,0.0036461102835771975
2017-01-31 00:00:00+00:00,-0.0045191414092223825
2017-02-28 00:00:00+00:00,0.0013911271489881472
2017-03-31 00:00:00+00:00,-0.002006670158290369
2017-04-30 00:00:00+00:00,-0.008096111160791453
2017-05-31 00:00:00+00:00,0.011084513749015423
2017-06-30 00:00:00+00:00,0.00018123126796587563
2017-07-31 00:00:00+00:00,0.015718552061982916
2017-08-31 00:00:00+00:00,0.0033808201194549525
2017-09-30 00:00:00+00:00,-0.001959038164153659
2017-10-31 00:00:00+00:00,0.0030125282222677185
2017-11-30 00:00:00+00:00,0.005907089659095366
2017-12-31 00:00:00+00:00,-0.007767749294152249
2018-01-31 00:00:00+00:00,-0.005118545085604609
2018-02-28 00:00:00+00:00,-0.0021371395805839244
2018-03-31 00:00:00+00:00,-0.010568555370253141
2018-04-30 00:00:00+00:00,0.0012092158814476228
2018-05-31 00:00:00+00:00,0.01628087210577922
2018-06-30 00:00:00+00:00,0.0011132174283370322
2018-07-31 00:00:00+00:00,-0.00851444357996578
2018-08-31 00:00:00+00:00,0.0021588672940848763
2018-09-30 00:00:00+00:00,0.0050511128608594635
2018-10-31 00:00:00+00:00,0.0017617177324216193
2018-11-30 00:00:00+00:00,-0.011784683806730367
2018-12-31 00:00:00+00:00,0.009800443360380218
2019-01-31 00:00:00+00:00,-0.010747209178919359
2019-02-28 00:00:00+00:00,0.0006935841651880548
2019-03-31 00:00:00+00:00,0.0062232942348692255
2019-04-30 00:00:00+00:00,-0.0015574916431251307
2019-05-31 00:00:00+00:00,0.009311556146681887
2019-06-30 00:00:00+00:00,-0.004288606651567273
2019-07-31 00:00:00+00:00,0.0046450454510131856
2019-08-31 00:00:00+00:00,0.01677307044688736
2019-09-30 00:00:00+00:00,-0.005394176467601541
2019-10-31 00:00:00+00:00,-0.003634307619388766
2019-11-30 00:00:00+00:00,0.004231432605322327
2019-12-31 00:00:00+00:00,-0.007220293507307574
2020-01-31 00:00:00+00:00,-0.000506233275294754
2020-02-29 00:00:00+00:00,0.0008931446951108146
2020-03-31 00:00:00+00:00,-0.010818449809778863
2020-04-30 00:00:00+00:00,0.00893075429409751
2020-05-31 00:00:00+00:00,0.01616399192697693
2020-06-30 00:00:00+00:00,0.010663209372984594
2020-07-31 00:00:00+00:00,0.0035331964708340546
2020-08-31 00:00:00+00:00,-0.0007455565385301455
2020-09-30 00:00:00+00:00,0.003192384568678097
2020-10-31 00:00:00+00:00,0.0011018514483844832
2020-11-30 00:00:00+00:00,0.010151472527156313
2020-12-31 00:00:00+00:00,0.0007186081782661891
2021-01-31 00:00:00+00:00,-0.005359627744153106
2021-02-28 00:00:00+00:00,-0.0023647776860094005
2021-03-31 00:00:00+00:00,0.009230833624723989
2021-04-30 00:00:00+00:00,0.0024612365739822284
2021-05-31 00:00:00+00:00,-0.0016232275933175666
2021-06-30 00:00:00+00:00,-0.0017749075983035656
2021-07-31 00:00:00+00:00,0.001737827151221838
2021-08-31 00:00:00+00:00,-0.0002445126132212261
2021-09-30 00:00:00+00:00,-0.0036029480340964426
2021-10-31 00:00:00+00:00,-0.01529780578226958
2021-11-30 00:00:00+00:00,0.007931510520185592
2021-12-31 00:00:00+00:00,-0.009079768631562013
2022-01-31 00:00:00+00:00,-0.010310206861311344
2022-02-28 00:00:00+00:00,0.008577324271223263
2022-03-31 00:00:00+00:00,0.011496696438219711
2022-04-30 00:00:00+00:00,-0.006985933453601323
2022-05-31 00:00:00+00:00,0.0020638133226675848
2022-06-30 00:00:00+00:00,-0.00237995991617046
2022-07-31 00:00:00+00:00,0.00995689038400438
2022-08-31 00:00:00+00:00,-4.8158769739403695e-05
2022-09-30 00:00:00+00:00,-0.006836929901953059
2022-10-31 00:00:00+00:00,-0.025084239120768403
2022-11-30 00:00:00+00:00,-0.002512904091152568
2022-12-31 00:00:00+00:00,0.0003370801369853016
2023-01-31 00:00:00+00:00,0.0020613658208370467
2023-02-28 00:00:00+00:00,-0.012426266056937418
2023-03-31 00:00:00+00:00,-0.004601496786028059
2023-04-30 00:00:00+00:00,-0.0006094511961467486
2023-05-31 00:00:00+00:00,0.00012538291058783457
2023-06-30 00:00:00+00:00,-0.01642788813152607
2023-07-31 00:00:00+00:00,0.0033220294659410676
2023-08-31 00:00:00+00:00,0.005506916852196175
2023-09-30 00:00:00+00:00,-0.0011613182252058207
2023-10-31 00:00:00+00:00,-0.0053396199782118625
2023-11-30 00:00:00+00:00,0.00434459183775604
2023-12-31 00:00:00+00:00,0.001394316845224175
2024-01-31 00:00:00+00:00,0.008754731227417656
2024-02-29 00:00:00+00:00,0.004197078588360048
2024-03-31 00:00:00+00:00,-0.0024589151338588744
2024-04-30 00:00:00+00:00,-0.006497147625819544
2024-05-31 00:00:00+00:00,-0.0007257854195618085
2024-06-30 00:00:00+00:00,0.0005705231755359641
2024-07-31 00:00:00+00:00,0.013495373717510306
2024-08-31 00:00:00+00:00,-0.005166855312866314
2024-09-30 00:00:00+00:00,-0.0017501335050209565
2024-10-31 00:00:00+00:00,0.013344737981772381
2024-11-30 00:00:00+00:00,-0.006105985824656268
2024-12-31 00:00:00+00:00,0.0126268482831835
2025-01-31 00:00:00+00:00,-0.003166681524903514
2025-02-28 00:00:00+00:00,-0.009375431402882994
2025-03-31 00:00:00+00:00,-0.002190990386645386
2025-04-30 00:00:00+00:00,0.014980127855064307
2025-05-31 00:00:00+00:00,0.0024467530681400174
2025-06-30 00:00:00+00:00,0.012926961551358751
2025-07-31 00:00:00+00:00,0.0029206456869124153
2025-08-31 00:00:00+00:00,0.00076037213402258
2025-09-30 00:00:00+00:00,0.00017938185494115189
2025-10-31 00:00:00+00:00,0.006546284791400625
2025-11-30 00:00:00+00:00,0.00415559514875774
2025-12-31 00:00:00+00:00,0.004002676263650473
2026-01-31 00:00:00+00:00,0.009426423983241783
2026-02-28 00:00:00+00:00,0.0033811856791525763
2026-03-31 00:00:00+00:00,-0.008269679103276584
2026-04-30 00:00:00+00:00,-0.0059402948697730995
2026-05-31 00:00:00+00:00,-0.00570056275246289
2026-06-30 00:00:00+00:00,0.004944976863717532
2026-07-31 00:00:00+00:00,-0.0033832020822097686
2026-08-31 00:00:00+00:00,-0.0018095952089479672
2026-09-30 00:00:00+00:00,0.01387518648808328
