time,innov_63d
2011-09-15 23:00:00+00:00,
2011-09-18 23:00:00+00:00,
2011-09-19 23:00:00+00:00,
2011-09-20 23:00:00+00:00,
2011-09-21 23:00:00+00:00,
2011-09-22 23:00:00+00:00,
2011-09-25 23:00:00+00:00,
2011-09-26 23:00:00+00:00,
2011-09-27 23:00:00+00:00,
2011-09-28 23:00:00+00:00,
2011-09-29 23:00:00+00:00,
2011-10-02 23:00:00+00:00,
2011-10-03 23:00:00+00:00,
2011-10-04 23:00:00+00:00,
2011-10-05 23:00:00+00:00,
2011-10-06 23:00:00+00:00,
2011-10-09 23:00:00+00:00,
2011-10-10 23:00:00+00:00,
2011-10-11 23:00:00+00:00,
2011-10-12 23:00:00+00:00,
2011-10-13 23:00:00+00:00,
2011-10-16 23:00:00+00:00,
2011-10-17 23:00:00+00:00,
2011-10-18 23:00:00+00:00,
2011-10-19 23:00:00+00:00,
2011-10-20 23:00:00+00:00,
2011-10-23 23:00:00+00:00,
2011-10-24 23:00:00+00:00,
2011-10-25 23:00:00+00:00,
2011-10-26 23:00:00+00:00,
2011-10-27 23:00:00+00:00,
2011-10-31 00:00:00+00:00,
2011-11-01 00:00:00+00:00,
2011-11-02 00:00:00+00:00,
2011-11-03 00:00:00+00:00,
2011-11-04 00:00:00+00:00,
2011-11-07 00:00:00+00:00,
2011-11-08 00:00:00+00:00,
2011-11-09 00:00:00+00:00,
2011-11-10 00:00:00+00:00,
2011-11-11 00:00:00+00:00,
2011-11-14 00:00:00+00:00,
2011-11-15 00:00:00+00:00,
2011-11-16 00:00:00+00:00,
2011-11-17 00:00:00+00:00,
2011-11-18 00:00:00+00:00,
2011-11-21 00:00:00+00:00,
2011-11-22 00:00:00+00:00,
2011-11-23 00:00:00+00:00,
2011-11-24 00:00:00+00:00,
2011-11-25 00:00:00+00:00,
2011-11-28 00:00:00+00:00,
2011-11-29 00:00:00+00:00,
2011-11-30 00:00:00+00:00,
2011-12-01 00:00:00+00:00,
2011-12-02 00:00:00+00:00,-0.00018032839703259126
2011-12-05 00:00:00+00:00,-0.00027429542731375895
2011-12-06 00:00:00+00:00,-0.0003458964432684333
2011-12-07 00:00:00+00:00,-0.00044237214049523774
2011-12-08 00:00:00+00:00,-0.0005098170747543651
2011-12-09 00:00:00+00:00,-0.0005884835030807159
2011-12-12 00:00:00+00:00,-0.000578138260700709
2011-12-13 00:00:00+00:00,-0.0006480293446403523
2011-12-14 00:00:00+00:00,-0.0005482467122343024
2011-12-15 00:00:00+00:00,-0.0005301410381819372
2011-12-16 00:00:00+00:00,-0.0005266757009172954
2011-12-19 00:00:00+00:00,-0.0005606720531556482
2011-12-20 00:00:00+00:00,-0.0005715699629758094
2011-12-21 00:00:00+00:00,-0.0007637301822137595
2011-12-22 00:00:00+00:00,-0.0008431262430906852
2011-12-23 00:00:00+00:00,-0.0008869189298926659
2011-12-26 00:00:00+00:00,-0.0008516432669226177
2011-12-27 00:00:00+00:00,-0.0009160583657427017
2011-12-28 00:00:00+00:00,-0.0010486872979979444
2011-12-29 00:00:00+00:00,-0.0010528606373557976
2011-12-30 00:00:00+00:00,-0.0010530574536433057
2012-01-02 00:00:00+00:00,-0.0011467778500846007
2012-01-03 00:00:00+00:00,-0.001134118003127742
2012-01-04 00:00:00+00:00,-0.0011694425550646433
2012-01-05 00:00:00+00:00,-0.0010880046501476085
2012-01-06 00:00:00+00:00,-0.0010396759242764812
2012-01-09 00:00:00+00:00,-0.0011513385917555612
2012-01-10 00:00:00+00:00,-0.001078397025554614
2012-01-11 00:00:00+00:00,-0.0011572333035973475
2012-01-12 00:00:00+00:00,-0.0011256081700150517
2012-01-13 00:00:00+00:00,-0.0012260083209254388
2012-01-16 00:00:00+00:00,-0.0012982555299246553
2012-01-17 00:00:00+00:00,-0.001217848307826331
2012-01-18 00:00:00+00:00,-0.0011909882611665827
2012-01-19 00:00:00+00:00,-0.001129180343742926
2012-01-20 00:00:00+00:00,-0.0011423033247191308
2012-01-23 00:00:00+00:00,-0.0011656457787447118
2012-01-24 00:00:00+00:00,-0.0011529940758748325
2012-01-25 00:00:00+00:00,-0.0010834684642245483
2012-01-26 00:00:00+00:00,-0.0013439913938161638
2012-01-27 00:00:00+00:00,-0.0012524775799381462
2012-01-30 00:00:00+00:00,-0.0013707597656809432
2012-01-31 00:00:00+00:00,-0.0015381358635343182
2012-02-01 00:00:00+00:00,-0.001517401124454594
2012-02-02 00:00:00+00:00,-0.001607491351324047
2012-02-03 00:00:00+00:00,-0.0015228105244144245
2012-02-06 00:00:00+00:00,-0.00150836510578377
2012-02-07 00:00:00+00:00,-0.0014872939137183126
2012-02-08 00:00:00+00:00,-0.0017102464083667548
2012-02-09 00:00:00+00:00,-0.0016452490064098471
2012-02-10 00:00:00+00:00,-0.001756112244061624
2012-02-13 00:00:00+00:00,-0.0018688054525836228
2012-02-14 00:00:00+00:00,-0.0018825188340749399
2012-02-15 00:00:00+00:00,-0.0018723561050454874
2012-02-16 00:00:00+00:00,-0.0018438022053418913
2012-02-17 00:00:00+00:00,-0.0017984933840570492
2012-02-20 00:00:00+00:00,-0.0017863820745289147
2012-02-21 00:00:00+00:00,-0.0016714880169992844
2012-02-22 00:00:00+00:00,-0.001731026076414001
2012-02-23 00:00:00+00:00,-0.001659858027017065
2012-02-24 00:00:00+00:00,-0.0016520215191053022
2012-02-27 00:00:00+00:00,-0.0015494975478770982
2012-02-28 00:00:00+00:00,-0.001506729030428389
2012-02-29 00:00:00+00:00,-0.0016033993939028489
2012-03-01 00:00:00+00:00,-0.0015215289339081698
2012-03-02 00:00:00+00:00,-0.0014156804456655799
2012-03-05 00:00:00+00:00,-0.001346328922654431
2012-03-06 00:00:00+00:00,-0.0012115413055876446
2012-03-07 00:00:00+00:00,-0.0011282591654598042
2012-03-08 00:00:00+00:00,-0.001060787675225743
2012-03-09 00:00:00+00:00,-0.001032775179731769
2012-03-12 00:00:00+00:00,-0.0010506008180424953
2012-03-13 00:00:00+00:00,-0.0010065510909797555
2012-03-14 00:00:00+00:00,-0.00101342078229286
2012-03-15 00:00:00+00:00,-0.001004721348883555
2012-03-16 00:00:00+00:00,-0.0008868989877871955
2012-03-19 00:00:00+00:00,-0.0007863837593709818
2012-03-20 00:00:00+00:00,-0.0008048373715868577
2012-03-21 00:00:00+00:00,-0.0007553008613119007
2012-03-22 00:00:00+00:00,-0.000705108176405898
2012-03-23 00:00:00+00:00,-0.000668425487962674
2012-03-25 23:00:00+00:00,-0.0005944168386918932
2012-03-26 23:00:00+00:00,-0.0005078976002042181
2012-03-27 23:00:00+00:00,-0.000538208405712063
2012-03-28 23:00:00+00:00,-0.0005190070588172351
2012-03-29 23:00:00+00:00,-0.0005214961527861385
2012-04-01 23:00:00+00:00,-0.00050436093799636
2012-04-02 23:00:00+00:00,-0.0005592079266488418
2012-04-03 23:00:00+00:00,-0.0005731473264385155
2012-04-04 23:00:00+00:00,-0.0005491762063462883
2012-04-05 23:00:00+00:00,-0.0005613272787615984
2012-04-08 23:00:00+00:00,-0.0005954934163295584
2012-04-09 23:00:00+00:00,-0.000585469496849178
2012-04-10 23:00:00+00:00,-0.0005840955767558225
2012-04-11 23:00:00+00:00,-0.0005398937802833098
2012-04-12 23:00:00+00:00,-0.000547744093910927
2012-04-15 23:00:00+00:00,-0.0004355759652927898
2012-04-16 23:00:00+00:00,-0.0003508472108568351
2012-04-17 23:00:00+00:00,-0.00036772146454949143
2012-04-18 23:00:00+00:00,-0.00033073827775765164
2012-04-19 23:00:00+00:00,-0.0003240435247084776
2012-04-22 23:00:00+00:00,-0.0003743274059181652
2012-04-23 23:00:00+00:00,-0.00031673695614013817
2012-04-24 23:00:00+00:00,-0.00032199741982398816
2012-04-25 23:00:00+00:00,-0.0002911037032818451
2012-04-26 23:00:00+00:00,-0.00028673019107332363
2012-04-29 23:00:00+00:00,-0.0002892464192276352
2012-04-30 23:00:00+00:00,-0.0002200231517177657
2012-05-01 23:00:00+00:00,-0.00027091653847043616
2012-05-02 23:00:00+00:00,-0.00024952533979819783
2012-05-03 23:00:00+00:00,-0.00019515161959686705
2012-05-06 23:00:00+00:00,-0.00016806237549933656
2012-05-07 23:00:00+00:00,-6.640555971954877e-05
2012-05-08 23:00:00+00:00,1.6518448679825153e-05
2012-05-09 23:00:00+00:00,0.00012064010964655744
2012-05-10 23:00:00+00:00,0.00011605152003227575
2012-05-13 23:00:00+00:00,7.504085357740858e-05
2012-05-14 23:00:00+00:00,9.367045885910405e-05
2012-05-15 23:00:00+00:00,0.00010905903203247379
2012-05-16 23:00:00+00:00,0.00012732927159492691
2012-05-17 23:00:00+00:00,7.743210688874059e-05
2012-05-20 23:00:00+00:00,8.859815334070608e-05
2012-05-21 23:00:00+00:00,0.00012068387594305757
2012-05-22 23:00:00+00:00,0.00013394089638438158
2012-05-23 23:00:00+00:00,0.00017949909370850586
2012-05-24 23:00:00+00:00,0.00018592616844135754
2012-05-27 23:00:00+00:00,0.00015701674292650618
2012-05-28 23:00:00+00:00,0.00014007704572219747
2012-05-29 23:00:00+00:00,5.433666759968418e-05
2012-05-30 23:00:00+00:00,4.6220075859792e-05
2012-05-31 23:00:00+00:00,6.393310629683197e-05
2012-06-03 23:00:00+00:00,3.1658951518655915e-05
2012-06-04 23:00:00+00:00,-2.32467501919114e-05
2012-06-05 23:00:00+00:00,8.072643399588842e-05
2012-06-06 23:00:00+00:00,-2.474822698656301e-05
2012-06-07 23:00:00+00:00,1.3191536532477371e-05
2012-06-10 23:00:00+00:00,-2.055684439107759e-06
2012-06-11 23:00:00+00:00,2.7961721893362754e-05
2012-06-12 23:00:00+00:00,5.750909394176048e-05
2012-06-13 23:00:00+00:00,4.052507452908215e-05
2012-06-14 23:00:00+00:00,-2.3429983377066567e-05
2012-06-17 23:00:00+00:00,1.652467290399421e-05
2012-06-18 23:00:00+00:00,6.485838403323674e-05
2012-06-19 23:00:00+00:00,8.942998414926406e-05
2012-06-20 23:00:00+00:00,0.0001223918631015914
2012-06-21 23:00:00+00:00,6.184610457308885e-05
2012-06-24 23:00:00+00:00,0.0001601194467402622
2012-06-25 23:00:00+00:00,0.00012259280864956867
2012-06-26 23:00:00+00:00,0.00011825741597108579
2012-06-27 23:00:00+00:00,0.00013943714039613142
2012-06-28 23:00:00+00:00,0.00011397139124148976
2012-07-01 23:00:00+00:00,0.00014180243174180887
2012-07-02 23:00:00+00:00,0.0002719125652690096
2012-07-03 23:00:00+00:00,0.0002497977962633265
2012-07-04 23:00:00+00:00,0.0002316650353319412
2012-07-05 23:00:00+00:00,0.0002544374233977584
2012-07-08 23:00:00+00:00,0.000285051343979526
2012-07-09 23:00:00+00:00,0.0003112956371779021
2012-07-10 23:00:00+00:00,0.0002681599951948879
2012-07-11 23:00:00+00:00,0.0001842055899594552
2012-07-12 23:00:00+00:00,7.506342574757716e-05
2012-07-15 23:00:00+00:00,0.00010199723546429687
2012-07-16 23:00:00+00:00,0.00014918060433765333
2012-07-17 23:00:00+00:00,0.00011506303236061277
2012-07-18 23:00:00+00:00,0.00012110278320489904
2012-07-19 23:00:00+00:00,8.522394639294203e-05
2012-07-22 23:00:00+00:00,5.9535733748707076e-05
2012-07-23 23:00:00+00:00,0.00015594264750256812
2012-07-24 23:00:00+00:00,0.0001712989443090531
2012-07-25 23:00:00+00:00,0.00021006016694329228
2012-07-26 23:00:00+00:00,0.00019939665911388339
2012-07-29 23:00:00+00:00,0.0003031087872033423
2012-07-30 23:00:00+00:00,0.0003298971744499042
2012-07-31 23:00:00+00:00,0.0002803893575594827
2012-08-01 23:00:00+00:00,0.0002663654948395723
2012-08-02 23:00:00+00:00,0.0001359607923373399
2012-08-05 23:00:00+00:00,7.08046174587194e-05
2012-08-06 23:00:00+00:00,0.00014727099028879944
2012-08-07 23:00:00+00:00,0.00012731176330172365
2012-08-08 23:00:00+00:00,0.0001542823612034677
2012-08-09 23:00:00+00:00,0.00013730398194523787
2012-08-12 23:00:00+00:00,0.00012568881720232718
2012-08-13 23:00:00+00:00,4.1343452271108694e-05
2012-08-14 23:00:00+00:00,3.9555113253190825e-05
2012-08-15 23:00:00+00:00,-7.5498052081769684e-06
2012-08-16 23:00:00+00:00,-5.4089734651865604e-05
2012-08-19 23:00:00+00:00,-6.608899827107838e-05
2012-08-20 23:00:00+00:00,-0.00017750159247348352
2012-08-21 23:00:00+00:00,-0.00024133194063557812
2012-08-22 23:00:00+00:00,-0.0002073714555008068
2012-08-23 23:00:00+00:00,-0.00018356369394409
2012-08-26 23:00:00+00:00,-0.00015089669192024178
2012-08-27 23:00:00+00:00,-0.00013577371583052902
2012-08-28 23:00:00+00:00,-0.0002616108016516546
2012-08-29 23:00:00+00:00,-0.00024102004058306706
2012-08-30 23:00:00+00:00,-0.000277947089714607
2012-09-02 23:00:00+00:00,-0.00034898086042949115
2012-09-03 23:00:00+00:00,-0.0003125703023479495
2012-09-04 23:00:00+00:00,-0.00044316726612528973
2012-09-05 23:00:00+00:00,-0.0004133939922748176
2012-09-06 23:00:00+00:00,-0.000457301238870912
2012-09-09 23:00:00+00:00,-0.0005299388431833458
2012-09-10 23:00:00+00:00,-0.000475591856807539
2012-09-11 23:00:00+00:00,-0.00048565583071061205
2012-09-12 23:00:00+00:00,-0.00044683611188676975
2012-09-13 23:00:00+00:00,-0.0005119756606839308
2012-09-16 23:00:00+00:00,-0.00045405154872271616
2012-09-17 23:00:00+00:00,-0.0004509987517186719
2012-09-18 23:00:00+00:00,-0.0004318313294299995
2012-09-19 23:00:00+00:00,-0.0005712030638528182
2012-09-20 23:00:00+00:00,-0.0005564023863567618
2012-09-23 23:00:00+00:00,-0.0005264661060320648
2012-09-24 23:00:00+00:00,-0.0005483477447731609
2012-09-25 23:00:00+00:00,-0.0005430170778535116
2012-09-26 23:00:00+00:00,-0.0005497014238535665
2012-09-27 23:00:00+00:00,-0.0007517691328523092
2012-09-30 23:00:00+00:00,-0.0007135383397858133
2012-10-01 23:00:00+00:00,-0.0006447497990482837
2012-10-02 23:00:00+00:00,-0.0006557778969423634
2012-10-03 23:00:00+00:00,-0.0006563362779951156
2012-10-04 23:00:00+00:00,-0.0007255956786757435
2012-10-07 23:00:00+00:00,-0.0006716675046171496
2012-10-08 23:00:00+00:00,-0.0006584202407191367
2012-10-09 23:00:00+00:00,-0.000622582616953804
2012-10-10 23:00:00+00:00,-0.0006038807709994754
2012-10-11 23:00:00+00:00,-0.0006775179764301402
2012-10-14 23:00:00+00:00,-0.0006265696520125516
2012-10-15 23:00:00+00:00,-0.0006389347490288657
2012-10-16 23:00:00+00:00,-0.0006210334708370278
2012-10-17 23:00:00+00:00,-0.0005626249568539579
2012-10-18 23:00:00+00:00,-0.0006375965237551628
2012-10-21 23:00:00+00:00,-0.0006302049586270867
2012-10-22 23:00:00+00:00,-0.0006075227426451781
2012-10-23 23:00:00+00:00,-0.0006503549807138063
2012-10-24 23:00:00+00:00,-0.0007017658596344834
2012-10-25 23:00:00+00:00,-0.000684837081212275
2012-10-29 00:00:00+00:00,-0.0006699752577078166
2012-10-30 00:00:00+00:00,-0.0006533157209637299
2012-10-31 00:00:00+00:00,-0.0006587512995169333
2012-11-01 00:00:00+00:00,-0.0006329510223256397
2012-11-02 00:00:00+00:00,-0.000791716174563336
2012-11-05 00:00:00+00:00,-0.0007589935234877145
2012-11-06 00:00:00+00:00,-0.0006716508808593527
2012-11-07 00:00:00+00:00,-0.0006521152084771422
2012-11-08 00:00:00+00:00,-0.0006533428066117001
2012-11-09 00:00:00+00:00,-0.0005899721069417422
2012-11-12 00:00:00+00:00,-0.000573640907625371
2012-11-13 00:00:00+00:00,-0.0005484604680834268
2012-11-14 00:00:00+00:00,-0.0005351435000951832
2012-11-15 00:00:00+00:00,-0.0005661382200379131
2012-11-16 00:00:00+00:00,-0.0005457896636300611
2012-11-19 00:00:00+00:00,-0.0005108385820282624
2012-11-20 00:00:00+00:00,-0.0005319686992524557
2012-11-21 00:00:00+00:00,-0.0005411700739756794
2012-11-22 00:00:00+00:00,-0.0005436482880980891
2012-11-23 00:00:00+00:00,-0.00053990741075207
2012-11-26 00:00:00+00:00,-0.0005291780317002331
2012-11-27 00:00:00+00:00,-0.0004572484446480501
2012-11-28 00:00:00+00:00,-0.000462048424422551
2012-11-29 00:00:00+00:00,-0.00045360237841613436
2012-11-30 00:00:00+00:00,-0.0004681828605992166
2012-12-03 00:00:00+00:00,-0.0004456489144593267
2012-12-04 00:00:00+00:00,-0.00045046370863814113
2012-12-05 00:00:00+00:00,-0.0004248474149371527
2012-12-06 00:00:00+00:00,-0.00045481429671775974
2012-12-07 00:00:00+00:00,-0.0005393212228753537
2012-12-10 00:00:00+00:00,-0.0004909338268521122
2012-12-11 00:00:00+00:00,-0.0005434458023453621
2012-12-12 00:00:00+00:00,-0.0005494814914485877
2012-12-13 00:00:00+00:00,-0.0005778958125329278
2012-12-14 00:00:00+00:00,-0.0005911686791786434
2012-12-17 00:00:00+00:00,-0.0005891575733661361
2012-12-18 00:00:00+00:00,-0.0005402918490603299
2012-12-19 00:00:00+00:00,-0.0005273446675270522
2012-12-20 00:00:00+00:00,-0.0004982479455182829
2012-12-21 00:00:00+00:00,-0.0004586711244249338
2012-12-24 00:00:00+00:00,-0.0004510094111700204
2012-12-25 00:00:00+00:00,-0.0003748478834863767
2012-12-26 00:00:00+00:00,-0.0003855475412858486
2012-12-27 00:00:00+00:00,-0.0004270368439076421
2012-12-28 00:00:00+00:00,-0.00047083127546474965
2012-12-31 00:00:00+00:00,-0.00047931800686827186
2013-01-01 00:00:00+00:00,-0.0004923100757307304
2013-01-02 00:00:00+00:00,-0.00045777930563960234
2013-01-03 00:00:00+00:00,-0.0004953047949993721
2013-01-04 00:00:00+00:00,-0.00044809717867804475
2013-01-07 00:00:00+00:00,-0.0003605414431710934
2013-01-08 00:00:00+00:00,-0.0003817180929396196
2013-01-09 00:00:00+00:00,-0.00033792551126544165
2013-01-10 00:00:00+00:00,-0.0003490420654715899
2013-01-11 00:00:00+00:00,-0.00033139435719615725
2013-01-14 00:00:00+00:00,-0.00020502332070167998
2013-01-15 00:00:00+00:00,-0.00022179272682254286
2013-01-16 00:00:00+00:00,-0.00020314172737898907
2013-01-17 00:00:00+00:00,-0.00020228810871213143
2013-01-18 00:00:00+00:00,-0.00024226914588945225
2013-01-21 00:00:00+00:00,-0.00023178559075356367
2013-01-22 00:00:00+00:00,-0.00025205203939034256
2013-01-23 00:00:00+00:00,-0.00030034406488974735
2013-01-24 00:00:00+00:00,-0.00027492784239230815
2013-01-25 00:00:00+00:00,-0.0002533805413973936
2013-01-28 00:00:00+00:00,-0.00020079441706921317
2013-01-29 00:00:00+00:00,-0.0001858036543009316
2013-01-30 00:00:00+00:00,-0.00016446838744618242
2013-01-31 00:00:00+00:00,-0.00013445883797547423
2013-02-01 00:00:00+00:00,-0.00014972390036853064
2013-02-04 00:00:00+00:00,-0.00012031192921987868
2013-02-05 00:00:00+00:00,-8.41055837723175e-05
2013-02-06 00:00:00+00:00,-8.73236197867621e-05
2013-02-07 00:00:00+00:00,-5.822857872183739e-05
2013-02-08 00:00:00+00:00,-2.1229970978850488e-05
2013-02-11 00:00:00+00:00,4.656415343207718e-05
2013-02-12 00:00:00+00:00,8.789260764340478e-05
2013-02-13 00:00:00+00:00,9.36543173244448e-05
2013-02-14 00:00:00+00:00,0.0001266094894775199
2013-02-15 00:00:00+00:00,0.00014502088702358093
2013-02-18 00:00:00+00:00,0.0001648364323262896
2013-02-19 00:00:00+00:00,0.00018805445644593617
2013-02-20 00:00:00+00:00,0.0001690438945995288
2013-02-21 00:00:00+00:00,0.00018744713892116134
2013-02-22 00:00:00+00:00,0.00022889385964374722
2013-02-25 00:00:00+00:00,0.0002539695395522416
2013-02-26 00:00:00+00:00,0.00026325930323702323
2013-02-27 00:00:00+00:00,0.00029635280344052954
2013-02-28 00:00:00+00:00,0.00030347309779960464
2013-03-01 00:00:00+00:00,0.0003174339624231982
2013-03-04 00:00:00+00:00,0.00032861668749850463
2013-03-05 00:00:00+00:00,0.00035550984947418105
2013-03-06 00:00:00+00:00,0.00036006252303583727
2013-03-07 00:00:00+00:00,0.00033213873155564077
2013-03-08 00:00:00+00:00,0.0003790764428605749
2013-03-11 00:00:00+00:00,0.00041697402147363024
2013-03-12 00:00:00+00:00,0.0004648177300276414
2013-03-13 00:00:00+00:00,0.00046861749667878377
