time,low_ip_xs
2011-10-31 00:00:00+00:00,-0.0163806624064029
2011-11-30 00:00:00+00:00,0.01910535263562929
2011-12-31 00:00:00+00:00,-0.008690262733384913
2012-01-31 00:00:00+00:00,0.0066302238707238725
2012-02-29 00:00:00+00:00,0.00040243168800069284
2012-03-31 00:00:00+00:00,-0.0020563359329940356
2012-04-30 00:00:00+00:00,8.684788047430558e-05
2012-05-31 00:00:00+00:00,0.016607412889398265
2012-06-30 00:00:00+00:00,0.004455084967888601
2012-07-31 00:00:00+00:00,0.009815553150752887
2012-08-31 00:00:00+00:00,-0.0024573166617124498
2012-09-30 00:00:00+00:00,0.002728895772479145
2012-10-31 00:00:00+00:00,0.0005487803672408198
2012-11-30 00:00:00+00:00,0.000849713075259162
2012-12-31 00:00:00+00:00,-0.00783151405813054
2013-01-31 00:00:00+00:00,0.0032859058055489943
2013-02-28 00:00:00+00:00,-9.864089549604937e-05
2013-03-31 00:00:00+00:00,0.005274073674961466
2013-04-30 00:00:00+00:00,-0.012006751657521297
2013-05-31 00:00:00+00:00,0.0016779160851028152
2013-06-30 00:00:00+00:00,-0.005647102817156413
2013-07-31 00:00:00+00:00,0.0026697714596428668
2013-08-31 00:00:00+00:00,-0.010938244562895938
2013-09-30 00:00:00+00:00,0.0008176001273119127
2013-10-31 00:00:00+00:00,0.002710625494256824
2013-11-30 00:00:00+00:00,-0.007564620188552751
2013-12-31 00:00:00+00:00,-0.001685873442121677
2014-01-31 00:00:00+00:00,0.0037520790526666126
2014-02-28 00:00:00+00:00,0.007983348376498167
2014-03-31 00:00:00+00:00,0.00934585503618579
2014-04-30 00:00:00+00:00,-0.0021180308381091306
2014-05-31 00:00:00+00:00,-0.007218664578263145
2014-06-30 00:00:00+00:00,0.0009718926924331406
2014-07-31 00:00:00+00:00,0.002294658023653806
2014-08-31 00:00:00+00:00,-0.0019383342237090373
2014-09-30 00:00:00+00:00,0.0015987855314985033
2014-10-31 00:00:00+00:00,-0.00040601252425309653
2014-11-30 00:00:00+00:00,-0.008195190921507334
2014-12-31 00:00:00+00:00,-0.009814892691011323
2015-01-31 00:00:00+00:00,-0.023421019658374287
2015-02-28 00:00:00+00:00,0.004069568220672393
2015-03-31 00:00:00+00:00,0.00204643453458897
2015-04-30 00:00:00+00:00,-0.01424585765766373
2015-05-31 00:00:00+00:00,0.006428898389943427
2015-06-30 00:00:00+00:00,0.007718606213521717
2015-07-31 00:00:00+00:00,-0.012642998361519497
2015-08-31 00:00:00+00:00,-0.0010115240785806279
2015-09-30 00:00:00+00:00,-0.0063996899056991685
2015-10-31 00:00:00+00:00,-0.011280712247748848
2015-11-30 00:00:00+00:00,0.0163381729489267
2015-12-31 00:00:00+00:00,-0.014450830087114008
2016-01-31 00:00:00+00:00,-0.0007834621958787702
2016-02-29 00:00:00+00:00,0.004565052013601356
2016-03-31 00:00:00+00:00,0.007962748348258497
2016-04-30 00:00:00+00:00,0.0022564373616407174
2016-05-31 00:00:00+00:00,-0.010475764253568887
2016-06-30 00:00:00+00:00,-0.007500188486691983
2016-07-31 00:00:00+00:00,0.0039868869619703595
2016-08-31 00:00:00+00:00,0.0003940229563765829
2016-09-30 00:00:00+00:00,-0.0018291638780530972
2016-10-31 00:00:00+00:00,-0.004973673583157701
2016-11-30 00:00:00+00:00,0.021062848967021264
2016-12-31 00:00:00+00:00,0.003312808910931775
2017-01-31 00:00:00+00:00,-0.012894089946042242
2017-02-28 00:00:00+00:00,0.0109093426871949
2017-03-31 00:00:00+00:00,-0.00017884158404357642
2017-04-30 00:00:00+00:00,0.004173082617731527
2017-05-31 00:00:00+00:00,-0.012205940352359446
2017-06-30 00:00:00+00:00,-0.0013198853825798773
2017-07-31 00:00:00+00:00,-0.0005573970302585884
2017-08-31 00:00:00+00:00,-0.007634165866143072
2017-09-30 00:00:00+00:00,0.008738599387789092
2017-10-31 00:00:00+00:00,-0.0020707792707531647
2017-11-30 00:00:00+00:00,-0.000963237574401532
2017-12-31 00:00:00+00:00,0.007617551197097283
2018-01-31 00:00:00+00:00,-0.006096309166952696
2018-02-28 00:00:00+00:00,-0.007373802805415441
2018-03-31 00:00:00+00:00,0.005330761084249014
2018-04-30 00:00:00+00:00,0.0016240990286184864
2018-05-31 00:00:00+00:00,0.005649413630216538
2018-06-30 00:00:00+00:00,-0.006087370321157914
2018-07-31 00:00:00+00:00,-0.001195270562365347
2018-08-31 00:00:00+00:00,-0.0034474176382272015
2018-09-30 00:00:00+00:00,-0.00598766020789554
2018-10-31 00:00:00+00:00,0.00916119214067046
2018-11-30 00:00:00+00:00,0.008473253650135293
2018-12-31 00:00:00+00:00,0.014115004026800548
2019-01-31 00:00:00+00:00,0.003736380669048245
2019-02-28 00:00:00+00:00,0.003391999230697884
2019-03-31 00:00:00+00:00,-0.010092157308260186
2019-04-30 00:00:00+00:00,0.010051500577701544
2019-05-31 00:00:00+00:00,0.0023978991469342237
2019-06-30 00:00:00+00:00,-0.008637102400231744
2019-07-31 00:00:00+00:00,0.002838434467763662
2019-08-31 00:00:00+00:00,-0.00039681023560889095
2019-09-30 00:00:00+00:00,-4.327286371863526e-05
2019-10-31 00:00:00+00:00,-0.007863685502285556
2019-11-30 00:00:00+00:00,-0.00701900453331572
2019-12-31 00:00:00+00:00,0.0005319702353767664
