time,cot_lev_z_xs
2015-05-31 00:00:00+00:00,0.005290304612060925
2015-06-30 00:00:00+00:00,0.017638026468731693
2015-07-31 00:00:00+00:00,-0.002508102242034016
2015-08-31 00:00:00+00:00,0.010480123328564961
2015-09-30 00:00:00+00:00,0.001341970257156655
2015-10-31 00:00:00+00:00,-0.01320332350287301
2015-11-30 00:00:00+00:00,0.019124332317644877
2015-12-31 00:00:00+00:00,-0.015373467063056201
2016-01-31 00:00:00+00:00,-0.014485851581003795
2016-02-29 00:00:00+00:00,0.0043270318830339605
2016-03-31 00:00:00+00:00,-0.007011728936341943
2016-04-30 00:00:00+00:00,3.0364105668700958e-05
2016-05-31 00:00:00+00:00,-0.01641843796525333
2016-06-30 00:00:00+00:00,0.033916352283462015
2016-07-31 00:00:00+00:00,0.0006728187178182132
2016-08-31 00:00:00+00:00,0.00473632488570952
2016-09-30 00:00:00+00:00,0.0011787752081457992
2016-10-31 00:00:00+00:00,5.1724576827227864e-05
2016-11-30 00:00:00+00:00,0.0025101157904707794
2016-12-31 00:00:00+00:00,-0.004362054935822868
2017-01-31 00:00:00+00:00,-0.002409319824375422
2017-02-28 00:00:00+00:00,-0.002117482758416611
2017-03-31 00:00:00+00:00,-0.009280343710356354
2017-04-30 00:00:00+00:00,0.01115758644246112
2017-05-31 00:00:00+00:00,-0.0038635920998789652
2017-06-30 00:00:00+00:00,-0.007990451246682628
2017-07-31 00:00:00+00:00,0.0009175401177077269
2017-08-31 00:00:00+00:00,0.007172490416575306
2017-09-30 00:00:00+00:00,0.00017107725531273488
2017-10-31 00:00:00+00:00,0.002707058185466238
2017-11-30 00:00:00+00:00,0.003642267504905927
2017-12-31 00:00:00+00:00,-0.001709217713657396
2018-01-31 00:00:00+00:00,0.005149077284539727
2018-02-28 00:00:00+00:00,0.003922939296288064
2018-03-31 00:00:00+00:00,0.005087615275953583
2018-04-30 00:00:00+00:00,-0.007801571050565004
2018-05-31 00:00:00+00:00,-0.011434977382484335
2018-06-30 00:00:00+00:00,0.0018463455576154253
2018-07-31 00:00:00+00:00,-0.007427469457515823
2018-08-31 00:00:00+00:00,-0.0034313900017254317
2018-09-30 00:00:00+00:00,-0.005940449044236851
2018-10-31 00:00:00+00:00,0.002622734971968077
2018-11-30 00:00:00+00:00,-0.0030807151102161257
2018-12-31 00:00:00+00:00,-0.012855075775780489
2019-01-31 00:00:00+00:00,-0.00623730786911425
2019-02-28 00:00:00+00:00,-0.010582484808680404
2019-03-31 00:00:00+00:00,0.011596721304480306
2019-04-30 00:00:00+00:00,-0.007819588731910243
2019-05-31 00:00:00+00:00,-0.006003292937189153
2019-06-30 00:00:00+00:00,-0.008964757845246418
2019-07-31 00:00:00+00:00,0.013680162414530184
2019-08-31 00:00:00+00:00,0.0007841407927045019
2019-09-30 00:00:00+00:00,-0.0042001631674608575
2019-10-31 00:00:00+00:00,-0.013349080063021601
2019-11-30 00:00:00+00:00,-0.005360973857696738
2019-12-31 00:00:00+00:00,0.00039160269047133767
2020-01-31 00:00:00+00:00,-0.000538559211262335
2020-02-29 00:00:00+00:00,-0.002108629667599171
2020-03-31 00:00:00+00:00,-0.03175502423791676
2020-04-30 00:00:00+00:00,-0.006867796530706016
2020-05-31 00:00:00+00:00,-0.004147209682886954
2020-06-30 00:00:00+00:00,-0.003268445793056296
2020-07-31 00:00:00+00:00,0.011597793103548693
2020-08-31 00:00:00+00:00,0.0034675034362923185
2020-09-30 00:00:00+00:00,-0.00911515991071088
2020-10-31 00:00:00+00:00,-0.007412911486469831
2020-11-30 00:00:00+00:00,-0.00247061782498037
2020-12-31 00:00:00+00:00,-0.0015447555496108656
2021-01-31 00:00:00+00:00,-0.0008148604089799338
2021-02-28 00:00:00+00:00,0.010833734576987109
2021-03-31 00:00:00+00:00,0.007703666054942326
2021-04-30 00:00:00+00:00,-0.0015534734868484223
2021-05-31 00:00:00+00:00,0.0022239681975737557
2021-06-30 00:00:00+00:00,-0.010838395257247613
2021-07-31 00:00:00+00:00,-0.00573112625728367
2021-08-31 00:00:00+00:00,0.006651427713294744
2021-09-30 00:00:00+00:00,-0.008542825703765078
2021-10-31 00:00:00+00:00,0.002837533527421998
2021-11-30 00:00:00+00:00,-0.004065666766242981
2021-12-31 00:00:00+00:00,-0.01040837212341883
2022-01-31 00:00:00+00:00,-0.0005095094411161627
2022-02-28 00:00:00+00:00,-0.010220759485984998
2022-03-31 00:00:00+00:00,-0.022587619170098328
2022-04-30 00:00:00+00:00,0.01041458876096013
2022-05-31 00:00:00+00:00,0.002485644439218282
2022-06-30 00:00:00+00:00,-0.0022002675138591554
2022-07-31 00:00:00+00:00,-0.0020562893074015376
2022-08-31 00:00:00+00:00,-0.01714867608525128
2022-09-30 00:00:00+00:00,0.004631092862535713
2022-10-31 00:00:00+00:00,-0.014561848469365701
2022-11-30 00:00:00+00:00,0.008684641161894158
2022-12-31 00:00:00+00:00,0.023133521297126425
2023-01-31 00:00:00+00:00,0.0030364140688721175
2023-02-28 00:00:00+00:00,-0.00366302694223386
2023-03-31 00:00:00+00:00,-0.006562072195511859
2023-04-30 00:00:00+00:00,0.004453102873131165
2023-05-31 00:00:00+00:00,-0.005199943034833732
2023-06-30 00:00:00+00:00,0.01776760027798585
2023-07-31 00:00:00+00:00,0.003053107593352422
2023-08-31 00:00:00+00:00,-0.004956745105276328
2023-09-30 00:00:00+00:00,-0.009594305285999583
2023-10-31 00:00:00+00:00,0.004994420100377761
2023-11-30 00:00:00+00:00,0.0025799849779961637
2023-12-31 00:00:00+00:00,-0.009903172963586115
2024-01-31 00:00:00+00:00,0.008954741300138735
2024-02-29 00:00:00+00:00,-0.0047146574358415405
2024-03-31 00:00:00+00:00,-0.00024510454431680984
2024-04-30 00:00:00+00:00,-0.0008573495298618283
2024-05-31 00:00:00+00:00,-0.003006475869910874
2024-06-30 00:00:00+00:00,0.0013676095533605714
2024-07-31 00:00:00+00:00,-0.01175338102377077
2024-08-31 00:00:00+00:00,-0.00229640341604731
2024-09-30 00:00:00+00:00,0.004677867357608001
2024-10-31 00:00:00+00:00,-0.015688433611231622
2024-11-30 00:00:00+00:00,0.004731745843814528
2024-12-31 00:00:00+00:00,-1.0074100511681117e-05
2025-01-31 00:00:00+00:00,0.0018405032873010096
2025-02-28 00:00:00+00:00,0.010468165824205622
2025-03-31 00:00:00+00:00,-0.0034144437901952873
2025-04-30 00:00:00+00:00,-0.004681045757697899
2025-05-31 00:00:00+00:00,-0.009337716474756341
2025-06-30 00:00:00+00:00,0.0005564771484674047
2025-07-31 00:00:00+00:00,0.004497922453837067
2025-08-31 00:00:00+00:00,0.00395762701073199
2025-09-30 00:00:00+00:00,0.003875606194952752
2025-10-31 00:00:00+00:00,0.01081648946017566
2025-11-30 00:00:00+00:00,-0.004957953858219288
2025-12-31 00:00:00+00:00,-0.003546827135120334
2026-01-31 00:00:00+00:00,0.013313714085443351
2026-02-28 00:00:00+00:00,0.00442340041257272
2026-03-31 00:00:00+00:00,-0.005316140618237486
2026-04-30 00:00:00+00:00,0.001532571857808973
2026-05-31 00:00:00+00:00,-0.007453253497106682
2026-06-30 00:00:00+00:00,-0.004197178795795509
2026-07-31 00:00:00+00:00,0.00047033485992842294
2026-08-31 00:00:00+00:00,-0.002753948564465758
2026-09-30 00:00:00+00:00,-0.004795347275854178
