,USD,EUR,GBP,JPY,CAD,AUD,CHF,NZD
1965-08-01 00:00:00+00:00,5.660274870302584,,1.6878368740782301,,5.764936807756249,5.98362143735951,,
1965-09-01 00:00:00+00:00,5.660274870302584,,1.6878368740782301,,5.764936807756249,5.98362143735951,,
1965-10-01 00:00:00+00:00,6.347484829777272,,2.1211181897781373,,6.108471401684601,5.019947474989994,,
1965-11-01 00:00:00+00:00,6.347484829777272,,2.1211181897781373,,6.108471401684601,5.019947474989994,,
1965-12-01 00:00:00+00:00,6.347484829777272,,2.1211181897781373,,6.108471401684601,5.019947474989994,,
1966-01-01 00:00:00+00:00,8.462270646048232,,1.2033784646581003,,8.166430953822722,2.37942059500158,,
1966-02-01 00:00:00+00:00,8.462270646048232,,1.2033784646581003,,8.166430953822722,2.37942059500158,,
1966-03-01 00:00:00+00:00,8.462270646048232,,1.2033784646581003,,8.166430953822722,2.37942059500158,,
1966-04-01 00:00:00+00:00,8.477019525850338,,1.6620164948915939,,6.871592616750033,1.2186400711276635,,
1966-05-01 00:00:00+00:00,8.477019525850338,,1.6620164948915939,,6.871592616750033,1.2186400711276635,,
1966-06-01 00:00:00+00:00,8.477019525850338,,1.6620164948915939,,6.871592616750033,1.2186400711276635,,
1966-07-01 00:00:00+00:00,7.489340063531258,,2.1798323994469238,,8.188091355409387,1.0220103342945874,,
1966-08-01 00:00:00+00:00,7.489340063531258,,2.1798323994469238,,8.188091355409387,1.0220103342945874,,
1966-09-01 00:00:00+00:00,7.489340063531258,,2.1798323994469238,,8.188091355409387,1.0220103342945874,,
1966-10-01 00:00:00+00:00,6.042108504987631,,1.7272351809404451,,6.648053703855106,4.1920397060227765,,
1966-11-01 00:00:00+00:00,6.042108504987631,,1.7272351809404451,,6.648053703855106,4.1920397060227765,,
1966-12-01 00:00:00+00:00,6.042108504987631,,1.7272351809404451,,6.648053703855106,4.1920397060227765,,
1967-01-01 00:00:00+00:00,4.504402915105188,,0.6684498828042784,,5.386869708783104,4.620628588294173,,
1967-02-01 00:00:00+00:00,4.504402915105188,,0.6684498828042784,,5.386869708783104,4.620628588294173,,
1967-03-01 00:00:00+00:00,4.504402915105188,,0.6684498828042784,,5.386869708783104,4.620628588294173,,
1967-04-01 00:00:00+00:00,2.925069206279285,,1.8470985195684575,,3.14237390599581,9.010187421828553,,
1967-05-01 00:00:00+00:00,2.925069206279285,,1.8470985195684575,,3.14237390599581,9.010187421828553,,
1967-06-01 00:00:00+00:00,2.925069206279285,,1.8470985195684575,,3.14237390599581,9.010187421828553,,
1967-07-01 00:00:00+00:00,2.637737687380648,,2.6800349485437414,,3.0663041429727977,7.396313147013123,,
