time,bci_chg_xs
2011-10-31 00:00:00+00:00,0.008501498609072344
2011-11-30 00:00:00+00:00,0.008339348927149937
2011-12-31 00:00:00+00:00,0.004645329922780217
2012-01-31 00:00:00+00:00,0.00045315607010731895
2012-02-29 00:00:00+00:00,-0.011672161832652295
2012-03-31 00:00:00+00:00,0.006306284799378892
2012-04-30 00:00:00+00:00,0.009655577896831913
2012-05-31 00:00:00+00:00,0.007572312501800793
2012-06-30 00:00:00+00:00,-0.00731759258265241
2012-07-31 00:00:00+00:00,0.01653560774170848
2012-08-31 00:00:00+00:00,0.0008336531380301881
2012-09-30 00:00:00+00:00,-0.0020765836381874125
2012-10-31 00:00:00+00:00,-0.0023439788650060356
2012-11-30 00:00:00+00:00,0.006159208360573931
2012-12-31 00:00:00+00:00,0.0032464473261042404
2013-01-31 00:00:00+00:00,-0.02740210589876535
2013-02-28 00:00:00+00:00,0.007150683045159978
2013-03-31 00:00:00+00:00,0.009412845237314782
2013-04-30 00:00:00+00:00,-0.0026453801763469675
2013-05-31 00:00:00+00:00,-0.0034559195233677675
2013-06-30 00:00:00+00:00,0.0049281704482664335
2013-07-31 00:00:00+00:00,0.010481914230423328
2013-08-31 00:00:00+00:00,0.005919977228918238
2013-09-30 00:00:00+00:00,-0.008660948317291028
2013-10-31 00:00:00+00:00,0.012286937658151365
2013-11-30 00:00:00+00:00,0.0022822705974272495
2013-12-31 00:00:00+00:00,-0.005655226033943861
2014-01-31 00:00:00+00:00,-1.328290766577922e-05
2014-02-28 00:00:00+00:00,-0.003485283140273965
2014-03-31 00:00:00+00:00,-0.00227681233463195
2014-04-30 00:00:00+00:00,0.006915175390298067
2014-05-31 00:00:00+00:00,0.005611271749753177
2014-06-30 00:00:00+00:00,-0.002976023821881335
2014-07-31 00:00:00+00:00,0.003993558527111807
2014-08-31 00:00:00+00:00,-0.007523465045435107
2014-09-30 00:00:00+00:00,0.0073375997522053815
2014-10-31 00:00:00+00:00,-0.006266813603499677
2014-11-30 00:00:00+00:00,0.010699244700077548
2014-12-31 00:00:00+00:00,-0.007591779769299256
2015-01-31 00:00:00+00:00,0.012389376942629537
2015-02-28 00:00:00+00:00,-0.014154732860130581
2015-03-31 00:00:00+00:00,-0.0015929111710156763
2015-04-30 00:00:00+00:00,0.004375210326447609
2015-05-31 00:00:00+00:00,-0.00019711837461111603
2015-06-30 00:00:00+00:00,0.010911652959438856
2015-07-31 00:00:00+00:00,0.0002904661915716922
2015-08-31 00:00:00+00:00,0.02105680922831077
2015-09-30 00:00:00+00:00,0.005399778575430503
2015-10-31 00:00:00+00:00,-0.014442173970599548
2015-11-30 00:00:00+00:00,-0.009645959187817188
2015-12-31 00:00:00+00:00,-0.00420567207470024
2016-01-31 00:00:00+00:00,0.019750476887976376
2016-02-29 00:00:00+00:00,0.01717700461721794
2016-03-31 00:00:00+00:00,0.0023864449834387624
2016-04-30 00:00:00+00:00,-0.01232057389636676
2016-05-31 00:00:00+00:00,-0.00964241130204957
2016-06-30 00:00:00+00:00,0.04829780941301265
2016-07-31 00:00:00+00:00,0.002939936922591313
2016-08-31 00:00:00+00:00,-0.007137227444077965
2016-09-30 00:00:00+00:00,-0.012478924743064113
2016-10-31 00:00:00+00:00,0.001226571767833029
2016-11-30 00:00:00+00:00,0.02506740040948574
2016-12-31 00:00:00+00:00,0.0037852226060464123
2017-01-31 00:00:00+00:00,0.0047876668464184036
2017-02-28 00:00:00+00:00,0.0023523673885552654
2017-03-31 00:00:00+00:00,-0.0033508439443683535
2017-04-30 00:00:00+00:00,0.007662937715208651
2017-05-31 00:00:00+00:00,-0.016185562632754613
2017-06-30 00:00:00+00:00,-0.0032594425362414414
2017-07-31 00:00:00+00:00,0.012260575438037602
2017-08-31 00:00:00+00:00,-0.013550145576789463
2017-09-30 00:00:00+00:00,0.0024346804433137414
2017-10-31 00:00:00+00:00,0.006599071579753701
2017-11-30 00:00:00+00:00,0.0025998577128754086
2017-12-31 00:00:00+00:00,0.0030345564554692395
2018-01-31 00:00:00+00:00,-0.006657486503218513
2018-02-28 00:00:00+00:00,0.00432517289375034
2018-03-31 00:00:00+00:00,-0.013391183578226884
2018-04-30 00:00:00+00:00,-0.008668692150222035
2018-05-31 00:00:00+00:00,0.020831863386753247
2018-06-30 00:00:00+00:00,0.0014201447069472906
2018-07-31 00:00:00+00:00,0.0016585924016545572
2018-08-31 00:00:00+00:00,0.015209813533362704
2018-09-30 00:00:00+00:00,-0.00786304199421417
2018-10-31 00:00:00+00:00,0.0005882135151848988
2018-11-30 00:00:00+00:00,0.001118253248500345
2018-12-31 00:00:00+00:00,0.009549360162116605
2019-01-31 00:00:00+00:00,-0.021623434321324964
2019-02-28 00:00:00+00:00,0.011355058840201826
2019-03-31 00:00:00+00:00,-0.01370696230905577
2019-04-30 00:00:00+00:00,0.002157500788259714
2019-05-31 00:00:00+00:00,-0.021132072913991773
2019-06-30 00:00:00+00:00,-0.010310119084218416
2019-07-31 00:00:00+00:00,-0.014213580326851938
2019-08-31 00:00:00+00:00,-0.002573461366118801
2019-09-30 00:00:00+00:00,0.01042248517176625
2019-10-31 00:00:00+00:00,0.005679914526371954
2019-11-30 00:00:00+00:00,-0.0017420662550516886
2019-12-31 00:00:00+00:00,0.0013422790476540492
2020-01-31 00:00:00+00:00,-0.012384750019850066
2020-02-29 00:00:00+00:00,0.006399570436430357
2020-03-31 00:00:00+00:00,0.019402310394697864
2020-04-30 00:00:00+00:00,-0.010697800804123525
2020-05-31 00:00:00+00:00,0.017167272622979457
2020-06-30 00:00:00+00:00,0.0033766709911737802
2020-07-31 00:00:00+00:00,-0.008120238437318239
2020-08-31 00:00:00+00:00,-0.007092204307542649
2020-09-30 00:00:00+00:00,0.007451209525002556
2020-10-31 00:00:00+00:00,0.001782640297125937
2020-11-30 00:00:00+00:00,0.007713772030224053
2020-12-31 00:00:00+00:00,-0.0031807073459183544
2021-01-31 00:00:00+00:00,0.0076376413997141235
2021-02-28 00:00:00+00:00,0.01995393532793832
2021-03-31 00:00:00+00:00,0.013037198293008201
2021-04-30 00:00:00+00:00,0.014078650410951798
2021-05-31 00:00:00+00:00,-0.0040974416205212805
2021-06-30 00:00:00+00:00,0.0062125943897013425
2021-07-31 00:00:00+00:00,-0.0057158630312834635
2021-08-31 00:00:00+00:00,-0.002201092105802327
2021-09-30 00:00:00+00:00,-0.0009721433758314024
2021-10-31 00:00:00+00:00,0.000863033295530613
2021-11-30 00:00:00+00:00,-0.004005431494746858
2021-12-31 00:00:00+00:00,0.005428341423431959
2022-01-31 00:00:00+00:00,-0.007701472509041962
2022-02-28 00:00:00+00:00,-0.0002649276076863716
2022-03-31 00:00:00+00:00,-0.003842217763982858
2022-04-30 00:00:00+00:00,-0.0003429523750209107
2022-05-31 00:00:00+00:00,-0.005010881023855496
2022-06-30 00:00:00+00:00,0.015074539215858218
2022-07-31 00:00:00+00:00,0.0004838242358473632
2022-08-31 00:00:00+00:00,0.010109525644675488
2022-09-30 00:00:00+00:00,0.019742308687946686
2022-10-31 00:00:00+00:00,-0.030198117804927538
2022-11-30 00:00:00+00:00,0.0054527957223156065
2022-12-31 00:00:00+00:00,0.011799332378404692
2023-01-31 00:00:00+00:00,-0.013811258953856376
2023-02-28 00:00:00+00:00,0.005964950436784688
2023-03-31 00:00:00+00:00,-0.0016374149451012787
2023-04-30 00:00:00+00:00,-0.001977423982474802
2023-05-31 00:00:00+00:00,-0.010122827710345672
2023-06-30 00:00:00+00:00,0.0012763305067642339
2023-07-31 00:00:00+00:00,-0.002739731275927193
2023-08-31 00:00:00+00:00,-0.000721948243098125
2023-09-30 00:00:00+00:00,0.006414813971250544
2023-10-31 00:00:00+00:00,-0.007942420531384942
2023-11-30 00:00:00+00:00,0.0054343576104318725
2023-12-31 00:00:00+00:00,-0.015624286728438075
2024-01-31 00:00:00+00:00,0.009488198119401048
2024-02-29 00:00:00+00:00,0.008579557031268559
2024-03-31 00:00:00+00:00,0.012288574442030908
2024-04-30 00:00:00+00:00,-0.0009814784409948318
2024-05-31 00:00:00+00:00,0.0016751486222632561
2024-06-30 00:00:00+00:00,0.0013745368377495737
2024-07-31 00:00:00+00:00,0.0039249604538373895
2024-08-31 00:00:00+00:00,0.0003151624766111194
