time,high_gfcf_xs
2011-10-31 00:00:00+00:00,0.012570367041710329
2011-11-30 00:00:00+00:00,-0.01623642859759067
2011-12-31 00:00:00+00:00,-0.0034317723360763885
2012-01-31 00:00:00+00:00,0.009725990094741732
2012-02-29 00:00:00+00:00,0.008062636630157272
2012-03-31 00:00:00+00:00,-0.01317222317716682
2012-04-30 00:00:00+00:00,-0.0038169331134924045
2012-05-31 00:00:00+00:00,-0.00394178735646411
2012-06-30 00:00:00+00:00,0.018916067553750082
2012-07-31 00:00:00+00:00,0.024485395895177176
2012-08-31 00:00:00+00:00,-0.017049001905945826
2012-09-30 00:00:00+00:00,-0.00020944948801548957
2012-10-31 00:00:00+00:00,-0.003652370097377733
2012-11-30 00:00:00+00:00,0.0020085123540445338
2012-12-31 00:00:00+00:00,-0.006876525052649574
2013-01-31 00:00:00+00:00,0.003986060962672955
2013-02-28 00:00:00+00:00,0.010486237230326712
2013-03-31 00:00:00+00:00,0.014445874656324742
2013-04-30 00:00:00+00:00,-0.0023393648273996037
2013-05-31 00:00:00+00:00,-0.02889274348938342
2013-06-30 00:00:00+00:00,-0.015406332277016377
2013-07-31 00:00:00+00:00,0.007093531304887879
2013-08-31 00:00:00+00:00,-0.011167683981145315
2013-09-30 00:00:00+00:00,0.011363418074726406
2013-10-31 00:00:00+00:00,-0.011336881282122069
2013-11-30 00:00:00+00:00,0.013308618611001855
2013-12-31 00:00:00+00:00,0.006262852354377735
2014-01-31 00:00:00+00:00,0.0068381753079262975
2014-02-28 00:00:00+00:00,0.0012644429486585729
2014-03-31 00:00:00+00:00,0.001115492158330511
2014-04-30 00:00:00+00:00,-0.003470415212603606
2014-05-31 00:00:00+00:00,0.0009341823892179413
2014-06-30 00:00:00+00:00,-0.00013865646016486544
2014-07-31 00:00:00+00:00,0.0013824493852290232
2014-08-31 00:00:00+00:00,-0.00583369083762153
2014-09-30 00:00:00+00:00,0.0008759135864753187
2014-10-31 00:00:00+00:00,-0.004764958385644169
2014-11-30 00:00:00+00:00,0.008135797870205241
2014-12-31 00:00:00+00:00,0.009526471747439702
2015-01-31 00:00:00+00:00,-0.013490492038533586
2015-02-28 00:00:00+00:00,0.013576233062340348
2015-03-31 00:00:00+00:00,-0.006462450653892393
2015-04-30 00:00:00+00:00,0.004738755375727877
2015-05-31 00:00:00+00:00,-0.009854657103732789
2015-06-30 00:00:00+00:00,-0.007346320154027697
2015-07-31 00:00:00+00:00,0.015935294090968055
2015-08-31 00:00:00+00:00,-0.0045657645894900956
2015-09-30 00:00:00+00:00,0.004399021226535016
2015-10-31 00:00:00+00:00,0.00972852467525187
2015-11-30 00:00:00+00:00,-0.010688509754193443
2015-12-31 00:00:00+00:00,0.014133380869600032
2016-01-31 00:00:00+00:00,-0.011494088451161177
2016-02-29 00:00:00+00:00,-0.014487521475969434
2016-03-31 00:00:00+00:00,-0.019254851767486203
2016-04-30 00:00:00+00:00,-0.003252315641585346
2016-05-31 00:00:00+00:00,0.021508921372704437
2016-06-30 00:00:00+00:00,-0.009407326331320465
2016-07-31 00:00:00+00:00,0.00034281066890096135
2016-08-31 00:00:00+00:00,-0.0006460048590352097
2016-09-30 00:00:00+00:00,-0.008391817986246553
2016-10-31 00:00:00+00:00,-0.011707525940527486
2016-11-30 00:00:00+00:00,0.008986356395697559
2016-12-31 00:00:00+00:00,0.0028945128806421305
2017-01-31 00:00:00+00:00,-0.010537239610030169
2017-02-28 00:00:00+00:00,-0.006093037277381308
2017-03-31 00:00:00+00:00,0.005247937856371232
2017-04-30 00:00:00+00:00,0.022144288599420747
2017-05-31 00:00:00+00:00,0.004586125624605142
2017-06-30 00:00:00+00:00,-0.011951993160052576
2017-07-31 00:00:00+00:00,-0.019022934220516374
2017-08-31 00:00:00+00:00,-0.0017356629356132247
2017-09-30 00:00:00+00:00,0.011414481917753294
2017-10-31 00:00:00+00:00,0.0022087425070393962
2017-11-30 00:00:00+00:00,0.006755792672990646
2017-12-31 00:00:00+00:00,0.01592424707865825
2018-01-31 00:00:00+00:00,-0.0012001615021133283
2018-02-28 00:00:00+00:00,-0.009466329833369369
2018-03-31 00:00:00+00:00,0.0003416235408169044
2018-04-30 00:00:00+00:00,0.006000647560963079
2018-05-31 00:00:00+00:00,-0.0056206415873885085
2018-06-30 00:00:00+00:00,-0.006180979019968058
2018-07-31 00:00:00+00:00,0.008507669861687939
2018-08-31 00:00:00+00:00,-0.0048412389566030445
2018-09-30 00:00:00+00:00,0.004558855710455445
2018-10-31 00:00:00+00:00,0.0046651712324363714
2018-11-30 00:00:00+00:00,0.004549973506314808
2018-12-31 00:00:00+00:00,-0.004644711054235362
2019-01-31 00:00:00+00:00,0.0024603824220235104
2019-02-28 00:00:00+00:00,-0.006027651043142845
2019-03-31 00:00:00+00:00,0.0035799323052534415
2019-04-30 00:00:00+00:00,-0.005903445824828046
2019-05-31 00:00:00+00:00,0.0033603917683187046
2019-06-30 00:00:00+00:00,0.004216043543245895
2019-07-31 00:00:00+00:00,-0.002858540644605223
2019-08-31 00:00:00+00:00,-0.00719120430281428
2019-09-30 00:00:00+00:00,-0.007056716318143974
2019-10-31 00:00:00+00:00,0.004875282798604275
2019-11-30 00:00:00+00:00,0.004107884673768769
2019-12-31 00:00:00+00:00,-0.0028549428164336144
2020-01-31 00:00:00+00:00,0.0014259681141746139
