start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,-9.520389102497837e-05,0.4222222222222222,0.1201737470334775,-0.15328935215652717,-0.15132598531652505,-0.03015534188922472,ppp_xs_60m,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0010434408273357015,0.6363636363636364,0.6523500491974004,-0.40939914704719876,-0.4933224368427755,-0.6626446133959223,ppp_xs_60m,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0035329947115534184,0.2727272727272727,1.0,-2.8903014789503003,-1.560217861185355,-0.9737591800013097,ppp_xs_60m,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0014844974057931781,0.75,0.6263669187792773,1.2186319233184257,1.2817509192130494,0.7286227765342423,ppp_xs_60m,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.000960086410184191,0.6666666666666666,0.5166854633336879,1.0393222054740603,1.2052670954605018,0.4488341461922421,ppp_xs_60m,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.00014105858225424612,0.39444444444444443,0.12808385524755841,-0.24700921964178962,-0.299274895392278,-0.05275626254083286,ppp_ts_60m,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.00038550884615225336,0.5454545454545454,0.7224509218809946,-0.18651212847639273,-0.17811770008211023,-0.11642714167748988,ppp_ts_60m,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0026265835785111488,0.2727272727272727,1.0,-1.0985424520680525,-1.3581664171980086,-0.6820165480247999,ppp_ts_60m,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0022072978516770453,0.625,0.7942705851786399,0.9348032080332881,1.2385657959636613,0.393938887554892,ppp_ts_60m,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0006442186997016689,0.5,0.6621786427794782,0.3235202847810275,0.47566800087264294,0.25651120729492394,ppp_ts_60m,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,6.761663247369684e-05,0.42777777777777776,0.11719132495368888,0.10548890140508534,0.10602148231561284,0.027396160659520528,ppp_xs_120m,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0009816780956080982,0.7272727272727273,0.6474056377372042,-0.34036270924492645,-0.5218056874410683,-0.5388707794962228,ppp_xs_120m,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0031719432513791297,0.36363636363636365,0.9652175932466681,-2.4678174194706055,-1.5546968142784152,-0.7590993599294162,ppp_xs_120m,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0014844974057931781,0.75,0.6263669187792773,1.2186319233184257,1.2817509192130494,0.7286227765342423,ppp_xs_120m,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.000960086410184191,0.6666666666666666,0.5166854633336879,1.0393222054740603,1.2052670954605018,0.4488341461922421,ppp_xs_120m,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0001616807772989263,0.4111111111111111,0.12847488863762213,-0.28106772406084063,-0.32438218822623927,-0.06009755112134091,ppp_ts_120m,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0003400906149990264,0.5454545454545454,0.7301284657133317,0.15500086816500525,0.14659977642957603,0.14663410464453117,ppp_ts_120m,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0026265835785111488,0.2727272727272727,1.0,-1.0985424520680525,-1.3581664171980086,-0.6820165480247999,ppp_ts_120m,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0022072978516770453,0.625,0.7942705851786399,0.9348032080332881,1.2385657959636613,0.393938887554892,ppp_ts_120m,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0006442186997016689,0.5,0.6621786427794782,0.3235202847810275,0.47566800087264294,0.25651120729492394,ppp_ts_120m,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-1.3345558091778139e-05,0.4222222222222222,0.11565091756608606,-0.02141230789863836,-0.02131824765439457,-0.0010544986170136692,ppp_xs_ew,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0010115595800970515,0.7272727272727273,0.6625360517797085,-0.3807226719351502,-0.5246726003158871,-0.6168911679306445,ppp_xs_ew,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.003351835687329774,0.2727272727272727,1.0,-2.705426341503757,-1.5615724424149113,-0.8710316187111424,ppp_xs_ew,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0014844974057931781,0.75,0.6263669187792773,1.2186319233184257,1.2817509192130494,0.7286227765342423,ppp_xs_ew,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.000960086410184191,0.6666666666666666,0.5166854633336879,1.0393222054740603,1.2052670954605018,0.4488341461922421,ppp_xs_ew,holdout_365d,confirm_only,True,False
