time,gpr_bilat_ew
2014-10-31 00:00:00+00:00,-0.0007562350853772548
2014-11-30 00:00:00+00:00,0.002892684050134431
2014-12-31 00:00:00+00:00,-0.001158687148426707
2015-01-31 00:00:00+00:00,0.0166832819916225
2015-02-28 00:00:00+00:00,-0.004679792670988947
2015-03-31 00:00:00+00:00,0.006344220426929503
2015-04-30 00:00:00+00:00,-0.002303792586908382
2015-05-31 00:00:00+00:00,0.002283554335286375
2015-06-30 00:00:00+00:00,0.005313937235935873
2015-07-31 00:00:00+00:00,0.007072233221443014
2015-08-31 00:00:00+00:00,0.0011858853787853896
2015-09-30 00:00:00+00:00,0.0006495420416554598
2015-10-31 00:00:00+00:00,0.00603308425088489
2015-11-30 00:00:00+00:00,0.007068775101984892
2015-12-31 00:00:00+00:00,-0.004728771283026956
2016-01-31 00:00:00+00:00,-0.0033800144553101097
2016-02-29 00:00:00+00:00,0.0047738947693602984
2016-03-31 00:00:00+00:00,0.013624009215141397
2016-04-30 00:00:00+00:00,-0.00033286339796900766
2016-05-31 00:00:00+00:00,-0.012217759693831654
2016-06-30 00:00:00+00:00,0.003026779587886441
2016-07-31 00:00:00+00:00,0.0041006808381052196
2016-08-31 00:00:00+00:00,-0.002709823192832639
2016-09-30 00:00:00+00:00,-0.00393307275448096
2016-10-31 00:00:00+00:00,-0.0032754173459683678
2016-11-30 00:00:00+00:00,0.01053553317653777
2016-12-31 00:00:00+00:00,-0.0021938360544602187
2017-01-31 00:00:00+00:00,-0.001182304993155081
2017-02-28 00:00:00+00:00,-0.002111602554798364
2017-03-31 00:00:00+00:00,0.003081939818561086
2017-04-30 00:00:00+00:00,0.01205663892304032
2017-05-31 00:00:00+00:00,0.0026362885315449613
2017-06-30 00:00:00+00:00,0.0032306679829638973
2017-07-31 00:00:00+00:00,0.0005257166550125536
2017-08-31 00:00:00+00:00,0.004866308880802528
2017-09-30 00:00:00+00:00,0.009221951421344743
2017-10-31 00:00:00+00:00,-0.007967393611624463
2017-11-30 00:00:00+00:00,-0.0018070636220144376
2017-12-31 00:00:00+00:00,0.002436930185298447
2018-01-31 00:00:00+00:00,0.004804575217642437
2018-02-28 00:00:00+00:00,-0.00222461596206458
2018-03-31 00:00:00+00:00,0.0007350512520118979
2018-04-30 00:00:00+00:00,0.0030656720823638572
2018-05-31 00:00:00+00:00,0.0033013971786941543
2018-06-30 00:00:00+00:00,-0.005588880010297337
2018-07-31 00:00:00+00:00,0.003967158379095226
2018-08-31 00:00:00+00:00,-0.0057741977333714
2018-09-30 00:00:00+00:00,-0.005658300037942543
2018-10-31 00:00:00+00:00,0.005512147023251757
2018-11-30 00:00:00+00:00,-0.0008877695784095252
2018-12-31 00:00:00+00:00,-0.000496563121949567
2019-01-31 00:00:00+00:00,-0.0060944731195841095
2019-02-28 00:00:00+00:00,-0.005135153129032122
2019-03-31 00:00:00+00:00,0.002538006691623851
2019-04-30 00:00:00+00:00,-0.0034352449723430434
2019-05-31 00:00:00+00:00,0.00033473348124180013
2019-06-30 00:00:00+00:00,-0.0001650383002063105
2019-07-31 00:00:00+00:00,0.0008851076945100012
2019-08-31 00:00:00+00:00,0.0012468987476954574
2019-09-30 00:00:00+00:00,-0.003664408288143628
2019-10-31 00:00:00+00:00,-0.0008930491324815604
2019-11-30 00:00:00+00:00,-0.00071321702701721
2019-12-31 00:00:00+00:00,-0.0023789510918448276
2020-01-31 00:00:00+00:00,0.0015995054153550292
2020-02-29 00:00:00+00:00,0.001363899750070674
2020-03-31 00:00:00+00:00,-0.003977648663727074
2020-04-30 00:00:00+00:00,0.005896031802131274
2020-05-31 00:00:00+00:00,0.0002734482919413139
2020-06-30 00:00:00+00:00,-0.007356454493078646
2020-07-31 00:00:00+00:00,0.0030447515083278365
2020-08-31 00:00:00+00:00,-0.0023432435277241925
2020-09-30 00:00:00+00:00,-0.001345821575097994
2020-10-31 00:00:00+00:00,0.00032268766598542165
2020-11-30 00:00:00+00:00,-0.007626458885869103
2020-12-31 00:00:00+00:00,-0.0014356788516657337
2021-01-31 00:00:00+00:00,-0.007712587507022528
2021-02-28 00:00:00+00:00,-0.004967228457716688
2021-03-31 00:00:00+00:00,0.004770514292231409
2021-04-30 00:00:00+00:00,0.0002789552786583993
2021-05-31 00:00:00+00:00,0.007342596685289804
2021-06-30 00:00:00+00:00,-0.0040540130977636535
2021-07-31 00:00:00+00:00,-0.001488082127924839
2021-08-31 00:00:00+00:00,-0.0008632445434599845
2021-09-30 00:00:00+00:00,-0.001513252633788209
2021-10-31 00:00:00+00:00,-0.0063495847183780985
2021-11-30 00:00:00+00:00,0.007883005068392901
2021-12-31 00:00:00+00:00,0.0011738728568073675
2022-01-31 00:00:00+00:00,0.004543188632436079
2022-02-28 00:00:00+00:00,0.0015003847963830363
2022-03-31 00:00:00+00:00,0.003370431298546306
2022-04-30 00:00:00+00:00,-0.010147792396465571
2022-05-31 00:00:00+00:00,0.0007081720553967497
2022-06-30 00:00:00+00:00,-0.002745124445702851
2022-07-31 00:00:00+00:00,-0.0023055254381068035
2022-08-31 00:00:00+00:00,-0.0025021500517264927
2022-09-30 00:00:00+00:00,0.0011868491849653662
2022-10-31 00:00:00+00:00,0.005389998113083383
2022-11-30 00:00:00+00:00,0.0033142911085091153
2022-12-31 00:00:00+00:00,-0.004277634976390776
2023-01-31 00:00:00+00:00,0.006327615766382744
2023-02-28 00:00:00+00:00,0.0017455616941706165
2023-03-31 00:00:00+00:00,0.0002955947050640173
2023-04-30 00:00:00+00:00,0.0020503042131907456
2023-05-31 00:00:00+00:00,-0.0014060342191241082
2023-06-30 00:00:00+00:00,0.007997736512119324
2023-07-31 00:00:00+00:00,1.9252567643457397e-05
2023-08-31 00:00:00+00:00,0.0012582227938973123
2023-09-30 00:00:00+00:00,0.0043700142560567645
2023-10-31 00:00:00+00:00,-0.0022227184800851507
2023-11-30 00:00:00+00:00,0.0004214845291212743
2023-12-31 00:00:00+00:00,0.00921971267210786
2024-01-31 00:00:00+00:00,-0.005950289399233366
2024-02-29 00:00:00+00:00,-0.005084923630400695
2024-03-31 00:00:00+00:00,-0.00047228927146147903
2024-04-30 00:00:00+00:00,-0.008193348434087144
2024-05-31 00:00:00+00:00,-0.0035334156719322163
2024-06-30 00:00:00+00:00,-0.004670495132896857
2024-07-31 00:00:00+00:00,0.01276918884595224
2024-08-31 00:00:00+00:00,0.003783902704921127
2024-09-30 00:00:00+00:00,0.002723423787618584
2024-10-31 00:00:00+00:00,-0.0045678644406573765
2024-11-30 00:00:00+00:00,0.004031635529043287
2024-12-31 00:00:00+00:00,0.002443651465674712
2025-01-31 00:00:00+00:00,0.005310317902445849
2025-02-28 00:00:00+00:00,-0.00031378807728899005
2025-03-31 00:00:00+00:00,-0.0014484115772719353
2025-04-30 00:00:00+00:00,0.0005792890616533874
2025-05-31 00:00:00+00:00,0.00027811707826397303
2025-06-30 00:00:00+00:00,-0.00016905103791808873
2025-07-31 00:00:00+00:00,-0.010827529166255623
2025-08-31 00:00:00+00:00,0.0054588762997414
2025-09-30 00:00:00+00:00,0.005071491120083094
2025-10-31 00:00:00+00:00,-0.0028058759293965174
2025-11-30 00:00:00+00:00,-0.0008159311104286582
2025-12-31 00:00:00+00:00,0.0017483324084204277
2026-01-31 00:00:00+00:00,0.002171831386038603
2026-02-28 00:00:00+00:00,-0.005758332365081831
2026-03-31 00:00:00+00:00,-0.0012446484074654096
2026-04-30 00:00:00+00:00,0.00022166739205253805
2026-05-31 00:00:00+00:00,-0.0011079497427235463
2026-06-30 00:00:00+00:00,-0.007526570676164246
2026-07-31 00:00:00+00:00,0.0022366210888729032
2026-08-31 00:00:00+00:00,0.0030787589251666247
2026-09-30 00:00:00+00:00,-0.00560649913301936
