time,basket_equity
2025-09-15 23:00:00+00:00,100000.0
2025-09-16 23:00:00+00:00,100000.0
2025-09-17 23:00:00+00:00,100000.0
2025-09-18 23:00:00+00:00,100000.0
2025-09-21 23:00:00+00:00,100000.0
2025-09-22 23:00:00+00:00,100000.0
2025-09-23 23:00:00+00:00,100000.0
2025-09-24 23:00:00+00:00,100000.0
2025-09-25 23:00:00+00:00,100000.0
2025-09-28 23:00:00+00:00,100000.0
2025-09-29 23:00:00+00:00,100000.0
2025-09-30 23:00:00+00:00,100000.0
2025-10-01 23:00:00+00:00,100000.0
2025-10-02 23:00:00+00:00,100000.0
2025-10-05 23:00:00+00:00,100000.0
2025-10-06 23:00:00+00:00,100000.0
2025-10-07 23:00:00+00:00,100000.0
2025-10-08 23:00:00+00:00,100000.0
2025-10-09 23:00:00+00:00,100000.0
2025-10-12 23:00:00+00:00,100000.0
2025-10-13 23:00:00+00:00,100000.0
2025-10-14 23:00:00+00:00,100000.0
2025-10-15 23:00:00+00:00,100000.0
2025-10-16 23:00:00+00:00,100000.0
2025-10-19 23:00:00+00:00,100000.0
2025-10-20 23:00:00+00:00,100000.0
2025-10-21 23:00:00+00:00,100000.0
2025-10-22 23:00:00+00:00,100000.0
2025-10-23 23:00:00+00:00,100000.0
2025-10-27 00:00:00+00:00,100000.0
2025-10-28 00:00:00+00:00,100000.0
2025-10-29 00:00:00+00:00,100000.0
2025-10-30 00:00:00+00:00,100000.0
2025-10-31 00:00:00+00:00,99999.75390767417
2025-11-03 00:00:00+00:00,100037.12299997966
2025-11-04 00:00:00+00:00,100036.32787401837
2025-11-05 00:00:00+00:00,100210.44766441347
2025-11-06 00:00:00+00:00,100163.06729649862
2025-11-07 00:00:00+00:00,100027.59428357442
2025-11-10 00:00:00+00:00,100024.94569157918
2025-11-11 00:00:00+00:00,99978.49022880555
2025-11-12 00:00:00+00:00,100009.3082143402
2025-11-13 00:00:00+00:00,100047.69908920288
2025-11-14 00:00:00+00:00,100010.37021016439
2025-11-17 00:00:00+00:00,99998.16
2025-11-18 00:00:00+00:00,100004.26693295797
2025-11-19 00:00:00+00:00,100017.5281716919
2025-11-20 00:00:00+00:00,100148.92502164205
2025-11-21 00:00:00+00:00,100113.54648605346
2025-11-24 00:00:00+00:00,100095.94221448264
2025-11-25 00:00:00+00:00,100086.77868027378
2025-11-26 00:00:00+00:00,99923.03247542925
2025-11-27 00:00:00+00:00,99791.78253314536
2025-11-28 00:00:00+00:00,99797.42336535816
2025-12-01 00:00:00+00:00,99753.01881092461
2025-12-02 00:00:00+00:00,99657.29434113562
2025-12-03 00:00:00+00:00,99704.18060039809
2025-12-04 00:00:00+00:00,99769.04720449644
2025-12-05 00:00:00+00:00,99724.68562208374
2025-12-08 00:00:00+00:00,99735.63392244534
2025-12-09 00:00:00+00:00,99736.45098291595
2025-12-10 00:00:00+00:00,99728.41806493956
2025-12-11 00:00:00+00:00,99697.51722894865
2025-12-12 00:00:00+00:00,99609.52026926239
2025-12-15 00:00:00+00:00,99575.17392717558
2025-12-16 00:00:00+00:00,99556.33933626373
2025-12-17 00:00:00+00:00,99644.0613993283
2025-12-18 00:00:00+00:00,99575.5981930371
2025-12-19 00:00:00+00:00,99633.93349729736
2025-12-22 00:00:00+00:00,99661.8915327664
2025-12-23 00:00:00+00:00,99704.27030266821
2025-12-24 00:00:00+00:00,99630.86282560726
2025-12-26 00:00:00+00:00,99647.46303706865
2025-12-29 00:00:00+00:00,99658.31513553362
2025-12-30 00:00:00+00:00,99680.83679029843
2025-12-31 00:00:00+00:00,99669.24909104408
2026-01-02 00:00:00+00:00,99672.36498345436
2026-01-05 00:00:00+00:00,99722.8369250844
2026-01-06 00:00:00+00:00,99850.25725673417
2026-01-07 00:00:00+00:00,99794.52691386918
2026-01-08 00:00:00+00:00,99725.78289022823
2026-01-09 00:00:00+00:00,99690.27044287106
2026-01-12 00:00:00+00:00,99617.31435766598
2026-01-13 00:00:00+00:00,99731.22356183112
2026-01-14 00:00:00+00:00,99605.30775633236
2026-01-15 00:00:00+00:00,99641.2722055791
2026-01-16 00:00:00+00:00,99445.75208273312
2026-01-19 00:00:00+00:00,99523.82920033515
2026-01-20 00:00:00+00:00,99582.72554324847
2026-01-21 00:00:00+00:00,99842.11402979275
2026-01-22 00:00:00+00:00,99666.98580001573
2026-01-23 00:00:00+00:00,99803.47447608689
2026-01-26 00:00:00+00:00,100072.17420155586
2026-01-27 00:00:00+00:00,100235.39095369172
2026-01-28 00:00:00+00:00,99959.04157406322
2026-01-29 00:00:00+00:00,100034.13528016876
2026-01-30 00:00:00+00:00,100035.44273616714
2026-02-02 00:00:00+00:00,100184.21159387067
2026-02-03 00:00:00+00:00,100299.23958541345
2026-02-04 00:00:00+00:00,100325.89298245052
2026-02-05 00:00:00+00:00,100286.93181034662
2026-02-06 00:00:00+00:00,100176.0856882407
2026-02-09 00:00:00+00:00,100195.09535786249
2026-02-10 00:00:00+00:00,100138.12158263462
2026-02-11 00:00:00+00:00,100104.11474860448
2026-02-12 00:00:00+00:00,100116.93411823848
2026-02-13 00:00:00+00:00,100126.92727403578
2026-02-16 00:00:00+00:00,100163.67838538426
2026-02-17 00:00:00+00:00,100172.22275094924
2026-02-18 00:00:00+00:00,100088.34248539545
2026-02-19 00:00:00+00:00,100063.15659959005
2026-02-20 00:00:00+00:00,100062.32666243082
2026-02-23 00:00:00+00:00,100153.70487440591
2026-02-24 00:00:00+00:00,100107.66243208415
2026-02-25 00:00:00+00:00,100108.35400490927
