time,tot_xs
2011-10-31 00:00:00+00:00,0.012553012565928334
2011-11-30 00:00:00+00:00,0.015943334530623687
2011-12-31 00:00:00+00:00,-0.0009718627957312487
2012-01-31 00:00:00+00:00,-0.013506667830187946
2012-02-29 00:00:00+00:00,-0.0010240478966455635
2012-03-31 00:00:00+00:00,-0.010900770746895105
2012-04-30 00:00:00+00:00,-0.008415778840383803
2012-05-31 00:00:00+00:00,-0.01210811245842014
2012-06-30 00:00:00+00:00,-0.014441597790772254
2012-07-31 00:00:00+00:00,0.006653573088599263
2012-08-31 00:00:00+00:00,-0.015699774387270105
2012-09-30 00:00:00+00:00,0.005102766112617951
2012-10-31 00:00:00+00:00,-0.015123259931277055
2012-11-30 00:00:00+00:00,-0.0019725006086386276
2012-12-31 00:00:00+00:00,-0.0031585506285419784
2013-01-31 00:00:00+00:00,0.010382519436508586
2013-02-28 00:00:00+00:00,-0.009827585212181633
2013-03-31 00:00:00+00:00,-0.004594329386038543
2013-04-30 00:00:00+00:00,0.0017917166815493157
2013-05-31 00:00:00+00:00,0.02335318309348189
2013-06-30 00:00:00+00:00,0.016353662467092134
2013-07-31 00:00:00+00:00,0.02031584450431767
2013-08-31 00:00:00+00:00,-0.010278669697635245
2013-09-30 00:00:00+00:00,-0.021748028594013924
2013-10-31 00:00:00+00:00,-0.01942342441512257
2013-11-30 00:00:00+00:00,-0.016100619763514734
2013-12-31 00:00:00+00:00,-0.010022041889361177
2014-01-31 00:00:00+00:00,0.016743191275018887
2014-02-28 00:00:00+00:00,0.0038255626465031334
2014-03-31 00:00:00+00:00,-0.01891917271204313
2014-04-30 00:00:00+00:00,0.0029954152590274674
2014-05-31 00:00:00+00:00,0.004224571129368693
2014-06-30 00:00:00+00:00,0.0012922345406438662
2014-07-31 00:00:00+00:00,-0.002611893046549185
2014-08-31 00:00:00+00:00,0.0025201221335930946
2014-09-30 00:00:00+00:00,-0.01760708766295771
2014-10-31 00:00:00+00:00,0.004761555586684896
2014-11-30 00:00:00+00:00,-0.010519340400356847
2014-12-31 00:00:00+00:00,-0.008530157752568046
2015-01-31 00:00:00+00:00,0.017092080252328
2015-02-28 00:00:00+00:00,-0.0025609312078176405
2015-03-31 00:00:00+00:00,-0.004380959679531782
2015-04-30 00:00:00+00:00,-0.010031350788410998
2015-05-31 00:00:00+00:00,0.010094210294462114
2015-06-30 00:00:00+00:00,0.02137621734270856
2015-07-31 00:00:00+00:00,-0.00011437728146834747
2015-08-31 00:00:00+00:00,-0.019340911130034666
2015-09-30 00:00:00+00:00,0.009816888591680284
2015-10-31 00:00:00+00:00,0.0018159351461695117
2015-11-30 00:00:00+00:00,0.012546360269443335
2015-12-31 00:00:00+00:00,-0.019124085614523723
2016-01-31 00:00:00+00:00,-0.015838166145948462
2016-02-29 00:00:00+00:00,-0.014086421789367476
2016-03-31 00:00:00+00:00,0.016413444845764902
2016-04-30 00:00:00+00:00,-0.0016618720465393366
2016-05-31 00:00:00+00:00,-0.010310709746946811
2016-06-30 00:00:00+00:00,-0.01036819594620153
2016-07-31 00:00:00+00:00,-0.013385079620759188
2016-08-31 00:00:00+00:00,0.008175229769527004
2016-09-30 00:00:00+00:00,0.009183777819139927
2016-10-31 00:00:00+00:00,0.007822597763203154
2016-11-30 00:00:00+00:00,0.008847691097320087
2016-12-31 00:00:00+00:00,0.01488540423035456
2017-01-31 00:00:00+00:00,0.015713056284530458
2017-02-28 00:00:00+00:00,0.0035739413508928397
2017-03-31 00:00:00+00:00,0.0049883073213208284
2017-04-30 00:00:00+00:00,0.01805550287248292
2017-05-31 00:00:00+00:00,-0.006702041370742706
2017-06-30 00:00:00+00:00,0.004793941447264416
2017-07-31 00:00:00+00:00,0.0011771476733399844
2017-08-31 00:00:00+00:00,-0.004839969755355389
2017-09-30 00:00:00+00:00,-0.0071701148415519445
2017-10-31 00:00:00+00:00,0.012831824855243479
2017-11-30 00:00:00+00:00,-0.0012704198628179508
2017-12-31 00:00:00+00:00,-0.0009421841825549837
2018-01-31 00:00:00+00:00,-0.007464695171403135
2018-02-28 00:00:00+00:00,-0.005708516222172055
2018-03-31 00:00:00+00:00,0.0008246420046389424
2018-04-30 00:00:00+00:00,0.016404974875672496
2018-05-31 00:00:00+00:00,-0.0066515562485607305
2018-06-30 00:00:00+00:00,0.002339966137731242
2018-07-31 00:00:00+00:00,0.002640718080966442
2018-08-31 00:00:00+00:00,0.011678833190660765
2018-09-30 00:00:00+00:00,0.007929026362639258
2018-10-31 00:00:00+00:00,-0.002070809739945112
2018-11-30 00:00:00+00:00,-0.00011273885674289996
2018-12-31 00:00:00+00:00,-0.0023568652563955572
2019-01-31 00:00:00+00:00,-0.0028507182185881774
2019-02-28 00:00:00+00:00,-0.0069985772162113324
2019-03-31 00:00:00+00:00,0.005346519435617703
2019-04-30 00:00:00+00:00,0.012094322725950013
2019-05-31 00:00:00+00:00,0.0033592865384963755
2019-06-30 00:00:00+00:00,0.004169734823213034
2019-07-31 00:00:00+00:00,0.006913323411685379
2019-08-31 00:00:00+00:00,-0.014448053553261286
2019-09-30 00:00:00+00:00,-0.007343696041617442
2019-10-31 00:00:00+00:00,-0.008792530814896615
2019-11-30 00:00:00+00:00,-0.009253607839439182
2019-12-31 00:00:00+00:00,-0.0022539913384700405
2020-01-31 00:00:00+00:00,-0.018119431428650468
2020-02-29 00:00:00+00:00,-0.0013607667092402354
2020-03-31 00:00:00+00:00,-0.01219999495178925
2020-04-30 00:00:00+00:00,0.024900717400473837
2020-05-31 00:00:00+00:00,0.006782175426048198
2020-06-30 00:00:00+00:00,0.011171208643939057
2020-07-31 00:00:00+00:00,0.0005420438492973467
2020-08-31 00:00:00+00:00,0.008027100079837979
2020-09-30 00:00:00+00:00,0.0004241025673004106
2020-10-31 00:00:00+00:00,-0.00969678730693846
2020-11-30 00:00:00+00:00,0.017851141298576456
2020-12-31 00:00:00+00:00,0.010349065090698772
2021-01-31 00:00:00+00:00,0.0044690220796401725
2021-02-28 00:00:00+00:00,-0.002514631668230516
2021-03-31 00:00:00+00:00,0.020442758286003393
2021-04-30 00:00:00+00:00,-0.001016421731085626
2021-05-31 00:00:00+00:00,0.009604420765183308
2021-06-30 00:00:00+00:00,-0.0014522067487051649
2021-07-31 00:00:00+00:00,0.0021051978474375677
2021-08-31 00:00:00+00:00,-0.0017352173760523115
2021-09-30 00:00:00+00:00,0.0030062852228578407
2021-10-31 00:00:00+00:00,0.0029531095576940114
2021-11-30 00:00:00+00:00,0.01004941123199865
2021-12-31 00:00:00+00:00,-0.01227652582857297
2022-01-31 00:00:00+00:00,-0.014254875057026162
2022-02-28 00:00:00+00:00,-0.0008081841226995623
2022-03-31 00:00:00+00:00,-0.009659750878654338
2022-04-30 00:00:00+00:00,0.013857137964826016
2022-05-31 00:00:00+00:00,0.000696762309949861
2022-06-30 00:00:00+00:00,0.010549752353012032
2022-07-31 00:00:00+00:00,-0.007957725797507198
2022-08-31 00:00:00+00:00,-0.002887582666339039
2022-09-30 00:00:00+00:00,-0.00018984510423603052
2022-10-31 00:00:00+00:00,0.0006625283048480313
2022-11-30 00:00:00+00:00,0.02114023521427444
2022-12-31 00:00:00+00:00,0.004204864709854705
2023-01-31 00:00:00+00:00,0.015447379185867804
2023-02-28 00:00:00+00:00,-0.01533357716525996
2023-03-31 00:00:00+00:00,-0.0035927859653874794
2023-04-30 00:00:00+00:00,0.005230216271825405
2023-05-31 00:00:00+00:00,0.012331318394233293
2023-06-30 00:00:00+00:00,0.007298997548163211
2023-07-31 00:00:00+00:00,0.0036844458513514144
2023-08-31 00:00:00+00:00,-0.005274167995143464
2023-09-30 00:00:00+00:00,0.007285736806069032
2023-10-31 00:00:00+00:00,-0.008365362072292548
2023-11-30 00:00:00+00:00,-0.010768483051420197
2023-12-31 00:00:00+00:00,0.00441628077130396
2024-01-31 00:00:00+00:00,-0.010619786525825736
2024-02-29 00:00:00+00:00,-0.0009613049135465124
2024-03-31 00:00:00+00:00,0.006392967081122247
2024-04-30 00:00:00+00:00,-0.0006483977534322838
2024-05-31 00:00:00+00:00,-0.01851061170739654
2024-06-30 00:00:00+00:00,0.0030176122052993914
2024-07-31 00:00:00+00:00,-0.004589406306552357
2024-08-31 00:00:00+00:00,0.0077182993346853745
2024-09-30 00:00:00+00:00,-0.011760548857095987
2024-10-31 00:00:00+00:00,-0.0023926584762707925
2024-11-30 00:00:00+00:00,-0.0020624926447697645
2024-12-31 00:00:00+00:00,-0.011066474322282138
2025-01-31 00:00:00+00:00,-0.00256466508901132
2025-02-28 00:00:00+00:00,-0.0001260710931748621
2025-03-31 00:00:00+00:00,-0.008162695288959632
2025-04-30 00:00:00+00:00,-0.00676424803186948
2025-05-31 00:00:00+00:00,0.0034164726999423856
2025-06-30 00:00:00+00:00,0.002953436376549101
2025-07-31 00:00:00+00:00,-0.009862328308808843
2025-08-31 00:00:00+00:00,0.004648098398761791
2025-09-30 00:00:00+00:00,-0.016638427300938452
2025-10-31 00:00:00+00:00,0.0010257341978217038
2025-11-30 00:00:00+00:00,-0.0046674755210007746
2025-12-31 00:00:00+00:00,-0.0008025087220170368
2026-01-31 00:00:00+00:00,0.018297080364481966
2026-02-28 00:00:00+00:00,0.010950396827820397
2026-03-31 00:00:00+00:00,-0.004438089890154151
2026-04-30 00:00:00+00:00,-0.009041169036662078
2026-05-31 00:00:00+00:00,-0.006674870079761641
2026-06-30 00:00:00+00:00,0.004195263638599567
2026-07-31 00:00:00+00:00,-0.00036953869666644934
2026-08-31 00:00:00+00:00,0.004757891477237264
2026-09-30 00:00:00+00:00,0.00048637748382285295
