label,ret,p2t,static,daily,gates,mean_mo,pct_pos,top3_share,n_months,overlap
2024,0.054992974510990944,0.07423982950324634,0.043864448718826755,0.028631157287906245,True,0.004316298704284697,0.5454545454545454,0.741275086965106,11,research/WF overlap
2025,0.22036224642396807,0.038581414983390794,0.011783053761726333,0.035823570414602726,True,0.01631327406766633,0.7272727272727273,0.6931521636163942,11,mixed research→holdout
2026,0.20032630955632502,0.06376392341456494,0.034064406520342747,0.025077880907434884,True,0.023011327609662804,0.875,0.868084667694512,8,pure holdout
holdout_365d,0.21552412271510257,0.06825160423221135,0.024614009146194875,0.030218171652093444,True,0.015232430861521845,0.75,0.8139578289205296,12,pure holdout
roll12_end,0.21552412271510257,0.06825160423221135,0.024614009146194875,0.030218171652093444,True,0.015232430861521845,0.75,0.8139578289205296,12,pure holdout
roll12_m6,0.16449332218046653,0.038723675235689,0.017623940539595644,0.033966165880602785,True,0.011309149872287686,0.6666666666666666,0.8020160651091424,12,mixed
