time,soft_low_vix
2017-09-30 00:00:00+00:00,0.003922535723172693
2017-10-31 00:00:00+00:00,0.0014778098969985276
2017-11-30 00:00:00+00:00,-0.0014910912237543483
2017-12-31 00:00:00+00:00,0.00021142858987865942
2018-01-31 00:00:00+00:00,0.0002722424729884043
2018-02-28 00:00:00+00:00,0.0
2018-03-31 00:00:00+00:00,0.0
2018-04-30 00:00:00+00:00,0.0
2018-05-31 00:00:00+00:00,0.002621615755871387
2018-06-30 00:00:00+00:00,-0.0013912766495259854
2018-07-31 00:00:00+00:00,0.0010694534531681121
2018-08-31 00:00:00+00:00,-0.00040588895263216074
2018-09-30 00:00:00+00:00,0.0007681554784040312
2018-10-31 00:00:00+00:00,-0.00041066870478645434
2018-11-30 00:00:00+00:00,0.0
2018-12-31 00:00:00+00:00,0.0
2019-01-31 00:00:00+00:00,0.0
2019-02-28 00:00:00+00:00,-0.0005322813726319486
2019-03-31 00:00:00+00:00,-0.0013446246024807484
2019-04-30 00:00:00+00:00,-0.00028955781058492835
2019-05-31 00:00:00+00:00,-0.002708157494197727
2019-06-30 00:00:00+00:00,0.00032394648580114094
2019-07-31 00:00:00+00:00,-0.0036245439842597094
2019-08-31 00:00:00+00:00,-0.0028977324770758095
2019-09-30 00:00:00+00:00,0.0016446283289919261
2019-10-31 00:00:00+00:00,0.0018371034480333392
2019-11-30 00:00:00+00:00,-0.0006319954613533962
2019-12-31 00:00:00+00:00,-0.00012698206737093987
2020-01-31 00:00:00+00:00,-0.0028262095273324794
2020-02-29 00:00:00+00:00,-0.0010604953780026793
2020-03-31 00:00:00+00:00,0.0
2020-04-30 00:00:00+00:00,0.0
2020-05-31 00:00:00+00:00,0.0
2020-06-30 00:00:00+00:00,0.0
2020-07-31 00:00:00+00:00,0.0011001076139875998
2020-08-31 00:00:00+00:00,-0.0002742628541999581
2020-09-30 00:00:00+00:00,-0.0018535100157649476
2020-10-31 00:00:00+00:00,-0.00035546837700017875
2020-11-30 00:00:00+00:00,0.003367285551774124
2020-12-31 00:00:00+00:00,0.00029582377536385707
2021-01-31 00:00:00+00:00,0.0056586395213149565
2021-02-28 00:00:00+00:00,0.0075239661500974275
2021-03-31 00:00:00+00:00,0.01198795162847821
2021-04-30 00:00:00+00:00,0.0014118553306996517
2021-05-31 00:00:00+00:00,0.004862872608573543
2021-06-30 00:00:00+00:00,0.0016350159913278706
2021-07-31 00:00:00+00:00,-0.0004705870906032139
2021-08-31 00:00:00+00:00,-0.0007715103843632942
2021-09-30 00:00:00+00:00,0.002274647853097722
2021-10-31 00:00:00+00:00,-0.005158482107840645
2021-11-30 00:00:00+00:00,0.0010538490490903385
2021-12-31 00:00:00+00:00,0.00019007561358286296
2022-01-31 00:00:00+00:00,-0.0011591764171299257
2022-02-28 00:00:00+00:00,0.0
2022-03-31 00:00:00+00:00,-0.00166053853765602
2022-04-30 00:00:00+00:00,-0.0022795527961050333
2022-05-31 00:00:00+00:00,0.0
2022-06-30 00:00:00+00:00,0.0
2022-07-31 00:00:00+00:00,-0.0007567967070648551
2022-08-31 00:00:00+00:00,0.003469757098022219
2022-09-30 00:00:00+00:00,0.00031530284933811714
2022-10-31 00:00:00+00:00,0.0
2022-11-30 00:00:00+00:00,0.0003956414608732306
2022-12-31 00:00:00+00:00,0.005148211422729032
2023-01-31 00:00:00+00:00,-0.0024662603863092603
2023-02-28 00:00:00+00:00,0.003902747297932052
2023-03-31 00:00:00+00:00,-0.00020407729193216984
2023-04-30 00:00:00+00:00,0.0013665965362623655
2023-05-31 00:00:00+00:00,-0.0022793972034221843
2023-06-30 00:00:00+00:00,0.0061385383849625885
2023-07-31 00:00:00+00:00,-0.002890960545970156
2023-08-31 00:00:00+00:00,-0.0016230776005982106
2023-09-30 00:00:00+00:00,0.004521047740321693
2023-10-31 00:00:00+00:00,-0.0016260297880015262
2023-11-30 00:00:00+00:00,0.0004151848711437811
2023-12-31 00:00:00+00:00,-0.006611810461643164
2024-01-31 00:00:00+00:00,0.002731000309732945
2024-02-29 00:00:00+00:00,0.005599020317778924
2024-03-31 00:00:00+00:00,0.0038745304312750584
2024-04-30 00:00:00+00:00,0.00047044534063722665
2024-05-31 00:00:00+00:00,0.0023817765759837073
2024-06-30 00:00:00+00:00,-0.0015335777054232835
2024-07-31 00:00:00+00:00,0.0017363090467275022
2024-08-31 00:00:00+00:00,0.0005030957657725654
2024-09-30 00:00:00+00:00,0.0
2024-10-31 00:00:00+00:00,0.0
2024-11-30 00:00:00+00:00,-0.001413524921862197
2024-12-31 00:00:00+00:00,-0.0018775900733223327
2025-01-31 00:00:00+00:00,-0.0010502415130955178
2025-02-28 00:00:00+00:00,-0.002452657547884707
2025-03-31 00:00:00+00:00,0.0
2025-04-30 00:00:00+00:00,0.0
2025-05-31 00:00:00+00:00,-0.0010671652267202347
2025-06-30 00:00:00+00:00,0.0029352313135939667
2025-07-31 00:00:00+00:00,0.001741035292967652
2025-08-31 00:00:00+00:00,0.0009334424444980005
2025-09-30 00:00:00+00:00,0.00046911350477740754
2025-10-31 00:00:00+00:00,-0.0013657767926469333
2025-11-30 00:00:00+00:00,-0.00037777614457046305
2025-12-31 00:00:00+00:00,-0.001970994461135689
2026-01-31 00:00:00+00:00,-0.0017466999892992163
2026-02-28 00:00:00+00:00,-0.0006018676332552042
2026-03-31 00:00:00+00:00,-0.00023043619312834718
2026-04-30 00:00:00+00:00,-0.0022600231886916733
2026-05-31 00:00:00+00:00,0.0008075565860050649
2026-06-30 00:00:00+00:00,0.00013021333434237725
2026-07-31 00:00:00+00:00,0.0024689638441894868
2026-08-31 00:00:00+00:00,0.0038612107240514337
2026-09-30 00:00:00+00:00,-0.0008968628119535582
