time,crash_skew_xs_126
2017-09-30 00:00:00+00:00,-0.0018601437473985127
2017-10-31 00:00:00+00:00,0.0021769736075503143
2017-11-30 00:00:00+00:00,0.0071601308824611465
2017-12-31 00:00:00+00:00,-0.014711703156820466
2018-01-31 00:00:00+00:00,0.0065026523942790515
2018-02-28 00:00:00+00:00,0.005816813296586565
2018-03-31 00:00:00+00:00,-0.008103865108378683
2018-04-30 00:00:00+00:00,0.003980739013158763
2018-05-31 00:00:00+00:00,-0.0011561191387409187
2018-06-30 00:00:00+00:00,-0.009693996692706763
2018-07-31 00:00:00+00:00,0.0017223557140859658
2018-08-31 00:00:00+00:00,-0.004973086773024216
2018-09-30 00:00:00+00:00,-0.009211259876117261
2018-10-31 00:00:00+00:00,-0.007980688565114025
2018-11-30 00:00:00+00:00,-0.005235061647736128
2018-12-31 00:00:00+00:00,0.016436478231379725
2019-01-31 00:00:00+00:00,-0.013357963373734516
2019-02-28 00:00:00+00:00,0.006432190662694071
2019-03-31 00:00:00+00:00,3.0282007719595327e-05
2019-04-30 00:00:00+00:00,-0.006003237530511907
2019-05-31 00:00:00+00:00,-0.009611697318488988
2019-06-30 00:00:00+00:00,0.010017867156696614
2019-07-31 00:00:00+00:00,0.003448723017925426
2019-08-31 00:00:00+00:00,-0.015878763654329497
2019-09-30 00:00:00+00:00,-0.0007227199335022583
2019-10-31 00:00:00+00:00,0.010719608417053328
2019-11-30 00:00:00+00:00,0.0002208625162631872
2019-12-31 00:00:00+00:00,0.004651744103884692
2020-01-31 00:00:00+00:00,-0.011857221155735398
2020-02-29 00:00:00+00:00,-0.0005195020385554416
2020-03-31 00:00:00+00:00,-0.006426940014196636
2020-04-30 00:00:00+00:00,0.0009394553814756623
2020-05-31 00:00:00+00:00,-0.0009950925342450123
2020-06-30 00:00:00+00:00,-0.009196753158493332
2020-07-31 00:00:00+00:00,0.007120553550380659
2020-08-31 00:00:00+00:00,-0.0011850605255481206
2020-09-30 00:00:00+00:00,-0.0009882018866509412
2020-10-31 00:00:00+00:00,0.005436087239629961
2020-11-30 00:00:00+00:00,-0.009093416113353237
2020-12-31 00:00:00+00:00,-0.00796289938737249
2021-01-31 00:00:00+00:00,-0.0007938490671614007
2021-02-28 00:00:00+00:00,-0.020063029784486708
2021-03-31 00:00:00+00:00,-0.0026486924300868075
2021-04-30 00:00:00+00:00,0.002056857722659844
2021-05-31 00:00:00+00:00,-0.005631720498420645
2021-06-30 00:00:00+00:00,-0.003371352072970457
2021-07-31 00:00:00+00:00,0.004400550860817809
2021-08-31 00:00:00+00:00,0.0023673218122417516
2021-09-30 00:00:00+00:00,-0.0019203899616062614
2021-10-31 00:00:00+00:00,-0.004965110305403364
2021-11-30 00:00:00+00:00,-0.0056766953129945286
2021-12-31 00:00:00+00:00,0.0017214691658442582
2022-01-31 00:00:00+00:00,-0.0003784519649212559
2022-02-28 00:00:00+00:00,-0.00032648374381871736
2022-03-31 00:00:00+00:00,0.002082837723676123
2022-04-30 00:00:00+00:00,-0.0023420936964160255
2022-05-31 00:00:00+00:00,0.00041570501988763553
2022-06-30 00:00:00+00:00,-0.01734614396095402
2022-07-31 00:00:00+00:00,0.0023191252695939912
2022-08-31 00:00:00+00:00,-0.0040796731939320985
2022-09-30 00:00:00+00:00,-0.004775208789475571
2022-10-31 00:00:00+00:00,0.013446466326619166
2022-11-30 00:00:00+00:00,-0.017987983688147913
2022-12-31 00:00:00+00:00,-0.010273306276461724
2023-01-31 00:00:00+00:00,0.007358767041600434
2023-02-28 00:00:00+00:00,-0.0038683113696066362
2023-03-31 00:00:00+00:00,-0.000380335886863703
2023-04-30 00:00:00+00:00,0.007839679527969157
2023-05-31 00:00:00+00:00,-0.0012107673724545132
2023-06-30 00:00:00+00:00,0.00930247481795532
2023-07-31 00:00:00+00:00,0.006021036062461738
2023-08-31 00:00:00+00:00,-0.0031943743394696744
2023-09-30 00:00:00+00:00,-0.007970405379106982
2023-10-31 00:00:00+00:00,-0.008615930079567624
2023-11-30 00:00:00+00:00,0.0065028508247375605
2023-12-31 00:00:00+00:00,0.0065397508917597325
2024-01-31 00:00:00+00:00,-0.0034755163912735254
2024-02-29 00:00:00+00:00,-0.0009573232072617177
2024-03-31 00:00:00+00:00,-0.003920522321203546
2024-04-30 00:00:00+00:00,-0.0038690831036332085
2024-05-31 00:00:00+00:00,-0.0026605199722093964
2024-06-30 00:00:00+00:00,0.0060487723301254626
2024-07-31 00:00:00+00:00,-0.01729595188617017
2024-08-31 00:00:00+00:00,0.0012670895862578746
2024-09-30 00:00:00+00:00,0.004793160941917174
2024-10-31 00:00:00+00:00,0.001694039156103777
2024-11-30 00:00:00+00:00,-0.006006586428758731
2024-12-31 00:00:00+00:00,0.009047098336100401
2025-01-31 00:00:00+00:00,-0.005641511698694646
2025-02-28 00:00:00+00:00,-0.00197833396651248
2025-03-31 00:00:00+00:00,0.0028271091569853635
2025-04-30 00:00:00+00:00,0.0010959066618321245
2025-05-31 00:00:00+00:00,0.000635056760206254
2025-06-30 00:00:00+00:00,-0.007973097831460718
2025-07-31 00:00:00+00:00,0.0002683049460108222
2025-08-31 00:00:00+00:00,-0.00508004086526237
2025-09-30 00:00:00+00:00,-0.003959986982992825
2025-10-31 00:00:00+00:00,0.0010838451375054792
2025-11-30 00:00:00+00:00,-0.0009524788898926939
2025-12-31 00:00:00+00:00,0.0026270071876990375
2026-01-31 00:00:00+00:00,0.010096143299194171
2026-02-28 00:00:00+00:00,-0.0041324353343002995
2026-03-31 00:00:00+00:00,0.0011426728956223098
2026-04-30 00:00:00+00:00,0.007426318018857403
2026-05-31 00:00:00+00:00,0.0010462735403096168
2026-06-30 00:00:00+00:00,-0.012429153899069179
2026-07-31 00:00:00+00:00,0.00742796402942969
2026-08-31 00:00:00+00:00,-0.00045298112228986387
2026-09-30 00:00:00+00:00,-0.01269455413684517
