symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass
EURUSD,H4,cci_reversion,approximate_non_ftmo,4437,2852,1585,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 28, ""cci_high"": 120, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0008942584062675,0.0009499257991622,0.0232990854156452,0.0170941352844238,0.369778220992448,28,True,True,False,0.0009499257991622,True,-0.0701875271606518,0.0825631414493851,0.0144225358963009,-1.3649797269941797,53,True,False,False,0.0008185906849734,True
EURUSD,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,0.0331882830996815,0.0057960917912799,0.0366022136267672,0.0192314386367797,1.5437842792644962,24,True,True,True,0.0057960917912799,True,-0.0239579527664197,0.0381663407876396,0.0141158103942871,-1.225047927714896,7,True,False,False,0.0036525453656603,True
GBPUSD,H4,cci_reversion,approximate_non_ftmo,4437,2851,1586,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.0113099135473522,0.0008825173037987,0.0380745688629147,0.0151128768920898,0.2888388534891875,33,True,True,True,0.0008825173037987,True,-0.0022544445419234,0.0420533237795859,0.0149389505386352,-0.0061512811797007,47,True,False,False,0.0021302615820846,True
GBPUSD,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,0.0062345750113537,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.0056075725544154,True
USDJPY,H4,cci_reversion,approximate_non_ftmo,4435,2852,1583,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0101562258915162,-0.0022241277767723,0.0327380636232342,0.0170033170486042,-0.6011225891006263,24,True,False,False,-0.0022241277767723,True,-0.035057350645269,0.0757780946579607,0.0249910121419494,-0.6117309931401491,37,True,False,False,-0.0030523811571279,True
USDJPY,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,21,-0.0098922782331158,0.0019375062899383,0.0577605925590317,0.022541668092924,0.8793121481961049,23,True,True,False,0.0019375062899383,True,0.0942924378441385,0.0196069927513243,0.0123532392949254,4.606310711903328,8,True,True,False,0.0010876300125005,True
AUDUSD,H4,cci_reversion,approximate_non_ftmo,4452,2863,1589,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,0.0028495091371925,-0.000735507438494,0.0259929389953613,0.0173783392906188,0.0455068385976799,40,True,False,True,-0.000735507438494,True,-0.0337796627998439,0.06154713964166,0.0140599699020385,-0.6979839125209754,60,True,False,False,-0.0010178594257522,True
AUDUSD,D1,cci_reversion,approximate_non_ftmo,5290,5030,260,2006-05-16 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,53,-0.0114542632337727,-0.004061263052469,0.1003055077904693,0.0335808992385864,-0.0101642448134116,56,True,False,False,-0.004061263052469,True,-0.0321254773458489,0.0576298221262964,0.0117300152778625,-1.6819451259124834,6,True,False,False,-0.0031408662855653,True
USDCHF,H4,cci_reversion,approximate_non_ftmo,4438,2851,1587,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 22, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,23,0.0063630342945097,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0176794812823037,0.0163073754578387,0.0110546195414848,0.5276620850038566,23,True,True,False,0.0005266689151971,True
USDCHF,D1,cci_reversion,approximate_non_ftmo,2601,2341,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,0.0017836734594751,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,0.0038375876929922,True
