time,debt_ew
2011-10-31 00:00:00+00:00,0.020101905871358294
2011-11-30 00:00:00+00:00,-0.012156249108439265
2011-12-31 00:00:00+00:00,0.008993690064251547
2012-01-31 00:00:00+00:00,0.010271362269443696
2012-02-29 00:00:00+00:00,0.002280253963877321
2012-03-31 00:00:00+00:00,-0.007507625552039987
2012-04-30 00:00:00+00:00,0.0022252553765738092
2012-05-31 00:00:00+00:00,-0.012373480598609876
2012-06-30 00:00:00+00:00,0.0022566135937651666
2012-07-31 00:00:00+00:00,0.008104587481055026
2012-08-31 00:00:00+00:00,0.0007773243735385016
2012-09-30 00:00:00+00:00,0.00320504398928656
2012-10-31 00:00:00+00:00,-0.0010033280441789083
2012-11-30 00:00:00+00:00,0.0024171676194317815
2012-12-31 00:00:00+00:00,-0.0007133484969302772
2013-01-31 00:00:00+00:00,0.005204542824408742
2013-02-28 00:00:00+00:00,-0.004226433937441265
2013-03-31 00:00:00+00:00,-0.00028806873711051395
2013-04-30 00:00:00+00:00,0.002369709381687013
2013-05-31 00:00:00+00:00,-0.011992702874546457
2013-06-30 00:00:00+00:00,-0.0065524261207967616
2013-07-31 00:00:00+00:00,0.007364157689363049
2013-08-31 00:00:00+00:00,-0.007279012816438946
2013-09-30 00:00:00+00:00,0.0069892573276515435
2013-10-31 00:00:00+00:00,-0.00030143449661967914
2013-11-30 00:00:00+00:00,-0.005555614587829272
2013-12-31 00:00:00+00:00,0.00030515709197165286
2014-01-31 00:00:00+00:00,-0.009475955174220174
2014-02-28 00:00:00+00:00,0.000400535570710181
2014-03-31 00:00:00+00:00,0.0015695950993368513
2014-04-30 00:00:00+00:00,0.0015967141849229094
2014-05-31 00:00:00+00:00,-4.165354065777116e-05
2014-06-30 00:00:00+00:00,0.004022851629829516
2014-07-31 00:00:00+00:00,-0.006627476219626338
2014-08-31 00:00:00+00:00,-0.0028797988930229224
2014-09-30 00:00:00+00:00,-0.01191298536295926
2014-10-31 00:00:00+00:00,1.0700252845996516e-06
2014-11-30 00:00:00+00:00,-0.004050957427822466
2014-12-31 00:00:00+00:00,-0.0069241707417823095
2015-01-31 00:00:00+00:00,-0.013128926490897586
2015-02-28 00:00:00+00:00,-0.00024752245450154753
2015-03-31 00:00:00+00:00,-0.004725832451599521
2015-04-30 00:00:00+00:00,0.012867176794553625
2015-05-31 00:00:00+00:00,-0.008456627816399553
2015-06-30 00:00:00+00:00,0.0014881954665055819
2015-07-31 00:00:00+00:00,-0.006278367677965968
2015-08-31 00:00:00+00:00,0.0012982798196650158
2015-09-30 00:00:00+00:00,-0.001487263013991269
2015-10-31 00:00:00+00:00,-0.0003341203272057003
2015-11-30 00:00:00+00:00,-0.004463580926823085
2015-12-31 00:00:00+00:00,-0.000342727673588783
2016-01-31 00:00:00+00:00,-0.0009732818112816455
2016-02-29 00:00:00+00:00,0.0028322738398007807
2016-03-31 00:00:00+00:00,0.0068914291570942865
2016-04-30 00:00:00+00:00,0.004040673381623616
2016-05-31 00:00:00+00:00,-0.009189836630314585
2016-06-30 00:00:00+00:00,0.006632813308240282
2016-07-31 00:00:00+00:00,0.0016662325564744673
2016-08-31 00:00:00+00:00,-0.0001705278983311631
2016-09-30 00:00:00+00:00,0.002210895174689309
2016-10-31 00:00:00+00:00,-0.0008553613555347672
2016-11-30 00:00:00+00:00,-0.007472344689908539
2016-12-31 00:00:00+00:00,-0.0020850679479738066
2017-01-31 00:00:00+00:00,0.004186291259850261
2017-02-28 00:00:00+00:00,-0.00130776658084919
2017-03-31 00:00:00+00:00,0.00034364485489812857
2017-04-30 00:00:00+00:00,-0.0012237065828960558
2017-05-31 00:00:00+00:00,0.005076063971361844
2017-06-30 00:00:00+00:00,0.008847829352840009
2017-07-31 00:00:00+00:00,0.0073888607989880395
2017-08-31 00:00:00+00:00,-0.0007250484939494983
2017-09-30 00:00:00+00:00,0.0017000109076352743
2017-10-31 00:00:00+00:00,-0.0016574928024625235
2017-11-30 00:00:00+00:00,-0.0014386692558586711
2017-12-31 00:00:00+00:00,0.004440640569789878
2018-01-31 00:00:00+00:00,0.0002668097264941771
2018-02-28 00:00:00+00:00,-0.0063405890139230925
2018-03-31 00:00:00+00:00,-0.002048090488429799
2018-04-30 00:00:00+00:00,0.0012443981948777605
2018-05-31 00:00:00+00:00,-0.0031940165461674663
2018-06-30 00:00:00+00:00,0.0011223987787649659
2018-07-31 00:00:00+00:00,0.0019376257058212332
2018-08-31 00:00:00+00:00,-0.001290267976003845
2018-09-30 00:00:00+00:00,0.0007610625886547151
2018-10-31 00:00:00+00:00,-0.002557450038130016
2018-11-30 00:00:00+00:00,0.0006283557555772923
2018-12-31 00:00:00+00:00,-0.0019202682661457748
2019-01-31 00:00:00+00:00,-0.0006333043689237261
2019-02-28 00:00:00+00:00,0.0006548281978744352
2019-03-31 00:00:00+00:00,-0.0010311671027035674
2019-04-30 00:00:00+00:00,-0.0010592258689456902
2019-05-31 00:00:00+00:00,-0.003684878287116833
2019-06-30 00:00:00+00:00,0.005743483802545191
2019-07-31 00:00:00+00:00,-0.007053974299663368
2019-08-31 00:00:00+00:00,-0.005665087648062839
2019-09-30 00:00:00+00:00,0.0006872361751897316
2019-10-31 00:00:00+00:00,0.004909999666371068
2019-11-30 00:00:00+00:00,-0.0015191297172409968
2019-12-31 00:00:00+00:00,0.0033053014173705098
2020-01-31 00:00:00+00:00,-0.008159092190695216
2020-02-29 00:00:00+00:00,-0.0025935491675925793
2020-03-31 00:00:00+00:00,-0.01262177362298611
2020-04-30 00:00:00+00:00,0.006252021641054428
2020-05-31 00:00:00+00:00,0.0053319274396044225
2020-06-30 00:00:00+00:00,0.00653776425955277
2020-07-31 00:00:00+00:00,0.010706242479634476
2020-08-31 00:00:00+00:00,0.004916198653607484
2020-09-30 00:00:00+00:00,-0.006938805862142572
2020-10-31 00:00:00+00:00,-0.00220829570283132
2020-11-30 00:00:00+00:00,0.00840778644463569
2020-12-31 00:00:00+00:00,0.006972645198113581
2021-01-31 00:00:00+00:00,-0.0015368038382124194
2021-02-28 00:00:00+00:00,0.005213649234497408
2021-03-31 00:00:00+00:00,-0.004458305260323203
2021-04-30 00:00:00+00:00,0.007210836941978105
2021-05-31 00:00:00+00:00,0.0036482255514669326
2021-06-30 00:00:00+00:00,-0.008669297635042428
2021-07-31 00:00:00+00:00,-0.004432453772025724
2021-08-31 00:00:00+00:00,-0.0009816412928517204
2021-09-30 00:00:00+00:00,-0.0018783572138617588
2021-10-31 00:00:00+00:00,0.009929983122326291
2021-11-30 00:00:00+00:00,-0.011523582722162806
2021-12-31 00:00:00+00:00,0.0018899478960523464
2022-01-31 00:00:00+00:00,-0.003690388695037794
2022-02-28 00:00:00+00:00,0.0035471227414654027
2022-03-31 00:00:00+00:00,0.015289888452350908
2022-04-30 00:00:00+00:00,0.00578322748943183
2022-05-31 00:00:00+00:00,0.001012596753229733
2022-06-30 00:00:00+00:00,-0.0010830779753771003
2022-07-31 00:00:00+00:00,0.0014288037003895582
2022-08-31 00:00:00+00:00,0.002770090792341584
2022-09-30 00:00:00+00:00,-0.0014086379206509347
2022-10-31 00:00:00+00:00,-0.006298841388840737
2022-11-30 00:00:00+00:00,0.004713419315205858
2022-12-31 00:00:00+00:00,0.0011678217616584163
2023-01-31 00:00:00+00:00,0.004083269645869025
2023-02-28 00:00:00+00:00,-0.0043458822810540365
2023-03-31 00:00:00+00:00,-0.003132415683095746
2023-04-30 00:00:00+00:00,-0.0034364936480109076
2023-05-31 00:00:00+00:00,-0.0018469191082580716
2023-06-30 00:00:00+00:00,-0.00011519940008408724
2023-07-31 00:00:00+00:00,0.000902059784088749
2023-08-31 00:00:00+00:00,-0.0008641580050842146
2023-09-30 00:00:00+00:00,-0.0008663689693266807
2023-10-31 00:00:00+00:00,0.0013639328574863718
2023-11-30 00:00:00+00:00,0.0017931900478180829
2023-12-31 00:00:00+00:00,0.00037284415070604204
2024-01-31 00:00:00+00:00,-0.0017750379114784831
2024-02-29 00:00:00+00:00,-0.00015653143797966784
2024-03-31 00:00:00+00:00,0.00017957819047609291
2024-04-30 00:00:00+00:00,0.0009043701649080749
2024-05-31 00:00:00+00:00,0.0013975432504147456
2024-06-30 00:00:00+00:00,-0.00010475090441230961
2024-07-31 00:00:00+00:00,-0.0020708967412629287
2024-08-31 00:00:00+00:00,0.001075708447522361
2024-09-30 00:00:00+00:00,-7.173341065158656e-05
2024-10-31 00:00:00+00:00,-0.0008484408035941415
2024-11-30 00:00:00+00:00,-0.0013699412805769917
2024-12-31 00:00:00+00:00,-0.0022484766443661153
2025-01-31 00:00:00+00:00,0.002306301856196624
2025-02-28 00:00:00+00:00,-0.00234495765350462
2025-03-31 00:00:00+00:00,0.0023421396932197247
2025-04-30 00:00:00+00:00,0.0014548725493659376
2025-05-31 00:00:00+00:00,-0.0007943390605209544
2025-06-30 00:00:00+00:00,0.003552185684367881
2025-07-31 00:00:00+00:00,0.000872845324400684
2025-08-31 00:00:00+00:00,0.0009895340646259854
2025-09-30 00:00:00+00:00,0.003360522493947027
2025-10-31 00:00:00+00:00,0.0009273596370344972
2025-11-30 00:00:00+00:00,-0.0006679675106653349
2025-12-31 00:00:00+00:00,-0.0006601042757053976
2026-01-31 00:00:00+00:00,0.001949823102372461
2026-02-28 00:00:00+00:00,0.003382803717144167
2026-03-31 00:00:00+00:00,-0.0008932647434075625
2026-04-30 00:00:00+00:00,0.0026734094964930843
2026-05-31 00:00:00+00:00,0.0008735371178414386
2026-06-30 00:00:00+00:00,-0.0065630506744419614
2026-07-31 00:00:00+00:00,0.0017631264229029942
2026-08-31 00:00:00+00:00,0.0023514084418760905
2026-09-30 00:00:00+00:00,-0.0007414746138165729
