,USD,EUR,GBP,JPY,CAD,AUD,NZD,CHF
1963-02-01 00:00:00+00:00,,,,54.4115,,,34.796,
1963-03-01 00:00:00+00:00,,,,54.4115,,,34.796,
1963-04-01 00:00:00+00:00,,,,54.4115,,,34.796,
1963-05-01 00:00:00+00:00,,,,53.827,,,34.7676,
1963-06-01 00:00:00+00:00,,,,53.827,,,34.7676,
1963-07-01 00:00:00+00:00,,,,53.827,,,34.7676,
1963-08-01 00:00:00+00:00,,,,54.8187,,,34.8938,
1963-09-01 00:00:00+00:00,,,,54.8187,,,34.8938,
1963-10-01 00:00:00+00:00,,,,54.8187,,,34.8938,
1963-11-01 00:00:00+00:00,,,,56.2845,,,35.1728,
1963-12-01 00:00:00+00:00,,,,56.2845,,,35.1728,
1964-01-01 00:00:00+00:00,,,,56.2845,,,35.1728,
1964-02-01 00:00:00+00:00,,,,57.5276,,,35.3608,
1964-03-01 00:00:00+00:00,,,,57.5276,,,35.3608,
1964-04-01 00:00:00+00:00,,,,57.5276,,,35.3608,
1964-05-01 00:00:00+00:00,,,,59.3261,,,35.4826,
1964-06-01 00:00:00+00:00,,,,59.3261,,,35.4826,
1964-07-01 00:00:00+00:00,,,,59.3261,,,35.4826,
1964-08-01 00:00:00+00:00,,,,60.5561,,,35.4335,
1964-09-01 00:00:00+00:00,,,,60.5561,,,35.4335,
1964-10-01 00:00:00+00:00,,,,60.5561,,,35.4335,
1964-11-01 00:00:00+00:00,,,,62.0947,,,35.4204,
1964-12-01 00:00:00+00:00,,,,62.0947,,,35.4204,
1965-01-01 00:00:00+00:00,,,,62.0947,,,35.4204,
1965-02-01 00:00:00+00:00,,,,62.7744,,,35.6064,
1965-03-01 00:00:00+00:00,,,,62.7744,,,35.6064,
1965-04-01 00:00:00+00:00,,,,62.7744,,,35.6064,
1965-05-01 00:00:00+00:00,,,,63.7586,,,36.2809,
1965-06-01 00:00:00+00:00,,,,63.7586,,,36.2809,
1965-07-01 00:00:00+00:00,,,,63.7586,,,36.2809,
1965-08-01 00:00:00+00:00,,,,63.2761,,,36.9797,
1965-09-01 00:00:00+00:00,,,,63.2761,,,36.9797,
1965-10-01 00:00:00+00:00,,,,63.2761,,,36.9797,
1965-11-01 00:00:00+00:00,,,,64.0474,,,36.7529,
1965-12-01 00:00:00+00:00,,,,64.0474,,,36.7529,
1966-01-01 00:00:00+00:00,,,,64.0474,,,36.7529,
1966-02-01 00:00:00+00:00,,,,63.949,,,36.9974,
1966-03-01 00:00:00+00:00,,,,63.949,,,36.9974,
1966-04-01 00:00:00+00:00,,,,63.949,,,36.9974,
1966-05-01 00:00:00+00:00,,,,64.0146,,,36.995,
1966-06-01 00:00:00+00:00,,,,64.0146,,,36.995,
1966-07-01 00:00:00+00:00,,,,64.0146,,,36.995,
1966-08-01 00:00:00+00:00,,,,64.4924,,,37.2649,
1966-09-01 00:00:00+00:00,,,,64.4924,,,37.2649,
1966-10-01 00:00:00+00:00,,,,64.4924,,,37.2649,
1966-11-01 00:00:00+00:00,,,,65.697,,,37.7749,
1966-12-01 00:00:00+00:00,,,,65.697,,,37.7749,
1967-01-01 00:00:00+00:00,,,,65.697,,,37.7749,
1967-02-01 00:00:00+00:00,,,,66.7772,,,38.3156,
1967-03-01 00:00:00+00:00,,,,66.7772,,,38.3156,
1967-04-01 00:00:00+00:00,,,,66.7772,,,38.3156,
1967-05-01 00:00:00+00:00,,,,67.344,,,37.6125,
1967-06-01 00:00:00+00:00,,,,67.344,,,37.6125,
1967-07-01 00:00:00+00:00,,,,67.344,,,37.6125,
1967-08-01 00:00:00+00:00,,,,70.072,,,36.8413,
1967-09-01 00:00:00+00:00,,,,70.072,,,36.8413,
1967-10-01 00:00:00+00:00,,,,70.072,,,36.8413,
1967-11-01 00:00:00+00:00,,,,72.3993,,,36.4404,
1967-12-01 00:00:00+00:00,,,,72.3993,,,36.4404,
1968-01-01 00:00:00+00:00,,,,72.3993,,,36.4404,
1968-02-01 00:00:00+00:00,,,,73.2067,,,36.4071,
1968-03-01 00:00:00+00:00,,,,73.2067,,,36.4071,
1968-04-01 00:00:00+00:00,,,,73.2067,,,36.4071,
1968-05-01 00:00:00+00:00,,,,74.7294,,,36.2725,
1968-06-01 00:00:00+00:00,,,,74.7294,,,36.2725,
1968-07-01 00:00:00+00:00,,,,74.7294,,,36.2725,
1968-08-01 00:00:00+00:00,,,22.4852,77.7495,,,36.0116,
1968-09-01 00:00:00+00:00,,,22.4852,77.7495,,,36.0116,
1968-10-01 00:00:00+00:00,,,22.4852,77.7495,,,36.0116,
1968-11-01 00:00:00+00:00,,,23.0404,80.2992,,,35.8206,
1968-12-01 00:00:00+00:00,,,23.0404,80.2992,,,35.8206,
1969-01-01 00:00:00+00:00,,,23.0404,80.2992,,,35.8206,
1969-02-01 00:00:00+00:00,,,22.7669,82.7989,,,35.5106,
1969-03-01 00:00:00+00:00,,,22.7669,82.7989,,,35.5106,
1969-04-01 00:00:00+00:00,,,22.7669,82.7989,,,35.5106,
1969-05-01 00:00:00+00:00,,,22.3686,86.1517,,,35.6646,
1969-06-01 00:00:00+00:00,,,22.3686,86.1517,,,35.6646,
1969-07-01 00:00:00+00:00,,,22.3686,86.1517,,,35.6646,
1969-08-01 00:00:00+00:00,,,22.5782,89.6165,,,35.6945,
1969-09-01 00:00:00+00:00,,,22.5782,89.6165,,,35.6945,
1969-10-01 00:00:00+00:00,,,22.5782,89.6165,,,35.6945,
1969-11-01 00:00:00+00:00,,,22.5782,92.2396,,,35.7534,
1969-12-01 00:00:00+00:00,,,22.5782,92.2396,,,35.7534,
1970-01-01 00:00:00+00:00,,,22.5782,92.2396,,,35.7534,
1970-02-01 00:00:00+00:00,,,22.7808,95.7105,,,36.0193,
1970-03-01 00:00:00+00:00,,,22.7808,95.7105,,,36.0193,
1970-04-01 00:00:00+00:00,,,22.7808,95.7105,,,36.0193,
1970-05-01 00:00:00+00:00,60.6277,118.9348,22.4021,97.4678,38.156,31.3066,35.8672,75.5225
1970-06-01 00:00:00+00:00,60.6277,118.9348,22.4021,97.4678,38.156,31.3066,35.8672,75.5225
1970-07-01 00:00:00+00:00,60.6277,118.9348,22.4021,97.4678,38.156,31.3066,35.8672,75.5225
1970-08-01 00:00:00+00:00,60.0725,123.2036,21.8572,100.5088,37.968,31.5506,36.1207,74.4779
1970-09-01 00:00:00+00:00,60.0725,123.2036,21.8572,100.5088,37.968,31.5506,36.1207,74.4779
1970-10-01 00:00:00+00:00,60.0725,123.2036,21.8572,100.5088,37.968,31.5506,36.1207,74.4779
1970-11-01 00:00:00+00:00,60.3407,124.272,22.7323,104.7421,37.9694,32.1013,36.2525,75.8708
1970-12-01 00:00:00+00:00,60.3407,124.272,22.7323,104.7421,37.9694,32.1013,36.2525,75.8708
1971-01-01 00:00:00+00:00,60.3407,124.272,22.7323,104.7421,37.9694,32.1013,36.2525,75.8708
1971-02-01 00:00:00+00:00,60.2853,124.6461,22.2563,105.9025,39.2483,32.4367,35.7722,74.4624
1971-03-01 00:00:00+00:00,60.2853,124.6461,22.2563,105.9025,39.2483,32.4367,35.7722,74.4624
1971-04-01 00:00:00+00:00,60.2853,124.6461,22.2563,105.9025,39.2483,32.4367,35.7722,74.4624
1971-05-01 00:00:00+00:00,61.4658,125.6578,22.2175,108.3291,39.3671,33.0228,36.006,78.1982
1971-06-01 00:00:00+00:00,61.4658,125.6578,22.2175,108.3291,39.3671,33.0228,36.006,78.1982
1971-07-01 00:00:00+00:00,61.4658,125.6578,22.2175,108.3291,39.3671,33.0228,36.006,78.1982
1971-08-01 00:00:00+00:00,62.4541,129.7677,22.0164,110.3274,39.3207,33.4476,36.3061,76.9293
1971-09-01 00:00:00+00:00,62.4541,129.7677,22.0164,110.3274,39.3207,33.4476,36.3061,76.9293
1971-10-01 00:00:00+00:00,62.4541,129.7677,22.0164,110.3274,39.3207,33.4476,36.3061,76.9293
1971-11-01 00:00:00+00:00,62.4619,130.4602,23.0962,112.9774,38.4867,33.481,36.3194,79.4119
1971-12-01 00:00:00+00:00,62.4619,130.4602,23.0962,112.9774,38.4867,33.481,36.3194,79.4119
1972-01-01 00:00:00+00:00,62.4619,130.4602,23.0962,112.9774,38.4867,33.481,36.3194,79.4119
1972-02-01 00:00:00+00:00,63.6528,129.6777,23.8692,115.1834,40.191,34.1111,36.4042,79.3105
1972-03-01 00:00:00+00:00,63.6528,129.6777,23.8692,115.1834,40.191,34.1111,36.4042,79.3105
1972-04-01 00:00:00+00:00,63.6528,129.6777,23.8692,115.1834,40.191,34.1111,36.4042,79.3105
1972-05-01 00:00:00+00:00,63.3796,129.6411,25.0013,118.3767,40.5548,34.5306,37.0921,81.0874
1972-06-01 00:00:00+00:00,63.3796,129.6411,25.0013,118.3767,40.5548,34.5306,37.0921,81.0874
1972-07-01 00:00:00+00:00,63.3796,129.6411,25.0013,118.3767,40.5548,34.5306,37.0921,81.0874
1972-08-01 00:00:00+00:00,64.6582,131.3815,26.8804,121.0162,40.1811,34.8022,38.1506,85.0797
1972-09-01 00:00:00+00:00,64.6582,131.3815,26.8804,121.0162,40.1811,34.8022,38.1506,85.0797
1972-10-01 00:00:00+00:00,64.6582,131.3815,26.8804,121.0162,40.1811,34.8022,38.1506,85.0797
1972-11-01 00:00:00+00:00,65.3152,130.9691,30.2307,125.0855,39.9087,35.1382,38.9049,87.8597
1972-12-01 00:00:00+00:00,65.3152,130.9691,30.2307,125.0855,39.9087,35.1382,38.9049,87.8597
1973-01-01 00:00:00+00:00,65.3152,130.9691,30.2307,125.0855,39.9087,35.1382,38.9049,87.8597
1973-02-01 00:00:00+00:00,66.1136,129.7638,31.7957,134.8142,41.4609,36.7062,40.0818,90.1485
1973-03-01 00:00:00+00:00,66.1136,129.7638,31.7957,134.8142,41.4609,36.7062,40.0818,90.1485
1973-04-01 00:00:00+00:00,66.1136,129.7638,31.7957,134.8142,41.4609,36.7062,40.0818,90.1485
1973-05-01 00:00:00+00:00,68.1773,128.7788,35.0153,142.2956,42.8286,37.0803,41.555,94.5082
1973-06-01 00:00:00+00:00,68.1773,128.7788,35.0153,142.2956,42.8286,37.0803,41.555,94.5082
1973-07-01 00:00:00+00:00,68.1773,128.7788,35.0153,142.2956,42.8286,37.0803,41.555,94.5082
1973-08-01 00:00:00+00:00,68.2798,132.117,35.5857,146.5214,44.0957,37.9458,43.3975,92.1571
1973-09-01 00:00:00+00:00,68.2798,132.117,35.5857,146.5214,44.0957,37.9458,43.3975,92.1571
1973-10-01 00:00:00+00:00,68.2798,132.117,35.5857,146.5214,44.0957,37.9458,43.3975,92.1571
1973-11-01 00:00:00+00:00,68.5233,132.1275,37.1526,153.1654,45.9932,39.6809,45.6123,92.7825
1973-12-01 00:00:00+00:00,68.5233,132.1275,37.1526,153.1654,45.9932,39.6809,45.6123,92.7825
1974-01-01 00:00:00+00:00,68.5233,132.1275,37.1526,153.1654,45.9932,39.6809,45.6123,92.7825
1974-02-01 00:00:00+00:00,68.4009,129.6601,36.1535,153.0538,49.458,41.0876,48.7127,87.3218
1974-03-01 00:00:00+00:00,68.4009,129.6601,36.1535,153.0538,49.458,41.0876,48.7127,87.3218
1974-04-01 00:00:00+00:00,68.4009,129.6601,36.1535,153.0538,49.458,41.0876,48.7127,87.3218
1974-05-01 00:00:00+00:00,68.1467,129.3671,35.2959,145.6404,53.4329,42.4078,52.886,85.0777
1974-06-01 00:00:00+00:00,68.1467,129.3671,35.2959,145.6404,53.4329,42.4078,52.886,85.0777
1974-07-01 00:00:00+00:00,68.1467,129.3671,35.2959,145.6404,53.4329,42.4078,52.886,85.0777
1974-08-01 00:00:00+00:00,67.5641,132.5272,33.4212,140.5607,53.9581,42.2173,56.7199,84.5949
1974-09-01 00:00:00+00:00,67.5641,132.5272,33.4212,140.5607,53.9581,42.2173,56.7199,84.5949
1974-10-01 00:00:00+00:00,67.5641,132.5272,33.4212,140.5607,53.9581,42.2173,56.7199,84.5949
1974-11-01 00:00:00+00:00,67.3293,132.5333,33.0149,136.6606,51.9224,40.6093,58.084,83.14
1974-12-01 00:00:00+00:00,67.3293,132.5333,33.0149,136.6606,51.9224,40.6093,58.084,83.14
1975-01-01 00:00:00+00:00,67.3293,132.5333,33.0149,136.6606,51.9224,40.6093,58.084,83.14
1975-02-01 00:00:00+00:00,65.7733,130.0095,31.9021,127.3484,50.5824,40.163,57.7949,80.0947
1975-03-01 00:00:00+00:00,65.7733,130.0095,31.9021,127.3484,50.5824,40.163,57.7949,80.0947
1975-04-01 00:00:00+00:00,65.7733,130.0095,31.9021,127.3484,50.5824,40.163,57.7949,80.0947
1975-05-01 00:00:00+00:00,66.3183,127.9296,30.6332,121.146,52.3001,39.3666,56.3127,75.9912
1975-06-01 00:00:00+00:00,66.3183,127.9296,30.6332,121.146,52.3001,39.3666,56.3127,75.9912
1975-07-01 00:00:00+00:00,66.3183,127.9296,30.6332,121.146,52.3001,39.3666,56.3127,75.9912
1975-08-01 00:00:00+00:00,67.1831,127.334,28.7833,118.2772,52.7495,39.7059,54.159,74.1282
1975-09-01 00:00:00+00:00,67.1831,127.334,28.7833,118.2772,52.7495,39.7059,54.159,74.1282
1975-10-01 00:00:00+00:00,67.1831,127.334,28.7833,118.2772,52.7495,39.7059,54.159,74.1282
1975-11-01 00:00:00+00:00,66.9577,126.4136,28.4791,117.3649,52.6966,40.5704,52.9702,72.9317
1975-12-01 00:00:00+00:00,66.9577,126.4136,28.4791,117.3649,52.6966,40.5704,52.9702,72.9317
1976-01-01 00:00:00+00:00,66.9577,126.4136,28.4791,117.3649,52.6966,40.5704,52.9702,72.9317
1976-02-01 00:00:00+00:00,67.1346,125.1653,27.8205,114.8641,53.7604,39.5241,52.0048,72.1464
1976-03-01 00:00:00+00:00,67.1346,125.1653,27.8205,114.8641,53.7604,39.5241,52.0048,72.1464
1976-04-01 00:00:00+00:00,67.1346,125.1653,27.8205,114.8641,53.7604,39.5241,52.0048,72.1464
1976-05-01 00:00:00+00:00,64.6934,123.3973,27.5557,112.7556,55.2735,39.8648,50.902,70.2002
1976-06-01 00:00:00+00:00,64.6934,123.3973,27.5557,112.7556,55.2735,39.8648,50.902,70.2002
1976-07-01 00:00:00+00:00,64.6934,123.3973,27.5557,112.7556,55.2735,39.8648,50.902,70.2002
1976-08-01 00:00:00+00:00,65.9831,124.0868,27.3978,110.3193,55.1155,39.8785,49.6648,70.7175
1976-09-01 00:00:00+00:00,65.9831,124.0868,27.3978,110.3193,55.1155,39.8785,49.6648,70.7175
1976-10-01 00:00:00+00:00,65.9831,124.0868,27.3978,110.3193,55.1155,39.8785,49.6648,70.7175
1976-11-01 00:00:00+00:00,66.5686,124.4031,27.2985,109.8089,54.3968,38.9466,48.6454,69.67
1976-12-01 00:00:00+00:00,66.5686,124.4031,27.2985,109.8089,54.3968,38.9466,48.6454,69.67
1977-01-01 00:00:00+00:00,66.5686,124.4031,27.2985,109.8089,54.3968,38.9466,48.6454,69.67
1977-02-01 00:00:00+00:00,68.493,125.4301,26.6431,108.3847,55.6545,37.9084,48.1255,71.5122
1977-03-01 00:00:00+00:00,68.493,125.4301,26.6431,108.3847,55.6545,37.9084,48.1255,71.5122
1977-04-01 00:00:00+00:00,68.493,125.4301,26.6431,108.3847,55.6545,37.9084,48.1255,71.5122
1977-05-01 00:00:00+00:00,70.1371,124.2546,25.4994,107.142,55.0012,38.1009,47.9561,71.2028
1977-06-01 00:00:00+00:00,70.1371,124.2546,25.4994,107.142,55.0012,38.1009,47.9561,71.2028
1977-07-01 00:00:00+00:00,70.1371,124.2546,25.4994,107.142,55.0012,38.1009,47.9561,71.2028
1977-08-01 00:00:00+00:00,71.8336,125.8292,24.939,105.4571,53.8157,38.0344,46.7652,71.7333
1977-09-01 00:00:00+00:00,71.8336,125.8292,24.939,105.4571,53.8157,38.0344,46.7652,71.7333
1977-10-01 00:00:00+00:00,71.8336,125.8292,24.939,105.4571,53.8157,38.0344,46.7652,71.7333
1977-11-01 00:00:00+00:00,73.3638,127.2739,25.1831,106.1726,52.5208,37.4115,45.4302,72.9028
1977-12-01 00:00:00+00:00,73.3638,127.2739,25.1831,106.1726,52.5208,37.4115,45.4302,72.9028
1978-01-01 00:00:00+00:00,73.3638,127.2739,25.1831,106.1726,52.5208,37.4115,45.4302,72.9028
1978-02-01 00:00:00+00:00,74.6536,128.196,25.7525,106.4602,52.9268,37.1898,43.7843,72.4949
1978-03-01 00:00:00+00:00,74.6536,128.196,25.7525,106.4602,52.9268,37.1898,43.7843,72.4949
1978-04-01 00:00:00+00:00,74.6536,128.196,25.7525,106.4602,52.9268,37.1898,43.7843,72.4949
1978-05-01 00:00:00+00:00,76.5213,128.8973,25.8652,107.1862,51.7007,37.6411,43.0097,71.5633
1978-06-01 00:00:00+00:00,76.5213,128.8973,25.8652,107.1862,51.7007,37.6411,43.0097,71.5633
1978-07-01 00:00:00+00:00,76.5213,128.8973,25.8652,107.1862,51.7007,37.6411,43.0097,71.5633
1978-08-01 00:00:00+00:00,77.1624,130.8149,26.5132,106.7344,51.9882,36.8346,42.1455,73.0315
1978-09-01 00:00:00+00:00,77.1624,130.8149,26.5132,106.7344,51.9882,36.8346,42.1455,73.0315
1978-10-01 00:00:00+00:00,77.1624,130.8149,26.5132,106.7344,51.9882,36.8346,42.1455,73.0315
1978-11-01 00:00:00+00:00,78.4661,133.4302,27.8041,107.6625,50.6426,36.3476,41.5227,74.1995
1978-12-01 00:00:00+00:00,78.4661,133.4302,27.8041,107.6625,50.6426,36.3476,41.5227,74.1995
1979-01-01 00:00:00+00:00,78.4661,133.4302,27.8041,107.6625,50.6426,36.3476,41.5227,74.1995
1979-02-01 00:00:00+00:00,79.1331,135.028,29.474,109.5417,52.1497,35.9354,40.9328,76.6145
1979-03-01 00:00:00+00:00,79.1331,135.028,29.474,109.5417,52.1497,35.9354,40.9328,76.6145
1979-04-01 00:00:00+00:00,79.1331,135.028,29.474,109.5417,52.1497,35.9354,40.9328,76.6145
1979-05-01 00:00:00+00:00,80.6552,135.4804,30.2661,111.9154,52.7986,37.2094,40.7832,76.462
1979-06-01 00:00:00+00:00,80.6552,135.4804,30.2661,111.9154,52.7986,37.2094,40.7832,76.462
1979-07-01 00:00:00+00:00,80.6552,135.4804,30.2661,111.9154,52.7986,37.2094,40.7832,76.462
1979-08-01 00:00:00+00:00,81.4401,138.9936,31.7191,112.4063,52.5003,38.5412,39.5248,75.2096
1979-09-01 00:00:00+00:00,81.4401,138.9936,31.7191,112.4063,52.5003,38.5412,39.5248,75.2096
1979-10-01 00:00:00+00:00,81.4401,138.9936,31.7191,112.4063,52.5003,38.5412,39.5248,75.2096
1979-11-01 00:00:00+00:00,81.7249,139.8806,32.161,114.3404,51.268,38.4186,38.0533,77.1885
1979-12-01 00:00:00+00:00,81.7249,139.8806,32.161,114.3404,51.268,38.4186,38.0533,77.1885
1980-01-01 00:00:00+00:00,81.7249,139.8806,32.161,114.3404,51.268,38.4186,38.0533,77.1885
1980-02-01 00:00:00+00:00,82.2821,139.383,33.2873,116.2154,52.3275,37.9887,37.1259,79.0975
1980-03-01 00:00:00+00:00,82.2821,139.383,33.2873,116.2154,52.3275,37.9887,37.1259,79.0975
1980-04-01 00:00:00+00:00,82.2821,139.383,33.2873,116.2154,52.3275,37.9887,37.1259,79.0975
1980-05-01 00:00:00+00:00,80.9297,139.295,33.7363,117.6414,51.965,38.0706,36.5163,81.7222
1980-06-01 00:00:00+00:00,80.9297,139.295,33.7363,117.6414,51.965,38.0706,36.5163,81.7222
1980-07-01 00:00:00+00:00,80.9297,139.295,33.7363,117.6414,51.965,38.0706,36.5163,81.7222
1980-08-01 00:00:00+00:00,79.0625,140.4303,33.1916,117.7351,52.6186,38.7966,36.1813,79.4083
1980-09-01 00:00:00+00:00,79.0625,140.4303,33.1916,117.7351,52.6186,38.7966,36.1813,79.4083
1980-10-01 00:00:00+00:00,79.0625,140.4303,33.1916,117.7351,52.6186,38.7966,36.1813,79.4083
1980-11-01 00:00:00+00:00,80.1193,141.3255,33.795,120.2159,53.2653,39.4304,36.0835,80.1797
1980-12-01 00:00:00+00:00,80.1193,141.3255,33.795,120.2159,53.2653,39.4304,36.0835,80.1797
1981-01-01 00:00:00+00:00,80.1193,141.3255,33.795,120.2159,53.2653,39.4304,36.0835,80.1797
1981-02-01 00:00:00+00:00,79.7186,142.5041,33.3522,121.8849,55.1131,39.8631,35.916,81.0207
1981-03-01 00:00:00+00:00,79.7186,142.5041,33.3522,121.8849,55.1131,39.8631,35.916,81.0207
1981-04-01 00:00:00+00:00,79.7186,142.5041,33.3522,121.8849,55.1131,39.8631,35.916,81.0207
1981-05-01 00:00:00+00:00,79.0959,141.4196,32.543,123.8945,55.3253,41.4858,36.2751,82.4006
1981-06-01 00:00:00+00:00,79.0959,141.4196,32.543,123.8945,55.3253,41.4858,36.2751,82.4006
1981-07-01 00:00:00+00:00,79.0959,141.4196,32.543,123.8945,55.3253,41.4858,36.2751,82.4006
1981-08-01 00:00:00+00:00,78.2543,143.3298,31.9136,124.8522,54.1514,41.9429,37.8907,83.597
1981-09-01 00:00:00+00:00,78.2543,143.3298,31.9136,124.8522,54.1514,41.9429,37.8907,83.597
1981-10-01 00:00:00+00:00,78.2543,143.3298,31.9136,124.8522,54.1514,41.9429,37.8907,83.597
1981-11-01 00:00:00+00:00,76.815,142.5402,31.7888,127.3378,53.9099,40.3063,39.2264,82.2877
1981-12-01 00:00:00+00:00,76.815,142.5402,31.7888,127.3378,53.9099,40.3063,39.2264,82.2877
1982-01-01 00:00:00+00:00,76.815,142.5402,31.7888,127.3378,53.9099,40.3063,39.2264,82.2877
1982-02-01 00:00:00+00:00,76.645,140.0098,30.6135,128.4419,53.3701,40.5353,40.8414,83.1065
1982-03-01 00:00:00+00:00,76.645,140.0098,30.6135,128.4419,53.3701,40.5353,40.8414,83.1065
1982-04-01 00:00:00+00:00,76.645,140.0098,30.6135,128.4419,53.3701,40.5353,40.8414,83.1065
1982-05-01 00:00:00+00:00,76.3024,138.4887,29.5418,131.0177,49.9413,39.3192,42.9518,84.4697
1982-06-01 00:00:00+00:00,76.3024,138.4887,29.5418,131.0177,49.9413,39.3192,42.9518,84.4697
1982-07-01 00:00:00+00:00,76.3024,138.4887,29.5418,131.0177,49.9413,39.3192,42.9518,84.4697
