time,dsr_chg_xs
2017-03-31 00:00:00+00:00,-0.006535354683614991
2017-04-30 00:00:00+00:00,-0.0029209275251753652
2017-05-31 00:00:00+00:00,-0.0070236771644245355
2017-06-30 00:00:00+00:00,0.010415307065505086
2017-07-31 00:00:00+00:00,0.001064146603971139
2017-08-31 00:00:00+00:00,-0.005518609538972208
2017-09-30 00:00:00+00:00,0.015667229016843143
2017-10-31 00:00:00+00:00,-0.004340971652840309
2017-11-30 00:00:00+00:00,0.0068606513597428975
2017-12-31 00:00:00+00:00,-0.009859064057178069
2018-01-31 00:00:00+00:00,0.0013375763593694856
2018-02-28 00:00:00+00:00,0.020488318134171513
2018-03-31 00:00:00+00:00,0.003299758450405532
2018-04-30 00:00:00+00:00,-0.011545335801282697
2018-05-31 00:00:00+00:00,0.003817497057729158
2018-06-30 00:00:00+00:00,0.005802572503913028
2018-07-31 00:00:00+00:00,-0.008274651891779672
2018-08-31 00:00:00+00:00,-0.000509985348648434
2018-09-30 00:00:00+00:00,-0.0010470270921982827
2018-10-31 00:00:00+00:00,-0.006591600316714796
2018-11-30 00:00:00+00:00,0.0027782205180677533
2018-12-31 00:00:00+00:00,-0.015355439412619853
2019-01-31 00:00:00+00:00,0.006878305895130943
2019-02-28 00:00:00+00:00,-0.009368467123285096
2019-03-31 00:00:00+00:00,0.00256382361041263
2019-04-30 00:00:00+00:00,0.0025299172185808683
2019-05-31 00:00:00+00:00,0.007004792501975832
2019-06-30 00:00:00+00:00,0.0017514104633271632
2019-07-31 00:00:00+00:00,0.011543520045043998
2019-08-31 00:00:00+00:00,0.0010329314887225216
2019-09-30 00:00:00+00:00,-0.002337632404883827
2019-10-31 00:00:00+00:00,-0.01456040157208316
2019-11-30 00:00:00+00:00,-0.0003320987329121783
2019-12-31 00:00:00+00:00,-0.00690747850603135
2020-01-31 00:00:00+00:00,0.008105469869851278
2020-02-29 00:00:00+00:00,0.0046307128033002964
2020-03-31 00:00:00+00:00,0.0318940090741584
2020-04-30 00:00:00+00:00,-0.018807355541185733
2020-05-31 00:00:00+00:00,-0.0015089063762651067
2020-06-30 00:00:00+00:00,-0.0075231291208104345
2020-07-31 00:00:00+00:00,-0.007080423081465392
2020-08-31 00:00:00+00:00,-0.01468654849758022
2020-09-30 00:00:00+00:00,0.009093278499231028
2020-10-31 00:00:00+00:00,0.00824310624823732
2020-11-30 00:00:00+00:00,-0.01487804295570494
2020-12-31 00:00:00+00:00,-0.005503901058438121
2021-01-31 00:00:00+00:00,-0.002725789214391816
2021-02-28 00:00:00+00:00,-0.020460279481024246
2021-03-31 00:00:00+00:00,-0.012609066573376793
2021-04-30 00:00:00+00:00,0.001737000557312296
2021-05-31 00:00:00+00:00,0.0013894083216450248
2021-06-30 00:00:00+00:00,0.0040440861885118196
2021-07-31 00:00:00+00:00,0.010916479870858309
2021-08-31 00:00:00+00:00,0.0004774778240304034
2021-09-30 00:00:00+00:00,-0.0036217815840227097
2021-10-31 00:00:00+00:00,-0.016038150428862807
2021-11-30 00:00:00+00:00,0.017395703174957644
2021-12-31 00:00:00+00:00,-0.003873500518993711
2022-01-31 00:00:00+00:00,0.003819249617236453
2022-02-28 00:00:00+00:00,-0.005855179644395525
2022-03-31 00:00:00+00:00,-0.018522684028568492
2022-04-30 00:00:00+00:00,-0.004750569317701903
2022-05-31 00:00:00+00:00,0.0011591286522212307
2022-06-30 00:00:00+00:00,0.0009233605897416286
2022-07-31 00:00:00+00:00,0.003472528884015169
2022-08-31 00:00:00+00:00,0.011362542066025938
2022-09-30 00:00:00+00:00,-0.013600845684358487
2022-10-31 00:00:00+00:00,-0.007067536462074364
2022-11-30 00:00:00+00:00,0.009749856817714786
2022-12-31 00:00:00+00:00,0.002804812973646875
2023-01-31 00:00:00+00:00,0.00973863103333672
2023-02-28 00:00:00+00:00,-0.013932210299486991
2023-03-31 00:00:00+00:00,-0.002938259047766123
2023-04-30 00:00:00+00:00,-0.012527562945087167
2023-05-31 00:00:00+00:00,-0.003164270275808345
2023-06-30 00:00:00+00:00,-0.011875446033068227
2023-07-31 00:00:00+00:00,-0.004207037708961026
2023-08-31 00:00:00+00:00,-0.007322069621231053
2023-09-30 00:00:00+00:00,0.014043330004785304
2023-10-31 00:00:00+00:00,-0.008867949628825755
2023-11-30 00:00:00+00:00,-0.005145160431442863
2023-12-31 00:00:00+00:00,0.011532178877955435
2024-01-31 00:00:00+00:00,-0.00599769486773194
2024-02-29 00:00:00+00:00,-0.006354540218974525
2024-03-31 00:00:00+00:00,0.004031695334469232
2024-04-30 00:00:00+00:00,-0.000945691155933237
2024-05-31 00:00:00+00:00,0.004631462147297594
2024-06-30 00:00:00+00:00,0.010449299111016774
2024-07-31 00:00:00+00:00,-0.02680642712943737
2024-08-31 00:00:00+00:00,0.0012068726753531323
2024-09-30 00:00:00+00:00,0.0004973737293882952
2024-10-31 00:00:00+00:00,0.0027529562220258708
2024-11-30 00:00:00+00:00,-0.004773784232276701
2024-12-31 00:00:00+00:00,-0.003888354758662005
2025-01-31 00:00:00+00:00,-0.006313299047752019
2025-02-28 00:00:00+00:00,-0.002958327604587585
2025-03-31 00:00:00+00:00,-0.0088524343827181
2025-04-30 00:00:00+00:00,-0.0055610171414657295
2025-05-31 00:00:00+00:00,0.002559440816235936
2025-06-30 00:00:00+00:00,0.005341444050932953
2025-07-31 00:00:00+00:00,0.007399495296632086
2025-08-31 00:00:00+00:00,-0.00631570945502169
2025-09-30 00:00:00+00:00,-0.0010411555782401383
2025-10-31 00:00:00+00:00,0.004057055280654254
2025-11-30 00:00:00+00:00,-0.0004715322742144812
2025-12-31 00:00:00+00:00,0.0008439326790103951
2026-01-31 00:00:00+00:00,-0.006558443478585807
2026-02-28 00:00:00+00:00,0.0013605682619217685
2026-03-31 00:00:00+00:00,0.003173737867811388
2026-04-30 00:00:00+00:00,-0.005975861093341139
2026-05-31 00:00:00+00:00,-0.004076298979502124
2026-06-30 00:00:00+00:00,0.0007241293748845301
2026-07-31 00:00:00+00:00,-0.0009265539909637521
2026-08-31 00:00:00+00:00,-0.0034464054886441664
2026-09-30 00:00:00+00:00,0.008738081247120721
