time,low_cip_z_xs
2011-10-31 00:00:00+00:00,0.020931877197665205
2011-11-30 00:00:00+00:00,-0.013402720450155892
2011-12-31 00:00:00+00:00,0.0014755631822647164
2012-01-31 00:00:00+00:00,0.018952900509148662
2012-02-29 00:00:00+00:00,0.0018751851732090596
2012-03-31 00:00:00+00:00,-0.006030427148072004
2012-04-30 00:00:00+00:00,0.006135054857976829
2012-05-31 00:00:00+00:00,-0.013206881184100516
2012-06-30 00:00:00+00:00,0.008494099726393811
2012-07-31 00:00:00+00:00,0.016898124743769394
2012-08-31 00:00:00+00:00,-0.014822980807306152
2012-09-30 00:00:00+00:00,0.006868866648691796
2012-10-31 00:00:00+00:00,-0.006993841351409458
2012-11-30 00:00:00+00:00,0.0008335284346692173
2012-12-31 00:00:00+00:00,-0.004373161700182648
2013-01-31 00:00:00+00:00,0.0017539801332511207
2013-02-28 00:00:00+00:00,-0.00337503423273644
2013-03-31 00:00:00+00:00,0.0019992702528544015
2013-04-30 00:00:00+00:00,0.0059863208771469
2013-05-31 00:00:00+00:00,0.005531997387186793
2013-06-30 00:00:00+00:00,-0.013743322552656312
2013-07-31 00:00:00+00:00,0.013121961499203305
2013-08-31 00:00:00+00:00,-0.011131545503757723
2013-09-30 00:00:00+00:00,0.011887304834835577
2013-10-31 00:00:00+00:00,-0.001602276315900597
2013-11-30 00:00:00+00:00,0.008879760574934226
2013-12-31 00:00:00+00:00,0.0074785292120540525
2014-01-31 00:00:00+00:00,-0.0026574017672874595
2014-02-28 00:00:00+00:00,0.002838818265064935
2014-03-31 00:00:00+00:00,-0.0072012614613423676
2014-04-30 00:00:00+00:00,-0.0007308998802671995
2014-05-31 00:00:00+00:00,-0.008375740418822386
2014-06-30 00:00:00+00:00,-0.0027027294774500943
2014-07-31 00:00:00+00:00,-0.0024846107705598364
2014-08-31 00:00:00+00:00,-0.004800352835573118
2014-09-30 00:00:00+00:00,0.006114430363751477
2014-10-31 00:00:00+00:00,-0.0003492917898367809
2014-11-30 00:00:00+00:00,0.008753303661839684
2014-12-31 00:00:00+00:00,0.007216172615632788
2015-01-31 00:00:00+00:00,-0.008066834588966842
2015-02-28 00:00:00+00:00,0.01900325355257859
2015-03-31 00:00:00+00:00,0.004642540456043287
2015-04-30 00:00:00+00:00,-0.0018917250138628106
2015-05-31 00:00:00+00:00,-0.011696093964070009
2015-06-30 00:00:00+00:00,-0.017565383371102028
2015-07-31 00:00:00+00:00,0.004282742099949832
2015-08-31 00:00:00+00:00,-0.006036014046880145
2015-09-30 00:00:00+00:00,-0.003128684514347446
2015-10-31 00:00:00+00:00,0.005945451620581466
2015-11-30 00:00:00+00:00,-0.00167396319372215
2015-12-31 00:00:00+00:00,-0.0252236763906708
2016-01-31 00:00:00+00:00,0.010920606829873059
2016-02-29 00:00:00+00:00,-0.008167165270021148
2016-03-31 00:00:00+00:00,-0.008140567279727562
2016-04-30 00:00:00+00:00,0.007189275889723401
2016-05-31 00:00:00+00:00,0.010995623702098278
2016-06-30 00:00:00+00:00,-0.02523125936600168
2016-07-31 00:00:00+00:00,-0.007895793319056321
2016-08-31 00:00:00+00:00,0.00745602593967587
2016-09-30 00:00:00+00:00,-0.0026035438132039346
2016-10-31 00:00:00+00:00,-0.002942693611184488
2016-11-30 00:00:00+00:00,-0.014152219998654125
2016-12-31 00:00:00+00:00,0.005485159043086885
2017-01-31 00:00:00+00:00,-0.011590518121762816
2017-02-28 00:00:00+00:00,-0.006093037277381308
2017-03-31 00:00:00+00:00,0.01240384908243719
2017-04-30 00:00:00+00:00,0.023013502934328134
2017-05-31 00:00:00+00:00,0.00550256144205874
2017-06-30 00:00:00+00:00,-0.009369894281180957
2017-07-31 00:00:00+00:00,-0.008621651130896413
2017-08-31 00:00:00+00:00,-0.0034593328862090322
2017-09-30 00:00:00+00:00,0.010212376596684836
2017-10-31 00:00:00+00:00,0.008048508453994963
2017-11-30 00:00:00+00:00,0.011082379625948713
2017-12-31 00:00:00+00:00,-0.01777709897562796
2018-01-31 00:00:00+00:00,0.005395972302950636
2018-02-28 00:00:00+00:00,0.01755496425265779
2018-03-31 00:00:00+00:00,0.003586373988595515
2018-04-30 00:00:00+00:00,-0.011545335801282808
2018-05-31 00:00:00+00:00,0.0038174970577284917
2018-06-30 00:00:00+00:00,0.005802572503912584
2018-07-31 00:00:00+00:00,-0.005555578752221457
2018-08-31 00:00:00+00:00,0.0016488324474110971
2018-09-30 00:00:00+00:00,-0.002198570602403249
2018-10-31 00:00:00+00:00,-0.002419058102841043
2018-11-30 00:00:00+00:00,-0.0038263562928209094
2018-12-31 00:00:00+00:00,0.01520793384079111
2019-01-31 00:00:00+00:00,-0.006946741535285739
2019-02-28 00:00:00+00:00,0.005210465199515957
2019-03-31 00:00:00+00:00,3.319694660164352e-05
2019-04-30 00:00:00+00:00,0.0013279677414421709
2019-05-31 00:00:00+00:00,-0.0013888630057042883
2019-06-30 00:00:00+00:00,-0.005594840945675195
2019-07-31 00:00:00+00:00,-0.01000077696441759
2019-08-31 00:00:00+00:00,0.014876519856887427
2019-09-30 00:00:00+00:00,-0.0006648074577351171
2019-10-31 00:00:00+00:00,-0.0028567216560138053
2019-11-30 00:00:00+00:00,0.0027670074660013366
2019-12-31 00:00:00+00:00,-0.014997198403568612
2020-01-31 00:00:00+00:00,0.01971051390327383
2020-02-29 00:00:00+00:00,0.009918404418706395
2020-03-31 00:00:00+00:00,0.0371963313843755
2020-04-30 00:00:00+00:00,-0.009887327606370122
2020-05-31 00:00:00+00:00,-0.003683573132537754
2020-06-30 00:00:00+00:00,-0.009279885077382533
2020-07-31 00:00:00+00:00,0.003178636123960077
2020-08-31 00:00:00+00:00,-0.007199980068585798
2020-09-30 00:00:00+00:00,0.007860160493114776
2020-10-31 00:00:00+00:00,0.007671361151222689
2020-11-30 00:00:00+00:00,-0.023393196702755414
2020-12-31 00:00:00+00:00,-0.007421628067544539
2021-01-31 00:00:00+00:00,-0.0009792520981405373
2021-02-28 00:00:00+00:00,-0.022794869618781854
2021-03-31 00:00:00+00:00,0.0013274323878984529
2021-04-30 00:00:00+00:00,0.001109708078478544
2021-05-31 00:00:00+00:00,-0.004568444088442258
2021-06-30 00:00:00+00:00,0.008230942712769806
2021-07-31 00:00:00+00:00,0.007231792485340005
2021-08-31 00:00:00+00:00,-0.0022807056929839975
2021-09-30 00:00:00+00:00,-0.0032837075460040444
2021-10-31 00:00:00+00:00,-0.019682927444768406
2021-11-30 00:00:00+00:00,0.011451014243081037
2021-12-31 00:00:00+00:00,0.010872999883587031
2022-01-31 00:00:00+00:00,0.0004222425036097821
2022-02-28 00:00:00+00:00,-0.004035934389645557
2022-03-31 00:00:00+00:00,-0.0036874538643828503
2022-04-30 00:00:00+00:00,0.007174326597936931
2022-05-31 00:00:00+00:00,0.0034127650460318293
2022-06-30 00:00:00+00:00,0.006813556562013989
2022-07-31 00:00:00+00:00,-0.006552665426931004
2022-08-31 00:00:00+00:00,0.006852928406104075
2022-09-30 00:00:00+00:00,0.01938673047125472
2022-10-31 00:00:00+00:00,0.0006601237718351083
2022-11-30 00:00:00+00:00,0.00280781972581301
2022-12-31 00:00:00+00:00,-0.00733278347587385
2023-01-31 00:00:00+00:00,0.009143616664119447
2023-02-28 00:00:00+00:00,-0.0095904177792836
2023-03-31 00:00:00+00:00,-0.0005707099266069049
2023-04-30 00:00:00+00:00,0.005186977640421864
2023-05-31 00:00:00+00:00,-0.0002794540348949326
2023-06-30 00:00:00+00:00,0.01643630766188897
2023-07-31 00:00:00+00:00,-0.0003822430705359148
2023-08-31 00:00:00+00:00,0.005506132068123337
2023-09-30 00:00:00+00:00,0.0006922313504913458
2023-10-31 00:00:00+00:00,0.0031051358180020916
2023-11-30 00:00:00+00:00,-0.00777227811318093
2023-12-31 00:00:00+00:00,0.004886903183462188
2024-01-31 00:00:00+00:00,-0.006629760014879027
2024-02-29 00:00:00+00:00,-0.0037106716730538336
2024-03-31 00:00:00+00:00,-0.0021513033075292176
2024-04-30 00:00:00+00:00,-0.007892185034356958
2024-05-31 00:00:00+00:00,-0.009211688449564881
2024-06-30 00:00:00+00:00,-0.003223523180201804
2024-07-31 00:00:00+00:00,0.03166676931035939
2024-08-31 00:00:00+00:00,-0.002569707639915153
2024-09-30 00:00:00+00:00,-0.0002454973012691042
2024-10-31 00:00:00+00:00,-0.0007822207714882623
2024-11-30 00:00:00+00:00,0.0037415320962710386
2024-12-31 00:00:00+00:00,0.0015822107329965807
2025-01-31 00:00:00+00:00,0.005454717933724096
2025-02-28 00:00:00+00:00,0.00870264401213161
2025-03-31 00:00:00+00:00,0.0015827349829800053
2025-04-30 00:00:00+00:00,0.005097829109639296
2025-05-31 00:00:00+00:00,-0.0020150626724361187
2025-06-30 00:00:00+00:00,0.00043242395488785057
2025-07-31 00:00:00+00:00,-0.005517439076148101
2025-08-31 00:00:00+00:00,0.007562536691969601
2025-09-30 00:00:00+00:00,0.007351954127513993
2025-10-31 00:00:00+00:00,-0.00841025954547503
2025-11-30 00:00:00+00:00,-0.003519245309835828
2025-12-31 00:00:00+00:00,-0.004873907139706812
2026-01-31 00:00:00+00:00,-0.0020119207543783935
2026-02-28 00:00:00+00:00,-0.0001501927224227817
2026-03-31 00:00:00+00:00,0.0012853731090127773
2026-04-30 00:00:00+00:00,-0.004927645511642487
2026-05-31 00:00:00+00:00,-0.0032131916751136913
2026-06-30 00:00:00+00:00,0.006813086717893491
