time,hpi_chg_xs
2011-10-31 00:00:00+00:00,-0.009233462914579271
2011-11-30 00:00:00+00:00,-0.007917797741569199
2011-12-31 00:00:00+00:00,-0.01244843322337752
2012-01-31 00:00:00+00:00,-0.007119902493216701
2012-02-29 00:00:00+00:00,0.005106274984301384
2012-03-31 00:00:00+00:00,0.003005063546397402
2012-04-30 00:00:00+00:00,-0.0027068100269561635
2012-05-31 00:00:00+00:00,-0.0012101878564818591
2012-06-30 00:00:00+00:00,0.0007950819093056616
2012-07-31 00:00:00+00:00,0.0005550645122722742
2012-08-31 00:00:00+00:00,0.004066675328057601
2012-09-30 00:00:00+00:00,0.009502973633399803
2012-10-31 00:00:00+00:00,-0.003749956760551565
2012-11-30 00:00:00+00:00,-0.0014616807471034
2012-12-31 00:00:00+00:00,-0.00198968984419301
2013-01-31 00:00:00+00:00,0.0006151342352576084
2013-02-28 00:00:00+00:00,-0.002919722749216591
2013-03-31 00:00:00+00:00,0.008294627869890547
2013-04-30 00:00:00+00:00,-0.003520320135484978
2013-05-31 00:00:00+00:00,-0.01893423593196497
2013-06-30 00:00:00+00:00,-0.021966627153176765
2013-07-31 00:00:00+00:00,-0.007872879786847142
2013-08-31 00:00:00+00:00,0.0008167982810394214
2013-09-30 00:00:00+00:00,0.015642078339373366
2013-10-31 00:00:00+00:00,0.005176813310845629
2013-11-30 00:00:00+00:00,-0.010229258959603138
2013-12-31 00:00:00+00:00,-0.005019677527364208
2014-01-31 00:00:00+00:00,0.01150479973984142
2014-02-28 00:00:00+00:00,0.00588414456990316
2014-03-31 00:00:00+00:00,0.015080885353023099
2014-04-30 00:00:00+00:00,-0.0008445318123226908
2014-05-31 00:00:00+00:00,0.008408632095207702
2014-06-30 00:00:00+00:00,0.004156333053839889
2014-07-31 00:00:00+00:00,0.007093804912253532
2014-08-31 00:00:00+00:00,0.003603956074297532
2014-09-30 00:00:00+00:00,0.00446034773925108
2014-10-31 00:00:00+00:00,-0.0017218729422260326
2014-11-30 00:00:00+00:00,-0.013415548426620627
2014-12-31 00:00:00+00:00,-0.011849737845201602
2015-01-31 00:00:00+00:00,-0.011043545703085744
2015-02-28 00:00:00+00:00,-0.0010960459913484932
2015-03-31 00:00:00+00:00,-0.01056179722454853
2015-04-30 00:00:00+00:00,0.010829483453124622
2015-05-31 00:00:00+00:00,0.0014886148889099449
2015-06-30 00:00:00+00:00,0.009020426427229111
2015-07-31 00:00:00+00:00,0.003620898068301903
2015-08-31 00:00:00+00:00,0.003177901832897234
2015-09-30 00:00:00+00:00,0.00377825740799298
2015-10-31 00:00:00+00:00,0.011811124487847158
2015-11-30 00:00:00+00:00,0.008308235795986274
2015-12-31 00:00:00+00:00,0.005218562872402188
2016-01-31 00:00:00+00:00,0.0007699466532391508
2016-02-29 00:00:00+00:00,0.00915870598756463
2016-03-31 00:00:00+00:00,-0.0057158902124557764
2016-04-30 00:00:00+00:00,0.00798273455304166
2016-05-31 00:00:00+00:00,-0.007666108795505666
2016-06-30 00:00:00+00:00,0.030897305022735244
2016-07-31 00:00:00+00:00,-0.0052202950188396935
2016-08-31 00:00:00+00:00,0.006881499845700967
2016-09-30 00:00:00+00:00,-0.00888879208194926
2016-10-31 00:00:00+00:00,-0.003316088919350646
2016-11-30 00:00:00+00:00,0.001466986423511507
2016-12-31 00:00:00+00:00,0.007319425292918069
2017-01-31 00:00:00+00:00,-0.006648112290898345
2017-02-28 00:00:00+00:00,-0.004389436934260416
2017-03-31 00:00:00+00:00,-0.0019196002830038639
2017-04-30 00:00:00+00:00,-0.009164657041695667
2017-05-31 00:00:00+00:00,0.004872796642362065
2017-06-30 00:00:00+00:00,0.007802956339679756
2017-07-31 00:00:00+00:00,0.018699787115688427
2017-08-31 00:00:00+00:00,0.0016352472284608677
2017-09-30 00:00:00+00:00,-0.008704580815373397
2017-10-31 00:00:00+00:00,0.0026056490631887197
2017-11-30 00:00:00+00:00,-0.009044882612676663
2017-12-31 00:00:00+00:00,0.0051920244279595185
2018-01-31 00:00:00+00:00,-0.0021768260012379193
2018-02-28 00:00:00+00:00,-0.003077185911220748
2018-03-31 00:00:00+00:00,-0.00994518156166857
2018-04-30 00:00:00+00:00,-0.004830828917177565
2018-05-31 00:00:00+00:00,0.002590916453652614
2018-06-30 00:00:00+00:00,0.009028404596240991
2018-07-31 00:00:00+00:00,-0.004563606768590578
2018-08-31 00:00:00+00:00,0.009772629283768097
2018-09-30 00:00:00+00:00,-0.00607758950163384
2018-10-31 00:00:00+00:00,-0.002076030068703938
2018-11-30 00:00:00+00:00,-0.0014435737190798825
2018-12-31 00:00:00+00:00,0.020317811791761953
2019-01-31 00:00:00+00:00,-0.008780430384660698
2019-02-28 00:00:00+00:00,-0.00022609593125677563
2019-03-31 00:00:00+00:00,0.0005775772234655197
2019-04-30 00:00:00+00:00,-0.0036837332961178193
2019-05-31 00:00:00+00:00,0.015370654652312021
2019-06-30 00:00:00+00:00,-0.0033202878133552494
2019-07-31 00:00:00+00:00,0.0035453299109395875
2019-08-31 00:00:00+00:00,0.012971646090210065
2019-09-30 00:00:00+00:00,-0.00823246853443238
2019-10-31 00:00:00+00:00,-0.006369407476225941
2019-11-30 00:00:00+00:00,0.00283220477614865
