time,credit_chg_xs
2018-03-31 00:00:00+00:00,-0.0012880751656997314
2018-04-30 00:00:00+00:00,0.0038471636455081892
2018-05-31 00:00:00+00:00,-0.0027451981062899256
2018-06-30 00:00:00+00:00,-0.009063064875340476
2018-07-31 00:00:00+00:00,0.005724206157721623
2018-08-31 00:00:00+00:00,-0.01231178574418601
2018-09-30 00:00:00+00:00,-0.0016010120451234178
2018-10-31 00:00:00+00:00,0.00332411258689036
2018-11-30 00:00:00+00:00,0.012126991676461918
2018-12-31 00:00:00+00:00,-0.004077390283274029
2019-01-31 00:00:00+00:00,0.00916582954171341
2019-02-28 00:00:00+00:00,0.0069625732806419816
2019-03-31 00:00:00+00:00,-0.002334722784469445
2019-04-30 00:00:00+00:00,-0.00412326127678353
2019-05-31 00:00:00+00:00,-0.00891070575897257
2019-06-30 00:00:00+00:00,-0.0017670236358525715
2019-07-31 00:00:00+00:00,-0.011445897290737972
2019-08-31 00:00:00+00:00,-0.0010725217866277559
2019-09-30 00:00:00+00:00,0.002280741247578044
2019-10-31 00:00:00+00:00,0.01470261561818531
2019-11-30 00:00:00+00:00,0.00016578809464173894
2019-12-31 00:00:00+00:00,0.006827151072723581
2020-01-31 00:00:00+00:00,-0.00813071641857066
2020-02-29 00:00:00+00:00,-0.00508367555253153
2020-03-31 00:00:00+00:00,-0.014652209757091361
2020-04-30 00:00:00+00:00,0.017335614521382103
2020-05-31 00:00:00+00:00,0.006924636756156177
2020-06-30 00:00:00+00:00,0.012145381380309628
2020-07-31 00:00:00+00:00,0.006922616989175845
2020-08-31 00:00:00+00:00,-0.0007519191213058996
2020-09-30 00:00:00+00:00,-0.0014756874722750002
2020-10-31 00:00:00+00:00,-0.005376971386548246
2020-11-30 00:00:00+00:00,0.01846554866107919
2020-12-31 00:00:00+00:00,0.005233002059590541
2021-01-31 00:00:00+00:00,0.0020579118253767348
2021-02-28 00:00:00+00:00,0.013708933027494652
2021-03-31 00:00:00+00:00,-0.012345579941909213
2021-04-30 00:00:00+00:00,0.00019884917068035968
2021-05-31 00:00:00+00:00,-0.010569519034665742
2021-06-30 00:00:00+00:00,-0.0038706985168845964
2021-07-31 00:00:00+00:00,-0.004021000570780586
2021-08-31 00:00:00+00:00,0.006161094192798977
2021-09-30 00:00:00+00:00,-0.002321560935433231
2021-10-31 00:00:00+00:00,0.008487019382414918
2021-11-30 00:00:00+00:00,-0.02289031495191063
2021-12-31 00:00:00+00:00,0.0039684560195483165
2022-01-31 00:00:00+00:00,-0.013785192348683695
2022-02-28 00:00:00+00:00,0.006401458727082865
2022-03-31 00:00:00+00:00,0.02812241043895547
2022-04-30 00:00:00+00:00,0.011784913320799228
2022-05-31 00:00:00+00:00,-0.004626793293757703
2022-06-30 00:00:00+00:00,-0.0011250379099227992
2022-07-31 00:00:00+00:00,-0.0035939325768558072
2022-08-31 00:00:00+00:00,0.0005142648165621377
2022-09-30 00:00:00+00:00,0.0054358433717278665
2022-10-31 00:00:00+00:00,0.013779183454119215
2022-11-30 00:00:00+00:00,-0.023954812214142085
2022-12-31 00:00:00+00:00,-0.013528765152457045
2023-01-31 00:00:00+00:00,-0.0002075627981105166
2023-02-28 00:00:00+00:00,0.01362219493818273
2023-03-31 00:00:00+00:00,-0.0023835562950879075
2023-04-30 00:00:00+00:00,0.012595168938024148
2023-05-31 00:00:00+00:00,0.0085487319226627
2023-06-30 00:00:00+00:00,0.017604692756577833
2023-07-31 00:00:00+00:00,-0.004509359939641633
2023-08-31 00:00:00+00:00,0.0052904934620343624
2023-09-30 00:00:00+00:00,-0.0045831661397812695
2023-10-31 00:00:00+00:00,0.0019144145508829258
2023-11-30 00:00:00+00:00,0.012467152945578208
2023-12-31 00:00:00+00:00,-0.0068135817855629055
2024-01-31 00:00:00+00:00,0.007407793133228813
2024-02-29 00:00:00+00:00,0.008898594598347742
2024-03-31 00:00:00+00:00,-0.0012324492368231965
2024-04-30 00:00:00+00:00,0.009267987243022136
2024-05-31 00:00:00+00:00,-2.657853527010534e-05
2024-06-30 00:00:00+00:00,-0.005739248155804955
2024-07-31 00:00:00+00:00,0.013424252530652714
2024-08-31 00:00:00+00:00,-0.004444359408483756
2024-09-30 00:00:00+00:00,-0.002061904652182478
2024-10-31 00:00:00+00:00,0.0071708827275558384
2024-11-30 00:00:00+00:00,-0.0009274352690709087
2024-12-31 00:00:00+00:00,0.002383640325084979
2025-01-31 00:00:00+00:00,0.001638927222771036
2025-02-28 00:00:00+00:00,-0.002733115009225018
2025-03-31 00:00:00+00:00,0.013236130140141356
2025-04-30 00:00:00+00:00,0.00985343872253952
2025-05-31 00:00:00+00:00,0.0009178617336205175
2025-06-30 00:00:00+00:00,0.003267229693063145
2025-07-31 00:00:00+00:00,-0.0033058331840732924
2025-08-31 00:00:00+00:00,0.004531397026247941
2025-09-30 00:00:00+00:00,-0.0010320252618614134
2025-10-31 00:00:00+00:00,-0.01110061677960228
2025-11-30 00:00:00+00:00,0.002464492145598962
2025-12-31 00:00:00+00:00,-0.0005573540673355915
2026-01-31 00:00:00+00:00,-0.009902169558401175
2026-02-28 00:00:00+00:00,-0.006879540991076016
2026-03-31 00:00:00+00:00,0.0032462712176712927
2026-04-30 00:00:00+00:00,-0.004868551084441619
2026-05-31 00:00:00+00:00,-0.005515217459190258
2026-06-30 00:00:00+00:00,0.010313767241541205
2026-07-31 00:00:00+00:00,-0.007940323280205663
2026-08-31 00:00:00+00:00,-0.006418905897319194
2026-09-30 00:00:00+00:00,0.0030771345233018277
