time,core_100
2024-02-29 00:00:00+00:00,-0.0028895877137405934
2024-03-31 00:00:00+00:00,-0.03029820882759282
2024-04-30 00:00:00+00:00,0.01100318125796762
2024-05-31 00:00:00+00:00,0.030651448840733675
2024-06-30 00:00:00+00:00,-0.02512622093063699
2024-07-31 00:00:00+00:00,0.015092517649148984
2024-08-31 00:00:00+00:00,0.056856992885051305
2024-09-30 00:00:00+00:00,0.012932506458083859
2024-10-31 00:00:00+00:00,0.06490399004187308
2024-11-30 00:00:00+00:00,0.024582027485095415
2024-12-31 00:00:00+00:00,-0.01379021727827745
2025-01-31 00:00:00+00:00,0.028752832388023286
2025-02-28 00:00:00+00:00,0.001519309485931819
2025-03-31 00:00:00+00:00,0.017691271404082
2025-04-30 00:00:00+00:00,-0.022409894388519702
2025-05-31 00:00:00+00:00,0.030053969891651322
2025-06-30 00:00:00+00:00,0.004145969821076623
2025-07-31 00:00:00+00:00,0.01732505602603962
2025-08-31 00:00:00+00:00,0.06791908918277856
2025-09-30 00:00:00+00:00,0.028837912542853283
2025-10-31 00:00:00+00:00,-0.0035079935095455594
2025-11-30 00:00:00+00:00,-0.004399383536468293
2025-12-31 00:00:00+00:00,0.019069853627080136
2026-01-31 00:00:00+00:00,0.011134293470228318
2026-02-28 00:00:00+00:00,0.016481831721405937
2026-03-31 00:00:00+00:00,-0.04854817573668502
2026-04-30 00:00:00+00:00,0.08503654510895098
2026-05-31 00:00:00+00:00,-0.0037836376530603344
2026-06-30 00:00:00+00:00,0.006512201728620104
2026-07-31 00:00:00+00:00,0.11808443205834385
2026-08-31 00:00:00+00:00,0.019464728776295903
2026-09-30 00:00:00+00:00,0.016142313481986914
