time,tb_surplus_xs
2011-10-31 00:00:00+00:00,0.02483477620764929
2011-11-30 00:00:00+00:00,-0.022005982697645643
2011-12-31 00:00:00+00:00,-0.004811746927094629
2012-01-31 00:00:00+00:00,-0.0031890769792791707
2012-02-29 00:00:00+00:00,0.0064685503381032294
2012-03-31 00:00:00+00:00,-0.005436024001206574
2012-04-30 00:00:00+00:00,-0.006267181205455219
2012-05-31 00:00:00+00:00,-0.020878915359710204
2012-06-30 00:00:00+00:00,-0.010615977325434955
2012-07-31 00:00:00+00:00,-0.015497030163445502
2012-08-31 00:00:00+00:00,0.006518616606180805
2012-09-30 00:00:00+00:00,0.004908754992275055
2012-10-31 00:00:00+00:00,0.006717866958437124
2012-11-30 00:00:00+00:00,0.0018952711901965014
2012-12-31 00:00:00+00:00,0.004891252578286931
2013-01-31 00:00:00+00:00,0.012480068813963907
2013-02-28 00:00:00+00:00,-0.0024950628782672846
2013-03-31 00:00:00+00:00,-0.01288499646949337
2013-04-30 00:00:00+00:00,0.006854119363360223
2013-05-31 00:00:00+00:00,-0.004049625172320437
2013-06-30 00:00:00+00:00,0.0019413243644499367
2013-07-31 00:00:00+00:00,0.010852898875038486
2013-08-31 00:00:00+00:00,-0.009871147390323909
2013-09-30 00:00:00+00:00,0.0021542385196171576
2013-10-31 00:00:00+00:00,0.007468897731796265
2013-11-30 00:00:00+00:00,-0.008677250138493076
2013-12-31 00:00:00+00:00,0.006562059869486436
2014-01-31 00:00:00+00:00,-0.009028452112805785
2014-02-28 00:00:00+00:00,0.0036993112703298525
2014-03-31 00:00:00+00:00,0.002716301861937387
2014-04-30 00:00:00+00:00,-1.5227599809986003e-06
2014-05-31 00:00:00+00:00,-0.00809534566499892
2014-06-30 00:00:00+00:00,-0.0009774112067040264
2014-07-31 00:00:00+00:00,-0.008447874317451087
2014-08-31 00:00:00+00:00,-0.0033582959586020422
2014-09-30 00:00:00+00:00,-0.013586490112913907
2014-10-31 00:00:00+00:00,0.002597494557261326
2014-11-30 00:00:00+00:00,-0.0037762401859597894
2014-12-31 00:00:00+00:00,-0.007768674335260406
2015-01-31 00:00:00+00:00,0.0030496451399846247
2015-02-28 00:00:00+00:00,-0.016369346599988233
2015-03-31 00:00:00+00:00,-0.0061604231434025936
2015-04-30 00:00:00+00:00,0.006472107578491482
2015-05-31 00:00:00+00:00,-0.004551309495059108
2015-06-30 00:00:00+00:00,-0.000716309236568069
2015-07-31 00:00:00+00:00,-0.003937690607969779
2015-08-31 00:00:00+00:00,0.01976155707885696
2015-09-30 00:00:00+00:00,0.00356492554260468
2015-10-31 00:00:00+00:00,-0.023770224228076287
2015-11-30 00:00:00+00:00,-0.008484255954044229
2015-12-31 00:00:00+00:00,0.010201822097217983
2016-01-31 00:00:00+00:00,0.014783923742733851
2016-02-29 00:00:00+00:00,0.008025144093323222
2016-03-31 00:00:00+00:00,-0.0022029008423465335
2016-04-30 00:00:00+00:00,-0.004528129349466781
2016-05-31 00:00:00+00:00,0.0035163679467387077
2016-06-30 00:00:00+00:00,0.016067802583383584
2016-07-31 00:00:00+00:00,0.007213498013291408
2016-08-31 00:00:00+00:00,-0.0013379910260016281
2016-09-30 00:00:00+00:00,0.009846022410463062
2016-10-31 00:00:00+00:00,0.00490200821508191
2016-11-30 00:00:00+00:00,-0.01910408179363321
2016-12-31 00:00:00+00:00,0.006710021839138713
2017-01-31 00:00:00+00:00,-0.007175717434578344
2017-02-28 00:00:00+00:00,-0.0018156528936007499
2017-03-31 00:00:00+00:00,0.009113734030106624
2017-04-30 00:00:00+00:00,-0.008541933228297105
2017-05-31 00:00:00+00:00,0.009289888898199594
2017-06-30 00:00:00+00:00,-0.002969949011492501
2017-07-31 00:00:00+00:00,-0.0052826506783517635
2017-08-31 00:00:00+00:00,0.019889945211936322
2017-09-30 00:00:00+00:00,-0.016477037535027383
2017-10-31 00:00:00+00:00,0.002152439799579353
2017-11-30 00:00:00+00:00,0.007185724939970939
2017-12-31 00:00:00+00:00,-0.003469093851109828
2018-01-31 00:00:00+00:00,0.0003968172001627135
2018-02-28 00:00:00+00:00,0.0029180939802280204
2018-03-31 00:00:00+00:00,-0.0050491708059141605
2018-04-30 00:00:00+00:00,-0.010272439128155342
2018-05-31 00:00:00+00:00,0.002135017907393788
2018-06-30 00:00:00+00:00,0.0008675668995532515
2018-07-31 00:00:00+00:00,0.0030249273451268266
2018-08-31 00:00:00+00:00,0.012802073763111821
2018-09-30 00:00:00+00:00,-0.004258588014573017
2018-10-31 00:00:00+00:00,-0.0029550000173517166
2018-11-30 00:00:00+00:00,-0.004545945019304276
2018-12-31 00:00:00+00:00,-0.0010393942335493733
2019-01-31 00:00:00+00:00,-0.006885857075467294
2019-02-28 00:00:00+00:00,-0.005819908148142705
2019-03-31 00:00:00+00:00,0.004340622697935892
2019-04-30 00:00:00+00:00,0.002508264949325323
2019-05-31 00:00:00+00:00,0.006945424986843696
2019-06-30 00:00:00+00:00,-0.000483514736458579
2019-07-31 00:00:00+00:00,0.00077090863311291
2019-08-31 00:00:00+00:00,0.0009261555452271253
2019-09-30 00:00:00+00:00,-0.0030380801707199367
2019-10-31 00:00:00+00:00,-0.011132259532932398
2019-11-30 00:00:00+00:00,-0.00803532033866916
2019-12-31 00:00:00+00:00,-0.0031849234629218737
2020-01-31 00:00:00+00:00,-0.004763181339151545
2020-02-29 00:00:00+00:00,0.005056910665473202
2020-03-31 00:00:00+00:00,0.007713903229743746
2020-04-30 00:00:00+00:00,0.010131374553668415
2020-05-31 00:00:00+00:00,0.004054304560149102
2020-06-30 00:00:00+00:00,0.006947262816061839
2020-07-31 00:00:00+00:00,0.0006243348264234339
2020-08-31 00:00:00+00:00,0.005843844902270412
2020-09-30 00:00:00+00:00,-0.004824702041862361
2020-10-31 00:00:00+00:00,-0.00551153108062763
