symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass
EURGBP,H4,bbands_reversion,approximate_non_ftmo,4442,2854,1588,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 28, ""require_htf_align"": false, ""require_rsi"": false, ""rsi_high"": 60, ""rsi_low"": 35, ""session_hours"": null}",rolling,23,-0.0066393146353705,-0.0017106739541119,0.0249592016986438,0.0096136213600794,-1.1884601279010127,34,True,False,False,-0.0017106739541119,True,0.0028089960183901,0.0165857095192832,0.0060644694968356,0.1202301470976116,53,True,True,False,-0.0014508720638563,True
EURGBP,H4,breakout_donchian,approximate_non_ftmo,4442,2854,1588,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_min"": 0, ""atr_pct_min"": 0.0, ""donchian_window"": 15, ""session_hours"": null, ""use_mid_exit"": false}",rolling,23,-0.0035143911825825,-0.0004854821187698,0.0213495897264907,0.009052180248178,-0.2047009453686286,105,True,False,False,-0.0004854821187698,True,-0.0491597649018612,0.0589104348295841,0.0068699633015328,-1.3309341560566612,96,True,False,False,-0.0003138100555215,True
EURGBP,H4,hybrid_regime,approximate_non_ftmo,4442,2854,1588,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_chop"": 20, ""adx_trend"": 24, ""max_hold"": 0, ""rsi_high"": 65, ""rsi_low"": 35, ""session_hours"": null}",rolling,23,0.0010372819649199,0.0003560134398812,0.0193615236556989,0.0085249901310411,0.4122026481936317,92,True,True,True,0.0003560134398812,True,-0.0395395741028031,0.0474117044536602,0.007365254314638,-1.605595293055705,89,True,False,False,-0.0003715595744576,True
EURGBP,H4,trend_ma_adx,approximate_non_ftmo,4442,2854,1588,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_threshold"": 18, ""atr_pct_max"": 1.0, ""atr_pct_min"": 0.0, ""require_ema_align"": false, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0022284987855922,-0.000527360705976,0.0190818120553968,0.0085249901310411,-0.1287366747046398,93,True,False,False,-0.000527360705976,True,-0.0649703677315495,0.0710001713395737,0.0066399822882456,-2.232849161097892,110,True,False,False,-0.0005246166917296,True
EURGBP,H4,mean_reversion_regime,approximate_non_ftmo,4442,2854,1588,2023-11-30 00:00:00+00:00,2026-09-16 00:00:00+00:00,"{""adx_max"": 25, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": ""7-20""}",rolling,23,-0.0008471378295007,-0.0005940283454021,0.0249592016986438,0.0096136213600794,-0.6577215099089421,11,True,False,False,-0.0005940283454021,True,0.0004585734702735,0.0149498760200644,0.0054491431986498,0.0345330009128277,20,True,True,False,-0.0005161468515494,True
EURGBP,D1,bbands_reversion,approximate_non_ftmo,2602,2342,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_max"": 22, ""require_htf_align"": false, ""require_rsi"": true, ""rsi_high"": 60, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.0422980839397626,0.002462825529102,0.0416341546385451,0.0261754190785724,1.4693704132108134,9,True,True,True,0.002462825529102,True,0.0294445639392095,0.0109613922418925,0.0068778673908041,3.532889505132251,9,True,True,False,0.0046703337195855,True
EURGBP,D1,breakout_donchian,approximate_non_ftmo,2602,2342,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_min"": 0, ""atr_pct_min"": 0.15, ""donchian_window"": 30, ""session_hours"": null, ""use_mid_exit"": false}",rolling,21,0.0103188821856775,-5.15090179898872e-06,0.0729292744358443,0.0788457950921674,-0.7812083979073104,23,False,False,True,-5.15090179898872e-06,False,-0.0113380693401862,0.0361144002266121,0.0085124281685362,-0.8046481968171848,9,True,False,False,-0.0029503162119692,True
EURGBP,D1,hybrid_regime,approximate_non_ftmo,2602,2342,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_chop"": 20, ""adx_trend"": 24, ""max_hold"": 20, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.0307364459916166,0.0042870610112861,0.0729225277358536,0.0788457950921674,0.7306584279675814,40,False,True,True,0.0042870610112861,False,-0.0090394801522226,0.0269938386880362,0.0076196419223373,-1.3066313180114135,10,True,False,False,0.0007361977221714,False
EURGBP,D1,trend_ma_adx,approximate_non_ftmo,2602,2342,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_threshold"": 22, ""atr_pct_max"": 0.9, ""atr_pct_min"": 0.0, ""require_ema_align"": true, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,-0.0060386933567743,0.0,0.0,0.0,0.0,0,True,False,False,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,0.0013250542767839,False
EURGBP,D1,mean_reversion_regime,approximate_non_ftmo,2602,2342,260,2016-09-14 23:00:00+00:00,2026-09-14 23:00:00+00:00,"{""adx_max"": 25, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,0.0382434339718132,0.0033430732265023,0.0480644733012903,0.0171938603038097,0.635989368070865,10,True,True,True,0.0033430732265023,True,0.0196361877237281,0.0121875418582024,0.0068778673908041,2.6648751997326308,6,True,True,False,0.0022405493788787,True
