idea,family,soft_pass,hard_pass,promote,score,min_is_mo,max_is_top3,min_is_pct_pos,mo_2024,mo_2025_IS,pos_2024,pos_2025_IS,top3_2024,top3_2025_IS,mo_2025,mo_2026,pos_2025,pos_2026,top3_2025,top3_2026,mo_holdout,pos_holdout,top3_holdout,gates_holdout,note
wrebal_0.328_0.029_0.241_0.178_0.224_frozen,frozen_wrebal,False,False,False,-inf,0.006769618032487818,0.6958784580518973,0.75,0.006769618032487818,0.0243676891658543,0.8181818181818182,0.75,0.5885922377094076,0.6958784580518973,0.016666625756131506,0.025405474688400334,0.7272727272727273,0.75,0.6810340909209204,0.8388814346841589,0.017163387825917753,0.6666666666666666,0.7746512243164507,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen,frozen_wrebal_mtd,True,False,False,0.009990097705796347,0.011839665771880366,0.642478403304201,0.75,0.011839665771880366,0.0173718230170202,0.8181818181818182,0.75,0.45382781689881296,0.642478403304201,0.011065056115305212,0.02407556115187995,0.7272727272727273,0.75,0.6076157640127245,0.8028795988803513,0.016864883387390405,0.6666666666666666,0.7119219329373,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen,frozen_wrebal_mtd,True,False,False,0.008080931927998185,0.010316447683369024,0.661775787768542,0.75,0.010316447683369024,0.019464992389269034,0.8181818181818182,0.75,0.48070198611052833,0.661775787768542,0.01274069556030022,0.024476730618863476,0.7272727272727273,0.75,0.6279880160404249,0.8141188140354769,0.01695564741097012,0.6666666666666666,0.7310676601846638,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+wmc_lb12_t0.002_c0.5_frozen,frozen_wrebal_weekly_mean_cool,False,False,False,-inf,0.007647265304637037,0.6798184036073388,0.75,0.007647265304637037,0.012410479302521718,0.8181818181818182,0.75,0.5222411893577193,0.6798184036073388,0.008619328181687324,0.016508052437894383,0.7272727272727273,0.75,0.6579685295913383,0.8635179840635319,0.012849346327577569,0.75,0.7525492452843722,True,soft_mean_fail
wrebal_0.328_0.029_0.241_0.178_0.224+wmc_lb6_t0.003_c0.35_frozen,frozen_wrebal_weekly_mean_cool,True,False,False,0.010945996324813785,0.012920839828497788,0.6487421751842002,0.8181818181818182,0.012920839828497788,0.013006046554976572,0.8181818181818182,0.875,0.5234480232570584,0.6487421751842002,0.0095366783554737,0.019291308699294796,0.8181818181818182,0.75,0.6078687699997156,0.8863999148417978,0.014589196794278059,0.75,0.7852629617200423,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+wmc_lb6_t0.003_c0.35,frozen_wrebal_mtd_weekly_mean_cool,True,False,False,0.009108990111094284,0.01124125027504394,0.6566130081974828,0.8181818181818182,0.014675883308038746,0.01124125027504394,0.8181818181818182,0.875,0.40861163742928547,0.6566130081974828,0.00807771087430194,0.01326136320132662,0.8181818181818182,0.75,0.6179530850937209,0.8571619942372227,0.011036150297603927,0.75,0.7271740817909721,True,holdout_fail
wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.65_frozen+wmc_lb6_t0.003_c0.35,frozen_wrebal_mtd_weekly_mean_cool,True,False,False,0.008997964624135046,0.011081483631824415,0.6541759503844685,0.8181818181818182,0.013934780963343985,0.011081483631824415,0.8181818181818182,0.875,0.40992497686383617,0.6541759503844685,0.008014067387486041,0.017528067144394074,0.8181818181818182,0.75,0.6147563438649937,0.8693450688509657,0.01093688496836176,0.75,0.7385260126430194,True,holdout_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+wmc_lb12_t0.002_c0.5_frozen,is_blend,False,False,False,-inf,0.00559400759748362,0.6921287940129544,0.6363636363636364,0.00559400759748362,0.01894049876303859,0.6363636363636364,0.75,0.6819266436351467,0.6921287940129544,0.013209478063851149,0.020390472507733848,0.7272727272727273,0.75,0.6828514884090955,0.868394520691404,0.01426866503328438,0.6666666666666666,0.7988266449772898,True,is_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+wmc_lb12_t0.002_c0.5_frozen,is_blend,False,False,False,-inf,0.0061087307023725505,0.689806532656117,0.7272727272727273,0.0061087307023725505,0.017306500668872432,0.7272727272727273,0.75,0.6516910320225018,0.689806532656117,0.012060543101137557,0.01941439435243207,0.7272727272727273,0.75,0.6781742791192356,0.8672043514782194,0.013910894573966048,0.6666666666666666,0.7911323503547194,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+wmc_lb6_t0.003_c0.35_frozen,is_blend,False,False,False,-inf,0.007690995604533477,0.6767128728076356,0.7272727272727273,0.007690995604533477,0.019164347964900394,0.7272727272727273,0.75,0.6130754608887231,0.6767128728076356,0.013563544831267073,0.021535100035795257,0.7272727272727273,0.75,0.6341314201609191,0.8704986214517977,0.014987476102847841,0.6666666666666666,0.803976287556374,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+wmc_lb6_t0.003_c0.35_frozen,is_blend,False,False,False,-inf,0.00899636813466076,0.6666717360752618,0.7272727272727273,0.00899636813466076,0.017619252680303538,0.7272727272727273,0.75,0.5835949745562607,0.6666717360752618,0.012551822654700147,0.020977449618975783,0.7272727272727273,0.75,0.6201378854447865,0.8702436654711937,0.014891372284792093,0.6666666666666666,0.798766499844793,True,soft_mean_fail
blend_a0.40_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+wmc_lb6_t0.003_c0.35,is_blend,False,False,False,-inf,0.008395564695275309,0.6737242128348212,0.75,0.008395564695275309,0.018446964571424918,0.8181818181818182,0.75,0.5610804169660171,0.6737242128348212,0.012970456048559943,0.019079232062909735,0.7272727272727273,0.75,0.6265418153884865,0.8664907304489987,0.013534510099888977,0.75,0.7793332158644811,True,soft_mean_fail
blend_a0.55_lock_vs_wrebal_0.328_0.029_0.241_0.178_0.224+mtd_t0.015_a0.5_frozen+wmc_lb6_t0.003_c0.35,is_blend,True,False,False,0.00773881876821223,0.009964291480029459,0.6612736355908615,0.75,0.009964291480029459,0.016636813737364267,0.8181818181818182,0.75,0.5024425802902499,0.6612736355908615,0.011739608314482347,0.017615755460879456,0.7272727272727273,0.75,0.6157424176787556,0.8644132307655086,0.0129044866766711,0.6666666666666666,0.7717985912993881,True,holdout_fail
