time,reer_ew
2011-10-31 00:00:00+00:00,-0.01274382268868357
2011-11-30 00:00:00+00:00,0.011303906534550379
2011-12-31 00:00:00+00:00,-0.002913603066710624
2012-01-31 00:00:00+00:00,-0.002785262138658595
2012-02-29 00:00:00+00:00,-0.00011661165869836232
2012-03-31 00:00:00+00:00,-0.0010809387464554288
2012-04-30 00:00:00+00:00,0.0004299681877826256
2012-05-31 00:00:00+00:00,-0.008960889165715802
2012-06-30 00:00:00+00:00,-0.007853676135297749
2012-07-31 00:00:00+00:00,-0.008559377148911418
2012-08-31 00:00:00+00:00,0.004728246756571242
2012-09-30 00:00:00+00:00,0.0028788981115583923
2012-10-31 00:00:00+00:00,0.0014815690385794333
2012-11-30 00:00:00+00:00,-0.00016761583678792658
2012-12-31 00:00:00+00:00,0.004553748571501703
2013-01-31 00:00:00+00:00,0.002548508197501853
2013-02-28 00:00:00+00:00,0.00320570596791403
2013-03-31 00:00:00+00:00,-0.009319207966558052
2013-04-30 00:00:00+00:00,0.0014988147709014132
2013-05-31 00:00:00+00:00,0.014658899104688095
2013-06-30 00:00:00+00:00,0.0071170743679311865
2013-07-31 00:00:00+00:00,0.003516566171785085
2013-08-31 00:00:00+00:00,0.0020009821708859565
2013-09-30 00:00:00+00:00,-0.012682769034456753
2013-10-31 00:00:00+00:00,0.0001800250473988907
2013-11-30 00:00:00+00:00,-0.00016981956616268779
2013-12-31 00:00:00+00:00,-0.0041992160084742824
2014-01-31 00:00:00+00:00,-0.000374534528527537
2014-02-28 00:00:00+00:00,-0.004676800734019881
2014-03-31 00:00:00+00:00,-0.003054958721601664
2014-04-30 00:00:00+00:00,0.0004063952791353298
2014-05-31 00:00:00+00:00,0.0053173734724862864
2014-06-30 00:00:00+00:00,-0.0033045315080559856
2014-07-31 00:00:00+00:00,0.002367081958062567
2014-08-31 00:00:00+00:00,0.00695893085524979
2014-09-30 00:00:00+00:00,0.0048221092155220635
2014-10-31 00:00:00+00:00,0.0014402245185751728
2014-11-30 00:00:00+00:00,0.0002400845564864973
2014-12-31 00:00:00+00:00,-0.0018994829173001326
2015-01-31 00:00:00+00:00,-0.002329315569314039
2015-02-28 00:00:00+00:00,-0.0016498113879164222
2015-03-31 00:00:00+00:00,0.0029565507078850306
2015-04-30 00:00:00+00:00,0.006716966019360449
2015-05-31 00:00:00+00:00,-0.00947356278889544
2015-06-30 00:00:00+00:00,-0.00262632901267168
2015-07-31 00:00:00+00:00,-0.00844516333422174
2015-08-31 00:00:00+00:00,0.0020638215795050208
2015-09-30 00:00:00+00:00,-9.19782078900866e-05
2015-10-31 00:00:00+00:00,0.005400807578747724
2015-11-30 00:00:00+00:00,0.004752548654093802
2015-12-31 00:00:00+00:00,0.0008017723405864263
2016-01-31 00:00:00+00:00,-0.007712705207739257
2016-02-29 00:00:00+00:00,0.009869545430032156
2016-03-31 00:00:00+00:00,0.011481115568960032
2016-04-30 00:00:00+00:00,0.005302350605679518
2016-05-31 00:00:00+00:00,-0.014455455473288414
2016-06-30 00:00:00+00:00,0.014967365106067332
2016-07-31 00:00:00+00:00,0.000408946232236973
2016-08-31 00:00:00+00:00,0.001661604975093267
2016-09-30 00:00:00+00:00,-0.0007689996744300043
2016-10-31 00:00:00+00:00,-0.002944329874385976
2016-11-30 00:00:00+00:00,0.013105879641142959
2016-12-31 00:00:00+00:00,0.0015902859163836602
2017-01-31 00:00:00+00:00,0.0003526649929717074
2017-02-28 00:00:00+00:00,-0.003756012188441682
2017-03-31 00:00:00+00:00,0.0025498960912697655
2017-04-30 00:00:00+00:00,0.007079459965767532
2017-05-31 00:00:00+00:00,-0.0018292892829806506
2017-06-30 00:00:00+00:00,-0.0017032852697393963
2017-07-31 00:00:00+00:00,0.0048786653448689155
2017-08-31 00:00:00+00:00,0.00043474409969324057
2017-09-30 00:00:00+00:00,0.009682090563477352
2017-10-31 00:00:00+00:00,0.0021869250652661876
2017-11-30 00:00:00+00:00,0.0032883668803487254
2017-12-31 00:00:00+00:00,-0.0025592690068979573
2018-01-31 00:00:00+00:00,0.002561465643390992
2018-02-28 00:00:00+00:00,0.008052580745273152
2018-03-31 00:00:00+00:00,-0.0010877944494682712
2018-04-30 00:00:00+00:00,-0.005481505455774416
2018-05-31 00:00:00+00:00,0.005120003381080762
2018-06-30 00:00:00+00:00,-0.006573853685258646
2018-07-31 00:00:00+00:00,0.0013319866425796079
2018-08-31 00:00:00+00:00,0.002595093931029524
2018-09-30 00:00:00+00:00,-0.0006898383203659542
2018-10-31 00:00:00+00:00,-0.0004464792438848564
2018-11-30 00:00:00+00:00,0.010019182119396897
2018-12-31 00:00:00+00:00,-0.010019384060963477
2019-01-31 00:00:00+00:00,0.005549157400184024
2019-02-28 00:00:00+00:00,-0.0007813916097961782
2019-03-31 00:00:00+00:00,-0.003531005841389434
2019-04-30 00:00:00+00:00,0.000529186283074079
2019-05-31 00:00:00+00:00,-0.008172738797879386
2019-06-30 00:00:00+00:00,0.002996780188353032
2019-07-31 00:00:00+00:00,-0.0006658207897026758
2019-08-31 00:00:00+00:00,-0.005062268125519909
2019-09-30 00:00:00+00:00,0.0038033959506789117
2019-10-31 00:00:00+00:00,0.006408746587776903
2019-11-30 00:00:00+00:00,-0.001332293147747854
2019-12-31 00:00:00+00:00,0.009911907134948272
2020-01-31 00:00:00+00:00,-0.011903952745405344
2020-02-29 00:00:00+00:00,-0.006243596742117941
2020-03-31 00:00:00+00:00,-0.020475123623889924
2020-04-30 00:00:00+00:00,0.008235964833393616
2020-05-31 00:00:00+00:00,0.004956548883548129
2020-06-30 00:00:00+00:00,0.004338795832381059
2020-07-31 00:00:00+00:00,0.005532130204102259
2020-08-31 00:00:00+00:00,0.01013704751250466
2020-09-30 00:00:00+00:00,-0.008797479880431114
2020-10-31 00:00:00+00:00,-0.004304650646181463
2020-11-30 00:00:00+00:00,0.011891415831112084
