idea,params,is_score,is_min_mo,is_max_top3,is_soft,is_hard,ho_mean_mo,ho_pct_pos,ho_top3,ho_gates,y2024_mo,y2025_mo,y2026_mo,y2024_pos,y2025_pos,y2026_pos,promote,reason
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",0.008707056587084537,0.010127335516044916,0.621013946448019,True,False,0.009502866761536888,0.9166666666666666,0.41241539535639604,True,0.013521317061876344,0.011168877851569463,0.008776502063505637,1.0,0.9090909090909091,0.875,False,holdout_fail|years_fail
pairs_n4,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURJPY/GBPJPY"": 0.9867519908895764, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40"", ""EURJPY/GBPJPY:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",0.007710502628872837,0.009867497355914606,0.6578497363520885,True,False,0.009874986575375036,1.0,0.42699292423005314,True,0.017862677126742763,0.010082876506239574,0.010711831022724577,1.0,1.0,1.0,False,holdout_fail
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 2.25, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",0.0076544939299350466,0.010389544529233019,0.6867525299648987,True,False,0.006743783428562282,0.75,0.5094973251862764,True,0.01181728280509995,0.010790234861176544,0.004715241289854594,0.8181818181818182,0.8181818181818182,0.625,False,holdout_fail|years_fail
pairs_n2,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",0.007501867344236541,0.009676704923492263,0.6587418789627861,True,False,0.009767028182441517,1.0,0.4141240373885164,True,0.015082035250455938,0.009667626876904135,0.0108380657814508,0.9090909090909091,1.0,1.0,False,holdout_fail|years_fail
pairs_n2,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902}, ""entry"": 2.0, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",0.007474528513221123,0.00927772590018014,0.6401598693479509,True,False,0.010598418876365182,0.9166666666666666,0.40302142682123476,True,0.014744395458732941,0.010622235475336755,0.009843782657155076,1.0,0.9090909090909091,0.875,False,years_fail
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.75, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",-inf,0.010453116294061482,0.7218437526670207,False,False,0.009594000603726735,0.9166666666666666,0.40318176384137855,True,0.013733072640439981,0.010865245087966813,0.010174263510894177,1.0,0.9090909090909091,1.0,False,is_soft_fail|holdout_fail
pairs_n3,"{""betas"": {""EURCHF/USDCHF"": 0.2331771245504048, ""EURUSD/GBPUSD"": 1.1529977019054902, ""EURUSD/USDCHF"": -0.7694190856057223}, ""entry"": 1.5, ""pairs"": [""EURUSD/GBPUSD:w40"", ""EURCHF/USDCHF:w40"", ""EURUSD/USDCHF:w40""], ""risk_frac"": 0.01, ""sleeve_budget"": 1.0}",-inf,0.010344837646250826,0.735103282021286,False,False,0.008608582200860379,0.9166666666666666,0.43558150139097224,True,0.013419520071287196,0.010115704618596778,0.009665456658034255,0.9090909090909091,1.0,1.0,False,is_soft_fail|holdout_fail|years_fail
