start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,-0.0005608356228805776,0.4722222222222222,0.14235400624312106,-0.9088702425007136,-1.0401615428988469,-0.2631319444326912,high_lp_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0006015977190701208,0.5454545454545454,0.8190921848212586,0.23894283575486477,0.3423875251372824,0.374959646274741,high_lp_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0034348055217754917,0.2727272727272727,1.0,-1.9336194178438832,-1.404665812258165,-1.2467521864496904,high_lp_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0004810620922539033,0.5,0.8967404468577932,0.18675310671883358,0.2608277577782511,-0.3697228855877394,high_lp_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0020261899401970798,0.3333333333333333,0.896740446857794,-0.9544451359245253,-0.8817138151376902,-1.095582921393145,high_lp_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.00043533605994090075,0.5166666666666667,0.09021877386547306,0.7058077672824278,0.8159794116142338,0.21939156099864854,low_lp_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,-0.0005920549318653763,0.45454545454545453,0.7182652685928889,-0.23708400422967676,-0.3389728146833047,-0.374959646274741,low_lp_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.003417581883994446,0.7272727272727273,0.6276495934883033,1.9149662794799172,1.3960102316780574,1.2467521864496904,low_lp_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.00047568981295099955,0.5,0.9081670570202481,-0.18496272376843326,-0.2582620551464041,0.3697228855877394,low_lp_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0020360513750578104,0.6666666666666666,0.6034109838843659,0.9583502631282873,0.884781257289115,1.095582921393145,low_lp_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0012476320202705843,0.4166666666666667,0.15062530703658336,-1.9875585650008403,-2.224652114897973,-0.5183265455720368,high_lp_z_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.0009970475534524237,0.5454545454545454,0.8756438795747561,-0.480129989678575,-0.6755649286122112,-0.6457162300871975,high_lp_z_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.004588166011808811,0.09090909090909091,1.0,-3.5918544774496386,-1.6829819239002801,-2.188622466333195,high_lp_z_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.0003327582951330871,0.5,0.9800782481846833,-0.18846685950442724,-0.1918347293422346,-0.4506725944825546,high_lp_z_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0021390931686253722,0.3333333333333333,0.9800782481846836,-1.4791550848001505,-1.0670574388569147,-1.5112440262617115,high_lp_z_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.0008147776605604358,0.4444444444444444,0.12469556770951434,-1.2706297809621374,-1.402478035155769,-0.3310587855196631,lp_chg_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.0018193756820767454,0.6363636363636364,0.6220532600572184,0.8922879428251869,1.0320858147804217,1.2688370249530934,lp_chg_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0009438139800435972,0.6363636363636364,0.7584968894076257,0.5963057039495729,0.9961821189859754,0.4840483933997599,lp_chg_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0019165505247926845,0.5,0.9165203170066872,0.7990694208882343,1.3527397939342332,0.4216362592048633,lp_chg_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0004308160888406946,0.5,0.7974947559281332,0.2253894707750697,0.3824477620219315,0.5606818118186775,lp_chg_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.00010495925218297033,0.06111111111111111,0.6193038273501243,-0.4669041847100741,-0.44964379567817175,-0.13003881309547566,us_lp_stress_fx,full_sample,eval,True,False
