time,low_lp_xs
2011-10-31 00:00:00+00:00,-0.028397266974213964
2011-11-30 00:00:00+00:00,0.018257396858437858
2011-12-31 00:00:00+00:00,-0.023019859806515885
2012-01-31 00:00:00+00:00,-0.006554597514432436
2012-02-29 00:00:00+00:00,0.007256260116709878
2012-03-31 00:00:00+00:00,0.005721905029320018
2012-04-30 00:00:00+00:00,-0.005304408173208652
2012-05-31 00:00:00+00:00,-0.005740467671739635
2012-06-30 00:00:00+00:00,-0.000771008651574201
2012-07-31 00:00:00+00:00,-0.006646692498934237
2012-08-31 00:00:00+00:00,0.012025368732162756
2012-09-30 00:00:00+00:00,-0.0038150716299355514
2012-10-31 00:00:00+00:00,0.0005430766653635732
2012-11-30 00:00:00+00:00,-0.002318963158647658
2012-12-31 00:00:00+00:00,-0.0028834113404367923
2013-01-31 00:00:00+00:00,-0.0004958773497855118
2013-02-28 00:00:00+00:00,0.007681665803065174
2013-03-31 00:00:00+00:00,-0.006121947466084854
2013-04-30 00:00:00+00:00,0.0015106638704882602
2013-05-31 00:00:00+00:00,0.013611826984021747
2013-06-30 00:00:00+00:00,-0.005902455148988017
2013-07-31 00:00:00+00:00,-0.004608563683251576
2013-08-31 00:00:00+00:00,0.004389565958718755
2013-09-30 00:00:00+00:00,0.020935340009248682
2013-10-31 00:00:00+00:00,-0.0009205655942495783
2013-11-30 00:00:00+00:00,-0.012273192402996735
2013-12-31 00:00:00+00:00,0.015410209904405336
2014-01-31 00:00:00+00:00,-0.002217662769037676
2014-02-28 00:00:00+00:00,0.00501053867027168
2014-03-31 00:00:00+00:00,-0.007839897793904593
2014-04-30 00:00:00+00:00,-0.0012499751405262716
2014-05-31 00:00:00+00:00,-0.008722044950101537
2014-06-30 00:00:00+00:00,0.01156326276160402
2014-07-31 00:00:00+00:00,-0.004531906347544412
2014-08-31 00:00:00+00:00,-0.00599958133641787
2014-09-30 00:00:00+00:00,0.0053102384307055495
2014-10-31 00:00:00+00:00,0.002619257360328975
2014-11-30 00:00:00+00:00,0.005277693804860872
2014-12-31 00:00:00+00:00,0.01368083297798628
2015-01-31 00:00:00+00:00,-0.011106258253109735
2015-02-28 00:00:00+00:00,0.014822549490687287
2015-03-31 00:00:00+00:00,0.005783869381128071
2015-04-30 00:00:00+00:00,-0.007701791456422247
2015-05-31 00:00:00+00:00,-0.005919769282796361
2015-06-30 00:00:00+00:00,0.004034599892742907
2015-07-31 00:00:00+00:00,-0.0016267930973077327
2015-08-31 00:00:00+00:00,0.010173592977494428
2015-09-30 00:00:00+00:00,0.0016314288852397052
2015-10-31 00:00:00+00:00,-0.009734423656712177
2015-11-30 00:00:00+00:00,0.0107432041297153
2015-12-31 00:00:00+00:00,-0.02419951902477202
2016-01-31 00:00:00+00:00,0.01226793284288763
2016-02-29 00:00:00+00:00,-0.017381507392038364
2016-03-31 00:00:00+00:00,-0.002550385275265632
2016-04-30 00:00:00+00:00,-0.008932967131805247
2016-05-31 00:00:00+00:00,0.0018917986065185577
2016-06-30 00:00:00+00:00,0.008362860448912102
2016-07-31 00:00:00+00:00,-0.002422397976392987
2016-08-31 00:00:00+00:00,0.0006226592609719361
2016-09-30 00:00:00+00:00,-0.008212434474323738
2016-10-31 00:00:00+00:00,-0.0010400860989996374
2016-11-30 00:00:00+00:00,0.00825581088491889
2016-12-31 00:00:00+00:00,-0.0036093872326385945
2017-01-31 00:00:00+00:00,0.00432002627866912
2017-02-28 00:00:00+00:00,0.0035944149648896584
2017-03-31 00:00:00+00:00,-0.006731975545957614
2017-04-30 00:00:00+00:00,-0.00646565356468376
2017-05-31 00:00:00+00:00,0.017196349192611704
2017-06-30 00:00:00+00:00,0.010140660680426183
2017-07-31 00:00:00+00:00,-0.00503870936358819
2017-08-31 00:00:00+00:00,-0.0021514026568478783
2017-09-30 00:00:00+00:00,-0.0060046244813082295
2017-10-31 00:00:00+00:00,0.003712159498566292
2017-11-30 00:00:00+00:00,-0.006094640505040272
2017-12-31 00:00:00+00:00,0.016948505507710765
2018-01-31 00:00:00+00:00,-0.011310620659653936
2018-02-28 00:00:00+00:00,-0.006522957791185058
2018-03-31 00:00:00+00:00,0.0003811673741731525
2018-04-30 00:00:00+00:00,0.011623393240285829
2018-05-31 00:00:00+00:00,-0.0016393230638673817
2018-06-30 00:00:00+00:00,0.0055652520634248415
2018-07-31 00:00:00+00:00,-0.006508051881867205
2018-08-31 00:00:00+00:00,-0.004784931676214632
2018-09-30 00:00:00+00:00,-0.0013893868461531955
2018-10-31 00:00:00+00:00,0.003585933918302864
2018-11-30 00:00:00+00:00,-0.012932074618649758
2018-12-31 00:00:00+00:00,-1.6027214238323317e-05
2019-01-31 00:00:00+00:00,-0.008910681321532499
2019-02-28 00:00:00+00:00,-0.007670224489840671
2019-03-31 00:00:00+00:00,-0.0008354469938256504
2019-04-30 00:00:00+00:00,0.00576474293734508
2019-05-31 00:00:00+00:00,0.0037718677556910496
2019-06-30 00:00:00+00:00,0.005741234724560007
2019-07-31 00:00:00+00:00,0.011550334599770284
2019-08-31 00:00:00+00:00,0.008627552461320187
2019-09-30 00:00:00+00:00,-0.0010431709584599602
2019-10-31 00:00:00+00:00,0.011962924345030324
2019-11-30 00:00:00+00:00,0.0010794818880919266
2019-12-31 00:00:00+00:00,-0.0013459455170090617
2020-01-31 00:00:00+00:00,-0.010051781929186654
2020-02-29 00:00:00+00:00,-0.0029924224437243296
2020-03-31 00:00:00+00:00,0.008855028465621917
2020-04-30 00:00:00+00:00,-0.009094218039633839
2020-05-31 00:00:00+00:00,-0.0134542543471321
2020-06-30 00:00:00+00:00,0.001180011008000026
2020-07-31 00:00:00+00:00,0.01400508411280632
2020-08-31 00:00:00+00:00,0.0020259108579812057
2020-09-30 00:00:00+00:00,-0.0032919084309814828
2020-10-31 00:00:00+00:00,0.005372466355981986
2020-11-30 00:00:00+00:00,0.003673509654566809
2020-12-31 00:00:00+00:00,0.004102800891837566
2021-01-31 00:00:00+00:00,-0.0029427074443666434
2021-02-28 00:00:00+00:00,-0.0009578299934047685
2021-03-31 00:00:00+00:00,-0.0008122514610617859
2021-04-30 00:00:00+00:00,0.006030747986151885
2021-05-31 00:00:00+00:00,0.0016175638425848238
2021-06-30 00:00:00+00:00,0.0018209127642747625
2021-07-31 00:00:00+00:00,0.0038438712416601906
2021-08-31 00:00:00+00:00,-0.0036570424846605887
2021-09-30 00:00:00+00:00,0.00447409795447995
2021-10-31 00:00:00+00:00,0.005206271841312393
2021-11-30 00:00:00+00:00,-0.008897341933127523
2021-12-31 00:00:00+00:00,-0.002792451943495422
2022-01-31 00:00:00+00:00,-0.012509070347178852
2022-02-28 00:00:00+00:00,0.011494970547890837
2022-03-31 00:00:00+00:00,-0.016925499465296423
2022-04-30 00:00:00+00:00,0.003299722866733079
2022-05-31 00:00:00+00:00,0.00450250710122857
2022-06-30 00:00:00+00:00,-0.01129927177520218
2022-07-31 00:00:00+00:00,0.013365123673649615
2022-08-31 00:00:00+00:00,-4.815876973951472e-05
2022-09-30 00:00:00+00:00,0.0020674882354019264
2022-10-31 00:00:00+00:00,0.015672426665610084
2022-11-30 00:00:00+00:00,-0.010244321999861583
2022-12-31 00:00:00+00:00,-0.00112311100241691
2023-01-31 00:00:00+00:00,0.002440759564049655
2023-02-28 00:00:00+00:00,-0.0050429000415525005
2023-03-31 00:00:00+00:00,4.941551292092505e-05
2023-04-30 00:00:00+00:00,0.005259216742512063
2023-05-31 00:00:00+00:00,0.002980195330846591
2023-06-30 00:00:00+00:00,0.011353456132951134
2023-07-31 00:00:00+00:00,0.0055099258185715705
2023-08-31 00:00:00+00:00,0.0014770201448663922
2023-09-30 00:00:00+00:00,0.004408507931143335
2023-10-31 00:00:00+00:00,0.0016959560656664152
2023-11-30 00:00:00+00:00,0.0035492127977334587
2023-12-31 00:00:00+00:00,0.006092105061623165
2024-01-31 00:00:00+00:00,-0.002969234446272395
2024-02-29 00:00:00+00:00,-0.002486727199715655
2024-03-31 00:00:00+00:00,-0.003304525122820201
2024-04-30 00:00:00+00:00,0.006335479356580853
2024-05-31 00:00:00+00:00,0.004364905780090078
2024-06-30 00:00:00+00:00,0.010404314437595152
2024-07-31 00:00:00+00:00,-0.020265429993506112
2024-08-31 00:00:00+00:00,0.004221844415153608
2024-09-30 00:00:00+00:00,-0.0010264343564215794
2024-10-31 00:00:00+00:00,0.00515159462117154
2024-11-30 00:00:00+00:00,-0.0051863732835021326
2024-12-31 00:00:00+00:00,-0.004721252905145468
2025-01-31 00:00:00+00:00,-0.0040645600831311635
2025-02-28 00:00:00+00:00,-0.006823805709591624
2025-03-31 00:00:00+00:00,-0.0015479062398884302
2025-04-30 00:00:00+00:00,0.004374759238127579
2025-05-31 00:00:00+00:00,0.0006984266504788117
2025-06-30 00:00:00+00:00,0.009953083222595582
2025-07-31 00:00:00+00:00,0.009252095973829144
2025-08-31 00:00:00+00:00,-0.0030999722831159815
2025-09-30 00:00:00+00:00,0.006585423632770926
