time,ip_ew
2011-10-31 00:00:00+00:00,0.009364711828265149
2011-11-30 00:00:00+00:00,-0.00998121909788996
2011-12-31 00:00:00+00:00,0.006117929894406071
2012-01-31 00:00:00+00:00,-0.001717659366345714
2012-02-29 00:00:00+00:00,0.0018297256645534166
2012-03-31 00:00:00+00:00,-0.0029067005842097204
2012-04-30 00:00:00+00:00,0.0006129001330057449
2012-05-31 00:00:00+00:00,-0.010309680153401612
2012-06-30 00:00:00+00:00,-0.0030037332402093053
2012-07-31 00:00:00+00:00,-0.008443239935259084
2012-08-31 00:00:00+00:00,0.00128404040773189
2012-09-30 00:00:00+00:00,-0.001824153335013401
2012-10-31 00:00:00+00:00,-0.0016077765311116599
2012-11-30 00:00:00+00:00,-0.0013741938597976455
2012-12-31 00:00:00+00:00,0.005396989713334133
2013-01-31 00:00:00+00:00,-0.0020034358649247963
2013-02-28 00:00:00+00:00,0.0002686831035401127
2013-03-31 00:00:00+00:00,-0.00045925782516376135
2013-04-30 00:00:00+00:00,0.008255781804350493
2013-05-31 00:00:00+00:00,-0.0011946113905908495
2013-06-30 00:00:00+00:00,0.002778749020981408
2013-07-31 00:00:00+00:00,-0.005353988767363038
2013-08-31 00:00:00+00:00,0.00526022950725924
2013-09-30 00:00:00+00:00,-0.0029322835982252826
2013-10-31 00:00:00+00:00,0.0025263480168624675
2013-11-30 00:00:00+00:00,-0.0017780607964293926
2013-12-31 00:00:00+00:00,0.00032728993600272815
2014-01-31 00:00:00+00:00,-0.003485116989724202
2014-02-28 00:00:00+00:00,-0.00433564100982331
2014-03-31 00:00:00+00:00,-0.006119520453698568
2014-04-30 00:00:00+00:00,0.0013529942790788674
2014-05-31 00:00:00+00:00,0.00422308011153838
2014-06-30 00:00:00+00:00,-0.0016586318971718583
2014-07-31 00:00:00+00:00,-9.353217639074263e-05
2014-08-31 00:00:00+00:00,0.0024324256241063935
2014-09-30 00:00:00+00:00,-0.0035883395431217657
2014-10-31 00:00:00+00:00,-0.0009570664129932016
2014-11-30 00:00:00+00:00,0.002067930106001814
2014-12-31 00:00:00+00:00,0.0036977484068891897
2015-01-31 00:00:00+00:00,0.009016722248682996
2015-02-28 00:00:00+00:00,-0.0004965085431062333
2015-03-31 00:00:00+00:00,-0.001561397476234072
2015-04-30 00:00:00+00:00,0.00952565317031473
2015-05-31 00:00:00+00:00,-0.008974894006162693
2015-06-30 00:00:00+00:00,0.0007838314989372375
2015-07-31 00:00:00+00:00,0.0037253192643740274
2015-08-31 00:00:00+00:00,0.00036874684404364366
2015-09-30 00:00:00+00:00,0.001110454938333616
2015-10-31 00:00:00+00:00,0.0058249137671009255
2015-11-30 00:00:00+00:00,-0.012132186959540436
2015-12-31 00:00:00+00:00,0.011511136412757361
2016-01-31 00:00:00+00:00,-0.003922711316899363
2016-02-29 00:00:00+00:00,-0.00791534324680998
2016-03-31 00:00:00+00:00,0.007523006446264802
2016-04-30 00:00:00+00:00,-0.002685477204821596
2016-05-31 00:00:00+00:00,0.005243030447594776
2016-06-30 00:00:00+00:00,0.008254146922189287
2016-07-31 00:00:00+00:00,0.00036110099187847133
2016-08-31 00:00:00+00:00,-0.0016173725134382977
2016-09-30 00:00:00+00:00,0.0029619333520563007
2016-10-31 00:00:00+00:00,0.000176811284479772
2016-11-30 00:00:00+00:00,-0.017961110586141804
2016-12-31 00:00:00+00:00,-0.006654742253003554
2017-01-31 00:00:00+00:00,0.010190850836148346
2017-02-28 00:00:00+00:00,-0.0038468594608632722
2017-03-31 00:00:00+00:00,0.0019972305767625986
2017-04-30 00:00:00+00:00,-0.007988659332837544
2017-05-31 00:00:00+00:00,0.0037333615201351478
2017-06-30 00:00:00+00:00,0.0006089280036341016
2017-07-31 00:00:00+00:00,0.0003617320803708246
2017-08-31 00:00:00+00:00,0.007270985444815858
2017-09-30 00:00:00+00:00,-0.008128655887619907
2017-10-31 00:00:00+00:00,0.000913873394008391
2017-11-30 00:00:00+00:00,-0.0023745385741454905
2017-12-31 00:00:00+00:00,-0.006865885565991103
2018-01-31 00:00:00+00:00,0.005643776187305827
2018-02-28 00:00:00+00:00,0.0016701828931413587
2018-03-31 00:00:00+00:00,-0.005049262756533501
2018-04-30 00:00:00+00:00,-0.0025935674943322606
2018-05-31 00:00:00+00:00,-0.004088175532090288
2018-06-30 00:00:00+00:00,0.0015937852470695457
2018-07-31 00:00:00+00:00,-0.00034817109190987683
2018-08-31 00:00:00+00:00,0.001817663815348869
2018-09-30 00:00:00+00:00,0.0025331881371641884
2018-10-31 00:00:00+00:00,-0.0026598485576827535
2018-11-30 00:00:00+00:00,-0.003622994650251621
2018-12-31 00:00:00+00:00,-0.011098543840272201
2019-01-31 00:00:00+00:00,0.001964608226729947
2019-02-28 00:00:00+00:00,-0.0024099154993462157
2019-03-31 00:00:00+00:00,0.002631500515755114
2019-04-30 00:00:00+00:00,-0.0038777546471372437
2019-05-31 00:00:00+00:00,0.002493237323835107
2019-06-30 00:00:00+00:00,0.006441040397241471
2019-07-31 00:00:00+00:00,0.001087465475697602
2019-08-31 00:00:00+00:00,0.005234156439605231
2019-09-30 00:00:00+00:00,-0.0028291186597062534
2019-10-31 00:00:00+00:00,0.003235845758923883
2019-11-30 00:00:00+00:00,0.0025324804658646283
2019-12-31 00:00:00+00:00,-0.0005532690757499292
2020-01-31 00:00:00+00:00,-0.004040258317236645
2020-02-29 00:00:00+00:00,0.0010496883707564741
2020-03-31 00:00:00+00:00,-0.01260800203888468
2020-04-30 00:00:00+00:00,0.007588202621787277
2020-05-31 00:00:00+00:00,-0.0001010117232931318
2020-06-30 00:00:00+00:00,0.005279216052032298
2020-07-31 00:00:00+00:00,0.0077168379342844595
2020-08-31 00:00:00+00:00,0.006073993623344931
2020-09-30 00:00:00+00:00,-0.012138558546697986
2020-10-31 00:00:00+00:00,-0.00331011395611458
2020-11-30 00:00:00+00:00,0.01546586233555658
2020-12-31 00:00:00+00:00,0.007931854445616393
2021-01-31 00:00:00+00:00,0.006365058622718633
2021-02-28 00:00:00+00:00,0.0005396311965175649
2021-03-31 00:00:00+00:00,-0.0023443836956531516
2021-04-30 00:00:00+00:00,0.0049974415119709015
2021-05-31 00:00:00+00:00,-0.0018554108827123494
2021-06-30 00:00:00+00:00,0.00013819022446504015
2021-07-31 00:00:00+00:00,0.0014583257558022922
2021-08-31 00:00:00+00:00,0.0024758971190996792
2021-09-30 00:00:00+00:00,0.0003856319935189312
2021-10-31 00:00:00+00:00,-0.009531874530427698
2021-11-30 00:00:00+00:00,0.007878078060287619
2021-12-31 00:00:00+00:00,-0.0007686422532464654
2022-01-31 00:00:00+00:00,-0.0023667473862387656
2022-02-28 00:00:00+00:00,0.0014189308293910408
2022-03-31 00:00:00+00:00,0.00047734863253712234
2022-04-30 00:00:00+00:00,0.004220704413176124
2022-05-31 00:00:00+00:00,0.0014505778608602249
2022-06-30 00:00:00+00:00,0.006716722589089619
2022-07-31 00:00:00+00:00,0.003057843437711538
2022-08-31 00:00:00+00:00,0.005243806144696661
2022-09-30 00:00:00+00:00,0.008584532574020809
2022-10-31 00:00:00+00:00,0.0026483331417241907
2022-11-30 00:00:00+00:00,0.008184748547757525
2022-12-31 00:00:00+00:00,0.005344764245951206
2023-01-31 00:00:00+00:00,-0.0038173442287015025
2023-02-28 00:00:00+00:00,0.007350260957241339
2023-03-31 00:00:00+00:00,0.00391869928368993
2023-04-30 00:00:00+00:00,0.002507363307390875
2023-05-31 00:00:00+00:00,-0.000619120858157296
2023-06-30 00:00:00+00:00,0.0018322158258659016
2023-07-31 00:00:00+00:00,-0.00363678200369133
2023-08-31 00:00:00+00:00,-0.0035762916810957446
2023-09-30 00:00:00+00:00,0.002937114554966591
2023-10-31 00:00:00+00:00,0.005263577587233836
2023-11-30 00:00:00+00:00,0.0025833180658321186
2023-12-31 00:00:00+00:00,-0.0033131273978254105
