time,bs_resid_120m
2018-04-30 00:00:00+00:00,0.011128284541324307
2018-05-31 00:00:00+00:00,0.01170437630690091
2018-06-30 00:00:00+00:00,-0.0003732609003145315
2018-07-31 00:00:00+00:00,-0.00903582250505075
2018-08-31 00:00:00+00:00,-0.0052891882745048635
2018-09-30 00:00:00+00:00,-0.0043951845818148705
2018-10-31 00:00:00+00:00,-0.002176762580517466
2018-11-30 00:00:00+00:00,0.009340230626987633
2018-12-31 00:00:00+00:00,0.009481023861399152
2019-01-31 00:00:00+00:00,-0.001227967654531481
2019-02-28 00:00:00+00:00,0.01015441714520704
2019-03-31 00:00:00+00:00,-0.0038107743191518884
2019-04-30 00:00:00+00:00,-0.0011462406472750875
2019-05-31 00:00:00+00:00,-0.012860415471996123
2019-06-30 00:00:00+00:00,-0.0070439207460680775
2019-07-31 00:00:00+00:00,-0.01580536770904073
2019-08-31 00:00:00+00:00,0.004749416094112169
2019-09-30 00:00:00+00:00,0.0029167530581568624
2019-10-31 00:00:00+00:00,0.01795442416183146
2019-11-30 00:00:00+00:00,0.0008685990495320706
2019-12-31 00:00:00+00:00,0.0026477108859292997
2020-01-31 00:00:00+00:00,-0.0028812792304686585
2020-02-29 00:00:00+00:00,0.001084264387709366
2020-03-31 00:00:00+00:00,0.0271971261614401
2020-04-30 00:00:00+00:00,5.436463651453671e-05
2020-05-31 00:00:00+00:00,0.012650871197161795
2020-06-30 00:00:00+00:00,0.003656063215035976
2020-07-31 00:00:00+00:00,-0.0018204129378640577
2020-08-31 00:00:00+00:00,0.007029913717887748
2020-09-30 00:00:00+00:00,0.007812870822919482
2020-10-31 00:00:00+00:00,0.002495341286735897
2020-11-30 00:00:00+00:00,-0.006604856717690399
2020-12-31 00:00:00+00:00,-0.005660936244187065
2021-01-31 00:00:00+00:00,-0.0029493700449773064
2021-02-28 00:00:00+00:00,-0.0066695915387361415
2021-03-31 00:00:00+00:00,0.003679079209698344
2021-04-30 00:00:00+00:00,-0.001504486867812349
2021-05-31 00:00:00+00:00,-0.004510321827333352
2021-06-30 00:00:00+00:00,0.002364311431674926
2021-07-31 00:00:00+00:00,0.0033281807986493828
2021-08-31 00:00:00+00:00,0.0001900059629160733
2021-09-30 00:00:00+00:00,0.005578791495864044
2021-10-31 00:00:00+00:00,0.0048596026646916535
2021-11-30 00:00:00+00:00,-0.0009533110322608174
2021-12-31 00:00:00+00:00,0.0041616467258944745
2022-01-31 00:00:00+00:00,-0.0028222622869276126
2022-02-28 00:00:00+00:00,-0.0011841225603921313
2022-03-31 00:00:00+00:00,-0.018330938874327685
2022-04-30 00:00:00+00:00,-0.014254003941459259
2022-05-31 00:00:00+00:00,-0.0004032972840812832
2022-06-30 00:00:00+00:00,-0.008503012230064999
2022-07-31 00:00:00+00:00,-0.0017340391357341112
2022-08-31 00:00:00+00:00,-0.011007023712046426
2022-09-30 00:00:00+00:00,0.0017819927776494549
2022-10-31 00:00:00+00:00,0.017093541775812904
2022-11-30 00:00:00+00:00,0.014871079784059882
2022-12-31 00:00:00+00:00,0.003716437227774705
2023-01-31 00:00:00+00:00,0.006246242232955002
2023-02-28 00:00:00+00:00,-0.004696566143990277
2023-03-31 00:00:00+00:00,0.011709827723524358
2023-04-30 00:00:00+00:00,0.008370874969870767
2023-05-31 00:00:00+00:00,-0.003995581187217878
2023-06-30 00:00:00+00:00,-0.004939396138184393
2023-07-31 00:00:00+00:00,0.0065888163264973265
2023-08-31 00:00:00+00:00,0.005675327561176058
2023-09-30 00:00:00+00:00,-0.019244434148984912
2023-10-31 00:00:00+00:00,0.0109763697243217
2023-11-30 00:00:00+00:00,0.012948224435792133
2023-12-31 00:00:00+00:00,-0.01174589549895888
2024-01-31 00:00:00+00:00,0.0050238052531985655
2024-02-29 00:00:00+00:00,0.005360033928977215
2024-03-31 00:00:00+00:00,-0.0029502037072003384
2024-04-30 00:00:00+00:00,0.0036547617389117715
2024-05-31 00:00:00+00:00,0.006217796159218247
2024-06-30 00:00:00+00:00,-0.0035433981612608134
2024-07-31 00:00:00+00:00,0.013083412037694142
2024-08-31 00:00:00+00:00,0.0004737365868110466
2024-09-30 00:00:00+00:00,0.009467838339295653
2024-10-31 00:00:00+00:00,-0.0018732936223766483
2024-11-30 00:00:00+00:00,-0.0064410297433564745
2024-12-31 00:00:00+00:00,0.006378859983608098
2025-01-31 00:00:00+00:00,0.00015865523666547254
2025-02-28 00:00:00+00:00,0.005638417762281689
2025-03-31 00:00:00+00:00,0.010943974470503104
2025-04-30 00:00:00+00:00,-0.005619143596437004
2025-05-31 00:00:00+00:00,0.007304648411287529
2025-06-30 00:00:00+00:00,0.001312732430073238
2025-07-31 00:00:00+00:00,-0.010022895132592802
2025-08-31 00:00:00+00:00,0.006820946996952237
2025-09-30 00:00:00+00:00,0.004565753490310964
2025-10-31 00:00:00+00:00,-0.008537937388450878
2025-11-30 00:00:00+00:00,0.004790100499967753
2025-12-31 00:00:00+00:00,-0.0034082319187127563
2026-01-31 00:00:00+00:00,0.005138480407963053
2026-02-28 00:00:00+00:00,-0.004614462506192352
2026-03-31 00:00:00+00:00,-0.0009149307637883464
2026-04-30 00:00:00+00:00,0.001781517826697776
2026-05-31 00:00:00+00:00,0.002402364331628659
2026-06-30 00:00:00+00:00,0.007184793686637825
2026-07-31 00:00:00+00:00,0.0010961819508155113
2026-08-31 00:00:00+00:00,-0.0023800978654179294
2026-09-30 00:00:00+00:00,-0.000615874206982836
