time,high_money_growth_xs
2011-10-31 00:00:00+00:00,-0.018716451813237223
2011-11-30 00:00:00+00:00,0.010977204820490805
2011-12-31 00:00:00+00:00,0.0005120568066103726
2012-01-31 00:00:00+00:00,0.010461112112578386
2012-02-29 00:00:00+00:00,-0.0009690235454417051
2012-03-31 00:00:00+00:00,-0.013985551889281411
2012-04-30 00:00:00+00:00,-0.0019310284561971924
2012-05-31 00:00:00+00:00,-0.01524802799584346
2012-06-30 00:00:00+00:00,0.004917654775445035
2012-07-31 00:00:00+00:00,0.011673775536951592
2012-08-31 00:00:00+00:00,0.005758433530713036
2012-09-30 00:00:00+00:00,-0.0007846272492605388
2012-10-31 00:00:00+00:00,-0.004416780575011603
2012-11-30 00:00:00+00:00,0.003670085325420569
2012-12-31 00:00:00+00:00,-0.00672466955692852
2013-01-31 00:00:00+00:00,-0.004389010697692708
2013-02-28 00:00:00+00:00,-0.002289437509944703
2013-03-31 00:00:00+00:00,0.005410853259007364
2013-04-30 00:00:00+00:00,0.0015400955652244974
2013-05-31 00:00:00+00:00,-0.01806312929380194
2013-06-30 00:00:00+00:00,-0.004892402321086342
2013-07-31 00:00:00+00:00,-0.00750593315144199
2013-08-31 00:00:00+00:00,-0.010590210252392818
2013-09-30 00:00:00+00:00,0.009821351657594457
2013-10-31 00:00:00+00:00,-0.008087098998771802
2013-11-30 00:00:00+00:00,0.011833949377921371
2013-12-31 00:00:00+00:00,0.004265499716262999
2014-01-31 00:00:00+00:00,-0.008579879873571339
2014-02-28 00:00:00+00:00,-0.00027407088043029937
2014-03-31 00:00:00+00:00,0.009078020078861604
2014-04-30 00:00:00+00:00,-0.0022085941621144967
2014-05-31 00:00:00+00:00,0.010764948254802453
2014-06-30 00:00:00+00:00,0.003176645399936673
2014-07-31 00:00:00+00:00,-0.006370824419796417
2014-08-31 00:00:00+00:00,0.0058588864593345225
2014-09-30 00:00:00+00:00,-0.020053020244419018
2014-10-31 00:00:00+00:00,0.004609978824082761
2014-11-30 00:00:00+00:00,-0.007522496348559726
2014-12-31 00:00:00+00:00,-0.013477762461603482
2015-01-31 00:00:00+00:00,-0.009551384502276328
2015-02-28 00:00:00+00:00,-1.3639428696365918e-05
2015-03-31 00:00:00+00:00,0.0036472261640572157
2015-04-30 00:00:00+00:00,-0.00040737237268773097
2015-05-31 00:00:00+00:00,-0.011437450632955981
2015-06-30 00:00:00+00:00,-0.005138195066529128
2015-07-31 00:00:00+00:00,-0.020214965612709634
2015-08-31 00:00:00+00:00,-0.000806335075258624
2015-09-30 00:00:00+00:00,0.004208224281829764
2015-10-31 00:00:00+00:00,0.00015918012113091962
2015-11-30 00:00:00+00:00,0.004029985683183801
2015-12-31 00:00:00+00:00,-0.01461283259830981
2016-01-31 00:00:00+00:00,-0.0036931105467733483
2016-02-29 00:00:00+00:00,0.00860719144764821
2016-03-31 00:00:00+00:00,0.01159421640271563
2016-04-30 00:00:00+00:00,0.010712095965531354
2016-05-31 00:00:00+00:00,-0.008118942433618992
2016-06-30 00:00:00+00:00,-0.025665586492082504
2016-07-31 00:00:00+00:00,0.005446629832780658
2016-08-31 00:00:00+00:00,-0.0006294242032893749
2016-09-30 00:00:00+00:00,0.001598949571984143
2016-10-31 00:00:00+00:00,-0.0042215220613217586
2016-11-30 00:00:00+00:00,0.03159141194453152
2016-12-31 00:00:00+00:00,0.0007266598980666394
2017-01-31 00:00:00+00:00,0.0009646695637171021
2017-02-28 00:00:00+00:00,-0.0018705819857030015
2017-03-31 00:00:00+00:00,-0.0017727095915719415
2017-04-30 00:00:00+00:00,-0.00945043323127892
2017-05-31 00:00:00+00:00,-0.00670530780836498
2017-06-30 00:00:00+00:00,-0.0023621652656471426
2017-07-31 00:00:00+00:00,-0.0016035061731900502
2017-08-31 00:00:00+00:00,-0.0028547084955863333
2017-09-30 00:00:00+00:00,-0.007121470692327492
2017-10-31 00:00:00+00:00,0.004908975515607539
2017-11-30 00:00:00+00:00,-0.005919806641360381
2017-12-31 00:00:00+00:00,-0.004992021267819724
2018-01-31 00:00:00+00:00,0.0011631734405310734
2018-02-28 00:00:00+00:00,-0.01244707500671538
2018-03-31 00:00:00+00:00,-0.00648537459426235
2018-04-30 00:00:00+00:00,0.00606923816074012
2018-05-31 00:00:00+00:00,0.006960538630821134
2018-06-30 00:00:00+00:00,-0.006938341810743709
2018-07-31 00:00:00+00:00,0.005846619118285101
2018-08-31 00:00:00+00:00,0.007431188035019964
2018-09-30 00:00:00+00:00,0.00833488118191772
2018-10-31 00:00:00+00:00,-0.008738974425808843
2018-11-30 00:00:00+00:00,0.009429588347401596
2018-12-31 00:00:00+00:00,-0.017275082652578155
2019-01-31 00:00:00+00:00,0.012663239876577803
2019-02-28 00:00:00+00:00,0.013039335800833163
2019-03-31 00:00:00+00:00,-0.007822053174723731
2019-04-30 00:00:00+00:00,0.003333215622846941
2019-05-31 00:00:00+00:00,0.0046932567094339905
2019-06-30 00:00:00+00:00,0.007049783902794982
2019-07-31 00:00:00+00:00,0.004585248740001768
2019-08-31 00:00:00+00:00,-0.008021037630543959
2019-09-30 00:00:00+00:00,-0.004358871120877517
2019-10-31 00:00:00+00:00,0.0032465121562357258
2019-11-30 00:00:00+00:00,0.0009838958158812083
2019-12-31 00:00:00+00:00,-0.0014968487464617208
2020-01-31 00:00:00+00:00,-0.004115826378950915
2020-02-29 00:00:00+00:00,-0.001630786134629747
2020-03-31 00:00:00+00:00,-0.008296224465351942
2020-04-30 00:00:00+00:00,0.00452498112728672
2020-05-31 00:00:00+00:00,0.008393301202524572
2020-06-30 00:00:00+00:00,0.004359303856687813
2020-07-31 00:00:00+00:00,-0.001239940387203653
2020-08-31 00:00:00+00:00,0.013667305967526522
2020-09-30 00:00:00+00:00,-0.003804991768373567
2020-10-31 00:00:00+00:00,0.007427737543389323
2020-11-30 00:00:00+00:00,-0.00031470477011130704
2020-12-31 00:00:00+00:00,-0.0011023195603119262
2021-01-31 00:00:00+00:00,-0.008759440117633854
2021-02-28 00:00:00+00:00,-0.0012505234517157238
2021-03-31 00:00:00+00:00,-0.014599453889890257
2021-04-30 00:00:00+00:00,0.0007815301529776608
2021-05-31 00:00:00+00:00,0.00956110941284427
2021-06-30 00:00:00+00:00,-0.007665699972424833
2021-07-31 00:00:00+00:00,0.0021728676692163162
2021-08-31 00:00:00+00:00,0.0006995495546819885
2021-09-30 00:00:00+00:00,-9.36481134217182e-06
2021-10-31 00:00:00+00:00,0.011195704548245367
2021-11-30 00:00:00+00:00,-0.013578038243496682
2021-12-31 00:00:00+00:00,0.0027887657870757643
2022-01-31 00:00:00+00:00,-0.00453758740100807
2022-02-28 00:00:00+00:00,0.005863617187012338
2022-03-31 00:00:00+00:00,0.020175793754099836
2022-04-30 00:00:00+00:00,-0.002247311810770425
2022-05-31 00:00:00+00:00,0.0012454294322934434
2022-06-30 00:00:00+00:00,0.006582047878873842
2022-07-31 00:00:00+00:00,0.00759832491117729
2022-08-31 00:00:00+00:00,0.012168681571099738
2022-09-30 00:00:00+00:00,-0.005682767904498842
2022-10-31 00:00:00+00:00,-0.006737251505644082
2022-11-30 00:00:00+00:00,0.008745139603491214
2022-12-31 00:00:00+00:00,-0.0029298296430131376
2023-01-31 00:00:00+00:00,-0.006247059362402663
2023-02-28 00:00:00+00:00,0.0014842286704190855
2023-03-31 00:00:00+00:00,-0.013517858939425254
2023-04-30 00:00:00+00:00,-2.126469871699399e-05
2023-05-31 00:00:00+00:00,0.006312211514900579
2023-06-30 00:00:00+00:00,-0.01151447384568216
2023-07-31 00:00:00+00:00,-0.0020445960723137757
2023-08-31 00:00:00+00:00,-0.00792699892245008
2023-09-30 00:00:00+00:00,-0.0005300672916105365
2023-10-31 00:00:00+00:00,-0.0011880546939649905
2023-11-30 00:00:00+00:00,-0.012220588423843881
2023-12-31 00:00:00+00:00,0.008790462556006018
2024-01-31 00:00:00+00:00,-0.011815796203151985
2024-02-29 00:00:00+00:00,-0.00495515655644907
2024-03-31 00:00:00+00:00,0.005920706182734881
2024-04-30 00:00:00+00:00,0.011196170997342048
2024-05-31 00:00:00+00:00,-0.005794148715082104
2024-06-30 00:00:00+00:00,0.004128865231777024
