time,soft_ew_growth
2017-07-31 00:00:00+00:00,0.007458779783607428
2017-08-31 00:00:00+00:00,-0.0060421683368289125
2017-09-30 00:00:00+00:00,0.00476684930626714
2017-10-31 00:00:00+00:00,-2.3929679798806447e-05
2017-11-30 00:00:00+00:00,0.0019051062744348535
2017-12-31 00:00:00+00:00,0.00042216924243043685
2018-01-31 00:00:00+00:00,0.001015924391642109
2018-02-28 00:00:00+00:00,0.0021061871139660404
2018-03-31 00:00:00+00:00,-0.005939222993599724
2018-04-30 00:00:00+00:00,-0.002988403931794781
2018-05-31 00:00:00+00:00,0.007150827955177741
2018-06-30 00:00:00+00:00,-0.0009819397447806688
2018-07-31 00:00:00+00:00,0.0008387053172793646
2018-08-31 00:00:00+00:00,0.0007584703735108445
2018-09-30 00:00:00+00:00,0.00013432126680301693
2018-10-31 00:00:00+00:00,-0.002706671372082581
2018-11-30 00:00:00+00:00,0.0030604951356634214
2018-12-31 00:00:00+00:00,-0.008065451171682336
2019-01-31 00:00:00+00:00,-0.003209194872634158
2019-02-28 00:00:00+00:00,0.0028202025404040487
2019-03-31 00:00:00+00:00,-0.0025851444447549943
2019-04-30 00:00:00+00:00,-0.0011986737549598558
2019-05-31 00:00:00+00:00,-0.014884851007981426
2019-06-30 00:00:00+00:00,-0.0016113039265076567
2019-07-31 00:00:00+00:00,-0.009849590793564511
2019-08-31 00:00:00+00:00,-0.004283842505845903
2019-09-30 00:00:00+00:00,0.004663795468200949
2019-10-31 00:00:00+00:00,0.0091355599160039
2019-11-30 00:00:00+00:00,0.0018140786164246858
2019-12-31 00:00:00+00:00,0.002481216202397718
2020-01-31 00:00:00+00:00,-0.00614652046781794
2020-02-29 00:00:00+00:00,0.0008665064269182121
2020-03-31 00:00:00+00:00,-0.0037562849437160484
2020-04-30 00:00:00+00:00,0.0071203181279908545
2020-05-31 00:00:00+00:00,0.00986747340868721
2020-06-30 00:00:00+00:00,0.008523209044098978
2020-07-31 00:00:00+00:00,0.001022350464710664
2020-08-31 00:00:00+00:00,0.0003095971573485734
2020-09-30 00:00:00+00:00,-0.004489580001758031
2020-10-31 00:00:00+00:00,-0.0015982955359310491
2020-11-30 00:00:00+00:00,0.007753610055398985
2020-12-31 00:00:00+00:00,0.0011626377233173724
2021-01-31 00:00:00+00:00,0.004117189457372161
2021-02-28 00:00:00+00:00,0.011847462925707708
2021-03-31 00:00:00+00:00,0.011144661890483354
2021-04-30 00:00:00+00:00,0.004752168636573462
2021-05-31 00:00:00+00:00,0.0009604739351682934
2021-06-30 00:00:00+00:00,0.0027677967318087138
2021-07-31 00:00:00+00:00,-0.0034340789087100587
2021-08-31 00:00:00+00:00,4.62041085262932e-05
2021-09-30 00:00:00+00:00,0.002003812441830677
2021-10-31 00:00:00+00:00,-0.006725034919688455
2021-11-30 00:00:00+00:00,-0.0020972774392076232
2021-12-31 00:00:00+00:00,-0.0006049127421131617
2022-01-31 00:00:00+00:00,-0.005126087915938826
2022-02-28 00:00:00+00:00,0.00395621451666206
2022-03-31 00:00:00+00:00,0.010504521403830847
2022-04-30 00:00:00+00:00,0.0034796634516591762
2022-05-31 00:00:00+00:00,-0.0020708144083487756
2022-06-30 00:00:00+00:00,0.009393902566259493
2022-07-31 00:00:00+00:00,-0.0006313833031725835
2022-08-31 00:00:00+00:00,0.007576038026286369
2022-09-30 00:00:00+00:00,0.007962852866769232
2022-10-31 00:00:00+00:00,-0.005658592724185119
2022-11-30 00:00:00+00:00,0.002908692180515926
2022-12-31 00:00:00+00:00,0.003934478538384578
2023-01-31 00:00:00+00:00,-0.0046151261125856324
2023-02-28 00:00:00+00:00,0.004003372038157593
2023-03-31 00:00:00+00:00,-0.00011746363065978649
2023-04-30 00:00:00+00:00,0.00018659455019354176
2023-05-31 00:00:00+00:00,-0.0037627820563918
2023-06-30 00:00:00+00:00,0.005469605373717101
2023-07-31 00:00:00+00:00,-0.0042154481258916965
2023-08-31 00:00:00+00:00,-0.0031467635968125407
2023-09-30 00:00:00+00:00,0.007216996412489074
2023-10-31 00:00:00+00:00,-0.002130271642162729
2023-11-30 00:00:00+00:00,0.006476905119351839
2023-12-31 00:00:00+00:00,-0.008719597395007717
2024-01-31 00:00:00+00:00,0.0034112878337209107
2024-02-29 00:00:00+00:00,0.006183759955244561
2024-03-31 00:00:00+00:00,0.007922560581958615
2024-04-30 00:00:00+00:00,0.0062931771883874
2024-05-31 00:00:00+00:00,0.004004601984812339
2024-06-30 00:00:00+00:00,0.002319936255106736
2024-07-31 00:00:00+00:00,-0.01137126201101335
2024-08-31 00:00:00+00:00,-0.0004866245804083791
2024-09-30 00:00:00+00:00,-0.0014415294656489053
2024-10-31 00:00:00+00:00,0.002355983073529355
2024-11-30 00:00:00+00:00,-0.004911866149948874
2024-12-31 00:00:00+00:00,0.0012971170732274384
2025-01-31 00:00:00+00:00,-0.002658065520810049
2025-02-28 00:00:00+00:00,-0.002079916834174411
2025-03-31 00:00:00+00:00,0.0009113664745661332
2025-04-30 00:00:00+00:00,0.005436081482267818
2025-05-31 00:00:00+00:00,0.00038847810178399556
2025-06-30 00:00:00+00:00,0.003883928348370702
2025-07-31 00:00:00+00:00,0.00233909125716969
2025-08-31 00:00:00+00:00,0.0012213911021092816
2025-09-30 00:00:00+00:00,0.0011430507176672933
2025-10-31 00:00:00+00:00,0.0018611201330882565
2025-11-30 00:00:00+00:00,0.002224242203900495
2025-12-31 00:00:00+00:00,0.0001763107472207981
2026-01-31 00:00:00+00:00,0.0015952965842180866
2026-02-28 00:00:00+00:00,-8.410521794122161e-06
2026-03-31 00:00:00+00:00,0.0028700743164964404
2026-04-30 00:00:00+00:00,0.004167997553450764
2026-05-31 00:00:00+00:00,0.004750023759062083
2026-06-30 00:00:00+00:00,-0.002277180780934418
2026-07-31 00:00:00+00:00,0.0036328620971857184
2026-08-31 00:00:00+00:00,0.005027741179508993
2026-09-30 00:00:00+00:00,-0.0015428199682592236
