time,housing_ew
2015-10-31 00:00:00+00:00,0.0008029185655193949
2015-11-30 00:00:00+00:00,-0.004964102563672079
2015-12-31 00:00:00+00:00,0.00673132822735889
2016-01-31 00:00:00+00:00,-0.005450290609415931
2016-02-29 00:00:00+00:00,-0.0006095465109462461
2016-03-31 00:00:00+00:00,-0.00409721644097949
2016-04-30 00:00:00+00:00,0.0002670547608838447
2016-05-31 00:00:00+00:00,0.007356107676985468
2016-06-30 00:00:00+00:00,0.001853372062674552
2016-07-31 00:00:00+00:00,0.0007472118043998499
2016-08-31 00:00:00+00:00,0.0011299435201357344
2016-09-30 00:00:00+00:00,-0.0011344246026157023
2016-10-31 00:00:00+00:00,0.0023088080616828766
2016-11-30 00:00:00+00:00,-0.0020484240617653082
2016-12-31 00:00:00+00:00,-0.0018647590815130677
2017-01-31 00:00:00+00:00,-0.003032973021481755
2017-02-28 00:00:00+00:00,-0.000659749604525639
2017-03-31 00:00:00+00:00,0.0017984494411782403
2017-04-30 00:00:00+00:00,-0.0075970455611780174
2017-05-31 00:00:00+00:00,-0.0032603785994659296
2017-06-30 00:00:00+00:00,0.0022034231361052203
2017-07-31 00:00:00+00:00,-0.0017648548060190672
2017-08-31 00:00:00+00:00,-0.0005295895908061787
2017-09-30 00:00:00+00:00,-0.002390344641592157
2017-10-31 00:00:00+00:00,0.003304497671036799
2017-11-30 00:00:00+00:00,-0.0016650322241731352
2017-12-31 00:00:00+00:00,0.00633081044890238
2018-01-31 00:00:00+00:00,0.0036923148419580887
2018-02-28 00:00:00+00:00,-0.0020003861715395255
2018-03-31 00:00:00+00:00,-0.0009568985144629005
2018-04-30 00:00:00+00:00,0.001210574796356445
2018-05-31 00:00:00+00:00,-0.00461503965429555
2018-06-30 00:00:00+00:00,-0.004993283359760348
2018-07-31 00:00:00+00:00,0.0002841217452018707
2018-08-31 00:00:00+00:00,-0.003101737318809361
2018-09-30 00:00:00+00:00,-0.0019212385958391476
2018-10-31 00:00:00+00:00,-0.002898421372213744
2018-11-30 00:00:00+00:00,0.005177059039785936
2018-12-31 00:00:00+00:00,0.008338377896717208
2019-01-31 00:00:00+00:00,0.007898235487619809
2019-02-28 00:00:00+00:00,0.0032122795470590493
2019-03-31 00:00:00+00:00,0.0005811239437589766
2019-04-30 00:00:00+00:00,-0.00290187948528009
2019-05-31 00:00:00+00:00,-0.001488542187412789
2019-06-30 00:00:00+00:00,0.0035880613406598094
2019-07-31 00:00:00+00:00,-0.002128111096482921
2019-08-31 00:00:00+00:00,-0.004199543335777878
2019-09-30 00:00:00+00:00,-0.0042043928234519745
2019-10-31 00:00:00+00:00,-0.0021566816258346
2019-11-30 00:00:00+00:00,0.004132136814111842
2019-12-31 00:00:00+00:00,0.0022252386211132347
2020-01-31 00:00:00+00:00,0.0010192726977176214
2020-02-29 00:00:00+00:00,0.001382220307599491
2020-03-31 00:00:00+00:00,0.00917538386105865
2020-04-30 00:00:00+00:00,-0.0032543193005911686
2020-05-31 00:00:00+00:00,-0.0025776928054257464
2020-06-30 00:00:00+00:00,-0.0008978542903852471
2020-07-31 00:00:00+00:00,0.01437325493981323
2020-08-31 00:00:00+00:00,-0.0018531648705881754
2020-09-30 00:00:00+00:00,0.0022255785363309855
2020-10-31 00:00:00+00:00,-0.003523057642697336
2020-11-30 00:00:00+00:00,0.004346329854576947
2020-12-31 00:00:00+00:00,-0.00010881660697481532
2021-01-31 00:00:00+00:00,0.0016407385021266485
2021-02-28 00:00:00+00:00,0.0006236110471380396
2021-03-31 00:00:00+00:00,0.0036365576181398573
2021-04-30 00:00:00+00:00,-0.001522456515104298
2021-05-31 00:00:00+00:00,0.00039233584122433385
2021-06-30 00:00:00+00:00,0.0007235605714353
2021-07-31 00:00:00+00:00,0.0013280870788370258
2021-08-31 00:00:00+00:00,-0.0032598422396730165
2021-09-30 00:00:00+00:00,0.004125261350527376
2021-10-31 00:00:00+00:00,0.0029467916991721133
2021-11-30 00:00:00+00:00,-0.0069712631318215035
2021-12-31 00:00:00+00:00,0.0021132622679636004
2022-01-31 00:00:00+00:00,-0.0021415787698890743
2022-02-28 00:00:00+00:00,-0.00074665392851192
2022-03-31 00:00:00+00:00,-0.0023716633152035538
2022-04-30 00:00:00+00:00,-0.00018036792092313014
2022-05-31 00:00:00+00:00,-0.0001671779118931349
2022-06-30 00:00:00+00:00,0.0002866337020070997
2022-07-31 00:00:00+00:00,-0.004464714901212363
2022-08-31 00:00:00+00:00,4.200912077334529e-05
2022-09-30 00:00:00+00:00,0.001046319776611293
2022-10-31 00:00:00+00:00,0.0006917561729338217
2022-11-30 00:00:00+00:00,-0.0017238744157014319
2022-12-31 00:00:00+00:00,0.00031483805844900736
2023-01-31 00:00:00+00:00,0.00499028859303241
2023-02-28 00:00:00+00:00,-0.010060147620886584
2023-03-31 00:00:00+00:00,-0.002134918800398289
2023-04-30 00:00:00+00:00,-0.0051776046865454894
2023-05-31 00:00:00+00:00,-0.0027826140979759773
2023-06-30 00:00:00+00:00,0.002735202408113757
2023-07-31 00:00:00+00:00,0.0027352762593846336
2023-08-31 00:00:00+00:00,-0.0051107688882992
2023-09-30 00:00:00+00:00,0.0016628142247923083
2023-10-31 00:00:00+00:00,-0.0006222410424223668
2023-11-30 00:00:00+00:00,-0.002484099866260525
2023-12-31 00:00:00+00:00,0.001676333239688077
2024-01-31 00:00:00+00:00,0.0009089798193575582
2024-02-29 00:00:00+00:00,-0.003754958392347074
2024-03-31 00:00:00+00:00,0.004245750385302172
2024-04-30 00:00:00+00:00,0.0006407518648348098
2024-05-31 00:00:00+00:00,0.00045237424832711426
2024-06-30 00:00:00+00:00,0.0032452095544373005
2024-07-31 00:00:00+00:00,-0.002171207165778899
2024-08-31 00:00:00+00:00,-0.0009955482203922728
2024-09-30 00:00:00+00:00,0.0015031630241795213
2024-10-31 00:00:00+00:00,-0.00374832068950659
2024-11-30 00:00:00+00:00,-1.3086019623020917e-05
2024-12-31 00:00:00+00:00,-0.005604694756075945
2025-01-31 00:00:00+00:00,2.0918590359908507e-06
2025-02-28 00:00:00+00:00,-0.0008464215483906523
2025-03-31 00:00:00+00:00,-0.0028748167446817074
2025-04-30 00:00:00+00:00,-0.0001831956606269669
2025-05-31 00:00:00+00:00,-0.000343382974719475
2025-06-30 00:00:00+00:00,-0.001853619083349356
2025-07-31 00:00:00+00:00,-0.0017066604061333202
2025-08-31 00:00:00+00:00,0.0007169325934224258
2025-09-30 00:00:00+00:00,-0.0005870883451309927
2025-10-31 00:00:00+00:00,-0.0009115838073450178
2025-11-30 00:00:00+00:00,0.00013780096903515116
2025-12-31 00:00:00+00:00,-0.0017718067177638908
2026-01-31 00:00:00+00:00,0.0005763611895401866
2026-02-28 00:00:00+00:00,0.00503292739962613
2026-03-31 00:00:00+00:00,-0.003960403681428248
2026-04-30 00:00:00+00:00,-0.00416502496329807
2026-05-31 00:00:00+00:00,0.004092872756913168
2026-06-30 00:00:00+00:00,-0.0036981298810819796
2026-07-31 00:00:00+00:00,0.003786327592266714
2026-08-31 00:00:00+00:00,-1.5214269350027898e-05
2026-09-30 00:00:00+00:00,-0.0035124164745287123
