symbol,timeframe,strategy,data_source,bars_total,bars_research,bars_holdout,range_start,range_end,params,wf_mode,folds,is_return,oos_return,oos_max_dd,oos_daily_dd,oos_sharpe,oos_trades,oos_gates_pass,oos_profitable,overfit_oos_weaker,anchored_oos_return,anchored_gates_pass,holdout_return,holdout_max_dd,holdout_daily_dd,holdout_sharpe,holdout_trades,holdout_gates_pass,holdout_profitable_and_gates,ftmo_golive_candidate,baseline_oos_return,baseline_gates_pass
EURAUD,H4,bbands_reversion,approximate_non_ftmo,4443,2855,1588,2023-11-30 00:00:00+00:00,2026-09-16 04:00:00+00:00,"{""adx_max"": 35, ""max_hold"": 20, ""require_htf_align"": false, ""require_rsi"": true, ""rsi_high"": 60, ""rsi_low"": 40, ""session_hours"": null}",rolling,23,-0.0108147994009779,-0.0046231093515298,0.0412715956846965,0.0269259444359743,-1.2923380762336896,36,True,False,False,-0.0046231093515298,True,-0.0224694585509349,0.0500866850316119,0.0112457735506921,-0.4764745840399217,46,True,False,False,-0.0033236120848015,True
EURAUD,H4,cci_reversion,approximate_non_ftmo,4443,2855,1588,2023-11-30 00:00:00+00:00,2026-09-16 04:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 120, ""cci_low"": -100, ""exit_level"": 0, ""require_htf_align"": false, ""session_hours"": null}",rolling,23,-0.0197199256015058,-0.0037798232113692,0.0317244722284123,0.0130151612647397,-1.235767135690354,34,True,False,False,-0.0037798232113692,True,-0.0181357393694973,0.0602695836409598,0.0112081395871381,-0.3409432101293692,54,True,False,False,-0.0047669347964644,True
EURAUD,H4,stoch_reversion,approximate_non_ftmo,4443,2855,1588,2023-11-30 00:00:00+00:00,2026-09-16 04:00:00+00:00,"{""adx_max"": 28, ""exit_mid"": 50, ""require_htf_align"": false, ""session_hours"": null, ""stoch_high"": 75, ""stoch_low"": 15}",rolling,23,-0.0044692871200192,-0.0038800828111209,0.0553489946648577,0.0420549759725574,-0.9236881281865276,75,True,False,False,-0.0038800828111209,True,-0.0066341543675627,0.0420592637345754,0.0104085081271873,-0.1117798960864134,90,True,False,False,-0.0044995566993787,True
EURAUD,H4,hybrid_regime,approximate_non_ftmo,4443,2855,1588,2023-11-30 00:00:00+00:00,2026-09-16 04:00:00+00:00,"{""adx_chop"": 16, ""adx_trend"": 24, ""max_hold"": 20, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,23,-0.0107322917827868,-0.0006895695167829,0.0206352532147101,0.0111475434117295,-0.931452683728188,78,True,False,False,-0.0006895695167829,True,-0.0811198030814585,0.1061619996448542,0.0093719724084435,-1.932484936963208,91,True,False,False,-0.0007914015258223,True
EURAUD,H4,breakout_donchian,approximate_non_ftmo,4443,2855,1588,2023-11-30 00:00:00+00:00,2026-09-16 04:00:00+00:00,"{""adx_min"": 0, ""atr_pct_min"": 0.0, ""donchian_window"": 30, ""session_hours"": null, ""use_mid_exit"": false}",rolling,23,0.0011769668035751,0.0015245812418269,0.0279060063647696,0.0102133024031484,0.4882865098758222,65,True,True,False,0.0015245812418269,True,0.0396366123010938,0.0523084425660497,0.0098204566238247,0.674936942177124,77,True,True,False,0.0011638365869235,True
EURAUD,D1,bbands_reversion,approximate_non_ftmo,2602,2342,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""max_hold"": 0, ""require_htf_align"": true, ""require_rsi"": true, ""rsi_high"": 65, ""rsi_low"": 40, ""session_hours"": null}",rolling,21,0.0042220473828987,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,8.64600581571932e-05,True
EURAUD,D1,cci_reversion,approximate_non_ftmo,2602,2342,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 35, ""cci_high"": 100, ""cci_low"": -120, ""exit_level"": 0, ""require_htf_align"": true, ""session_hours"": null}",rolling,21,0.0008628973240755,0.0,0.0,0.0,0.0,0,True,False,True,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.0006808168590326,True
EURAUD,D1,stoch_reversion,approximate_non_ftmo,2602,2342,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_max"": 28, ""exit_mid"": 50, ""require_htf_align"": true, ""session_hours"": null, ""stoch_high"": 75, ""stoch_low"": 25}",rolling,21,-0.0032509391752261,0.0,0.0,0.0,0.0,0,True,False,False,0.0,True,0.0,0.0,0.0,0.0,0,True,False,False,-0.0048157803319301,True
EURAUD,D1,hybrid_regime,approximate_non_ftmo,2602,2342,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_chop"": 20, ""adx_trend"": 20, ""max_hold"": 0, ""rsi_high"": 70, ""rsi_low"": 35, ""session_hours"": null}",rolling,21,-0.027549176276209,-0.0003519954124827,0.0635970434789765,0.0192316806377354,-0.2251251583712576,47,True,False,False,-0.0003519954124827,True,0.0439386128124994,0.0196564005267161,0.0075623197778906,2.8509349793402845,13,True,True,False,0.0007466946193562,True
EURAUD,D1,breakout_donchian,approximate_non_ftmo,2602,2342,260,2016-09-15 23:00:00+00:00,2026-09-15 23:00:00+00:00,"{""adx_min"": 22, ""atr_pct_min"": 0.1, ""donchian_window"": 20, ""session_hours"": null, ""use_mid_exit"": false}",rolling,21,0.0282315816983741,-0.0016399302248269,0.0378892118293289,0.012136675458651,-0.4718478716227063,19,True,False,True,-0.0016399302248269,True,-0.0058629880282234,0.0488893922528074,0.0077144239378006,-0.2880158834619053,11,True,False,False,0.003742630479638,True
