time,tb_ew
2019-01-31 00:00:00+00:00,0.007549570554585827
2019-02-28 00:00:00+00:00,-0.000869289752255753
2019-03-31 00:00:00+00:00,-0.0008068568106133212
2019-04-30 00:00:00+00:00,-0.002133224313822235
2019-05-31 00:00:00+00:00,-0.005859068461762651
2019-06-30 00:00:00+00:00,0.0017881643642929657
2019-07-31 00:00:00+00:00,-0.0029097992510509485
2019-08-31 00:00:00+00:00,-0.0068945533741764375
2019-09-30 00:00:00+00:00,0.0014421431797611017
2019-10-31 00:00:00+00:00,0.009633724029231905
2019-11-30 00:00:00+00:00,-0.0017628724042211275
2019-12-31 00:00:00+00:00,0.002399148451716293
2020-01-31 00:00:00+00:00,-0.003292129910477448
2020-02-29 00:00:00+00:00,-0.002779423039500961
2020-03-31 00:00:00+00:00,-0.008954586666909625
2020-04-30 00:00:00+00:00,-0.004798409578366081
2020-05-31 00:00:00+00:00,-0.0053080441354782515
2020-06-30 00:00:00+00:00,-0.0021613944296833276
2020-07-31 00:00:00+00:00,0.0007047254186374197
2020-08-31 00:00:00+00:00,0.0024031813467984
2020-09-30 00:00:00+00:00,-0.005338524370886555
2020-10-31 00:00:00+00:00,0.0012434361602158273
2020-11-30 00:00:00+00:00,0.005376352942952023
2020-12-31 00:00:00+00:00,0.002653428964172866
2021-01-31 00:00:00+00:00,-0.0007280284195361197
2021-02-28 00:00:00+00:00,0.0009638226676309536
2021-03-31 00:00:00+00:00,-0.0032272662304370092
2021-04-30 00:00:00+00:00,0.0025617779580242583
2021-05-31 00:00:00+00:00,-0.00022105182066334272
2021-06-30 00:00:00+00:00,-0.004451856992428338
2021-07-31 00:00:00+00:00,0.005132696082220667
2021-08-31 00:00:00+00:00,-0.0003545762590778656
2021-09-30 00:00:00+00:00,-0.0025361364528467822
2021-10-31 00:00:00+00:00,-0.00363830991224956
2021-11-30 00:00:00+00:00,-0.006695269540128668
2021-12-31 00:00:00+00:00,-0.00017701488880506044
2022-01-31 00:00:00+00:00,-0.0020552106727224073
2022-02-28 00:00:00+00:00,0.0009029257081261122
2022-03-31 00:00:00+00:00,0.004906981546110245
2022-04-30 00:00:00+00:00,-0.00476104522073495
2022-05-31 00:00:00+00:00,0.0027242668496973987
2022-06-30 00:00:00+00:00,-0.00269324981461172
2022-07-31 00:00:00+00:00,0.0011961933290884907
2022-08-31 00:00:00+00:00,-0.005228202971916063
2022-09-30 00:00:00+00:00,-0.005505572980712858
2022-10-31 00:00:00+00:00,0.007226042290451096
2022-11-30 00:00:00+00:00,-0.006697072871564402
2022-12-31 00:00:00+00:00,-0.004281998713876467
2023-01-31 00:00:00+00:00,0.0006176774014501341
2023-02-28 00:00:00+00:00,-0.005083792947394361
2023-03-31 00:00:00+00:00,-0.00021684543824129765
2023-04-30 00:00:00+00:00,-0.0034828412312877255
2023-05-31 00:00:00+00:00,0.001997514363078823
2023-06-30 00:00:00+00:00,-0.0012642372128254253
2023-07-31 00:00:00+00:00,-0.0004356076076081905
2023-08-31 00:00:00+00:00,0.002689796323096294
2023-09-30 00:00:00+00:00,-0.004714487208568707
2023-10-31 00:00:00+00:00,-0.001761443072857638
2023-11-30 00:00:00+00:00,0.0011593632302275836
2023-12-31 00:00:00+00:00,-0.0016901075128333831
2024-01-31 00:00:00+00:00,0.001908461863585842
2024-02-29 00:00:00+00:00,0.0014669788069512357
2024-03-31 00:00:00+00:00,-0.0022666297664021284
2024-04-30 00:00:00+00:00,-0.002761876057191248
2024-05-31 00:00:00+00:00,0.0020662963010698032
2024-06-30 00:00:00+00:00,-0.00450924677836162
2024-07-31 00:00:00+00:00,0.010945362660668367
2024-08-31 00:00:00+00:00,-0.00036484170942885363
2024-09-30 00:00:00+00:00,6.44529945184047e-05
2024-10-31 00:00:00+00:00,-0.00648539712034335
2024-11-30 00:00:00+00:00,-0.002608357709368292
2024-12-31 00:00:00+00:00,0.005789421327643707
2025-01-31 00:00:00+00:00,0.00264660227226976
2025-02-28 00:00:00+00:00,-0.0022979397435958226
2025-03-31 00:00:00+00:00,0.0034558742329084957
2025-04-30 00:00:00+00:00,0.008188767357600213
2025-05-31 00:00:00+00:00,0.0006603261776134683
2025-06-30 00:00:00+00:00,-0.0009996513255476902
2025-07-31 00:00:00+00:00,-0.008487185777612871
2025-08-31 00:00:00+00:00,0.002495583355377917
2025-09-30 00:00:00+00:00,-0.004371699278821528
2025-10-31 00:00:00+00:00,-0.003193721611943867
2025-11-30 00:00:00+00:00,0.0003834163003624269
2025-12-31 00:00:00+00:00,-0.0023362890398079816
2026-01-31 00:00:00+00:00,-0.0032162432151514597
2026-02-28 00:00:00+00:00,-0.0028926426344941802
2026-03-31 00:00:00+00:00,0.0016346958397834843
2026-04-30 00:00:00+00:00,0.0014597773118254498
2026-05-31 00:00:00+00:00,-0.001755486724587585
2026-06-30 00:00:00+00:00,0.0013586766378448356
2026-07-31 00:00:00+00:00,0.0024633130922480095
2026-08-31 00:00:00+00:00,0.0012851674158589343
2026-09-30 00:00:00+00:00,-4.473515749336965e-05
