time,cons_chg_xs
2011-10-31 00:00:00+00:00,-0.017876330170513932
2011-11-30 00:00:00+00:00,0.00043383431250187954
2011-12-31 00:00:00+00:00,-0.009430322279596837
2012-01-31 00:00:00+00:00,-0.00425490992754296
2012-02-29 00:00:00+00:00,0.006066792153428091
2012-03-31 00:00:00+00:00,-0.012569918980126826
2012-04-30 00:00:00+00:00,0.0004707468414437699
2012-05-31 00:00:00+00:00,0.012856028474896863
2012-06-30 00:00:00+00:00,0.0062555951656153574
2012-07-31 00:00:00+00:00,0.010119313581180123
2012-08-31 00:00:00+00:00,-0.014852993378567048
2012-09-30 00:00:00+00:00,0.0015880318805840954
2012-10-31 00:00:00+00:00,-0.0035560594030661363
2012-11-30 00:00:00+00:00,-0.0007619533456213468
2012-12-31 00:00:00+00:00,0.00014231458247127016
2013-01-31 00:00:00+00:00,0.009134947765760515
2013-02-28 00:00:00+00:00,0.015420699186406317
2013-03-31 00:00:00+00:00,0.009490624270837467
2013-04-30 00:00:00+00:00,-0.007001392276114404
2013-05-31 00:00:00+00:00,-0.004558537421722408
2013-06-30 00:00:00+00:00,0.003499072475531051
2013-07-31 00:00:00+00:00,0.013173415978178893
2013-08-31 00:00:00+00:00,0.004080659910477458
2013-09-30 00:00:00+00:00,0.011584344504854238
2013-10-31 00:00:00+00:00,-0.003978043271341991
2013-11-30 00:00:00+00:00,0.012487532108975907
2013-12-31 00:00:00+00:00,0.0005750343270669589
2014-01-31 00:00:00+00:00,0.013087740829087702
2014-02-28 00:00:00+00:00,-0.003619757163345838
2014-03-31 00:00:00+00:00,-0.011046876512683768
2014-04-30 00:00:00+00:00,0.0043200832041383475
2014-05-31 00:00:00+00:00,-0.001879116144228976
2014-06-30 00:00:00+00:00,-0.0059338911246774595
2014-07-31 00:00:00+00:00,0.008010509231893392
2014-08-31 00:00:00+00:00,0.0012986104762409134
2014-09-30 00:00:00+00:00,0.002264583859980407
2014-10-31 00:00:00+00:00,-0.0031699719810109883
2014-11-30 00:00:00+00:00,0.006901188061864794
2014-12-31 00:00:00+00:00,0.002682990980857891
2015-01-31 00:00:00+00:00,-0.013739217445925656
2015-02-28 00:00:00+00:00,0.020827822094543036
2015-03-31 00:00:00+00:00,-0.007270030515327708
2015-04-30 00:00:00+00:00,0.004298377857389513
2015-05-31 00:00:00+00:00,-0.021819586596344198
2015-06-30 00:00:00+00:00,-0.01834859736845329
2015-07-31 00:00:00+00:00,-0.0037824769699499328
2015-08-31 00:00:00+00:00,0.005763561608405521
2015-09-30 00:00:00+00:00,0.002315036225076339
2015-10-31 00:00:00+00:00,0.00594076766662921
2015-11-30 00:00:00+00:00,0.00419513879503719
2015-12-31 00:00:00+00:00,-0.00012802985914583953
2016-01-31 00:00:00+00:00,0.02149332115176983
2016-02-29 00:00:00+00:00,0.0037671558409506645
2016-03-31 00:00:00+00:00,-0.007946957748290129
2016-04-30 00:00:00+00:00,-0.013219938309405044
2016-05-31 00:00:00+00:00,-0.00518128604637258
2016-06-30 00:00:00+00:00,0.005632521827260373
2016-07-31 00:00:00+00:00,0.009166363256570387
2016-08-31 00:00:00+00:00,0.001974479710782795
2016-09-30 00:00:00+00:00,0.0003912013784108659
2016-10-31 00:00:00+00:00,0.005050234576428947
2016-11-30 00:00:00+00:00,0.008857542758792691
2016-12-31 00:00:00+00:00,0.009592436932740256
2017-01-31 00:00:00+00:00,-0.0096628017277115
2017-02-28 00:00:00+00:00,-0.012234582908066671
2017-03-31 00:00:00+00:00,0.003676254602990481
2017-04-30 00:00:00+00:00,0.005061095920631642
2017-05-31 00:00:00+00:00,-0.011771315771512025
2017-06-30 00:00:00+00:00,-0.00032108888144077863
2017-07-31 00:00:00+00:00,0.00235203820587504
2017-08-31 00:00:00+00:00,0.01296657428176684
2017-09-30 00:00:00+00:00,-0.002668992904534817
2017-10-31 00:00:00+00:00,0.0006970805075139364
2017-11-30 00:00:00+00:00,-0.012888150739903348
2017-12-31 00:00:00+00:00,0.009882673700716271
2018-01-31 00:00:00+00:00,-0.008406093599073294
2018-02-28 00:00:00+00:00,-0.010340069418180331
2018-03-31 00:00:00+00:00,-0.009545920257615026
2018-04-30 00:00:00+00:00,0.005119142289743861
2018-05-31 00:00:00+00:00,-0.002570256968563722
2018-06-30 00:00:00+00:00,-0.0015109156077111052
2018-07-31 00:00:00+00:00,-0.004026458469967076
2018-08-31 00:00:00+00:00,-0.002247721385718937
2018-09-30 00:00:00+00:00,0.0020679301043058373
2018-10-31 00:00:00+00:00,0.0026568068592736083
2018-11-30 00:00:00+00:00,-0.021415619634756577
2018-12-31 00:00:00+00:00,0.014993479106100382
2019-01-31 00:00:00+00:00,-0.012353181195039142
2019-02-28 00:00:00+00:00,0.004284113831572789
2019-03-31 00:00:00+00:00,-0.00010250846872561503
2019-04-30 00:00:00+00:00,0.006098956646915621
2019-05-31 00:00:00+00:00,-0.0028507811871233413
2019-06-30 00:00:00+00:00,-0.0010423623955496675
2019-07-31 00:00:00+00:00,-0.014227180601060985
2019-08-31 00:00:00+00:00,0.0013325071325642757
2019-09-30 00:00:00+00:00,-0.002342013497315776
2019-10-31 00:00:00+00:00,0.004041953216921135
2019-11-30 00:00:00+00:00,0.00468642355339699
2019-12-31 00:00:00+00:00,0.006399012050611663
2020-01-31 00:00:00+00:00,-0.0023692463044813206
2020-02-29 00:00:00+00:00,-0.0009745333796064015
2020-03-31 00:00:00+00:00,-0.0014363538542947474
2020-04-30 00:00:00+00:00,-0.0040034976102414355
2020-05-31 00:00:00+00:00,0.0017188450373022413
2020-06-30 00:00:00+00:00,0.002878238194241156
2020-07-31 00:00:00+00:00,-0.00980285294150296
2020-08-31 00:00:00+00:00,-0.005165073068067905
2020-09-30 00:00:00+00:00,0.003735516217827417
2020-10-31 00:00:00+00:00,-0.0019355056757712763
2020-11-30 00:00:00+00:00,0.0037946036088432056
2020-12-31 00:00:00+00:00,-0.00393948030681146
2021-01-31 00:00:00+00:00,0.00392449421102814
2021-02-28 00:00:00+00:00,-0.01395090972259716
2021-03-31 00:00:00+00:00,-0.01590082723412589
2021-04-30 00:00:00+00:00,0.003719665646072512
2021-05-31 00:00:00+00:00,-0.007720417403377811
2021-06-30 00:00:00+00:00,-0.0021728803894367488
2021-07-31 00:00:00+00:00,-0.002196874455533071
2021-08-31 00:00:00+00:00,0.000272022547797901
2021-09-30 00:00:00+00:00,-0.002430407089764719
2021-10-31 00:00:00+00:00,0.01934327345791198
2021-11-30 00:00:00+00:00,-0.004195434650201446
2021-12-31 00:00:00+00:00,0.006204757387483273
2022-01-31 00:00:00+00:00,0.0036389454817504774
2022-02-28 00:00:00+00:00,7.498051780019388e-05
2022-03-31 00:00:00+00:00,-0.00031622419970833704
2022-04-30 00:00:00+00:00,0.0031625749478716436
2022-05-31 00:00:00+00:00,0.0004746477272281613
2022-06-30 00:00:00+00:00,-0.005074890383707564
2022-07-31 00:00:00+00:00,-0.00012840914722378471
2022-08-31 00:00:00+00:00,0.005939962251372943
2022-09-30 00:00:00+00:00,0.00994751213992262
2022-10-31 00:00:00+00:00,-0.015118824109971674
2022-11-30 00:00:00+00:00,0.0018005306395845189
2022-12-31 00:00:00+00:00,0.0017706170880140704
2023-01-31 00:00:00+00:00,0.008825425839100953
2023-02-28 00:00:00+00:00,-0.005476520665343765
2023-03-31 00:00:00+00:00,0.006151251104179023
2023-04-30 00:00:00+00:00,-0.001633270838484524
2023-05-31 00:00:00+00:00,-0.003616843223569144
2023-06-30 00:00:00+00:00,-0.017415310166560838
2023-07-31 00:00:00+00:00,0.0049848349512089385
2023-08-31 00:00:00+00:00,-0.007215360499336354
2023-09-30 00:00:00+00:00,0.011157617590810798
2023-10-31 00:00:00+00:00,-0.007506630492895128
2023-11-30 00:00:00+00:00,-0.00923142535573529
2023-12-31 00:00:00+00:00,0.009905765297276492
2024-01-31 00:00:00+00:00,-0.0007165846703393042
2024-02-29 00:00:00+00:00,-0.0064274973784214096
2024-03-31 00:00:00+00:00,-7.627962137157773e-05
2024-04-30 00:00:00+00:00,-0.0009990516654559967
2024-05-31 00:00:00+00:00,0.0004743636518711458
2024-06-30 00:00:00+00:00,0.0038775773715518103
2024-07-31 00:00:00+00:00,-0.012119224165004994
2024-08-31 00:00:00+00:00,-0.007275436340279273
2024-09-30 00:00:00+00:00,-0.0008540548381155144
2024-10-31 00:00:00+00:00,0.01562294237231332
2024-11-30 00:00:00+00:00,0.000655193049069247
2024-12-31 00:00:00+00:00,0.013931370313832181
2025-01-31 00:00:00+00:00,-0.0044942277132782316
2025-02-28 00:00:00+00:00,0.0028482829623550643
2025-03-31 00:00:00+00:00,0.008490325163583945
2025-04-30 00:00:00+00:00,-0.0018076471314009135
2025-05-31 00:00:00+00:00,-0.002214647481507126
2025-06-30 00:00:00+00:00,-0.005373360731359411
2025-07-31 00:00:00+00:00,-0.002351858940428886
2025-08-31 00:00:00+00:00,0.004353086830438446
2025-09-30 00:00:00+00:00,0.004941347403284668
2025-10-31 00:00:00+00:00,-0.007258490459076339
2025-11-30 00:00:00+00:00,0.004876331022825697
2025-12-31 00:00:00+00:00,0.0045770893466838825
2026-01-31 00:00:00+00:00,0.003930488096360429
2026-02-28 00:00:00+00:00,0.00460985647561829
2026-03-31 00:00:00+00:00,-0.008269679103276362
2026-04-30 00:00:00+00:00,0.0024313398930582153
2026-05-31 00:00:00+00:00,0.00790302788752939
2026-06-30 00:00:00+00:00,-0.0046406620335213145
2026-07-31 00:00:00+00:00,0.0013706896679974712
2026-08-31 00:00:00+00:00,0.0015121458434705914
2026-09-30 00:00:00+00:00,-0.0011808017803905946
