,USD,EUR,GBP,JPY,CAD,AUD,NZD,CHF
1960-04-01 00:00:00+00:00,1.80020501141293,,,,,,,
1960-05-01 00:00:00+00:00,1.80020501141293,,,,,,,
1960-06-01 00:00:00+00:00,1.80020501141293,,,,,,,
1960-07-01 00:00:00+00:00,-1.81510229060133,,,,,,,
1960-08-01 00:00:00+00:00,-1.81510229060133,,,,,,,
1960-09-01 00:00:00+00:00,-1.81510229060133,,,,,,,
1960-10-01 00:00:00+00:00,0.547250889539179,,,,,,,
1960-11-01 00:00:00+00:00,0.547250889539179,,,,,,,
1960-12-01 00:00:00+00:00,0.547250889539179,,,,,,,
1961-01-01 00:00:00+00:00,-1.00725031863007,,,,,,,
1961-02-01 00:00:00+00:00,-1.00725031863007,,,,,,,
1961-03-01 00:00:00+00:00,-1.00725031863007,,,,,,,
1961-04-01 00:00:00+00:00,0.830721323013838,,,,,,,
1961-05-01 00:00:00+00:00,0.830721323013838,,,,,,,
1961-06-01 00:00:00+00:00,0.830721323013838,,,,,,,
1961-07-01 00:00:00+00:00,1.90351261279228,,,,1.32675509235829,,,
1961-08-01 00:00:00+00:00,1.90351261279228,,,,1.32675509235829,,,
1961-09-01 00:00:00+00:00,1.90351261279228,,,,1.32675509235829,,,
1961-10-01 00:00:00+00:00,1.82464904236394,,,,1.8315802441202895,,,
1961-11-01 00:00:00+00:00,1.82464904236394,,,,1.8315802441202895,,,
1961-12-01 00:00:00+00:00,1.82464904236394,,,,1.8315802441202895,,,
1962-01-01 00:00:00+00:00,1.49848339189143,,,,0.3373005469175259,,,
1962-02-01 00:00:00+00:00,1.49848339189143,,,,0.3373005469175259,,,
1962-03-01 00:00:00+00:00,1.49848339189143,,,,0.3373005469175259,,,
1962-04-01 00:00:00+00:00,1.15038718636201,,,,2.0525559336785495,,,
1962-05-01 00:00:00+00:00,1.15038718636201,,,,2.0525559336785495,,,
1962-06-01 00:00:00+00:00,1.15038718636201,,,,2.0525559336785495,,,
1962-07-01 00:00:00+00:00,0.606177761643618,,,,-0.296352327813837,,,
1962-08-01 00:00:00+00:00,0.606177761643618,,,,-0.296352327813837,,,
1962-09-01 00:00:00+00:00,0.606177761643618,,,,-0.296352327813837,,,
1962-10-01 00:00:00+00:00,0.768939664941801,,,,1.16376203151601,,,
1962-11-01 00:00:00+00:00,0.768939664941801,,,,1.16376203151601,,,
1962-12-01 00:00:00+00:00,0.768939664941801,,,,1.16376203151601,,,
1963-01-01 00:00:00+00:00,0.197071252175633,,,,2.09448612263536,,,
1963-02-01 00:00:00+00:00,0.197071252175633,,,,2.09448612263536,,,
1963-03-01 00:00:00+00:00,0.197071252175633,,,,2.09448612263536,,,
1963-04-01 00:00:00+00:00,0.821599200699163,,,,0.273832283095367,,,
1963-05-01 00:00:00+00:00,0.821599200699163,,,,0.273832283095367,,,
1963-06-01 00:00:00+00:00,0.821599200699163,,,,0.273832283095367,,,
1963-07-01 00:00:00+00:00,0.395296357665151,,,,0.5876487462059519,,,
1963-08-01 00:00:00+00:00,0.395296357665151,,,,0.5876487462059519,,,
1963-09-01 00:00:00+00:00,0.395296357665151,,,,0.5876487462059519,,,
1963-10-01 00:00:00+00:00,1.6572328441975,,,,-0.754549371564958,,,
1963-11-01 00:00:00+00:00,1.6572328441975,,,,-0.754549371564958,,,
1963-12-01 00:00:00+00:00,1.6572328441975,,,,-0.754549371564958,,,
1964-01-01 00:00:00+00:00,0.269062743847297,,,,1.83105390658872,,,
1964-02-01 00:00:00+00:00,0.269062743847297,,,,1.83105390658872,,,
1964-03-01 00:00:00+00:00,0.269062743847297,,,,1.83105390658872,,,
1964-04-01 00:00:00+00:00,1.57941661303097,,,,1.53595804168978,,,
1964-05-01 00:00:00+00:00,1.57941661303097,,,,1.53595804168978,,,
1964-06-01 00:00:00+00:00,1.57941661303097,,,,1.53595804168978,,,
1964-07-01 00:00:00+00:00,-0.0587164885590473,,,,-0.0033118849616435,,,
1964-08-01 00:00:00+00:00,-0.0587164885590473,,,,-0.0033118849616435,,,
1964-09-01 00:00:00+00:00,-0.0587164885590473,,,,-0.0033118849616435,,,
1964-10-01 00:00:00+00:00,1.44810256463836,,,,0.4834063366474959,,,
1964-11-01 00:00:00+00:00,1.44810256463836,,,,0.4834063366474959,,,
1964-12-01 00:00:00+00:00,1.44810256463836,,,,0.4834063366474959,,,
1965-01-01 00:00:00+00:00,-0.0222406404251939,,,,-0.3014078096418529,,,
1965-02-01 00:00:00+00:00,-0.0222406404251939,,,,-0.3014078096418529,,,
