time,soft_vix_cool
2016-11-30 00:00:00+00:00,0.00528435445662101
2016-12-31 00:00:00+00:00,0.0026874392548932313
2017-01-31 00:00:00+00:00,0.00400977231236177
2017-02-28 00:00:00+00:00,0.001797326741350247
2017-03-31 00:00:00+00:00,-0.0015921489971516545
2017-04-30 00:00:00+00:00,0.0007371572344108124
2017-05-31 00:00:00+00:00,-0.0025794222905745068
2017-06-30 00:00:00+00:00,0.003230892516647099
2017-07-31 00:00:00+00:00,0.004022529796429586
2017-08-31 00:00:00+00:00,-0.0021514190226066265
2017-09-30 00:00:00+00:00,0.003922535723172693
2017-10-31 00:00:00+00:00,0.0014778098969987497
2017-11-30 00:00:00+00:00,0.0010312077218233018
2017-12-31 00:00:00+00:00,-0.0013054102031138104
2018-01-31 00:00:00+00:00,0.001544032910272719
2018-02-28 00:00:00+00:00,0.0018394022102428131
2018-03-31 00:00:00+00:00,-0.0010855653415611233
2018-04-30 00:00:00+00:00,-0.0009651771000628306
2018-05-31 00:00:00+00:00,0.006653496039601414
2018-06-30 00:00:00+00:00,-0.0007999407689595062
2018-07-31 00:00:00+00:00,0.0009475337223032732
2018-08-31 00:00:00+00:00,0.0002178431151689253
2018-09-30 00:00:00+00:00,0.0003033261522780162
2018-10-31 00:00:00+00:00,-0.0004110475726105678
2018-11-30 00:00:00+00:00,-4.9326129606952485e-05
2018-12-31 00:00:00+00:00,-0.0019355202667765692
2019-01-31 00:00:00+00:00,-0.0021004658431542644
2019-02-28 00:00:00+00:00,-0.00017861081161840708
2019-03-31 00:00:00+00:00,-0.0011384139961081452
2019-04-30 00:00:00+00:00,-0.00028955781058537244
2019-05-31 00:00:00+00:00,-0.005602627737255728
2019-06-30 00:00:00+00:00,4.0055418054185665e-05
2019-07-31 00:00:00+00:00,-0.0036245439842595983
2019-08-31 00:00:00+00:00,-0.0004895712548785847
2019-09-30 00:00:00+00:00,0.0017621518423425186
2019-10-31 00:00:00+00:00,0.0035149204801325773
2019-11-30 00:00:00+00:00,-0.0006319954613532852
2019-12-31 00:00:00+00:00,-0.0001269820673710509
2020-01-31 00:00:00+00:00,-0.002545614141984731
2020-02-29 00:00:00+00:00,-0.0001470268379727413
2020-03-31 00:00:00+00:00,0.0005162393461879411
2020-04-30 00:00:00+00:00,-0.00042474674136572244
2020-05-31 00:00:00+00:00,0.0043600742984748475
2020-06-30 00:00:00+00:00,0.0016108136767907233
2020-07-31 00:00:00+00:00,0.0008756714939703869
2020-08-31 00:00:00+00:00,-0.00027426285419973606
2020-09-30 00:00:00+00:00,-0.004206774291196758
2020-10-31 00:00:00+00:00,-0.00040390734570161513
2020-11-30 00:00:00+00:00,0.0043446860504794405
2020-12-31 00:00:00+00:00,0.00029582377536430116
2021-01-31 00:00:00+00:00,0.0060086191012840295
2021-02-28 00:00:00+00:00,0.008339365189753423
2021-03-31 00:00:00+00:00,0.01198795162847821
2021-04-30 00:00:00+00:00,0.0014118553306994297
2021-05-31 00:00:00+00:00,0.0048645426870215225
2021-06-30 00:00:00+00:00,0.0016350159913278706
2021-07-31 00:00:00+00:00,-0.0004386213185331167
2021-08-31 00:00:00+00:00,-0.0007715103843632942
2021-09-30 00:00:00+00:00,0.0025825377890462686
2021-10-31 00:00:00+00:00,-0.0047380347440906245
2021-11-30 00:00:00+00:00,0.0010058588972279292
2021-12-31 00:00:00+00:00,-0.0009277469675069705
2022-01-31 00:00:00+00:00,-0.0015964230470958407
2022-02-28 00:00:00+00:00,0.00044319183391094974
2022-03-31 00:00:00+00:00,0.00473352533106719
2022-04-30 00:00:00+00:00,0.0007385381944244873
2022-05-31 00:00:00+00:00,-0.0005118861259540974
2022-06-30 00:00:00+00:00,0.0005353660280353889
2022-07-31 00:00:00+00:00,-0.0012638966965313747
2022-08-31 00:00:00+00:00,0.002767841216162692
2022-09-30 00:00:00+00:00,0.0026206901774201707
2022-10-31 00:00:00+00:00,-0.0012135595695513812
2022-11-30 00:00:00+00:00,0.0055314711703031705
2022-12-31 00:00:00+00:00,0.005148211422730142
2023-01-31 00:00:00+00:00,-0.0024662603863092603
2023-02-28 00:00:00+00:00,0.003902747297932274
2023-03-31 00:00:00+00:00,-0.001125862532213473
2023-04-30 00:00:00+00:00,0.0013665965362623655
2023-05-31 00:00:00+00:00,-0.002279397203421629
2023-06-30 00:00:00+00:00,0.006138538384962811
2023-07-31 00:00:00+00:00,-0.00289096054596949
2023-08-31 00:00:00+00:00,-0.0016230776005982106
2023-09-30 00:00:00+00:00,0.004521047740321693
2023-10-31 00:00:00+00:00,-0.0011518731645663305
2023-11-30 00:00:00+00:00,0.0022300386314064724
2023-12-31 00:00:00+00:00,-0.006611810461643497
2024-01-31 00:00:00+00:00,0.0027310003097318347
2024-02-29 00:00:00+00:00,0.005599020317779813
2024-03-31 00:00:00+00:00,0.0038745304312746143
2024-04-30 00:00:00+00:00,0.0030174749194467054
2024-05-31 00:00:00+00:00,0.0009718730805476916
2024-06-30 00:00:00+00:00,-0.0015335777054231725
2024-07-31 00:00:00+00:00,0.0023743462688772254
2024-08-31 00:00:00+00:00,-0.000287289114194067
2024-09-30 00:00:00+00:00,0.0002588435405557199
2024-10-31 00:00:00+00:00,-0.0012889228864162439
2024-11-30 00:00:00+00:00,-0.0023721701634119574
2024-12-31 00:00:00+00:00,-0.002743206610042348
2025-01-31 00:00:00+00:00,-0.0023092784415860157
2025-02-28 00:00:00+00:00,-0.0018149097540988146
2025-03-31 00:00:00+00:00,3.820095807460788e-05
2025-04-30 00:00:00+00:00,0.0011532113321019999
2025-05-31 00:00:00+00:00,-0.001142778974750458
2025-06-30 00:00:00+00:00,0.002838404504710512
2025-07-31 00:00:00+00:00,0.001741035292966986
2025-08-31 00:00:00+00:00,0.0010556043174880791
2025-09-30 00:00:00+00:00,0.0004691135047771855
2025-10-31 00:00:00+00:00,-0.0013859796995238094
2025-11-30 00:00:00+00:00,0.0003563618731814433
2025-12-31 00:00:00+00:00,-0.001970994461136022
2026-01-31 00:00:00+00:00,-0.0010207463428035801
2026-02-28 00:00:00+00:00,0.00014259762254487107
2026-03-31 00:00:00+00:00,0.001654380617388762
2026-04-30 00:00:00+00:00,0.0004620413548048763
2026-05-31 00:00:00+00:00,0.0004378980818078304
2026-06-30 00:00:00+00:00,4.5915771009097384e-05
2026-07-31 00:00:00+00:00,0.002473722136836498
2026-08-31 00:00:00+00:00,0.00404411686928885
2026-09-30 00:00:00+00:00,-0.0008968628119542243
