time,country_gpr_sort
2011-10-31 00:00:00+00:00,-0.005587294300929635
2011-11-30 00:00:00+00:00,-0.005789853788810473
2011-12-31 00:00:00+00:00,-0.0005998598293025514
2012-01-31 00:00:00+00:00,-0.004414211190716721
2012-02-29 00:00:00+00:00,0.003891733041246681
2012-03-31 00:00:00+00:00,-0.013039018033509486
2012-04-30 00:00:00+00:00,0.004793218159828916
2012-05-31 00:00:00+00:00,0.02088948255064005
2012-06-30 00:00:00+00:00,-0.0022414232802616674
2012-07-31 00:00:00+00:00,-0.004520328729669787
2012-08-31 00:00:00+00:00,0.011906769453333244
2012-09-30 00:00:00+00:00,-0.0034494098622290803
2012-10-31 00:00:00+00:00,-0.006111021183854204
2012-11-30 00:00:00+00:00,2.9509285526252427e-05
2012-12-31 00:00:00+00:00,0.007047653151375677
2013-01-31 00:00:00+00:00,0.004433512722495481
2013-02-28 00:00:00+00:00,0.0011396951612840933
2013-03-31 00:00:00+00:00,0.009736478447931907
2013-04-30 00:00:00+00:00,-0.00340238681281535
2013-05-31 00:00:00+00:00,-0.011887084935785941
2013-06-30 00:00:00+00:00,-0.0010944128940738596
2013-07-31 00:00:00+00:00,0.017536761907710252
2013-08-31 00:00:00+00:00,-0.01605764620828154
2013-09-30 00:00:00+00:00,-0.010722392139328019
2013-10-31 00:00:00+00:00,0.009356206492085795
2013-11-30 00:00:00+00:00,-0.008383333131323445
2013-12-31 00:00:00+00:00,0.0025453293842689906
2014-01-31 00:00:00+00:00,0.0009408543958744353
2014-02-28 00:00:00+00:00,-0.0020208932883830633
2014-03-31 00:00:00+00:00,-0.013699040770367321
2014-04-30 00:00:00+00:00,0.0007654856018963763
2014-05-31 00:00:00+00:00,0.010083756108141717
2014-06-30 00:00:00+00:00,-0.003501251488403634
2014-07-31 00:00:00+00:00,-0.005928911019191352
2014-08-31 00:00:00+00:00,0.004574700272934162
2014-09-30 00:00:00+00:00,-0.00022373348096216272
2014-10-31 00:00:00+00:00,-0.0017168816067713033
2014-11-30 00:00:00+00:00,0.009162064899196576
2014-12-31 00:00:00+00:00,0.0049879766747591425
2015-01-31 00:00:00+00:00,0.04228259353925856
2015-02-28 00:00:00+00:00,-0.012960125424513858
2015-03-31 00:00:00+00:00,-0.00013419183797103162
2015-04-30 00:00:00+00:00,-0.009722655180148032
2015-05-31 00:00:00+00:00,0.00714248051164823
2015-06-30 00:00:00+00:00,-0.004442596793397313
2015-07-31 00:00:00+00:00,0.006166402570743967
2015-08-31 00:00:00+00:00,0.004599786873936695
2015-09-30 00:00:00+00:00,0.0046779317368996765
2015-10-31 00:00:00+00:00,0.002238230198504887
2015-11-30 00:00:00+00:00,-0.003000188002395432
2015-12-31 00:00:00+00:00,0.006270360764732752
2016-01-31 00:00:00+00:00,0.001680013236186273
2016-02-29 00:00:00+00:00,0.002401488496659221
2016-03-31 00:00:00+00:00,-0.0006888395537181236
2016-04-30 00:00:00+00:00,-0.0013300127958778551
2016-05-31 00:00:00+00:00,-0.005066343392752581
2016-06-30 00:00:00+00:00,-0.010885700134713683
2016-07-31 00:00:00+00:00,0.0037711175466073055
2016-08-31 00:00:00+00:00,-0.005753101360725044
2016-09-30 00:00:00+00:00,0.012032030181909903
2016-10-31 00:00:00+00:00,0.004925678587177629
2016-11-30 00:00:00+00:00,0.00800647925461262
2016-12-31 00:00:00+00:00,0.0025533454720394477
2017-01-31 00:00:00+00:00,0.011284764589289065
2017-02-28 00:00:00+00:00,-0.006224367121740237
2017-03-31 00:00:00+00:00,0.0027341147197974536
2017-04-30 00:00:00+00:00,0.025023200360723585
2017-05-31 00:00:00+00:00,0.006111488130005949
2017-06-30 00:00:00+00:00,0.008269533980465038
2017-07-31 00:00:00+00:00,-0.013524227568598945
2017-08-31 00:00:00+00:00,0.004975030312000195
2017-09-30 00:00:00+00:00,-0.013896693440193286
2017-10-31 00:00:00+00:00,-0.0030336452707869777
2017-11-30 00:00:00+00:00,0.0067845473484038354
2017-12-31 00:00:00+00:00,0.00648897290211492
2018-01-31 00:00:00+00:00,0.007365676244776909
2018-02-28 00:00:00+00:00,-0.007988069815367593
2018-03-31 00:00:00+00:00,0.0052702976635148335
2018-04-30 00:00:00+00:00,0.006892431240671071
2018-05-31 00:00:00+00:00,-0.0068603090151097
2018-06-30 00:00:00+00:00,0.0044423595091014345
2018-07-31 00:00:00+00:00,0.004558238748203047
2018-08-31 00:00:00+00:00,0.001990686166928546
2018-09-30 00:00:00+00:00,0.004628776665657419
2018-10-31 00:00:00+00:00,-0.005946890062092369
2018-11-30 00:00:00+00:00,0.005597804235104142
2018-12-31 00:00:00+00:00,-0.0011944529645170343
2019-01-31 00:00:00+00:00,-0.00502825387254302
2019-02-28 00:00:00+00:00,-0.0025431410991950676
2019-03-31 00:00:00+00:00,0.00262560990616012
2019-04-30 00:00:00+00:00,0.0012150880206143189
2019-05-31 00:00:00+00:00,0.01267321140497124
2019-06-30 00:00:00+00:00,-0.004337228821515771
2019-07-31 00:00:00+00:00,0.0018213434897158542
2019-08-31 00:00:00+00:00,-0.0034241459380792705
2019-09-30 00:00:00+00:00,-0.003687553313634906
2019-10-31 00:00:00+00:00,-0.012516402565714957
2019-11-30 00:00:00+00:00,0.001904052893613617
2019-12-31 00:00:00+00:00,-0.00828260406808523
2020-01-31 00:00:00+00:00,-0.0038635091631873397
2020-02-29 00:00:00+00:00,-0.004493422039257511
2020-03-31 00:00:00+00:00,0.014448471875575075
2020-04-30 00:00:00+00:00,-0.01855918606371809
2020-05-31 00:00:00+00:00,0.020227699484585582
2020-06-30 00:00:00+00:00,0.005152171140220041
2020-07-31 00:00:00+00:00,-0.0026992598508251975
2020-08-31 00:00:00+00:00,0.0009948053270625312
2020-09-30 00:00:00+00:00,0.0007256162844218039
2020-10-31 00:00:00+00:00,0.0040511523538966365
2020-11-30 00:00:00+00:00,0.008065760851843962
2020-12-31 00:00:00+00:00,-0.009111803449415201
