start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.000807165539308185,0.5722222222222222,0.1260064981304282,1.0188418376124557,0.9763987483337757,0.23796679230414436,high_bci_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,0.002539482224048075,0.7272727272727273,0.7062130136754506,1.5963116557620454,1.1141369037628432,1.3693683657523423,high_bci_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.004433517604133705,0.8181818181818182,0.6135127649864492,2.718953195273344,1.707764380792093,1.5005416719643698,high_bci_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.004777753518997674,0.875,0.6379173827552804,3.2708494587682626,1.5478621141363582,1.8135591802175093,high_bci_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0029717826170567916,0.8333333333333334,0.5607767642784768,2.0635668933666342,1.5188438910495838,1.7970484343280602,high_bci_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.001053183407754835,0.4222222222222222,0.1748679232278928,-1.3461702246862184,-1.2872949198290835,-0.29192126441910055,low_bci_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.002704715971112649,0.2727272727272727,1.0,-1.6926887152833507,-1.1620039376577012,-1.4227435555373642,low_bci_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.004834535193440944,0.18181818181818182,1.0,-2.9852252703921143,-1.7342894312033823,-1.6157094190346968,low_bci_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.005119608537796139,0.125,1.0,-3.535010951193211,-1.5694903664898763,-1.9770745109264656,low_bci_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.003303206582733383,0.16666666666666666,1.0,-2.2956500105749686,-1.5894586084225697,-1.9573405206529757,low_bci_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0012593181561574907,0.5555555555555556,0.14761245224617797,1.7148510645393187,1.8956666549879937,0.36867694058134526,high_bci_z_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.002369867648594542,0.7272727272727273,0.6909397441901474,1.5632838271931264,1.1026780201946693,1.2788215578128732,high_bci_z_xs,year_2024,eval,True,False
