time,low_hpi_xs
2011-10-31 00:00:00+00:00,0.007601729220808817
2011-11-30 00:00:00+00:00,0.002853413598876031
2011-12-31 00:00:00+00:00,0.0027825019729537104
2012-01-31 00:00:00+00:00,0.006360640244243987
2012-02-29 00:00:00+00:00,-0.0008670699203940924
2012-03-31 00:00:00+00:00,-0.005290146758170966
2012-04-30 00:00:00+00:00,0.004026559611844283
2012-05-31 00:00:00+00:00,-0.002041144436669584
2012-06-30 00:00:00+00:00,0.008682742828872936
2012-07-31 00:00:00+00:00,0.009477161787186494
2012-08-31 00:00:00+00:00,-0.009837568051196177
2012-09-30 00:00:00+00:00,0.0008043487005784389
2012-10-31 00:00:00+00:00,0.0004964869112438208
2012-11-30 00:00:00+00:00,-0.0017373620843111892
2012-12-31 00:00:00+00:00,-0.0035558540154405627
2013-01-31 00:00:00+00:00,-0.008150782800854572
2013-02-28 00:00:00+00:00,-0.006926961302229917
2013-03-31 00:00:00+00:00,0.007304906147205692
2013-04-30 00:00:00+00:00,-0.004983998853195448
2013-05-31 00:00:00+00:00,0.015910167190504865
2013-06-30 00:00:00+00:00,0.008364492756915531
2013-07-31 00:00:00+00:00,-0.007519568280899835
2013-08-31 00:00:00+00:00,0.006952336986240981
2013-09-30 00:00:00+00:00,-0.00786732211892116
2013-10-31 00:00:00+00:00,-0.006267417676278031
2013-11-30 00:00:00+00:00,0.008067179300530025
2013-12-31 00:00:00+00:00,-0.007450561708966186
2014-01-31 00:00:00+00:00,-0.005825485349156834
2014-02-28 00:00:00+00:00,-0.006962184451319686
2014-03-31 00:00:00+00:00,-0.016408193823862383
2014-04-30 00:00:00+00:00,0.0026322639806504178
2014-05-31 00:00:00+00:00,-0.0022840377360461295
2014-06-30 00:00:00+00:00,-0.009335346131753686
2014-07-31 00:00:00+00:00,0.0051606866821722885
2014-08-31 00:00:00+00:00,-0.001277862846590594
2014-09-30 00:00:00+00:00,0.023642943348981538
2014-10-31 00:00:00+00:00,0.0007918964463016209
2014-11-30 00:00:00+00:00,0.00990203488740482
2014-12-31 00:00:00+00:00,0.0065007223033892725
2015-01-31 00:00:00+00:00,0.002890305854224673
2015-02-28 00:00:00+00:00,-0.009171271687062998
2015-03-31 00:00:00+00:00,0.005208670246179992
2015-04-30 00:00:00+00:00,-0.00330256977086707
2015-05-31 00:00:00+00:00,0.012384031217557157
2015-06-30 00:00:00+00:00,0.008932790603893404
2015-07-31 00:00:00+00:00,0.003431584452784131
2015-08-31 00:00:00+00:00,0.020267208299965533
2015-09-30 00:00:00+00:00,0.0010575918420248076
2015-10-31 00:00:00+00:00,-0.017497805783832976
2015-11-30 00:00:00+00:00,-0.007084470119465558
2015-12-31 00:00:00+00:00,-0.005418460392213054
2016-01-31 00:00:00+00:00,0.013561611527892481
2016-02-29 00:00:00+00:00,-0.0022904394407770035
2016-03-31 00:00:00+00:00,-0.02175210085648671
2016-04-30 00:00:00+00:00,-0.012426727079416389
2016-05-31 00:00:00+00:00,0.009745415324232676
2016-06-30 00:00:00+00:00,-0.010841662344634795
2016-07-31 00:00:00+00:00,0.0015366056351155954
2016-08-31 00:00:00+00:00,-0.004723551771941392
2016-09-30 00:00:00+00:00,0.007151801678786596
2016-10-31 00:00:00+00:00,-0.0004919957358137106
2016-11-30 00:00:00+00:00,-0.008253514873286072
2016-12-31 00:00:00+00:00,-0.0032305272218547953
2017-01-31 00:00:00+00:00,-0.0016237225830076918
2017-02-28 00:00:00+00:00,0.005263614094282776
2017-03-31 00:00:00+00:00,0.010766296789863627
2017-04-30 00:00:00+00:00,0.010914007971176032
2017-05-31 00:00:00+00:00,-0.0027528201445745637
2017-06-30 00:00:00+00:00,-0.01667534274980309
2017-07-31 00:00:00+00:00,-0.01649469120893865
2017-08-31 00:00:00+00:00,0.007577349456536542
2017-09-30 00:00:00+00:00,0.004148943954757289
2017-10-31 00:00:00+00:00,0.004675347761240678
2017-11-30 00:00:00+00:00,0.009747896269168388
2017-12-31 00:00:00+00:00,-0.013687390984940317
2018-01-31 00:00:00+00:00,0.004063498852094005
2018-02-28 00:00:00+00:00,0.017901783963719442
2018-03-31 00:00:00+00:00,0.007674089070308421
2018-04-30 00:00:00+00:00,-0.007457948219201871
2018-05-31 00:00:00+00:00,0.002678556601159121
2018-06-30 00:00:00+00:00,0.0006451327117169559
2018-07-31 00:00:00+00:00,-0.007003314835109187
2018-08-31 00:00:00+00:00,-0.0036235651809758407
2018-09-30 00:00:00+00:00,-0.00899302856599038
2018-10-31 00:00:00+00:00,-0.00014089530757699364
2018-11-30 00:00:00+00:00,0.0013927815275223132
2018-12-31 00:00:00+00:00,-0.020063112393978844
2019-01-31 00:00:00+00:00,0.008628397888882144
2019-02-28 00:00:00+00:00,0.00020004065132428472
2019-03-31 00:00:00+00:00,-0.0006131253051688823
2019-04-30 00:00:00+00:00,0.003285864735410593
2019-05-31 00:00:00+00:00,-0.008787441625375036
2019-06-30 00:00:00+00:00,0.00024815049209769846
2019-07-31 00:00:00+00:00,0.0019018135764599098
2019-08-31 00:00:00+00:00,-0.007552846328189644
2019-09-30 00:00:00+00:00,0.008072656820333535
2019-10-31 00:00:00+00:00,-0.00115287509128148
2019-11-30 00:00:00+00:00,-0.0013311989130642132
2019-12-31 00:00:00+00:00,0.0007671646918936403
2020-01-31 00:00:00+00:00,-0.009407381392884995
2020-02-29 00:00:00+00:00,-0.007537521779273915
2020-03-31 00:00:00+00:00,-0.03190788548183732
2020-04-30 00:00:00+00:00,0.007341853725127301
2020-05-31 00:00:00+00:00,-0.007056194791660864
2020-06-30 00:00:00+00:00,-0.0017599903116771731
2020-07-31 00:00:00+00:00,-0.004306231299821772
2020-08-31 00:00:00+00:00,-0.00610659066212782
2020-09-30 00:00:00+00:00,0.004597278820434703
2020-10-31 00:00:00+00:00,0.007928592012073743
2020-11-30 00:00:00+00:00,-0.01010669022894184
2020-12-31 00:00:00+00:00,-0.008510474319629258
2021-01-31 00:00:00+00:00,0.0021780329156884104
2021-02-28 00:00:00+00:00,-0.007366281564175292
