time,cip_ew
2011-10-31 00:00:00+00:00,0.015496608833327485
2011-11-30 00:00:00+00:00,-0.010491480633305184
2011-12-31 00:00:00+00:00,0.0057255082729439355
2012-01-31 00:00:00+00:00,0.013991867978836892
2012-02-29 00:00:00+00:00,0.0027840400459160364
2012-03-31 00:00:00+00:00,-0.008875355767804738
2012-04-30 00:00:00+00:00,0.00143843947666622
2012-05-31 00:00:00+00:00,-0.0047649382102078475
2012-06-30 00:00:00+00:00,0.012115581789799768
2012-07-31 00:00:00+00:00,0.014346383915416538
2012-08-31 00:00:00+00:00,-0.01027829543137826
2012-09-30 00:00:00+00:00,0.002591807026179449
2012-10-31 00:00:00+00:00,-0.00477207086239706
2012-11-30 00:00:00+00:00,-5.2682881936938486e-05
2012-12-31 00:00:00+00:00,-0.004507630009013219
2013-01-31 00:00:00+00:00,0.003019825777996754
2013-02-28 00:00:00+00:00,0.002241343548904595
2013-03-31 00:00:00+00:00,0.001141936868984894
2013-04-30 00:00:00+00:00,1.3975264599119797e-05
2013-05-31 00:00:00+00:00,-0.004811060284875657
2013-06-30 00:00:00+00:00,-0.007862002728987627
2013-07-31 00:00:00+00:00,0.003478317093867478
2013-08-31 00:00:00+00:00,-0.003870559089940828
2013-09-30 00:00:00+00:00,0.0019984821285832233
2013-10-31 00:00:00+00:00,0.0016137664280699848
2013-11-30 00:00:00+00:00,-0.003711269063099265
2013-12-31 00:00:00+00:00,0.0008654784155512907
2014-01-31 00:00:00+00:00,0.005347978800073205
2014-02-28 00:00:00+00:00,0.0023580408455390334
2014-03-31 00:00:00+00:00,0.00046085051818001155
2014-04-30 00:00:00+00:00,-0.0012979497510607896
2014-05-31 00:00:00+00:00,0.0011175552897988439
2014-06-30 00:00:00+00:00,-0.002842573816666305
2014-07-31 00:00:00+00:00,0.0036330804808739625
2014-08-31 00:00:00+00:00,-0.0009663387822945735
2014-09-30 00:00:00+00:00,0.006661635371267849
2014-10-31 00:00:00+00:00,-0.0009829590714992564
2014-11-30 00:00:00+00:00,0.0004562103662721917
2014-12-31 00:00:00+00:00,0.003344046395613365
2015-01-31 00:00:00+00:00,-0.023932295578052987
2015-02-28 00:00:00+00:00,0.007214759219992706
2015-03-31 00:00:00+00:00,0.0006089083008025131
2015-04-30 00:00:00+00:00,0.001797268640963967
2015-05-31 00:00:00+00:00,-0.01027670423078475
2015-06-30 00:00:00+00:00,-0.009306921039525018
2015-07-31 00:00:00+00:00,-0.008968032917811564
2015-08-31 00:00:00+00:00,-0.008948153626933797
2015-09-30 00:00:00+00:00,-0.0012794150725898845
2015-10-31 00:00:00+00:00,0.010084337448818648
2015-11-30 00:00:00+00:00,0.009256960572469275
2015-12-31 00:00:00+00:00,0.006738850873550417
2016-01-31 00:00:00+00:00,6.846129078663665e-05
2016-02-29 00:00:00+00:00,-0.002742082750783803
2016-03-31 00:00:00+00:00,0.00958639280164908
2016-04-30 00:00:00+00:00,-0.0007940705957442118
2016-05-31 00:00:00+00:00,-0.003701585075693292
2016-06-30 00:00:00+00:00,-0.005173633278136469
2016-07-31 00:00:00+00:00,-0.0003200258937087197
2016-08-31 00:00:00+00:00,0.003349686483168801
2016-09-30 00:00:00+00:00,-0.0016704950918144945
2016-10-31 00:00:00+00:00,0.0052268633908152395
2016-11-30 00:00:00+00:00,-0.0003839908057794439
2016-12-31 00:00:00+00:00,-0.00014231429599009804
2017-01-31 00:00:00+00:00,0.0033219097677630316
2017-02-28 00:00:00+00:00,0.0021583103221127775
2017-03-31 00:00:00+00:00,-0.002443471896094618
2017-04-30 00:00:00+00:00,0.0003166184517664483
2017-05-31 00:00:00+00:00,0.0035272883300601077
2017-06-30 00:00:00+00:00,0.0024098831562509027
2017-07-31 00:00:00+00:00,0.00387982950271204
2017-08-31 00:00:00+00:00,-0.0037427684138618966
2017-09-30 00:00:00+00:00,0.0016228815935386276
2017-10-31 00:00:00+00:00,-0.0018963492751108424
2017-11-30 00:00:00+00:00,0.0009987133065965104
2017-12-31 00:00:00+00:00,0.0008177743632469259
2018-01-31 00:00:00+00:00,0.0002618813419952293
2018-02-28 00:00:00+00:00,0.002923711327647016
2018-03-31 00:00:00+00:00,0.0017658337118051648
2018-04-30 00:00:00+00:00,-0.0006157409462156371
2018-05-31 00:00:00+00:00,0.0007665775329943614
2018-06-30 00:00:00+00:00,-0.0013108741706839844
2018-07-31 00:00:00+00:00,-0.001087813391349779
2018-08-31 00:00:00+00:00,0.0014531609996033534
2018-09-30 00:00:00+00:00,0.00022588114462784858
2018-10-31 00:00:00+00:00,0.002593748885571623
2018-11-30 00:00:00+00:00,0.0061405155533102995
2018-12-31 00:00:00+00:00,-0.002462859283613894
2019-01-31 00:00:00+00:00,-0.0011029181214177175
2019-02-28 00:00:00+00:00,0.006387431179166736
2019-03-31 00:00:00+00:00,-0.0020915460821945286
2019-04-30 00:00:00+00:00,0.0026762999264982046
2019-05-31 00:00:00+00:00,-0.0064147587490691604
2019-06-30 00:00:00+00:00,-0.003756101214065777
2019-07-31 00:00:00+00:00,-0.002400836054654132
2019-08-31 00:00:00+00:00,-0.005240766880673986
2019-09-30 00:00:00+00:00,0.006364521414257807
2019-10-31 00:00:00+00:00,0.0007926370722843856
2019-11-30 00:00:00+00:00,0.0014049802083078156
2019-12-31 00:00:00+00:00,-0.005366517918207525
2020-01-31 00:00:00+00:00,0.0010366122056797433
2020-02-29 00:00:00+00:00,0.0013472439544894854
2020-03-31 00:00:00+00:00,-0.003394792758320775
2020-04-30 00:00:00+00:00,0.005665383235429644
2020-05-31 00:00:00+00:00,0.0034013256500757816
2020-06-30 00:00:00+00:00,0.001071038278074976
2020-07-31 00:00:00+00:00,-0.0024794056669995568
2020-08-31 00:00:00+00:00,0.0061592855068264285
2020-09-30 00:00:00+00:00,-0.0005791031835913341
2020-10-31 00:00:00+00:00,-0.00018794367955987656
2020-11-30 00:00:00+00:00,0.003491226320504026
2020-12-31 00:00:00+00:00,-0.001063150679806557
2021-01-31 00:00:00+00:00,-0.002442578843592891
2021-02-28 00:00:00+00:00,0.0011306719595076675
2021-03-31 00:00:00+00:00,0.001361124211514575
2021-04-30 00:00:00+00:00,0.001389252918879702
2021-05-31 00:00:00+00:00,-0.0009892383184827436
2021-06-30 00:00:00+00:00,-0.0005163851541504227
