time,high_bci_z_xs
2024-08-31 00:00:00+00:00,-0.0019678437163094253
2024-09-30 00:00:00+00:00,-0.0017873271800048496
2024-10-31 00:00:00+00:00,0.0026580676144316584
2024-11-30 00:00:00+00:00,0.000730959259362951
2024-12-31 00:00:00+00:00,-0.006064874840525203
2025-01-31 00:00:00+00:00,0.0013548326603911587
2025-02-28 00:00:00+00:00,0.0030008796329399345
2025-03-31 00:00:00+00:00,-0.004647512260336106
2025-04-30 00:00:00+00:00,0.017197375168634732
2025-05-31 00:00:00+00:00,-0.00036386956442335805
2025-06-30 00:00:00+00:00,0.009146327661073483
2025-07-31 00:00:00+00:00,0.0059534295862420095
2025-08-31 00:00:00+00:00,-0.0005724505079459652
2025-09-30 00:00:00+00:00,0.005346166445314271
2025-10-31 00:00:00+00:00,0.0031328368705607623
2025-11-30 00:00:00+00:00,0.0018560291241465077
2025-12-31 00:00:00+00:00,0.000460857433804307
2026-01-31 00:00:00+00:00,-0.00801036017581247
2026-02-28 00:00:00+00:00,0.005884749059189787
2026-03-31 00:00:00+00:00,0.013127490462862434
2026-04-30 00:00:00+00:00,0.003369530575615398
2026-05-31 00:00:00+00:00,0.002933344108533076
2026-06-30 00:00:00+00:00,-0.00948457225171917
2026-07-31 00:00:00+00:00,0.003224682039861815
2026-08-31 00:00:00+00:00,0.004945903269969243
2026-09-30 00:00:00+00:00,-0.0013949509544713967
