time,ca_chg_xs
2011-10-31 00:00:00+00:00,0.015348318097563984
2011-11-30 00:00:00+00:00,-0.0087338973227864
2011-12-31 00:00:00+00:00,0.005321326567209406
2012-01-31 00:00:00+00:00,0.016285067942378717
2012-02-29 00:00:00+00:00,0.009349051215200577
2012-03-31 00:00:00+00:00,-0.015491435746634696
2012-04-30 00:00:00+00:00,-0.00047125556607863217
2012-05-31 00:00:00+00:00,0.019294627597043146
2012-06-30 00:00:00+00:00,-0.0029614567873060826
2012-07-31 00:00:00+00:00,-0.009871885199859487
2012-08-31 00:00:00+00:00,0.003654644946607055
2012-09-30 00:00:00+00:00,-0.0028987182450481708
2012-10-31 00:00:00+00:00,0.0033236422477800343
2012-11-30 00:00:00+00:00,-0.002082469413883903
2012-12-31 00:00:00+00:00,0.004073631019872792
2013-01-31 00:00:00+00:00,0.006501939740856777
2013-02-28 00:00:00+00:00,0.006085064913382565
2013-03-31 00:00:00+00:00,-0.004319423121863175
2013-04-30 00:00:00+00:00,0.012659350481376341
2013-05-31 00:00:00+00:00,-0.0017253765169220614
2013-06-30 00:00:00+00:00,0.005830707414243408
2013-07-31 00:00:00+00:00,0.01290668760075131
2013-08-31 00:00:00+00:00,-0.0064032665439412995
2013-09-30 00:00:00+00:00,-0.002366076417043894
2013-10-31 00:00:00+00:00,0.008822620633314848
2013-11-30 00:00:00+00:00,-0.01563767835970331
2013-12-31 00:00:00+00:00,-0.0035880848389383546
2014-01-31 00:00:00+00:00,-0.0013397617158967812
2014-02-28 00:00:00+00:00,-0.006729390451066464
2014-03-31 00:00:00+00:00,0.003728613449369922
2014-04-30 00:00:00+00:00,-0.0004673942051021118
2014-05-31 00:00:00+00:00,8.844158499266008e-05
2014-06-30 00:00:00+00:00,0.003568125773983244
2014-07-31 00:00:00+00:00,-0.0014960888817344697
2014-08-31 00:00:00+00:00,0.003636666849995196
2014-09-30 00:00:00+00:00,-0.023590034817369432
2014-10-31 00:00:00+00:00,-0.004326046453742127
2014-11-30 00:00:00+00:00,-0.004671000053467433
2014-12-31 00:00:00+00:00,-0.0040899653904648
2015-01-31 00:00:00+00:00,-0.017107776331752755
2015-02-28 00:00:00+00:00,0.0013768312623476664
2015-03-31 00:00:00+00:00,0.004210669856327343
2015-04-30 00:00:00+00:00,0.00010410521067982792
2015-05-31 00:00:00+00:00,0.0010870223826104919
2015-06-30 00:00:00+00:00,-0.005759978779187436
2015-07-31 00:00:00+00:00,0.002785114704763725
2015-08-31 00:00:00+00:00,0.007186788013894052
2015-09-30 00:00:00+00:00,0.004775019832182981
2015-10-31 00:00:00+00:00,0.014306321733059901
2015-11-30 00:00:00+00:00,0.0029774495998571293
2015-12-31 00:00:00+00:00,-0.013531475029756601
2016-01-31 00:00:00+00:00,-0.002253811453705845
2016-02-29 00:00:00+00:00,-0.0015553804743034805
2016-03-31 00:00:00+00:00,-0.01030466339240066
2016-04-30 00:00:00+00:00,-0.008534974132941464
2016-05-31 00:00:00+00:00,-0.0111666423526523
2016-06-30 00:00:00+00:00,0.030021577237489883
2016-07-31 00:00:00+00:00,0.0023405886388807584
2016-08-31 00:00:00+00:00,0.005014944375457686
2016-09-30 00:00:00+00:00,-7.859656855024877e-05
2016-10-31 00:00:00+00:00,0.006032344671567991
2016-11-30 00:00:00+00:00,0.002074146387898379
2016-12-31 00:00:00+00:00,-0.012638183034399453
2017-01-31 00:00:00+00:00,-0.010464134737259378
2017-02-28 00:00:00+00:00,-0.0031635797183132697
2017-03-31 00:00:00+00:00,0.006303509344708136
2017-04-30 00:00:00+00:00,-0.008480547291702778
2017-05-31 00:00:00+00:00,-0.0018132173281443231
2017-06-30 00:00:00+00:00,-0.0014231857930718794
2017-07-31 00:00:00+00:00,-0.013114072153151524
2017-08-31 00:00:00+00:00,-0.005166281912361348
2017-09-30 00:00:00+00:00,0.005461750801961429
2017-10-31 00:00:00+00:00,0.01325871698101877
2017-11-30 00:00:00+00:00,0.0033493560303721193
2017-12-31 00:00:00+00:00,0.00899940223927409
2018-01-31 00:00:00+00:00,-0.003533251219954625
2018-02-28 00:00:00+00:00,0.003113468658553886
2018-03-31 00:00:00+00:00,0.002359804526336662
2018-04-30 00:00:00+00:00,-0.0032049918503010977
2018-05-31 00:00:00+00:00,-0.013640222621957188
2018-06-30 00:00:00+00:00,0.012877202896396156
2018-07-31 00:00:00+00:00,-0.0019278028726241736
2018-08-31 00:00:00+00:00,0.0144283241440335
2018-09-30 00:00:00+00:00,-4.943749550367915e-05
2018-10-31 00:00:00+00:00,-0.0017235082420946624
2018-11-30 00:00:00+00:00,-0.008457289791020783
2018-12-31 00:00:00+00:00,0.0029503867709430587
2019-01-31 00:00:00+00:00,0.0007108668445596766
2019-02-28 00:00:00+00:00,0.00600394012935368
2019-03-31 00:00:00+00:00,0.0005265849550462054
2019-04-30 00:00:00+00:00,0.0032267410438218125
2019-05-31 00:00:00+00:00,-0.015205340444096271
2019-06-30 00:00:00+00:00,0.000730555918062592
2019-07-31 00:00:00+00:00,-0.006890625397371064
2019-08-31 00:00:00+00:00,-0.013327167173372123
2019-09-30 00:00:00+00:00,-0.000679337618549769
2019-10-31 00:00:00+00:00,-0.012643087666195485
2019-11-30 00:00:00+00:00,0.0008660275222376335
2019-12-31 00:00:00+00:00,-0.0032205342738877984
2020-01-31 00:00:00+00:00,0.012700372969888463
2020-02-29 00:00:00+00:00,0.0037644204597360176
2020-03-31 00:00:00+00:00,-0.005102593020987367
2020-04-30 00:00:00+00:00,-0.0044515242645899455
2020-05-31 00:00:00+00:00,0.003381156091006643
2020-06-30 00:00:00+00:00,-0.007375317356313915
2020-07-31 00:00:00+00:00,-0.0005468967966282268
2020-08-31 00:00:00+00:00,0.003492101579225082
2020-09-30 00:00:00+00:00,0.006723856537663941
2020-10-31 00:00:00+00:00,-0.00035937026740295863
2020-11-30 00:00:00+00:00,0.0039176791768877894
2020-12-31 00:00:00+00:00,0.00795541323025084
2021-01-31 00:00:00+00:00,-0.012132765022285663
2021-02-28 00:00:00+00:00,0.02076268492038813
2021-03-31 00:00:00+00:00,-0.002575623322293663
2021-04-30 00:00:00+00:00,-0.0007427841927446499
2021-05-31 00:00:00+00:00,0.0013512755183382463
2021-06-30 00:00:00+00:00,0.002942418525303303
2021-07-31 00:00:00+00:00,-0.003063326031143454
2021-08-31 00:00:00+00:00,0.0032211275564397734
2021-09-30 00:00:00+00:00,0.005718967719948509
2021-10-31 00:00:00+00:00,0.005513270849324847
2021-11-30 00:00:00+00:00,0.0013267008979238604
2021-12-31 00:00:00+00:00,0.0047784828206065555
2022-01-31 00:00:00+00:00,-0.0034623172430032767
2022-02-28 00:00:00+00:00,0.002993940743320822
2022-03-31 00:00:00+00:00,0.01983441732307334
2022-04-30 00:00:00+00:00,0.0033720835752610867
2022-05-31 00:00:00+00:00,0.0016159766728960356
2022-06-30 00:00:00+00:00,-0.000711442607254531
2022-07-31 00:00:00+00:00,-0.002224208825843399
2022-08-31 00:00:00+00:00,-0.011084190860597976
2022-09-30 00:00:00+00:00,-0.0004140720980201351
2022-10-31 00:00:00+00:00,-0.016887928635296756
2022-11-30 00:00:00+00:00,-0.013632278898702332
2022-12-31 00:00:00+00:00,-0.0025839630702740868
2023-01-31 00:00:00+00:00,0.012566719897227685
2023-02-28 00:00:00+00:00,-0.00319127269284869
2023-03-31 00:00:00+00:00,-0.0020817838609060724
2023-04-30 00:00:00+00:00,0.005461524580071986
2023-05-31 00:00:00+00:00,-0.005971340421446092
2023-06-30 00:00:00+00:00,-0.00326488321045193
2023-07-31 00:00:00+00:00,-0.003818565101069038
2023-08-31 00:00:00+00:00,0.0059932621829612565
2023-09-30 00:00:00+00:00,0.004135865518228865
2023-10-31 00:00:00+00:00,-0.008293420149972142
2023-11-30 00:00:00+00:00,0.0028770825522970167
2023-12-31 00:00:00+00:00,-4.2979833262291045e-05
2024-01-31 00:00:00+00:00,-0.011354535669357069
2024-02-29 00:00:00+00:00,-0.002539324336299331
2024-03-31 00:00:00+00:00,-0.008592363516305435
2024-04-30 00:00:00+00:00,0.00040644399973133183
2024-05-31 00:00:00+00:00,0.0016180640453233863
2024-06-30 00:00:00+00:00,-0.004791267070067495
2024-07-31 00:00:00+00:00,-0.014495184774379832
2024-08-31 00:00:00+00:00,0.00017792538036731642
2024-09-30 00:00:00+00:00,-0.006338762401072895
2024-10-31 00:00:00+00:00,0.010207156351174085
2024-11-30 00:00:00+00:00,-0.005514960324609519
2024-12-31 00:00:00+00:00,0.0050241010950005105
2025-01-31 00:00:00+00:00,0.008152939839131124
2025-02-28 00:00:00+00:00,0.0004945821041795195
2025-03-31 00:00:00+00:00,0.002699584022916479
2025-04-30 00:00:00+00:00,-0.01105794071618893
2025-05-31 00:00:00+00:00,0.0027407160597845426
2025-06-30 00:00:00+00:00,-0.008764350786986896
2025-07-31 00:00:00+00:00,-0.003673508602187847
2025-08-31 00:00:00+00:00,-0.003995105162055035
2025-09-30 00:00:00+00:00,-0.007596877781311462
2025-10-31 00:00:00+00:00,-0.0022865597189347664
2025-11-30 00:00:00+00:00,0.0013743787184226086
2025-12-31 00:00:00+00:00,-0.00027066490964866574
2026-01-31 00:00:00+00:00,0.005012356487829495
2026-02-28 00:00:00+00:00,-0.0032856776599275994
2026-03-31 00:00:00+00:00,-0.0013340742066664246
2026-04-30 00:00:00+00:00,0.00491699856317851
2026-05-31 00:00:00+00:00,0.0023361281690090774
2026-06-30 00:00:00+00:00,-0.0032333444403823686
2026-07-31 00:00:00+00:00,0.009465619210254905
2026-08-31 00:00:00+00:00,0.002456643929397151
2026-09-30 00:00:00+00:00,-0.003847993277139694
