time,ppp_ts_60m
2018-04-30 00:00:00+00:00,0.005824926376137851
2018-05-31 00:00:00+00:00,0.0010858022754127727
2018-06-30 00:00:00+00:00,-0.0071466870116063674
2018-07-31 00:00:00+00:00,0.0005469374277315975
2018-08-31 00:00:00+00:00,-0.001739965598416715
2018-09-30 00:00:00+00:00,0.00669411999301861
2018-10-31 00:00:00+00:00,0.0024543016906823922
2018-11-30 00:00:00+00:00,0.0030899037858931333
2018-12-31 00:00:00+00:00,-0.004938708163741867
2019-01-31 00:00:00+00:00,0.01798667003589527
2019-02-28 00:00:00+00:00,0.002002398763687241
2019-03-31 00:00:00+00:00,-0.004308710514398073
2019-04-30 00:00:00+00:00,0.0017398025133528172
2019-05-31 00:00:00+00:00,-0.014733292071358761
2019-06-30 00:00:00+00:00,0.0074332261920078135
2019-07-31 00:00:00+00:00,-0.009415686518431943
2019-08-31 00:00:00+00:00,-0.009297784319678093
2019-09-30 00:00:00+00:00,0.006244950715030173
2019-10-31 00:00:00+00:00,0.011402234043441872
2019-11-30 00:00:00+00:00,0.0002543680539019988
2019-12-31 00:00:00+00:00,0.004163391561193608
2020-01-31 00:00:00+00:00,-0.010593333312479136
2020-02-29 00:00:00+00:00,-0.008023745352458755
2020-03-31 00:00:00+00:00,-0.026534848217288687
2020-04-30 00:00:00+00:00,0.014300986376411196
2020-05-31 00:00:00+00:00,0.0010640625006657078
2020-06-30 00:00:00+00:00,0.009015251519564726
2020-07-31 00:00:00+00:00,0.002471113544238568
2020-08-31 00:00:00+00:00,0.00990481192462278
2020-09-30 00:00:00+00:00,-0.004302991161463932
2020-10-31 00:00:00+00:00,-0.0006341036344825746
2020-11-30 00:00:00+00:00,0.013531885600718718
2020-12-31 00:00:00+00:00,0.005018850513277773
2021-01-31 00:00:00+00:00,0.0029163679996730973
2021-02-28 00:00:00+00:00,-0.003950799372241631
2021-03-31 00:00:00+00:00,0.01566380936912659
2021-04-30 00:00:00+00:00,-0.013123944810617849
2021-05-31 00:00:00+00:00,-0.003794558602491449
2021-06-30 00:00:00+00:00,0.014478691296250235
2021-07-31 00:00:00+00:00,-0.0024174358537177865
2021-08-31 00:00:00+00:00,0.003985905998654449
2021-09-30 00:00:00+00:00,0.007952568936262283
2021-10-31 00:00:00+00:00,-0.013793252661081112
2021-11-30 00:00:00+00:00,0.018222259030892696
2021-12-31 00:00:00+00:00,-0.003423995689023851
2022-01-31 00:00:00+00:00,-0.013421727797846894
2022-02-28 00:00:00+00:00,-0.002672715242473811
2022-03-31 00:00:00+00:00,0.013505870256042884
2022-04-30 00:00:00+00:00,-0.008384766330869597
2022-05-31 00:00:00+00:00,0.0004524731661343928
2022-06-30 00:00:00+00:00,-0.00672745377210926
2022-07-31 00:00:00+00:00,-0.005926533773889853
2022-08-31 00:00:00+00:00,-0.001838501200525533
2022-09-30 00:00:00+00:00,-0.0063410954339380154
2022-10-31 00:00:00+00:00,0.011712799963987663
2022-11-30 00:00:00+00:00,-0.004596129626141199
2022-12-31 00:00:00+00:00,-0.008501039379416153
2023-01-31 00:00:00+00:00,0.013270577929740845
2023-02-28 00:00:00+00:00,-0.009502293033574749
2023-03-31 00:00:00+00:00,0.008605622587724682
2023-04-30 00:00:00+00:00,-0.012270956619097939
2023-05-31 00:00:00+00:00,0.0006638771266822552
2023-06-30 00:00:00+00:00,0.0019768455078292835
2023-07-31 00:00:00+00:00,-0.008156489235376374
2023-08-31 00:00:00+00:00,-0.004076056740834999
2023-09-30 00:00:00+00:00,-0.00086429813115807
2023-10-31 00:00:00+00:00,-0.009978354991209026
2023-11-30 00:00:00+00:00,0.002486813632450069
2023-12-31 00:00:00+00:00,-0.007419894350760847
2024-01-31 00:00:00+00:00,0.000604661495312131
2024-02-29 00:00:00+00:00,0.004885450687353243
2024-03-31 00:00:00+00:00,0.009899840906105739
2024-04-30 00:00:00+00:00,0.0029280780419920216
2024-05-31 00:00:00+00:00,0.001673423648320016
2024-06-30 00:00:00+00:00,-0.0027333867992056504
2024-07-31 00:00:00+00:00,-0.015120577642248278
2024-08-31 00:00:00+00:00,-0.00193565121345185
2024-09-30 00:00:00+00:00,0.004094017701734121
2024-10-31 00:00:00+00:00,-0.008348366437621824
2024-11-30 00:00:00+00:00,0.0026514960313341884
2024-12-31 00:00:00+00:00,-0.0022349222319857365
2025-01-31 00:00:00+00:00,0.0013086424238393235
2025-02-28 00:00:00+00:00,-0.003198168738755891
2025-03-31 00:00:00+00:00,-0.0010726323212729705
2025-04-30 00:00:00+00:00,-0.013536481415595714
2025-05-31 00:00:00+00:00,0.00040729529847127743
2025-06-30 00:00:00+00:00,-0.010820353886169864
2025-07-31 00:00:00+00:00,0.013159024478172077
2025-08-31 00:00:00+00:00,-0.011198806373433512
2025-09-30 00:00:00+00:00,-0.0020328735032871803
2025-10-31 00:00:00+00:00,0.006963706268907854
2025-11-30 00:00:00+00:00,-0.0012252306314189942
2025-12-31 00:00:00+00:00,-0.00633789853923894
2026-01-31 00:00:00+00:00,-0.009328335515246478
2026-02-28 00:00:00+00:00,0.006764523044989312
2026-03-31 00:00:00+00:00,0.009583719780930533
2026-04-30 00:00:00+00:00,-0.006760812715363884
2026-05-31 00:00:00+00:00,0.0033857224691582477
2026-06-30 00:00:00+00:00,0.010181377641107048
2026-07-31 00:00:00+00:00,-0.004861847411716913
2026-08-31 00:00:00+00:00,-0.00412019457487689
2026-09-30 00:00:00+00:00,0.0034858945791884643
