time,high_credit_xs
2011-10-31 00:00:00+00:00,0.015765312917421115
2011-11-30 00:00:00+00:00,-0.01940745075807626
2011-12-31 00:00:00+00:00,0.004662018211274654
2012-01-31 00:00:00+00:00,0.01624048639092468
2012-02-29 00:00:00+00:00,0.004493048233003449
2012-03-31 00:00:00+00:00,-0.0010298513374867868
2012-04-30 00:00:00+00:00,0.002819321915737527
2012-05-31 00:00:00+00:00,-0.011336853978482497
2012-06-30 00:00:00+00:00,-0.0002901178544455485
2012-07-31 00:00:00+00:00,0.007020798652285665
2012-08-31 00:00:00+00:00,0.002519008822496227
2012-09-30 00:00:00+00:00,0.0003479885418182782
2012-10-31 00:00:00+00:00,-0.0039992987272704505
2012-11-30 00:00:00+00:00,0.002545654488774751
2012-12-31 00:00:00+00:00,0.0004890687290770579
2013-01-31 00:00:00+00:00,-0.00807615463017275
2013-02-28 00:00:00+00:00,-0.0023317086672702825
2013-03-31 00:00:00+00:00,0.0022448029216977083
2013-04-30 00:00:00+00:00,0.0009335742173059991
2013-05-31 00:00:00+00:00,-0.01017889619196699
2013-06-30 00:00:00+00:00,-0.002488000201208984
2013-07-31 00:00:00+00:00,0.004716357396754578
2013-08-31 00:00:00+00:00,-0.01237366438234666
2013-09-30 00:00:00+00:00,0.001329187099073037
2013-10-31 00:00:00+00:00,2.8798140132790806e-05
2013-11-30 00:00:00+00:00,-0.005034857049148744
2013-12-31 00:00:00+00:00,-7.909424833096868e-05
2014-01-31 00:00:00+00:00,-0.011562877235973046
2014-02-28 00:00:00+00:00,0.00197724636969121
2014-03-31 00:00:00+00:00,0.0030085858736175197
2014-04-30 00:00:00+00:00,-3.417592945265113e-05
2014-05-31 00:00:00+00:00,8.844158499288213e-05
2014-06-30 00:00:00+00:00,0.0012392155648357495
2014-07-31 00:00:00+00:00,-0.008311808122778652
2014-08-31 00:00:00+00:00,0.0022134066873877867
2014-09-30 00:00:00+00:00,-0.011491703432282785
2014-10-31 00:00:00+00:00,0.003014667883804112
2014-11-30 00:00:00+00:00,-0.0012942036372654009
2014-12-31 00:00:00+00:00,-0.009609578188213508
2015-01-31 00:00:00+00:00,-0.0006317129617386952
2015-02-28 00:00:00+00:00,-0.011618575083562899
2015-03-31 00:00:00+00:00,0.00040517466188383366
2015-04-30 00:00:00+00:00,0.013548313319036387
2015-05-31 00:00:00+00:00,-0.009112386117371973
2015-06-30 00:00:00+00:00,-0.0053549770685799025
2015-07-31 00:00:00+00:00,-0.017987531714961147
2015-08-31 00:00:00+00:00,0.0017416441649422687
2015-09-30 00:00:00+00:00,-0.0018721503593139843
2015-10-31 00:00:00+00:00,-0.004270652608593828
2015-11-30 00:00:00+00:00,-0.009626180364173509
2015-12-31 00:00:00+00:00,0.00459926252321341
2016-01-31 00:00:00+00:00,-0.0018211846369120543
2016-02-29 00:00:00+00:00,0.02174917026601597
2016-03-31 00:00:00+00:00,0.010308908780200632
2016-04-30 00:00:00+00:00,0.002741283974328157
2016-05-31 00:00:00+00:00,-0.015016005283868594
2016-06-30 00:00:00+00:00,0.026339645057990024
2016-07-31 00:00:00+00:00,0.0014771103993749257
2016-08-31 00:00:00+00:00,-0.0033185435202420788
2016-09-30 00:00:00+00:00,0.0046959121015304195
2016-10-31 00:00:00+00:00,0.01275482868141209
2016-11-30 00:00:00+00:00,0.005928002634995488
2016-12-31 00:00:00+00:00,0.010189433641670353
2017-01-31 00:00:00+00:00,0.0025532344271168572
2017-02-28 00:00:00+00:00,-0.006220285459188513
2017-03-31 00:00:00+00:00,-0.003554854435467325
2017-04-30 00:00:00+00:00,-0.014179541483337332
2017-05-31 00:00:00+00:00,0.009369960494825191
2017-06-30 00:00:00+00:00,0.012720277653846646
2017-07-31 00:00:00+00:00,-0.0009700846972480193
2017-08-31 00:00:00+00:00,0.006977726256373495
2017-09-30 00:00:00+00:00,-0.006320159076433796
2017-10-31 00:00:00+00:00,-0.00868513786713121
2017-11-30 00:00:00+00:00,-0.004292182603717221
2017-12-31 00:00:00+00:00,0.0086959542885654
2018-01-31 00:00:00+00:00,-0.006312620898044741
2018-02-28 00:00:00+00:00,-0.008632221539102813
2018-03-31 00:00:00+00:00,-0.011143676124428126
2018-04-30 00:00:00+00:00,0.0033133372703086916
2018-05-31 00:00:00+00:00,0.006804872734959222
2018-06-30 00:00:00+00:00,-0.0012702301704806684
2018-07-31 00:00:00+00:00,0.008353583000780151
2018-08-31 00:00:00+00:00,0.006352119328612682
2018-09-30 00:00:00+00:00,0.0050757575824937895
2018-10-31 00:00:00+00:00,-0.00658110360039843
2018-11-30 00:00:00+00:00,-0.0016950889350947351
2018-12-31 00:00:00+00:00,-0.008529667958664389
2019-01-31 00:00:00+00:00,-0.0050546625471818984
2019-02-28 00:00:00+00:00,-0.0014621044282575602
2019-03-31 00:00:00+00:00,0.003235638488361836
2019-04-30 00:00:00+00:00,-0.006196904937675329
2019-05-31 00:00:00+00:00,0.004162892306712962
2019-06-30 00:00:00+00:00,0.011130734386679997
2019-07-31 00:00:00+00:00,0.006200067566290324
2019-08-31 00:00:00+00:00,-0.005880262964542471
2019-09-30 00:00:00+00:00,-0.0006985976235108771
2019-10-31 00:00:00+00:00,-0.007043784155527311
2019-11-30 00:00:00+00:00,-0.0030790888405884953
2019-12-31 00:00:00+00:00,0.006248007039830972
2020-01-31 00:00:00+00:00,-0.00267288742125682
2020-02-29 00:00:00+00:00,0.002445266267644408
2020-03-31 00:00:00+00:00,-0.00700357595522294
2020-04-30 00:00:00+00:00,-0.0032658824684707044
2020-05-31 00:00:00+00:00,0.010147022726590293
2020-06-30 00:00:00+00:00,0.006964687246582946
2020-07-31 00:00:00+00:00,-0.008828728437508815
2020-08-31 00:00:00+00:00,0.006767094360536685
2020-09-30 00:00:00+00:00,-0.0027357977246997844
2020-10-31 00:00:00+00:00,-0.001291184573562476
2020-11-30 00:00:00+00:00,0.0004685052716080218
2020-12-31 00:00:00+00:00,0.0028215959175865724
2021-01-31 00:00:00+00:00,-0.0028979486616339534
2021-02-28 00:00:00+00:00,-0.011740619159653187
2021-03-31 00:00:00+00:00,0.007546480790778132
2021-04-30 00:00:00+00:00,0.002707051675455485
2021-05-31 00:00:00+00:00,0.0011840166281640307
2021-06-30 00:00:00+00:00,0.00261756626070464
2021-07-31 00:00:00+00:00,0.0008824529248163682
2021-08-31 00:00:00+00:00,-0.00388809578478444
2021-09-30 00:00:00+00:00,0.004527693074889871
2021-10-31 00:00:00+00:00,-0.0043669251690787725
2021-11-30 00:00:00+00:00,0.010825201205595603
2021-12-31 00:00:00+00:00,-0.0012202845538645812
2022-01-31 00:00:00+00:00,0.006966667747429156
2022-02-28 00:00:00+00:00,-0.0036624459872240944
2022-03-31 00:00:00+00:00,0.001111141853950004
2022-04-30 00:00:00+00:00,0.010673356044393234
2022-05-31 00:00:00+00:00,0.0019839390986675642
2022-06-30 00:00:00+00:00,0.016073289241506306
2022-07-31 00:00:00+00:00,-0.00030992127435691685
2022-08-31 00:00:00+00:00,0.005219584753687556
2022-09-30 00:00:00+00:00,0.015186027146186554
2022-10-31 00:00:00+00:00,-0.016965145317575092
2022-11-30 00:00:00+00:00,-0.013632278898702221
2022-12-31 00:00:00+00:00,0.0002405469537065663
2023-01-31 00:00:00+00:00,-0.00881994074887349
