time,core85_bci15
2024-02-29 00:00:00+00:00,-0.0011367383181676294
2024-03-31 00:00:00+00:00,-0.024121073440954044
2024-04-30 00:00:00+00:00,0.009483692715027692
2024-05-31 00:00:00+00:00,0.02612513040272124
2024-06-30 00:00:00+00:00,-0.021329371007081543
2024-07-31 00:00:00+00:00,0.012990816712619813
2024-08-31 00:00:00+00:00,0.04818422809796785
2024-09-30 00:00:00+00:00,0.011063127016954777
2024-10-31 00:00:00+00:00,0.05499779421924966
2024-11-30 00:00:00+00:00,0.021019698677167575
2024-12-31 00:00:00+00:00,-0.01259054147449068
2025-01-31 00:00:00+00:00,0.024660137897815515
2025-02-28 00:00:00+00:00,0.0017670143726256082
2025-03-31 00:00:00+00:00,0.014365675906042874
2025-04-30 00:00:00+00:00,-0.01896352736646434
2025-05-31 00:00:00+00:00,0.025561652839769078
2025-06-30 00:00:00+00:00,0.0036356476245800184
2025-07-31 00:00:00+00:00,0.01478276918586019
2025-08-31 00:00:00+00:00,0.05751803720417081
2025-09-30 00:00:00+00:00,0.024563679072391764
2025-10-31 00:00:00+00:00,-0.0025578975355142752
2025-11-30 00:00:00+00:00,-0.003228359174671125
2025-12-31 00:00:00+00:00,0.01630244066027786
2026-01-31 00:00:00+00:00,0.008345333737337812
2026-02-28 00:00:00+00:00,0.014932206058100306
2026-03-31 00:00:00+00:00,-0.039231516281034495
2026-04-30 00:00:00+00:00,0.07228682170971212
2026-05-31 00:00:00+00:00,-0.003147496167450581
2026-06-30 00:00:00+00:00,0.005613036904951851
2026-07-31 00:00:00+00:00,0.09993671676326543
2026-08-31 00:00:00+00:00,0.016538778959580336
2026-09-30 00:00:00+00:00,0.013721164885750925
