time,epu_diff_xs
2018-02-28 00:00:00+00:00,0.011009187339098947
2018-03-31 00:00:00+00:00,-0.001209816418232701
2018-04-30 00:00:00+00:00,-0.0036759312286809287
2018-05-31 00:00:00+00:00,0.002038578527683743
2018-06-30 00:00:00+00:00,-0.0021615965146518645
2018-07-31 00:00:00+00:00,-0.004878897195721543
2018-08-31 00:00:00+00:00,-0.003623565180976618
2018-09-30 00:00:00+00:00,-0.008994452163126665
2018-10-31 00:00:00+00:00,-0.008620570868939192
2018-11-30 00:00:00+00:00,0.010142899076557521
2018-12-31 00:00:00+00:00,0.005977160610537435
2019-01-31 00:00:00+00:00,-0.008228667666315248
2019-02-28 00:00:00+00:00,0.005308434218121105
2019-03-31 00:00:00+00:00,-0.002795567723574921
2019-04-30 00:00:00+00:00,0.0036901017269823644
2019-05-31 00:00:00+00:00,-0.013021351975222584
2019-06-30 00:00:00+00:00,-0.00915121828756671
2019-07-31 00:00:00+00:00,-0.009185664883658573
2019-08-31 00:00:00+00:00,-0.002115786442209666
2019-09-30 00:00:00+00:00,0.004611349594998648
2019-10-31 00:00:00+00:00,0.006251874678287805
2019-11-30 00:00:00+00:00,0.0038876701497529975
2019-12-31 00:00:00+00:00,-0.002330037807233065
2020-01-31 00:00:00+00:00,-0.0006647098585040867
2020-02-29 00:00:00+00:00,0.0004923338971021263
2020-03-31 00:00:00+00:00,0.028970222444742788
2020-04-30 00:00:00+00:00,-0.013761569798343753
2020-05-31 00:00:00+00:00,-0.015044254322656214
2020-06-30 00:00:00+00:00,-0.009080249019219666
2020-07-31 00:00:00+00:00,0.018580097703496667
2020-08-31 00:00:00+00:00,0.007019068752845747
2020-09-30 00:00:00+00:00,-0.0006841915749745686
2020-10-31 00:00:00+00:00,0.0040511523538964145
2020-11-30 00:00:00+00:00,-0.004361031836409013
2020-12-31 00:00:00+00:00,-0.0033711467221437807
2021-01-31 00:00:00+00:00,0.004401624409630545
2021-02-28 00:00:00+00:00,-0.005013035388872988
2021-03-31 00:00:00+00:00,0.01623181914546401
2021-04-30 00:00:00+00:00,-0.005406036843511597
2021-05-31 00:00:00+00:00,-0.004036771247933335
2021-06-30 00:00:00+00:00,0.005488372231460703
2021-07-31 00:00:00+00:00,0.0037145542431831213
2021-08-31 00:00:00+00:00,-0.00289971683628365
2021-09-30 00:00:00+00:00,-0.0039366814773831305
2021-10-31 00:00:00+00:00,-0.01099121689921656
2021-11-30 00:00:00+00:00,0.006541978139253057
2021-12-31 00:00:00+00:00,0.00881794556058657
2022-01-31 00:00:00+00:00,0.011248556366033613
2022-02-28 00:00:00+00:00,-0.0033455513165890904
2022-03-31 00:00:00+00:00,0.014863412907944795
2022-04-30 00:00:00+00:00,0.008270007573639049
2022-05-31 00:00:00+00:00,-0.003990299621247861
2022-06-30 00:00:00+00:00,0.00010663194212123805
2022-07-31 00:00:00+00:00,0.004883352745000957
2022-08-31 00:00:00+00:00,-0.001701614842517074
2022-09-30 00:00:00+00:00,-0.007303551163110988
2022-10-31 00:00:00+00:00,-0.006616882051592499
2022-11-30 00:00:00+00:00,-0.006777949497032476
2022-12-31 00:00:00+00:00,0.0010280639043229733
2023-01-31 00:00:00+00:00,-0.004058125694412884
2023-02-28 00:00:00+00:00,0.0026323386640256796
2023-03-31 00:00:00+00:00,0.001077862729632173
2023-04-30 00:00:00+00:00,0.005694768805261763
2023-05-31 00:00:00+00:00,0.008846770230259482
2023-06-30 00:00:00+00:00,0.013989143332720166
2023-07-31 00:00:00+00:00,-0.002384541320971434
2023-08-31 00:00:00+00:00,-0.0018019639889909067
2023-09-30 00:00:00+00:00,0.0025328555821244603
2023-10-31 00:00:00+00:00,-0.000791087226504561
2023-11-30 00:00:00+00:00,-0.0035232276265809714
2023-12-31 00:00:00+00:00,0.012853866053828877
2024-01-31 00:00:00+00:00,-0.010551178783437143
2024-02-29 00:00:00+00:00,-0.00011548791743964948
2024-03-31 00:00:00+00:00,-0.0009011782627958986
2024-04-30 00:00:00+00:00,-0.010072245581898565
2024-05-31 00:00:00+00:00,-0.0029913903087576132
2024-06-30 00:00:00+00:00,-0.00402594144172197
2024-07-31 00:00:00+00:00,0.009204772037912479
2024-08-31 00:00:00+00:00,0.00606412377862231
2024-09-30 00:00:00+00:00,-0.0022669579626257708
2024-10-31 00:00:00+00:00,0.0027827988101289947
2024-11-30 00:00:00+00:00,0.004805840252030569
2024-12-31 00:00:00+00:00,-0.010672580697282497
2025-01-31 00:00:00+00:00,0.0046553719074513555
2025-02-28 00:00:00+00:00,0.004223113796163469
2025-03-31 00:00:00+00:00,-0.010378171057240038
2025-04-30 00:00:00+00:00,0.005317133983959055
2025-05-31 00:00:00+00:00,-0.0032050412067852196
2025-06-30 00:00:00+00:00,-0.00012380836494307879
2025-07-31 00:00:00+00:00,-0.0006098667073143327
2025-08-31 00:00:00+00:00,-0.003187452436462457
2025-09-30 00:00:00+00:00,0.0006946746095772838
2025-10-31 00:00:00+00:00,0.003347370589779297
2025-11-30 00:00:00+00:00,0.0035591010426045955
2025-12-31 00:00:00+00:00,0.005627793346151266
2026-01-31 00:00:00+00:00,0.009078036468014528
2026-02-28 00:00:00+00:00,0.004189489509457189
2026-03-31 00:00:00+00:00,-0.0024973931562194407
2026-04-30 00:00:00+00:00,0.008061414543021339
2026-05-31 00:00:00+00:00,-0.0035445570314952546
2026-06-30 00:00:00+00:00,0.0056865735856446165
2026-07-31 00:00:00+00:00,0.0006866996317558272
2026-08-31 00:00:00+00:00,-0.00580880318756305
2026-09-30 00:00:00+00:00,0.008128516064696445
