time,soft_ew_cip2
2011-10-31 00:00:00+00:00,0.007732043393301025
2011-11-30 00:00:00+00:00,-0.00524154435378843
2011-12-31 00:00:00+00:00,0.0028662695248875547
2012-01-31 00:00:00+00:00,0.006977509791311398
2012-02-29 00:00:00+00:00,0.0013965637518307261
2012-03-31 00:00:00+00:00,-0.004439373770005917
2012-04-30 00:00:00+00:00,0.0007251567941624071
2012-05-31 00:00:00+00:00,0.011031428720742031
2012-06-30 00:00:00+00:00,0.006651014813211509
2012-07-31 00:00:00+00:00,0.007155878554819806
2012-08-31 00:00:00+00:00,-0.005147795416046486
2012-09-30 00:00:00+00:00,0.0012992948521410863
2012-10-31 00:00:00+00:00,-0.0023848370072927505
2012-11-30 00:00:00+00:00,-0.0004892822344486625
2012-12-31 00:00:00+00:00,-0.003139246698039555
2013-01-31 00:00:00+00:00,0.001068040828055894
2013-02-28 00:00:00+00:00,0.0011214671216728256
2013-03-31 00:00:00+00:00,0.0005711411012214729
2013-04-30 00:00:00+00:00,7.695145351815924e-06
2013-05-31 00:00:00+00:00,-0.002406428765277746
2013-06-30 00:00:00+00:00,-0.003932647188986338
2013-07-31 00:00:00+00:00,0.0017390099891925193
2013-08-31 00:00:00+00:00,-0.0019357111532783966
2013-09-30 00:00:00+00:00,0.000999251259848899
2013-10-31 00:00:00+00:00,0.0008070720414978805
2013-11-30 00:00:00+00:00,-0.0018562073393735279
2013-12-31 00:00:00+00:00,-0.0005754143464744566
2014-01-31 00:00:00+00:00,0.006279863797307161
2014-02-28 00:00:00+00:00,-0.0018107450855112672
2014-03-31 00:00:00+00:00,-0.002802804319772534
2014-04-30 00:00:00+00:00,-0.0015909265900364566
2014-05-31 00:00:00+00:00,0.0022343746373496565
2014-06-30 00:00:00+00:00,-0.005032543865999384
2014-07-31 00:00:00+00:00,0.0062713036527723975
2014-08-31 00:00:00+00:00,0.0016939557514883408
2014-09-30 00:00:00+00:00,0.012765345169044595
2014-10-31 00:00:00+00:00,-0.0005275876189424489
2014-11-30 00:00:00+00:00,0.00022962048412633607
2014-12-31 00:00:00+00:00,0.0046265906401175005
2015-01-31 00:00:00+00:00,-0.011400880701000315
2015-02-28 00:00:00+00:00,0.0022980071748388564
2015-03-31 00:00:00+00:00,0.0005826077969377508
2015-04-30 00:00:00+00:00,0.0009132220826202353
2015-05-31 00:00:00+00:00,-0.005144028092718411
2015-06-30 00:00:00+00:00,-0.004654328203056779
2015-07-31 00:00:00+00:00,-0.004486744583942492
2015-08-31 00:00:00+00:00,-0.004466385789400951
2015-09-30 00:00:00+00:00,-0.0006241999086876726
2015-10-31 00:00:00+00:00,0.005040174923683249
2015-11-30 00:00:00+00:00,0.010430329754188339
2015-12-31 00:00:00+00:00,0.0025852620330502063
2016-01-31 00:00:00+00:00,3.479843302689467e-05
2016-02-29 00:00:00+00:00,-0.003862369107346608
2016-03-31 00:00:00+00:00,0.0045619386216479985
2016-04-30 00:00:00+00:00,-0.0003943679993617666
2016-05-31 00:00:00+00:00,-0.001847942258440427
2016-06-30 00:00:00+00:00,-0.0025783448473616355
2016-07-31 00:00:00+00:00,-0.00015180102313550048
2016-08-31 00:00:00+00:00,0.0016771951095491122
2016-09-30 00:00:00+00:00,-0.0008331980834935804
2016-10-31 00:00:00+00:00,0.0026125809064538874
2016-11-30 00:00:00+00:00,-0.00018979843743360814
2016-12-31 00:00:00+00:00,-7.02497489289966e-05
2017-01-31 00:00:00+00:00,0.0016609647964895835
2017-02-28 00:00:00+00:00,0.0010806929220683603
2017-03-31 00:00:00+00:00,-0.0012210615491010657
2017-04-30 00:00:00+00:00,0.00015911351834052567
2017-05-31 00:00:00+00:00,0.0017628020360505037
2017-06-30 00:00:00+00:00,0.0012050273876305084
2017-07-31 00:00:00+00:00,0.001939064121959433
2017-08-31 00:00:00+00:00,-0.0018725685254802338
2017-09-30 00:00:00+00:00,0.0008128473248334434
2017-10-31 00:00:00+00:00,-0.0009479100756265568
2017-11-30 00:00:00+00:00,0.0005000535305310638
2017-12-31 00:00:00+00:00,0.00040905813815173
2018-01-31 00:00:00+00:00,0.00013094246405098708
2018-02-28 00:00:00+00:00,0.005656460838438404
2018-03-31 00:00:00+00:00,0.001713318110608375
2018-04-30 00:00:00+00:00,-0.00030758207069858656
2018-05-31 00:00:00+00:00,0.00038352901073901435
2018-06-30 00:00:00+00:00,-0.0006553727424428724
2018-07-31 00:00:00+00:00,-0.0006436983748732139
2018-08-31 00:00:00+00:00,0.0015139946584175057
2018-09-30 00:00:00+00:00,0.0014667110171866504
2018-10-31 00:00:00+00:00,0.005347904213258925
2018-11-30 00:00:00+00:00,0.00013084183584677334
2018-12-31 00:00:00+00:00,0.0005609714730046012
2019-01-31 00:00:00+00:00,-0.005314084494828952
2019-02-28 00:00:00+00:00,0.004594783841900707
2019-03-31 00:00:00+00:00,0.0009336378926148026
2019-04-30 00:00:00+00:00,0.003598134458147273
2019-05-31 00:00:00+00:00,-0.000923875390101081
2019-06-30 00:00:00+00:00,-0.007092936832372998
2019-07-31 00:00:00+00:00,0.004037498243231186
2019-08-31 00:00:00+00:00,-0.00163875654934853
2019-09-30 00:00:00+00:00,0.004473253964287549
2019-10-31 00:00:00+00:00,-0.00404257452261636
2019-11-30 00:00:00+00:00,0.0026152826784768823
2019-12-31 00:00:00+00:00,-0.008638142501154578
2020-01-31 00:00:00+00:00,0.0044457099596997285
2020-02-29 00:00:00+00:00,0.0036711081867843998
2020-03-31 00:00:00+00:00,-0.0016298828113080477
2020-04-30 00:00:00+00:00,0.0028308630171776095
2020-05-31 00:00:00+00:00,0.0017038913408244927
2020-06-30 00:00:00+00:00,0.0005459029692922446
2020-07-31 00:00:00+00:00,-0.0012388834662566683
2020-08-31 00:00:00+00:00,0.0030766752340483094
2020-09-30 00:00:00+00:00,-0.0002885592367816159
2020-10-31 00:00:00+00:00,-9.310934402650961e-05
2020-11-30 00:00:00+00:00,0.001746670999408284
2020-12-31 00:00:00+00:00,-0.0005311039286458596
2021-01-31 00:00:00+00:00,-0.0012196614736428302
2021-02-28 00:00:00+00:00,0.0005657415799187326
2021-03-31 00:00:00+00:00,0.0006809272802652533
2021-04-30 00:00:00+00:00,0.0006954359359439
2021-05-31 00:00:00+00:00,-0.0004940282379755079
2021-06-30 00:00:00+00:00,-0.0002581017684558651
2021-07-31 00:00:00+00:00,0.0006964894725540738
2021-08-31 00:00:00+00:00,0.0022482112862083348
2021-09-30 00:00:00+00:00,-0.000889578922787182
2021-10-31 00:00:00+00:00,0.004414874188081619
2021-11-30 00:00:00+00:00,0.005359433914052136
2021-12-31 00:00:00+00:00,0.0008962290904119818
2022-01-31 00:00:00+00:00,0.0018877412488265133
2022-02-28 00:00:00+00:00,0.0014255231666417956
2022-03-31 00:00:00+00:00,0.009509955530181857
2022-04-30 00:00:00+00:00,0.018856686397942468
2022-05-31 00:00:00+00:00,-0.00473109136584815
2022-06-30 00:00:00+00:00,0.008572175762988188
2022-07-31 00:00:00+00:00,-0.002749970849920791
2022-08-31 00:00:00+00:00,0.011703616243863069
2022-09-30 00:00:00+00:00,0.011867240370722065
2022-10-31 00:00:00+00:00,0.0020832046158059114
2022-11-30 00:00:00+00:00,-0.011984323209368375
2022-12-31 00:00:00+00:00,-0.009191989261248645
2023-01-31 00:00:00+00:00,-0.0029047025160662265
2023-02-28 00:00:00+00:00,0.008194107544183149
2023-03-31 00:00:00+00:00,-0.006398767346252443
2023-04-30 00:00:00+00:00,0.0015479155017128488
2023-05-31 00:00:00+00:00,0.004602018420155618
2023-06-30 00:00:00+00:00,0.0002242882705363325
2023-07-31 00:00:00+00:00,-0.005046840660546836
2023-08-31 00:00:00+00:00,0.007830334655531734
2023-09-30 00:00:00+00:00,0.00010969694544571418
2023-10-31 00:00:00+00:00,0.0012371045342569609
2023-11-30 00:00:00+00:00,-0.0019129666085653252
2023-12-31 00:00:00+00:00,6.179653965499021e-05
2024-01-31 00:00:00+00:00,-0.0005440188994644268
2024-02-29 00:00:00+00:00,0.0002495874102486084
2024-03-31 00:00:00+00:00,7.029243988565526e-05
2024-04-30 00:00:00+00:00,0.0003236393770464918
2024-05-31 00:00:00+00:00,-0.0022043629590505764
2024-06-30 00:00:00+00:00,-7.625411990186404e-05
2024-07-31 00:00:00+00:00,0.0001311140851265602
2024-08-31 00:00:00+00:00,-0.0023289622277666844
2024-09-30 00:00:00+00:00,-1.6033870076537227e-05
2024-10-31 00:00:00+00:00,-0.000615479059851598
2024-11-30 00:00:00+00:00,-0.0006613881546443379
2024-12-31 00:00:00+00:00,0.0005942607860007776
2025-01-31 00:00:00+00:00,-0.0002758580727992843
2025-02-28 00:00:00+00:00,0.0004485022403732941
2025-03-31 00:00:00+00:00,0.002178361703268461
2025-04-30 00:00:00+00:00,-0.0005190792066253058
2025-05-31 00:00:00+00:00,0.0005135401165468068
2025-06-30 00:00:00+00:00,0.0015657291338060375
2025-07-31 00:00:00+00:00,-0.0002606461147265371
2025-08-31 00:00:00+00:00,0.0016453008034622574
2025-09-30 00:00:00+00:00,0.001523535224224215
2025-10-31 00:00:00+00:00,-0.0006693497313925434
2025-11-30 00:00:00+00:00,0.00034911745393673144
2025-12-31 00:00:00+00:00,0.00030119163785879977
2026-01-31 00:00:00+00:00,0.0005502442286748899
2026-02-28 00:00:00+00:00,0.0006016934550137076
2026-03-31 00:00:00+00:00,0.00044731748787429915
2026-04-30 00:00:00+00:00,0.0007280603325428014
2026-05-31 00:00:00+00:00,-0.0004424713119192125
2026-06-30 00:00:00+00:00,0.0012049370890698796
2026-07-31 00:00:00+00:00,-0.0006838522600867147
2026-08-31 00:00:00+00:00,0.0003369048759807036
2026-09-30 00:00:00+00:00,0.0008842566192546197
