time,bs_peer_xs
2017-08-31 00:00:00+00:00,-0.0029760179342649407
2017-09-30 00:00:00+00:00,-0.005426999367199037
2017-10-31 00:00:00+00:00,0.0028744334757293544
2017-11-30 00:00:00+00:00,-0.004287550561358544
2017-12-31 00:00:00+00:00,-0.007778684331376073
2018-01-31 00:00:00+00:00,-0.0008528169115311623
2018-02-28 00:00:00+00:00,0.013047480527109023
2018-03-31 00:00:00+00:00,0.0010710528420831977
2018-04-30 00:00:00+00:00,-0.0042325555842178675
2018-05-31 00:00:00+00:00,0.01878195718419784
2018-06-30 00:00:00+00:00,-0.0026218035272834728
2018-07-31 00:00:00+00:00,-0.011593555846998393
2018-08-31 00:00:00+00:00,0.00439900605175958
2018-09-30 00:00:00+00:00,-0.010072021475457493
2018-10-31 00:00:00+00:00,-0.013588096961289486
2018-11-30 00:00:00+00:00,0.003734600002805788
2018-12-31 00:00:00+00:00,-0.011498183552493324
2019-01-31 00:00:00+00:00,-0.003945405206441155
2019-02-28 00:00:00+00:00,0.00391528638793015
2019-03-31 00:00:00+00:00,-0.006216742327927571
2019-04-30 00:00:00+00:00,0.0014928439504660052
2019-05-31 00:00:00+00:00,-0.012898078335900176
2019-06-30 00:00:00+00:00,0.0060256456162379735
2019-07-31 00:00:00+00:00,-0.010891199811790209
2019-08-31 00:00:00+00:00,-0.01120752704297101
2019-09-30 00:00:00+00:00,0.0002911286736988483
2019-10-31 00:00:00+00:00,0.015027765449989072
2019-11-30 00:00:00+00:00,-0.003076709604697636
2019-12-31 00:00:00+00:00,0.005716432582206554
2020-01-31 00:00:00+00:00,-0.007702012040615713
2020-02-29 00:00:00+00:00,0.0022598540756184615
2020-03-31 00:00:00+00:00,-0.007327050711245953
2020-04-30 00:00:00+00:00,-0.004571071176140529
2020-05-31 00:00:00+00:00,-0.014013092771613112
2020-06-30 00:00:00+00:00,-0.006906959627645426
2020-07-31 00:00:00+00:00,-0.012139276539683164
2020-08-31 00:00:00+00:00,-0.009339027650299259
2020-09-30 00:00:00+00:00,0.0115476268070831
2020-10-31 00:00:00+00:00,0.006170423773966371
2020-11-30 00:00:00+00:00,-0.010319290973801687
2020-12-31 00:00:00+00:00,-0.008994045102256654
2021-01-31 00:00:00+00:00,0.0015428226989022686
2021-02-28 00:00:00+00:00,-0.011649427621116426
2021-03-31 00:00:00+00:00,-0.0022759908339999857
2021-04-30 00:00:00+00:00,-0.008366787104303386
2021-05-31 00:00:00+00:00,-0.007187713708694421
2021-06-30 00:00:00+00:00,0.008089080895777201
2021-07-31 00:00:00+00:00,0.006137252983885677
2021-08-31 00:00:00+00:00,0.00043715480280459573
2021-09-30 00:00:00+00:00,0.003616725849653113
2021-10-31 00:00:00+00:00,-0.01431014274594411
2021-11-30 00:00:00+00:00,0.016006806017904163
2021-12-31 00:00:00+00:00,-0.007009344154416786
2022-01-31 00:00:00+00:00,0.006656877885460322
2022-02-28 00:00:00+00:00,-0.0029099012315381145
2022-03-31 00:00:00+00:00,-0.021604198161749855
2022-04-30 00:00:00+00:00,-0.010030977713528011
2022-05-31 00:00:00+00:00,-0.0033862210696885553
2022-06-30 00:00:00+00:00,-0.015177369744067915
2022-07-31 00:00:00+00:00,0.02155419452001328
2022-08-31 00:00:00+00:00,-0.01384449437286539
2022-09-30 00:00:00+00:00,-0.008315040306521304
2022-10-31 00:00:00+00:00,-0.018378402315589182
2022-11-30 00:00:00+00:00,0.012562118289186186
2022-12-31 00:00:00+00:00,0.0043452922152746876
2023-01-31 00:00:00+00:00,-0.00018826958773454638
2023-02-28 00:00:00+00:00,0.012752903224168444
2023-03-31 00:00:00+00:00,0.0023981601117599727
2023-04-30 00:00:00+00:00,0.017072784695288945
2023-05-31 00:00:00+00:00,-0.004351675215991113
2023-06-30 00:00:00+00:00,0.02848534915219303
2023-07-31 00:00:00+00:00,-0.002377514718868934
2023-08-31 00:00:00+00:00,0.004051386595023576
2023-09-30 00:00:00+00:00,4.63178232812389e-05
2023-10-31 00:00:00+00:00,0.0018155510797848162
2023-11-30 00:00:00+00:00,0.009934410672655103
2023-12-31 00:00:00+00:00,-0.014739224761978753
2024-01-31 00:00:00+00:00,0.0104793538907193
2024-02-29 00:00:00+00:00,0.011017192311839175
2024-03-31 00:00:00+00:00,0.0004494863776136615
2024-04-30 00:00:00+00:00,0.014868367650848535
2024-05-31 00:00:00+00:00,0.005610523244142573
2024-06-30 00:00:00+00:00,0.007955865798124018
2024-07-31 00:00:00+00:00,-0.031103249427177238
2024-08-31 00:00:00+00:00,-0.004354741091452952
2024-09-30 00:00:00+00:00,-0.0013263181487268572
2024-10-31 00:00:00+00:00,0.019775484170917235
2024-11-30 00:00:00+00:00,-0.019912206325384152
2024-12-31 00:00:00+00:00,0.011648520221293923
2025-01-31 00:00:00+00:00,-0.009559790759781528
2025-02-28 00:00:00+00:00,-0.01316047937398579
2025-03-31 00:00:00+00:00,0.02002717080674854
2025-04-30 00:00:00+00:00,0.0001479108090782777
2025-05-31 00:00:00+00:00,0.005550588975675952
2025-06-30 00:00:00+00:00,0.01811449722311176
2025-07-31 00:00:00+00:00,0.00826745800614015
2025-08-31 00:00:00+00:00,-0.00042397873577226797
2025-09-30 00:00:00+00:00,0.005141463477285058
2025-10-31 00:00:00+00:00,0.012826862313263243
2025-11-30 00:00:00+00:00,0.008978653568749717
2025-12-31 00:00:00+00:00,-0.01112142155537188
2026-01-31 00:00:00+00:00,0.0009101798684900686
2026-02-28 00:00:00+00:00,-0.002193389980333471
2026-03-31 00:00:00+00:00,0.0008099783851163167
2026-04-30 00:00:00+00:00,-0.0018528141511953145
2026-05-31 00:00:00+00:00,-0.004146704932515677
2026-06-30 00:00:00+00:00,-5.1492654297158325e-05
2026-07-31 00:00:00+00:00,0.002555822668319996
2026-08-31 00:00:00+00:00,-0.002903762763163842
2026-09-30 00:00:00+00:00,0.017568138854190618
