start,end,n_months,mean_mo,pct_pos,top3,tstat_ols,tstat_nw,ann_sharpe,strategy,window,role,gates_pass,clears_1pct_bar
2011-09-18,2026-09-15,180,0.0011634411998947048,0.5944444444444444,0.08433574195225421,1.8496200866716042,2.0047454143706687,0.36127187818347356,high_ppi_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0006279455914606213,0.7272727272727273,0.6405604895579032,0.21141544671332252,0.24150100635228758,0.3872410434583626,high_ppi_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-5.815702670698318e-05,0.6363636363636364,0.6721887728039811,-0.03805148949399968,-0.045034595647319084,-0.1378273788766142,high_ppi_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.00031048455287480126,0.5,0.8254887119817272,0.1319824750056175,0.18475069909024805,0.3663840083329434,high_ppi_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0016776634754824455,0.6666666666666666,0.4969851632053738,1.0179157440849385,1.090112068861801,0.449150073404043,high_ppi_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-0.001255241194998731,0.40555555555555556,0.13570991801541366,-1.996966209635805,-2.140272327839367,-0.38462487145540397,low_ppi_xs,full_sample,eval,False,False
2024-01-01,2024-12-31,11,-0.0006480833812582132,0.2727272727272727,1.0,-0.2150668240124552,-0.24778493776757413,-0.3872410434583626,low_ppi_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-4.8966948303646504e-05,0.36363636363636365,0.8199967164745681,-0.03253040291944615,-0.03841388354634611,0.1378273788766142,low_ppi_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.00032655635529202365,0.5,0.9141521723982042,-0.13838128363964272,-0.19315652712355535,-0.3663840083329434,low_ppi_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0017019426815518917,0.3333333333333333,0.9141521723982146,-1.0290304666677166,-1.0958715441796634,-0.449150073404043,low_ppi_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,0.0005878992886631468,0.49444444444444446,0.11915102179580182,1.032370405502643,1.0305015948715515,0.2427408470669463,high_ppi_z_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0006577699508684445,0.5454545454545454,0.7633459499370799,0.37541411069102026,0.4970694505883467,0.2974639880802892,high_ppi_z_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,-0.0017263463743117532,0.2727272727272727,1.0,-1.4329919476554007,-1.536830058684459,-0.5909784098503256,high_ppi_z_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0008612735080216066,0.5,0.9033997805793161,0.5726100868692865,0.6002963068948881,0.7452838689869914,high_ppi_z_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0006598940471007712,0.5,0.7346320451020969,0.532580915454907,0.653492114049455,0.035123831360195666,high_ppi_z_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,4.502655402860619e-05,0.5166666666666667,0.10555198001533116,0.07431150777065328,0.07687430429522775,-0.014516933510964145,ppi_chg_xs,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0017149651460376494,0.6363636363636364,0.7707760753953581,0.8419698722098247,1.4343762014195658,1.148745056614937,ppi_chg_xs,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0016472212173537124,0.7272727272727273,0.6816224314378603,0.883301176154891,0.9044769506822574,0.5986377206021148,ppi_chg_xs,year_2025,eval,True,False
2026-01-01,2026-12-31,8,-0.001311800631980331,0.375,1.0,-0.7647862137732675,-0.9017980134138299,-1.1955348609778267,ppi_chg_xs,year_2026,eval,True,False
2025-09-15,2026-09-15,12,-0.0018938184457531666,0.3333333333333333,0.9883590301790492,-1.4125304521816482,-1.3132393726943208,-1.0562993372164255,ppi_chg_xs,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,-5.443822436825347e-05,0.06111111111111111,0.6841947183460538,-0.24874762434243228,-0.2948049436015979,-0.05451468694264748,us_ppi_stress_fx,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,us_ppi_stress_fx,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0,0.0,,,0.0,,us_ppi_stress_fx,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,us_ppi_stress_fx,year_2026,eval,True,False
2025-09-15,2026-09-15,12,0.0,0.0,,,0.0,,us_ppi_stress_fx,holdout_365d,confirm_only,True,False
2011-09-18,2026-09-15,180,4.6926039020502484e-05,0.06111111111111111,0.476490676070855,0.21525834774708258,0.25360599819544416,0.04940181933996257,us_ppi_haven_usd,full_sample,eval,True,False
2024-01-01,2024-12-31,11,0.0,0.0,,,0.0,,us_ppi_haven_usd,year_2024,eval,True,False
2025-01-01,2025-12-31,11,0.0,0.0,,,0.0,,us_ppi_haven_usd,year_2025,eval,True,False
2026-01-01,2026-12-31,8,0.0,0.0,,,0.0,,us_ppi_haven_usd,year_2026,eval,True,False
