time,tot_country_ts
2011-10-31 00:00:00+00:00,0.07871784593830156
2011-11-30 00:00:00+00:00,-0.061306293936605805
2011-12-31 00:00:00+00:00,0.010755871534147587
2012-01-31 00:00:00+00:00,0.017396897220876673
2012-02-29 00:00:00+00:00,0.018490595968173373
2012-03-31 00:00:00+00:00,-0.034991306982709136
2012-04-30 00:00:00+00:00,-0.006325383283557695
2012-05-31 00:00:00+00:00,-0.07524439860728527
2012-06-30 00:00:00+00:00,0.0012244486617376538
2012-07-31 00:00:00+00:00,0.0365587560073255
2012-08-31 00:00:00+00:00,-0.016658242971331783
2012-09-30 00:00:00+00:00,0.017826509108225252
2012-10-31 00:00:00+00:00,-0.01714296378992719
2012-11-30 00:00:00+00:00,0.002599501707807317
2012-12-31 00:00:00+00:00,-0.004188843428800881
2013-01-31 00:00:00+00:00,0.008678979225613004
2013-02-28 00:00:00+00:00,-0.020967102228522605
2013-03-31 00:00:00+00:00,0.006097705337826387
2013-04-30 00:00:00+00:00,0.01002774496643477
2013-05-31 00:00:00+00:00,-0.02534991043068735
2013-06-30 00:00:00+00:00,-0.020588343274694387
2013-07-31 00:00:00+00:00,0.0218686992253887
2013-08-31 00:00:00+00:00,-0.024538222895520878
2013-09-30 00:00:00+00:00,0.020629728517089108
2013-10-31 00:00:00+00:00,-0.02506254259593088
2013-11-30 00:00:00+00:00,-0.02920896372579107
2013-12-31 00:00:00+00:00,-0.0028089591480648934
2014-01-31 00:00:00+00:00,-0.009417453329883752
2014-02-28 00:00:00+00:00,0.014640760962050692
2014-03-31 00:00:00+00:00,0.0017035297376974956
2014-04-30 00:00:00+00:00,0.0017285605720271935
2014-05-31 00:00:00+00:00,0.007115444683340355
2014-06-30 00:00:00+00:00,0.020658889153034155
2014-07-31 00:00:00+00:00,-0.02298962649229852
2014-08-31 00:00:00+00:00,-0.0033324851459105576
2014-09-30 00:00:00+00:00,-0.07240310833056685
2014-10-31 00:00:00+00:00,0.01012664684432063
2014-11-30 00:00:00+00:00,-0.01902459377153287
2014-12-31 00:00:00+00:00,-0.0216243904803205
2015-01-31 00:00:00+00:00,-0.05977400871529959
2015-02-28 00:00:00+00:00,0.01905486263005396
2015-03-31 00:00:00+00:00,-0.018479166090617172
2015-04-30 00:00:00+00:00,0.02982805043923964
2015-05-31 00:00:00+00:00,-0.039118265871921465
2015-06-30 00:00:00+00:00,-0.0020456137190231205
2015-07-31 00:00:00+00:00,-0.04121336227813799
2015-08-31 00:00:00+00:00,-0.03710986705568953
2015-09-30 00:00:00+00:00,-0.004094410922694358
2015-10-31 00:00:00+00:00,0.030428010543223527
2015-11-30 00:00:00+00:00,-0.006436590112227525
2015-12-31 00:00:00+00:00,-0.02123972055534784
2016-01-31 00:00:00+00:00,-0.03970107594235739
2016-02-29 00:00:00+00:00,0.011642781535390556
2016-03-31 00:00:00+00:00,0.06300575362584704
2016-04-30 00:00:00+00:00,0.0219890453367233
2016-05-31 00:00:00+00:00,-0.0429332217567473
2016-06-30 00:00:00+00:00,0.008432216581852225
2016-07-31 00:00:00+00:00,-0.008170371555137668
2016-08-31 00:00:00+00:00,-0.00040679261388498755
2016-09-30 00:00:00+00:00,0.00722176529147589
2016-10-31 00:00:00+00:00,-0.007462052295753474
2016-11-30 00:00:00+00:00,0.0074864350164425275
2016-12-31 00:00:00+00:00,-0.002921591349377639
2017-01-31 00:00:00+00:00,0.05502076026633951
2017-02-28 00:00:00+00:00,0.006994565227192995
2017-03-31 00:00:00+00:00,-0.006045871875987263
2017-04-30 00:00:00+00:00,-0.004448324144133098
2017-05-31 00:00:00+00:00,0.012113151956585355
2017-06-30 00:00:00+00:00,0.0348730794523302
2017-07-31 00:00:00+00:00,0.040224529386303276
2017-08-31 00:00:00+00:00,-0.02568981034107687
2017-09-30 00:00:00+00:00,-0.007172261545022041
2017-10-31 00:00:00+00:00,-0.02622386413015132
2017-11-30 00:00:00+00:00,-0.006249059902790233
2017-12-31 00:00:00+00:00,0.02280859036098204
2018-01-31 00:00:00+00:00,0.018282036069854124
2018-02-28 00:00:00+00:00,-0.034606862510881964
2018-03-31 00:00:00+00:00,-0.005499447434743732
2018-04-30 00:00:00+00:00,0.004072933678938462
2018-05-31 00:00:00+00:00,-0.00922623540326517
2018-06-30 00:00:00+00:00,-0.023735103164846727
2018-07-31 00:00:00+00:00,0.014364821745328049
2018-08-31 00:00:00+00:00,0.00205560212002176
2018-09-30 00:00:00+00:00,0.01841744588990646
2018-10-31 00:00:00+00:00,-0.018291768715601564
2018-11-30 00:00:00+00:00,0.026464978489307178
2018-12-31 00:00:00+00:00,-0.030230397107305462
2019-01-31 00:00:00+00:00,0.02926838774710716
2019-02-28 00:00:00+00:00,-0.01065774905770056
2019-03-31 00:00:00+00:00,-0.002246705932805182
2019-04-30 00:00:00+00:00,-0.0034313956348061003
2019-05-31 00:00:00+00:00,-0.010208017867229024
2019-06-30 00:00:00+00:00,0.03287118026550573
2019-07-31 00:00:00+00:00,-0.013580500766641634
2019-08-31 00:00:00+00:00,-0.028496390497207424
2019-09-30 00:00:00+00:00,-0.003718783196987152
2019-10-31 00:00:00+00:00,0.007010246190198632
2019-11-30 00:00:00+00:00,-0.010589782378825907
2019-12-31 00:00:00+00:00,0.029669307936520894
2020-01-31 00:00:00+00:00,-0.04807352133574927
2020-02-29 00:00:00+00:00,-0.02858304785134791
2020-03-31 00:00:00+00:00,-0.06675435514481587
2020-04-30 00:00:00+00:00,0.043350029079046504
2020-05-31 00:00:00+00:00,0.01909258082441534
2020-06-30 00:00:00+00:00,0.0385397518910402
2020-07-31 00:00:00+00:00,0.02533193668090017
2020-08-31 00:00:00+00:00,0.025219794965597453
2020-09-30 00:00:00+00:00,-0.020733797144835586
2020-10-31 00:00:00+00:00,-0.007582939084741724
2020-11-30 00:00:00+00:00,0.05635449029883932
2020-12-31 00:00:00+00:00,0.031235192394146516
2021-01-31 00:00:00+00:00,0.001427305692141445
2021-02-28 00:00:00+00:00,0.021762305665407933
2021-03-31 00:00:00+00:00,0.0032970103892915326
2021-04-30 00:00:00+00:00,0.023119946877856234
2021-05-31 00:00:00+00:00,0.01857830326619858
2021-06-30 00:00:00+00:00,-0.029107292957331277
2021-07-31 00:00:00+00:00,0.0013131191863546832
2021-08-31 00:00:00+00:00,-0.01381642479007461
2021-09-30 00:00:00+00:00,-0.016972670290440695
2021-10-31 00:00:00+00:00,0.03383314084880773
2021-11-30 00:00:00+00:00,-0.03364181353040241
2021-12-31 00:00:00+00:00,-0.005459467703156973
2022-01-31 00:00:00+00:00,-0.029134075035019746
2022-02-28 00:00:00+00:00,0.009895423738089937
2022-03-31 00:00:00+00:00,0.01855528721508537
2022-04-30 00:00:00+00:00,-0.024318863158880655
2022-05-31 00:00:00+00:00,0.01522804979639969
2022-06-30 00:00:00+00:00,-0.02955432519147083
2022-07-31 00:00:00+00:00,0.006827950137147987
2022-08-31 00:00:00+00:00,-0.021978532033439024
2022-09-30 00:00:00+00:00,-0.04621915148351308
2022-10-31 00:00:00+00:00,-0.0034378342001896156
2022-11-30 00:00:00+00:00,0.05608364665648602
2022-12-31 00:00:00+00:00,0.011335647443157626
2023-01-31 00:00:00+00:00,0.03126514064287056
2023-02-28 00:00:00+00:00,-0.045840308119230455
2023-03-31 00:00:00+00:00,0.005128770159891216
2023-04-30 00:00:00+00:00,-0.00083103751324487
2023-05-31 00:00:00+00:00,0.0038947185175155496
2023-06-30 00:00:00+00:00,0.028022872179213287
2023-07-31 00:00:00+00:00,0.016389089572778737
2023-08-31 00:00:00+00:00,-0.0354115035280429
2023-09-30 00:00:00+00:00,0.0012285896001236196
2023-10-31 00:00:00+00:00,-0.02470746742004659
2023-11-30 00:00:00+00:00,0.01726765812195441
2023-12-31 00:00:00+00:00,0.029649786529340583
2024-01-31 00:00:00+00:00,-0.03296923479144265
2024-02-29 00:00:00+00:00,-0.010417562506872757
2024-03-31 00:00:00+00:00,-0.002684066446274058
2024-04-30 00:00:00+00:00,-0.018790476710065285
2024-05-31 00:00:00+00:00,0.001394739419721125
2024-06-30 00:00:00+00:00,-0.0015329620770103691
2024-07-31 00:00:00+00:00,-0.021574778177284704
2024-08-31 00:00:00+00:00,0.047585651110509275
2024-09-30 00:00:00+00:00,-0.013259782124648734
2024-10-31 00:00:00+00:00,-0.03832736607904341
2024-11-30 00:00:00+00:00,-0.01121551639034113
2024-12-31 00:00:00+00:00,-0.0438392122986796
2025-01-31 00:00:00+00:00,-0.005906368738748724
2025-02-28 00:00:00+00:00,0.0013042403621468246
2025-03-31 00:00:00+00:00,-0.0038834529791608174
2025-04-30 00:00:00+00:00,0.03732576312229696
2025-05-31 00:00:00+00:00,0.005803505203604287
2025-06-30 00:00:00+00:00,0.019770660025779208
2025-07-31 00:00:00+00:00,-0.036194551185995905
2025-08-31 00:00:00+00:00,0.013878239580656038
2025-09-30 00:00:00+00:00,-0.014614020725005616
2025-10-31 00:00:00+00:00,-0.009543671622729177
2025-11-30 00:00:00+00:00,-0.00765029737071421
2025-12-31 00:00:00+00:00,0.01767092494503375
2026-01-31 00:00:00+00:00,0.050628425759342344
2026-02-28 00:00:00+00:00,-0.004035855519182285
2026-03-31 00:00:00+00:00,-0.03391430627155001
2026-04-30 00:00:00+00:00,0.022041771979027347
2026-05-31 00:00:00+00:00,-0.01577483880912567
2026-06-30 00:00:00+00:00,-0.028902274387125115
2026-07-31 00:00:00+00:00,0.01778585413999889
