time,cip_carry_ew
2011-10-31 00:00:00+00:00,0.009018956293847635
2011-11-30 00:00:00+00:00,-0.0048917848397010966
2011-12-31 00:00:00+00:00,0.003628623039344525
2012-01-31 00:00:00+00:00,0.012067257885753913
2012-02-29 00:00:00+00:00,0.0027840400459160364
2012-03-31 00:00:00+00:00,-0.002610822527649548
2012-04-30 00:00:00+00:00,0.0006835980524271257
2012-05-31 00:00:00+00:00,0.005689453967986591
2012-06-30 00:00:00+00:00,0.001849600344699498
2012-07-31 00:00:00+00:00,0.005478989107247978
2012-08-31 00:00:00+00:00,-0.001799913972508782
2012-09-30 00:00:00+00:00,0.0007118147306024447
2012-10-31 00:00:00+00:00,-0.0005182968501302732
2012-11-30 00:00:00+00:00,6.366138788038711e-05
2012-12-31 00:00:00+00:00,-0.001282269301000949
2013-01-31 00:00:00+00:00,-0.0005114742233126579
2013-02-28 00:00:00+00:00,0.000871791781671627
2013-03-31 00:00:00+00:00,0.002849557818176862
2013-04-30 00:00:00+00:00,-0.0011134851248973954
2013-05-31 00:00:00+00:00,-0.003873529531268627
2013-06-30 00:00:00+00:00,-0.0033930929456330583
2013-07-31 00:00:00+00:00,-0.0005587929802565172
2013-08-31 00:00:00+00:00,-0.0009687095781895083
2013-09-30 00:00:00+00:00,0.003440216299612553
2013-10-31 00:00:00+00:00,0.00023169917591525646
2013-11-30 00:00:00+00:00,-0.0015706654835515588
2013-12-31 00:00:00+00:00,-0.001474589686526917
2014-01-31 00:00:00+00:00,0.0023725021313809602
2014-02-28 00:00:00+00:00,-0.0012160491136347096
2014-03-31 00:00:00+00:00,-9.032072533043944e-05
2014-04-30 00:00:00+00:00,-0.000928033578906251
2014-05-31 00:00:00+00:00,0.0014110565321749924
2014-06-30 00:00:00+00:00,-0.0014914743640666028
2014-07-31 00:00:00+00:00,0.00241733298586011
2014-08-31 00:00:00+00:00,0.0013606397369330114
2014-09-30 00:00:00+00:00,0.004655861546528639
2014-10-31 00:00:00+00:00,1.3060377818119306e-05
2014-11-30 00:00:00+00:00,-0.00045374799294650714
2014-12-31 00:00:00+00:00,0.002961156357276229
2015-01-31 00:00:00+00:00,-0.0034019307715094094
2015-02-28 00:00:00+00:00,0.001791491469705253
2015-03-31 00:00:00+00:00,0.002591133146083724
2015-04-30 00:00:00+00:00,-0.0016939193615297388
2015-05-31 00:00:00+00:00,-0.004246808283295822
2015-06-30 00:00:00+00:00,-0.003106480411480317
2015-07-31 00:00:00+00:00,-0.0016631089210796812
2015-08-31 00:00:00+00:00,-0.005818085616757007
2015-09-30 00:00:00+00:00,0.0003470399362093257
2015-10-31 00:00:00+00:00,0.002873253815318666
2015-11-30 00:00:00+00:00,0.005713849730638154
2015-12-31 00:00:00+00:00,-0.001814056134227915
2016-01-31 00:00:00+00:00,-0.003307096901151385
2016-02-29 00:00:00+00:00,0.00016804058831354496
2016-03-31 00:00:00+00:00,0.0014533719104841136
2016-04-30 00:00:00+00:00,0.0011862196421101867
2016-05-31 00:00:00+00:00,-0.0023985511501798396
2016-06-30 00:00:00+00:00,0.010997405481757427
2016-07-31 00:00:00+00:00,0.0021445116911142925
2016-08-31 00:00:00+00:00,0.002956151485676406
2016-09-30 00:00:00+00:00,-0.0013409321091094606
2016-10-31 00:00:00+00:00,0.004738852729557541
2016-11-30 00:00:00+00:00,0.00615044322600955
2016-12-31 00:00:00+00:00,-0.004959775987295467
2017-01-31 00:00:00+00:00,0.003172246432443071
2017-02-28 00:00:00+00:00,0.005457468094080875
2017-03-31 00:00:00+00:00,-0.007750998512525031
2017-04-30 00:00:00+00:00,-0.01126529642884233
2017-05-31 00:00:00+00:00,-0.005687132354603719
2017-06-30 00:00:00+00:00,0.005883705259908778
2017-07-31 00:00:00+00:00,0.0031255467653459323
2017-08-31 00:00:00+00:00,-0.003972190781271423
2017-09-30 00:00:00+00:00,0.0028669459714203427
2017-10-31 00:00:00+00:00,-0.0017691937976092031
2017-11-30 00:00:00+00:00,-0.008292456731607167
2017-12-31 00:00:00+00:00,0.0077691385146172465
2018-01-31 00:00:00+00:00,-0.0019030211397259578
2018-02-28 00:00:00+00:00,-0.00010677297930727914
2018-03-31 00:00:00+00:00,-0.00014955661531979025
2018-04-30 00:00:00+00:00,0.000512997015145622
2018-05-31 00:00:00+00:00,0.0018361357894656205
2018-06-30 00:00:00+00:00,-0.0012144761301039475
2018-07-31 00:00:00+00:00,-0.0010849920624916853
2018-08-31 00:00:00+00:00,-0.0013323881246785074
2018-09-30 00:00:00+00:00,0.001185827419114327
2018-10-31 00:00:00+00:00,0.0032803758938075855
2018-11-30 00:00:00+00:00,-7.604441615771673e-05
2018-12-31 00:00:00+00:00,-0.0005614801350225518
2019-01-31 00:00:00+00:00,-0.0011491167586025197
2019-02-28 00:00:00+00:00,0.001215240344898394
2019-03-31 00:00:00+00:00,0.0009948531197712107
2019-04-30 00:00:00+00:00,0.0014070905898690977
2019-05-31 00:00:00+00:00,0.0004461092077836515
2019-06-30 00:00:00+00:00,-0.00298698016246135
2019-07-31 00:00:00+00:00,0.0037155736268341677
2019-08-31 00:00:00+00:00,-0.0008078635421256974
2019-09-30 00:00:00+00:00,0.0014713012582627805
2019-10-31 00:00:00+00:00,-0.003032285766308873
2019-11-30 00:00:00+00:00,0.0011572139889470812
2019-12-31 00:00:00+00:00,-0.0035634682093608205
2020-01-31 00:00:00+00:00,0.001661368029998611
2020-02-29 00:00:00+00:00,0.0008886377209176288
2020-03-31 00:00:00+00:00,-0.004873469222214655
2020-04-30 00:00:00+00:00,0.00568621374145839
2020-05-31 00:00:00+00:00,0.0006180375048028264
2020-06-30 00:00:00+00:00,0.007865286103357017
2020-07-31 00:00:00+00:00,-0.002644122806355287
2020-08-31 00:00:00+00:00,0.005358344569548867
2020-09-30 00:00:00+00:00,-0.0022479339172785107
2020-10-31 00:00:00+00:00,-0.003445204212720321
2020-11-30 00:00:00+00:00,0.012384206843235157
2020-12-31 00:00:00+00:00,0.00033801018092272095
2021-01-31 00:00:00+00:00,0.002615716398534751
2021-02-28 00:00:00+00:00,0.009945770600504389
2021-03-31 00:00:00+00:00,0.00474229938266979
2021-04-30 00:00:00+00:00,-0.0017807539905368985
2021-05-31 00:00:00+00:00,0.00027849665262347223
2021-06-30 00:00:00+00:00,-0.0009958423851651466
2021-07-31 00:00:00+00:00,-0.0016034693217316098
2021-08-31 00:00:00+00:00,0.0006219162112313104
2021-09-30 00:00:00+00:00,0.0006988263118317128
2021-10-31 00:00:00+00:00,0.0023355239915989756
2021-11-30 00:00:00+00:00,0.0035051603048061875
2021-12-31 00:00:00+00:00,-0.00109738634534573
2022-01-31 00:00:00+00:00,0.002632368996480672
2022-02-28 00:00:00+00:00,-0.0008036925808855289
2022-03-31 00:00:00+00:00,0.0002532194494413442
2022-04-30 00:00:00+00:00,0.008438427229650936
2022-05-31 00:00:00+00:00,-0.002673526193967213
2022-06-30 00:00:00+00:00,0.003554712312056285
2022-07-31 00:00:00+00:00,0.0006096132587523062
2022-08-31 00:00:00+00:00,0.004680527782017441
2022-09-30 00:00:00+00:00,0.0031633915531572576
2022-10-31 00:00:00+00:00,0.0005790476131666278
2022-11-30 00:00:00+00:00,-0.007844254216404223
2022-12-31 00:00:00+00:00,-0.005123530553659772
2023-01-31 00:00:00+00:00,-0.0026644630074160736
2023-02-28 00:00:00+00:00,0.004779268925660274
2023-03-31 00:00:00+00:00,-0.0035494754160552144
2023-04-30 00:00:00+00:00,-0.00011406023658588893
2023-05-31 00:00:00+00:00,0.003116866980142907
2023-06-30 00:00:00+00:00,0.0005343726985447272
2023-07-31 00:00:00+00:00,-0.0034225722211319587
2023-08-31 00:00:00+00:00,0.002995959538109272
2023-09-30 00:00:00+00:00,0.0016269565827342625
2023-10-31 00:00:00+00:00,-0.00167160875935779
2023-11-30 00:00:00+00:00,0.00245056223602802
2023-12-31 00:00:00+00:00,-0.0020303862147020846
2024-01-31 00:00:00+00:00,0.0014242349743107674
2024-02-29 00:00:00+00:00,0.0017325481391414765
2024-03-31 00:00:00+00:00,0.0007746179303065315
2024-04-30 00:00:00+00:00,0.002434081049735637
2024-05-31 00:00:00+00:00,0.002748742825731121
2024-06-30 00:00:00+00:00,0.0019362314014761406
2024-07-31 00:00:00+00:00,-0.014807963322245432
2024-08-31 00:00:00+00:00,0.0033057045409214947
2024-09-30 00:00:00+00:00,0.0027637733145187138
2024-10-31 00:00:00+00:00,0.00040952539067506954
2024-11-30 00:00:00+00:00,-0.002528272208337956
2024-12-31 00:00:00+00:00,-0.00044645972680712465
2025-01-31 00:00:00+00:00,-0.004628119581169043
2025-02-28 00:00:00+00:00,-0.0016550038139323542
2025-03-31 00:00:00+00:00,-0.002250735021186334
2025-04-30 00:00:00+00:00,-0.0054426209930565905
2025-05-31 00:00:00+00:00,0.003315668438845343
2025-06-30 00:00:00+00:00,0.0004290848598240693
2025-07-31 00:00:00+00:00,0.002931314566783305
2025-08-31 00:00:00+00:00,-0.0013014079093331965
2025-09-30 00:00:00+00:00,0.0014198525576665233
2025-10-31 00:00:00+00:00,0.004082061250455515
2025-11-30 00:00:00+00:00,0.002659135780845867
2025-12-31 00:00:00+00:00,0.0050115850394327754
2026-01-31 00:00:00+00:00,0.006178693975280591
2026-02-28 00:00:00+00:00,0.0027709722661994896
2026-03-31 00:00:00+00:00,-0.0011046719293074103
2026-04-30 00:00:00+00:00,0.005699454052180863
2026-05-31 00:00:00+00:00,0.002886696625868712
2026-06-30 00:00:00+00:00,-0.0005065371639423333
2026-07-31 00:00:00+00:00,0.0005960833416389644
2026-08-31 00:00:00+00:00,0.0022850495738990784
2026-09-30 00:00:00+00:00,-0.005806917467209627
