time,low_cci_xs
2015-11-30 00:00:00+00:00,0.017583766813008772
2015-12-31 00:00:00+00:00,-0.0011778983855995628
2016-01-31 00:00:00+00:00,0.00044885168907415895
2016-02-29 00:00:00+00:00,-0.010217817728863321
2016-03-31 00:00:00+00:00,-0.013432428218295378
2016-04-30 00:00:00+00:00,0.011057485145281598
2016-05-31 00:00:00+00:00,-0.005600109654622654
2016-06-30 00:00:00+00:00,-0.027143337376951848
2016-07-31 00:00:00+00:00,-0.005187736288921552
2016-08-31 00:00:00+00:00,0.002160487384209153
2016-09-30 00:00:00+00:00,-0.01293589385451488
2016-10-31 00:00:00+00:00,-0.010771291713337239
2016-11-30 00:00:00+00:00,0.020142383974411038
2016-12-31 00:00:00+00:00,0.01121082746953217
2017-01-31 00:00:00+00:00,-0.009047914264783907
2017-02-28 00:00:00+00:00,0.00024275691474962002
2017-03-31 00:00:00+00:00,-0.003757743590763085
2017-04-30 00:00:00+00:00,-0.0027821838659387588
2017-05-31 00:00:00+00:00,-0.011590043620912982
2017-06-30 00:00:00+00:00,0.009678351870917368
2017-07-31 00:00:00+00:00,-0.0010494603468753638
2017-08-31 00:00:00+00:00,-0.006959677560376187
2017-09-30 00:00:00+00:00,0.014517200373617367
2017-10-31 00:00:00+00:00,-3.6540628301939826e-05
2017-11-30 00:00:00+00:00,-0.012805863870748557
2017-12-31 00:00:00+00:00,0.008007795669388473
2018-01-31 00:00:00+00:00,0.0037681123099166935
2018-02-28 00:00:00+00:00,-0.01327205771358242
2018-03-31 00:00:00+00:00,0.0005950353730970193
2018-04-30 00:00:00+00:00,-0.001714474292701218
2018-05-31 00:00:00+00:00,-0.0006501394867409749
2018-06-30 00:00:00+00:00,0.00181318188223889
2018-07-31 00:00:00+00:00,-0.007417227693511941
2018-08-31 00:00:00+00:00,0.009686686203336015
2018-09-30 00:00:00+00:00,-0.006873916959466264
2018-10-31 00:00:00+00:00,0.006600048177725304
2018-11-30 00:00:00+00:00,-0.009204323379217061
2018-12-31 00:00:00+00:00,0.019337003351222348
2019-01-31 00:00:00+00:00,-0.011792756167267604
2019-02-28 00:00:00+00:00,-0.006898502651687344
2019-03-31 00:00:00+00:00,0.0028204849684632105
2019-04-30 00:00:00+00:00,-0.0036974637515829745
2019-05-31 00:00:00+00:00,-0.012844829031658067
2019-06-30 00:00:00+00:00,-0.0014354621873897688
2019-07-31 00:00:00+00:00,-0.0034427126114363604
2019-08-31 00:00:00+00:00,0.010325755505591339
2019-09-30 00:00:00+00:00,0.0013405343758488009
2019-10-31 00:00:00+00:00,-0.011135510869432319
2019-11-30 00:00:00+00:00,0.004488644829387711
2019-12-31 00:00:00+00:00,0.001773976390168519
2020-01-31 00:00:00+00:00,-0.006415597739481638
2020-02-29 00:00:00+00:00,-0.0021567163667230993
2020-03-31 00:00:00+00:00,-0.004365218133190574
2020-04-30 00:00:00+00:00,0.013192285920383462
2020-05-31 00:00:00+00:00,0.006045012223752977
2020-06-30 00:00:00+00:00,0.00484179382280292
2020-07-31 00:00:00+00:00,-0.009624143807493102
2020-08-31 00:00:00+00:00,-0.009558089608390774
2020-09-30 00:00:00+00:00,0.0045972788204344806
2020-10-31 00:00:00+00:00,-0.0069893842521052685
2020-11-30 00:00:00+00:00,-0.0004458234005071393
2020-12-31 00:00:00+00:00,-0.0026036540630782756
2021-01-31 00:00:00+00:00,0.001505981082219332
2021-02-28 00:00:00+00:00,0.004431561443385412
2021-03-31 00:00:00+00:00,0.0012047480933101706
2021-04-30 00:00:00+00:00,-0.007168389956384358
2021-05-31 00:00:00+00:00,0.01179159955548692
2021-06-30 00:00:00+00:00,-0.003106143160926722
2021-07-31 00:00:00+00:00,0.004829364923277568
2021-08-31 00:00:00+00:00,0.003068552105727651
2021-09-30 00:00:00+00:00,-0.00019436435926878382
2021-10-31 00:00:00+00:00,-0.018642342069129958
2021-11-30 00:00:00+00:00,0.013110311927653218
2021-12-31 00:00:00+00:00,-0.00918213212674479
2022-01-31 00:00:00+00:00,-0.0029644857737004537
2022-02-28 00:00:00+00:00,0.005815411461288722
2022-03-31 00:00:00+00:00,0.02632190213823593
2022-04-30 00:00:00+00:00,0.005190341667360432
2022-05-31 00:00:00+00:00,-0.006727664582734327
2022-06-30 00:00:00+00:00,0.0005826758824667433
2022-07-31 00:00:00+00:00,0.005029280675808323
2022-08-31 00:00:00+00:00,-0.0017758874208760878
2022-09-30 00:00:00+00:00,0.008364027575834987
2022-10-31 00:00:00+00:00,0.01318782246285477
2022-11-30 00:00:00+00:00,-0.005956462081158187
2022-12-31 00:00:00+00:00,0.00041066116916743667
2023-01-31 00:00:00+00:00,-0.004545046363202188
2023-02-28 00:00:00+00:00,0.00026551069995917054
2023-03-31 00:00:00+00:00,-0.00666421072365353
2023-04-30 00:00:00+00:00,0.0031890598820942806
2023-05-31 00:00:00+00:00,0.006195511905217277
2023-06-30 00:00:00+00:00,0.01385045767488613
2023-07-31 00:00:00+00:00,0.002075608490887726
2023-08-31 00:00:00+00:00,-0.007514982438965201
2023-09-30 00:00:00+00:00,0.007072006364888139
2023-10-31 00:00:00+00:00,-0.002334974807595702
2023-11-30 00:00:00+00:00,-0.006061675983237924
2023-12-31 00:00:00+00:00,0.01440740277677377
2024-01-31 00:00:00+00:00,-0.013049654272079825
2024-02-29 00:00:00+00:00,-0.008623219210789346
2024-03-31 00:00:00+00:00,0.0017310437805413414
2024-04-30 00:00:00+00:00,0.01013239129556065
2024-05-31 00:00:00+00:00,-0.007970153163084914
2024-06-30 00:00:00+00:00,-0.008627320790034365
2024-07-31 00:00:00+00:00,-0.02483878741729384
2024-08-31 00:00:00+00:00,0.0017873694503891535
2024-09-30 00:00:00+00:00,-0.00593157924702592
2024-10-31 00:00:00+00:00,-0.015363510849966455
2024-11-30 00:00:00+00:00,0.0026640707399450125
2024-12-31 00:00:00+00:00,0.0011991402945932261
2025-01-31 00:00:00+00:00,0.008294494177639056
2025-02-28 00:00:00+00:00,0.002254889250183023
2025-03-31 00:00:00+00:00,0.0033174378968359175
2025-04-30 00:00:00+00:00,-0.0011024238942344278
2025-05-31 00:00:00+00:00,-0.0053466799226037365
2025-06-30 00:00:00+00:00,-0.0006711566304158367
2025-07-31 00:00:00+00:00,-0.008069593739240655
2025-08-31 00:00:00+00:00,0.0012720715818688166
2025-09-30 00:00:00+00:00,-0.006229335857975138
2025-10-31 00:00:00+00:00,-0.009784371250890711
2025-11-30 00:00:00+00:00,-0.00206080385631191
2025-12-31 00:00:00+00:00,-0.007771566599529378
2026-01-31 00:00:00+00:00,-0.009240054982296297
2026-02-28 00:00:00+00:00,-0.008898134174734285
2026-03-31 00:00:00+00:00,0.0012985127175790812
2026-04-30 00:00:00+00:00,0.006044536628505792
2026-05-31 00:00:00+00:00,0.004177474885910026
2026-06-30 00:00:00+00:00,-0.005688364330180162
2026-07-31 00:00:00+00:00,-0.0012310580008570993
2026-08-31 00:00:00+00:00,0.005009091379677422
2026-09-30 00:00:00+00:00,-0.008183976807822235
